,Ref,Score,Team
145,Dave Jackson,1,San Jose Sharks
146,Jay Sharrers,4,Phoenix Coyotes
147,Jay Sharrers,1,San Jose Sharks
148,Dan McCourt,3,Ottawa Senators
149,Dan McCourt,2,Pittsburgh Penguins
150,Lance Roberts,3,Ottawa Senators
151,Lance Roberts,2,Pittsburgh Penguins
152,Mark Pare,2,Tampa Bay Lightning
153,Mark Pare,6,Washington Capitals
154,Terry Gregson,2,Tampa Bay Lightning
155,Terry Gregson,6,Washington Capitals
156,Lonnie Cameron,2,Calgary Flames
157,Lonnie Cameron,1,Detroit Red Wings
158,Mick McGeough,2,Calgary Flames
159,Mick McGeough,1,Detroit Red Wings
160,Richard Trottier,0,Chicago Blackhawks
161,Richard Trottier,2,Colorado Avalanche
162,Scott Driscoll,0,Chicago Blackhawks
163,Scott Driscoll,2,Colorado Avalanche
164,Bill McCreary,1,Edmonton Oilers
165,Bill McCreary,3,St. Louis Blues
166,Swede Knox,1,Edmonton Oilers
167,Swede Knox,3,St. Louis Blues
168,Greg Devorski,2,Ottawa Senators
169,Greg Devorski,3,Pittsburgh Penguins
170,Mark Faucette,2,Ottawa Senators
171,Mark Faucette,3,Pittsburgh Penguins
172,Brian Murphy,1,Buffalo Sabres
173,Brian Murphy,6,Detroit Red Wings
174,Don Van Massenhoven,1,Buffalo Sabres
175,Don Van Massenhoven,6,Detroit Red Wings
176,Champoux,5,Montréal Canadiens
177,Champoux,2,New York Rangers
178,Devorsky,5,Montréal Canadiens
179,Devorsky,2,New York Rangers
180,Dan Marouelli,5,New York Islanders
181,Dan Marouelli,1,Philadelphia Flyers
182,Ron Asselstine,5,New York Islanders
183,Ron Asselstine,1,Philadelphia Flyers
184,Andy McElman,4,Dallas Stars
185,Andy McElman,2,New Jersey Devils
186,Stephen Walkom,4,Dallas Stars
187,Stephen Walkom,2,New Jersey Devils
188,Dan O'Halloran,4,Los Angeles Kings
189,Dan O'Halloran,3,Washington Capitals
190,Gordon Broseker,4,Los Angeles Kings
191,Gordon Broseker,3,Washington Capitals
192,Blaine Angus,6,Florida Panthers
193,Blaine Angus,0,Hartford Whalers
194,Kevin Collins,6,Florida Panthers
195,Kevin Collins,0,Hartford Whalers
196,Dan McCourt,7,Tampa Bay Lightning
197,Dan McCourt,4,Toronto Maple Leafs
198,Richard Trottier,7,Tampa Bay Lightning
199,Richard Trottier,4,Toronto Maple Leafs
200,Dave Jackson,2,Anaheim Ducks
201,Dave Jackson,4,Phoenix Coyotes
202,Shane Heyer,2,Anaheim Ducks
203,Shane Heyer,4,Phoenix Coyotes
204,Bill McCreary,3,St. Louis Blues
205,Bill McCreary,5,Vancouver Canucks
206,Wayne Bonney,3,St. Louis Blues
207,Wayne Bonney,5,Vancouver Canucks
208,Larue,5,Boston Bruins
209,Larue,3,San Jose Sharks
210,Mike Cvik,5,Boston Bruins
211,Mike Cvik,3,San Jose Sharks
212,Gordon Broseker,1,Calgary Flames
213,Gordon Broseker,0,Philadelphia Flyers
214,Terry Gregson,1,Calgary Flames
215,Terry Gregson,0,Philadelphia Flyers
216,Don Koharski,3,Chicago Blackhawks
217,Don Koharski,5,Dallas Stars
218,Lonnie Cameron,3,Chicago Blackhawks
219,Lonnie Cameron,5,Dallas Stars
220,Andy McElman,4,Calgary Flames
221,Andy McElman,5,New York Rangers
222,Dan Marouelli,4,Calgary Flames
223,Dan Marouelli,5,New York Rangers
224,Jay Sharrers,6,Edmonton Oilers
225,Jay Sharrers,3,Phoenix Coyotes
226,Rob Shick,6,Edmonton Oilers
227,Rob Shick,3,Phoenix Coyotes
228,Dave Jackson,5,Boston Bruins
229,Dave Jackson,4,Vancouver Canucks
230,Wayne Bonney,5,Boston Bruins
231,Wayne Bonney,4,Vancouver Canucks
232,Lance Roberts,0,Buffalo Sabres
233,Lance Roberts,4,Tampa Bay Lightning
234,Scott Driscoll,0,Buffalo Sabres
235,Scott Driscoll,4,Tampa Bay Lightning
236,Andy McElman,2,Montréal Canadiens
237,Andy McElman,3,New Jersey Devils
238,Mark Faucette,2,Montréal Canadiens
239,Mark Faucette,3,New Jersey Devils
240,Paul Devorski,3,Chicago Blackhawks
241,Paul Devorski,1,Toronto Maple Leafs
242,Stephane Provost,3,Chicago Blackhawks
243,Stephane Provost,1,Toronto Maple Leafs
244,Champoux,3,Dallas Stars
245,Champoux,1,Detroit Red Wings
246,Koharski,3,Dallas Stars
247,Koharski,1,Detroit Red Wings
248,Dave Jackson,7,Colorado Avalanche
249,Dave Jackson,2,Edmonton Oilers
250,Mike Cvik,7,Colorado Avalanche
251,Mike Cvik,2,Edmonton Oilers
252,Don Van Massenhoven,3,Los Angeles Kings
253,Don Van Massenhoven,2,Philadelphia Flyers
254,Swede Knox,3,Los Angeles Kings
255,Swede Knox,2,Philadelphia Flyers
256,Fraser,2,Calgary Flames
257,Fraser,4,Montréal Canadiens
258,McCourt,2,Calgary Flames
259,McCourt,4,Montréal Canadiens
260,Mark Faucette,8,New York Rangers
261,Mark Faucette,1,Pittsburgh Penguins
262,Ron Asselstine,8,New York Rangers
263,Ron Asselstine,1,Pittsburgh Penguins
264,Devorski,3,Florida Panthers
265,Devorski,3,San Jose Sharks
266,Shick,3,Florida Panthers
267,Shick,3,San Jose Sharks
268,Don Van Massenhoven,3,Anaheim Ducks
269,Don Van Massenhoven,4,Philadelphia Flyers
270,Swede Knox,3,Anaheim Ducks
271,Swede Knox,4,Philadelphia Flyers
272,Brad Kovachik,4,Buffalo Sabres
273,Brad Kovachik,1,Pittsburgh Penguins
274,Kerry Fraser,4,Buffalo Sabres
275,Kerry Fraser,1,Pittsburgh Penguins
276,Blaine Angus,3,Hartford Whalers
277,Blaine Angus,1,New York Islanders
278,Ron Asselstine,3,Hartford Whalers
279,Ron Asselstine,1,New York Islanders
280,Brian Murphy,2,Chicago Blackhawks
281,Brian Murphy,1,Detroit Red Wings
282,Dave Jackson,2,Chicago Blackhawks
283,Dave Jackson,1,Detroit Red Wings
284,Kevin Collins,6,St. Louis Blues
285,Kevin Collins,1,Toronto Maple Leafs
286,Mick McGeough,6,St. Louis Blues
287,Mick McGeough,1,Toronto Maple Leafs
288,Champoux,1,Dallas Stars
289,Champoux,6,Vancouver Canucks
290,Devorski,1,Dallas Stars
291,Devorski,6,Vancouver Canucks
292,Don Koharski,1,Colorado Avalanche
293,Don Koharski,2,Florida Panthers
294,Mike Cvik,1,Colorado Avalanche
295,Mike Cvik,2,Florida Panthers
296,Don Van Massenhoven,2,Boston Bruins
297,Don Van Massenhoven,4,Los Angeles Kings
298,Swede Knox,2,Boston Bruins
299,Swede Knox,4,Los Angeles Kings
300,Paul Stewart,2,New York Rangers
301,Paul Stewart,1,St. Louis Blues
302,Scott Driscoll,2,New York Rangers
303,Scott Driscoll,1,St. Louis Blues
304,Richard Trottier,2,New Jersey Devils
305,Richard Trottier,2,Ottawa Senators
306,Ron Asselstine,2,New Jersey Devils
307,Ron Asselstine,2,Ottawa Senators
308,Gordon Broseker,4,Buffalo Sabres
309,Gordon Broseker,1,Washington Capitals
310,Stephen Walkom,4,Buffalo Sabres
311,Stephen Walkom,1,Washington Capitals
312,Baron Parker,3,Philadelphia Flyers
313,Baron Parker,1,Phoenix Coyotes
314,Mick McGeough,3,Philadelphia Flyers
315,Mick McGeough,1,Phoenix Coyotes
316,Greg Devorski,1,Anaheim Ducks
317,Greg Devorski,4,San Jose Sharks
318,Rob Shick,1,Anaheim Ducks
319,Rob Shick,4,San Jose Sharks
320,Paul Stewart,6,Hartford Whalers
321,Paul Stewart,2,New Jersey Devils
322,Scott Driscoll,6,Hartford Whalers
323,Scott Driscoll,2,New Jersey Devils
324,Kerry Fraser,2,Pittsburgh Penguins
325,Kerry Fraser,1,Washington Capitals
326,Kevin Collins,2,Pittsburgh Penguins
327,Kevin Collins,1,Washington Capitals
328,Dan McCourt,3,Montréal Canadiens
329,Dan McCourt,6,Ottawa Senators
330,Mark Faucette,3,Montréal Canadiens
331,Mark Faucette,6,Ottawa Senators
332,Champoux,4,Detroit Red Wings
333,Champoux,2,New York Islanders
334,Larue,4,Detroit Red Wings
335,Larue,2,New York Islanders
336,Devorski,2,Dallas Stars
337,Devorski,0,Toronto Maple Leafs
338,Nowak,2,Dallas Stars
339,Nowak,0,Toronto Maple Leafs
340,Lance Roberts,9,Colorado Avalanche
341,Lance Roberts,2,Vancouver Canucks
342,Shane Heyer,9,Colorado Avalanche
343,Shane Heyer,2,Vancouver Canucks
344,Bill McCreary,2,New York Rangers
345,Bill McCreary,5,Tampa Bay Lightning
346,Gordon Broseker,2,New York Rangers
347,Gordon Broseker,5,Tampa Bay Lightning
348,Andy McElman,2,Chicago Blackhawks
349,Andy McElman,1,Los Angeles Kings
350,Mick McGeough,2,Chicago Blackhawks
351,Mick McGeough,1,Los Angeles Kings
352,Brian Murphy,3,San Jose Sharks
353,Brian Murphy,2,St. Louis Blues
354,Lance Roberts,3,San Jose Sharks
355,Lance Roberts,2,St. Louis Blues
356,Baron Parker,1,Florida Panthers
357,Baron Parker,1,Phoenix Coyotes
358,Dan Marouelli,1,Florida Panthers
359,Dan Marouelli,1,Phoenix Coyotes
360,Lonnie Cameron,6,Calgary Flames
361,Lonnie Cameron,3,Edmonton Oilers
362,Terry Gregson,6,Calgary Flames
363,Terry Gregson,3,Edmonton Oilers
364,Don Van Massenhoven,1,Anaheim Ducks
365,Don Van Massenhoven,5,Boston Bruins
366,Greg Devorski,1,Anaheim Ducks
367,Greg Devorski,5,Boston Bruins
368,Scapinello,3,Detroit Red Wings
369,Scapinello,0,Los Angeles Kings
370,Walkom,3,Detroit Red Wings
371,Walkom,0,Los Angeles Kings
372,Mike Cvik,3,New York Islanders
373,Mike Cvik,6,Tampa Bay Lightning
374,Paul Stewart,3,New York Islanders
375,Paul Stewart,6,Tampa Bay Lightning
376,Kevin Collins,0,Anaheim Ducks
377,Kevin Collins,3,Philadelphia Flyers
378,Richard Trottier,0,Anaheim Ducks
379,Richard Trottier,3,Philadelphia Flyers
380,Knox,3,San Jose Sharks
381,Knox,4,Toronto Maple Leafs
382,Walkom,3,San Jose Sharks
383,Walkom,4,Toronto Maple Leafs
384,Bob Hodges,1,Phoenix Coyotes
385,Bob Hodges,2,St. Louis Blues
386,Dan Marouelli,1,Phoenix Coyotes
387,Dan Marouelli,2,St. Louis Blues
388,Lonnie Cameron,5,Calgary Flames
389,Lonnie Cameron,1,Colorado Avalanche
390,Mick McGeough,5,Calgary Flames
391,Mick McGeough,1,Colorado Avalanche
392,Andy McElman,5,Edmonton Oilers
393,Andy McElman,2,Pittsburgh Penguins
394,Terry Gregson,5,Edmonton Oilers
395,Terry Gregson,2,Pittsburgh Penguins
396,Don Koharski,2,New York Rangers
397,Don Koharski,3,Washington Capitals
398,Kevin Collins,2,New York Rangers
399,Kevin Collins,3,Washington Capitals
400,Bill McCreary,5,Florida Panthers
401,Bill McCreary,2,Ottawa Senators
402,Dan McCourt,5,Florida Panthers
403,Dan McCourt,2,Ottawa Senators
404,Knox,1,Dallas Stars
405,Knox,4,Detroit Red Wings
406,Shick,1,Dallas Stars
407,Shick,4,Detroit Red Wings
408,Lonnie Cameron,4,Colorado Avalanche
409,Lonnie Cameron,1,Vancouver Canucks
410,Terry Gregson,4,Colorado Avalanche
411,Terry Gregson,1,Vancouver Canucks
412,Pierre Champoux,1,Boston Bruins
413,Pierre Champoux,2,Toronto Maple Leafs
414,Richard Trottier,1,Boston Bruins
415,Richard Trottier,2,Toronto Maple Leafs
416,Brian Murphy,1,Anaheim Ducks
417,Brian Murphy,4,Hartford Whalers
418,Dan O'Halloran,1,Anaheim Ducks
419,Dan O'Halloran,4,Hartford Whalers
420,Mark Faucette,6,Buffalo Sabres
421,Mark Faucette,3,Montréal Canadiens
422,Swede Knox,6,Buffalo Sabres
423,Swede Knox,3,Montréal Canadiens
424,Dave Jackson,3,New Jersey Devils
425,Dave Jackson,1,San Jose Sharks
426,Mike Cvik,3,New Jersey Devils
427,Mike Cvik,1,San Jose Sharks
428,Bill McCreary,5,Ottawa Senators
429,Bill McCreary,2,Tampa Bay Lightning
430,Dan McCourt,5,Ottawa Senators
431,Dan McCourt,2,Tampa Bay Lightning
432,Kerry Fraser,6,Chicago Blackhawks
433,Kerry Fraser,4,St. Louis Blues
434,Scott Driscoll,6,Chicago Blackhawks
435,Scott Driscoll,4,St. Louis Blues
436,Andy McElman,7,Calgary Flames
437,Andy McElman,5,Pittsburgh Penguins
438,Stephen Walkom,7,Calgary Flames
439,Stephen Walkom,5,Pittsburgh Penguins
440,Dan Marouelli,8,Edmonton Oilers
441,Dan Marouelli,2,Los Angeles Kings
442,Shane Heyer,8,Edmonton Oilers
443,Shane Heyer,2,Los Angeles Kings
444,Dan McCourt,6,Florida Panthers
445,Dan McCourt,4,New York Rangers
446,Rob Shick,6,Florida Panthers
447,Rob Shick,4,New York Rangers
448,Ron Asselstine,2,Chicago Blackhawks
449,Ron Asselstine,2,Detroit Red Wings
450,Stewart,2,Chicago Blackhawks
451,Stewart,2,Detroit Red Wings
452,Lance Roberts,1,Boston Bruins
453,Lance Roberts,2,Detroit Red Wings
454,Pierre Champoux,1,Boston Bruins
455,Pierre Champoux,2,Detroit Red Wings
456,Don Van Massenhoven,6,Buffalo Sabres
457,Don Van Massenhoven,3,Hartford Whalers
458,Ron Asselstine,6,Buffalo Sabres
459,Ron Asselstine,3,Hartford Whalers
460,Gauthier,6,Montréal Canadiens
461,Gauthier,5,Philadelphia Flyers
462,Koharski,6,Montréal Canadiens
463,Koharski,5,Philadelphia Flyers
464,Dave Jackson,2,New York Islanders
465,Dave Jackson,2,San Jose Sharks
466,Mike Cvik,2,New York Islanders
467,Mike Cvik,2,San Jose Sharks
468,Dan McCourt,4,New Jersey Devils
469,Dan McCourt,1,Tampa Bay Lightning
470,Rob Schick,4,New Jersey Devils
471,Rob Schick,1,Tampa Bay Lightning
472,Mark Faucette,2,Phoenix Coyotes
473,Mark Faucette,5,Toronto Maple Leafs
474,Swede Knox,2,Phoenix Coyotes
475,Swede Knox,5,Toronto Maple Leafs
476,Leon Stickle,4,St. Louis Blues
477,Leon Stickle,6,Washington Capitals
478,Richard Trottier,4,St. Louis Blues
479,Richard Trottier,6,Washington Capitals
480,Blaine Angus,5,Dallas Stars
481,Blaine Angus,1,Ottawa Senators
482,Pare,5,Dallas Stars
483,Pare,1,Ottawa Senators
484,Andy McElman,4,Colorado Avalanche
485,Andy McElman,2,Edmonton Oilers
486,Stephen Walkom,4,Colorado Avalanche
487,Stephen Walkom,2,Edmonton Oilers
488,Terry Gregson,1,Pittsburgh Penguins
489,Terry Gregson,2,Vancouver Canucks
490,Wayne Bonney,1,Pittsburgh Penguins
491,Wayne Bonney,2,Vancouver Canucks
492,Dan Marouelli,0,Calgary Flames
493,Dan Marouelli,0,Los Angeles Kings
494,Shane Heyer,0,Calgary Flames
495,Shane Heyer,0,Los Angeles Kings
496,Dave Jackson,4,Buffalo Sabres
497,Dave Jackson,6,New York Rangers
498,Mike Cvik,4,Buffalo Sabres
499,Mike Cvik,6,New York Rangers
500,Gordon Broseker,3,Florida Panthers
501,Gordon Broseker,2,Philadelphia Flyers
502,Kerry Fraser,3,Florida Panthers
503,Kerry Fraser,2,Philadelphia Flyers
504,Greg Devorski,2,Chicago Blackhawks
505,Greg Devorski,6,San Jose Sharks
506,Paul Devorski,2,Chicago Blackhawks
507,Paul Devorski,6,San Jose Sharks
508,Dan Marouelli,1,Anaheim Ducks
509,Dan Marouelli,4,Calgary Flames
510,Shane Heyer,1,Anaheim Ducks
511,Shane Heyer,4,Calgary Flames
512,Knox,4,Montréal Canadiens
513,Knox,5,Phoenix Coyotes
514,Koharski,4,Montréal Canadiens
515,Koharski,5,Phoenix Coyotes
516,Mark Pare,1,Colorado Avalanche
517,Mark Pare,0,Washington Capitals
518,Richard Trottier,1,Colorado Avalanche
519,Richard Trottier,0,Washington Capitals
520,Kevin Collins,5,Boston Bruins
521,Kevin Collins,2,New Jersey Devils
522,Rob Shick,5,Boston Bruins
523,Rob Shick,2,New Jersey Devils
524,Gordon Broseker,1,Florida Panthers
525,Gordon Broseker,1,New York Rangers
526,Lance Roberts,1,Florida Panthers
527,Lance Roberts,1,New York Rangers
528,Mark Faucette,2,Chicago Blackhawks
529,Mark Faucette,2,Tampa Bay Lightning
530,Tim Nowak,2,Chicago Blackhawks
531,Tim Nowak,2,Tampa Bay Lightning
532,Don Koharski,5,Los Angeles Kings
533,Don Koharski,2,Toronto Maple Leafs
534,Ron Asselstine,5,Los Angeles Kings
535,Ron Asselstine,2,Toronto Maple Leafs
536,Kevin Collins,2,Hartford Whalers
537,Kevin Collins,2,New York Islanders
538,Rob Shick,2,Hartford Whalers
539,Rob Shick,2,New York Islanders
540,Dennis Larue,2,Los Angeles Kings
541,Dennis Larue,2,Ottawa Senators
542,Pierre Champoux,2,Los Angeles Kings
543,Pierre Champoux,2,Ottawa Senators
544,Gordon Broseker,1,New Jersey Devils
545,Gordon Broseker,6,New York Rangers
546,Paul Stewart,1,New Jersey Devils
547,Paul Stewart,6,New York Rangers
548,Bill McCreary,2,Philadelphia Flyers
549,Bill McCreary,4,Washington Capitals
550,Ron Asselstine,2,Philadelphia Flyers
551,Ron Asselstine,4,Washington Capitals
552,Brian Murphy,2,Chicago Blackhawks
553,Brian Murphy,3,Florida Panthers
554,Mark Faucette,2,Chicago Blackhawks
555,Mark Faucette,3,Florida Panthers
556,Gregson,5,Detroit Red Wings
557,Gregson,3,Montréal Canadiens
558,Heyer,5,Detroit Red Wings
559,Heyer,3,Montréal Canadiens
560,McElman,0,Buffalo Sabres
561,McElman,2,Dallas Stars
562,Trottier,0,Buffalo Sabres
563,Trottier,2,Dallas Stars
564,Mark Pare,6,Colorado Avalanche
565,Mark Pare,3,St. Louis Blues
566,Paul Devorski,6,Colorado Avalanche
567,Paul Devorski,3,St. Louis Blues
568,Mick McGeough,4,Edmonton Oilers
569,Mick McGeough,1,Phoenix Coyotes
570,Mike Cvik,4,Edmonton Oilers
571,Mike Cvik,1,Phoenix Coyotes
572,Cameron,1,Calgary Flames
573,Cameron,3,San Jose Sharks
574,Fraser,1,Calgary Flames
575,Fraser,3,San Jose Sharks
576,Blaine Angus,3,Anaheim Ducks
577,Blaine Angus,6,Vancouver Canucks
578,Wayne Bonney,3,Anaheim Ducks
579,Wayne Bonney,6,Vancouver Canucks
580,Dave Jackson,4,Boston Bruins
581,Dave Jackson,4,Hartford Whalers
582,Greg Devorski,4,Boston Bruins
583,Greg Devorski,4,Hartford Whalers
584,Lance Roberts,3,New York Islanders
585,Lance Roberts,5,Toronto Maple Leafs
586,Ron Asselstine,3,New York Islanders
587,Ron Asselstine,5,Toronto Maple Leafs
588,Brian Murphy,4,Philadelphia Flyers
589,Brian Murphy,3,Tampa Bay Lightning
590,Don Van Massenhoven,4,Philadelphia Flyers
591,Don Van Massenhoven,3,Tampa Bay Lightning
592,Pierre Champoux,2,Detroit Red Wings
593,Pierre Champoux,2,Ottawa Senators
594,Terry Gregson,2,Detroit Red Wings
595,Terry Gregson,2,Ottawa Senators
596,Dan Marouelli,2,Pittsburgh Penguins
597,Dan Marouelli,4,Washington Capitals
598,Scott Driscoll,2,Pittsburgh Penguins
599,Scott Driscoll,4,Washington Capitals
600,Don Koharski,4,Buffalo Sabres
601,Don Koharski,2,St. Louis Blues
602,Shane Heyer,4,Buffalo Sabres
603,Shane Heyer,2,St. Louis Blues
604,McCreary,3,Chicago Blackhawks
605,McCreary,2,Dallas Stars
606,McElman,3,Chicago Blackhawks
607,McElman,2,Dallas Stars
608,Mike Cvik,2,Calgary Flames
609,Mike Cvik,3,Phoenix Coyotes
610,Paul Devorski,2,Calgary Flames
611,Paul Devorski,3,Phoenix Coyotes
612,Kerry Fraser,4,Edmonton Oilers
613,Kerry Fraser,5,Vancouver Canucks
614,Swede Knox,4,Edmonton Oilers
615,Swede Knox,5,Vancouver Canucks
616,Lonnie Cameron,4,Anaheim Ducks
617,Lonnie Cameron,3,San Jose Sharks
618,Mick McGeough,4,Anaheim Ducks
619,Mick McGeough,3,San Jose Sharks
620,Bob Hodges,2,Boston Bruins
621,Bob Hodges,5,New York Rangers
622,Mark Faucette,2,Boston Bruins
623,Mark Faucette,5,New York Rangers
624,Kevin Collins,2,Hartford Whalers
625,Kevin Collins,3,Los Angeles Kings
626,Rob Martell,2,Hartford Whalers
627,Rob Martell,3,Los Angeles Kings
628,Dan Marouelli,3,Ottawa Senators
629,Dan Marouelli,7,Pittsburgh Penguins
630,Dan McCourt,3,Ottawa Senators
631,Dan McCourt,7,Pittsburgh Penguins
632,Scott Driscoll,6,New York Islanders
633,Scott Driscoll,1,Washington Capitals
634,Stephen Walkom,6,New York Islanders
635,Stephen Walkom,1,Washington Capitals
636,Lance Roberts,2,New Jersey Devils
637,Lance Roberts,1,Tampa Bay Lightning
638,Ron Asselstine,2,New Jersey Devils
639,Ron Asselstine,1,Tampa Bay Lightning
640,Brian Murphy,2,Florida Panthers
641,Brian Murphy,3,Philadelphia Flyers
642,Don Van Massenhoven,2,Florida Panthers
643,Don Van Massenhoven,3,Philadelphia Flyers
644,Paul Stewart,2,Detroit Red Wings
645,Paul Stewart,6,Toronto Maple Leafs
646,Ray Scapinello,2,Detroit Red Wings
647,Ray Scapinello,6,Toronto Maple Leafs
648,Dan O'Halloran,0,Buffalo Sabres
649,Dan O'Halloran,0,Colorado Avalanche
650,Wayne Bonney,0,Buffalo Sabres
651,Wayne Bonney,0,Colorado Avalanche
652,Kerry Fraser,3,Calgary Flames
653,Kerry Fraser,4,Vancouver Canucks
654,Mike Cvik,3,Calgary Flames
