,Ref,Score,Team
73,Frederick L'Ecuyer,4,Phoenix Coyotes
74,Marc Joannette,6,Chicago Blackhawks
75,Marc Joannette,4,Phoenix Coyotes
76,Kelly Sutherland,1,Boston Bruins
77,Kelly Sutherland,1,Winnipeg Jets
78,Mike Hasenfratz,1,Boston Bruins
79,Mike Hasenfratz,1,Winnipeg Jets
80,Dennis LaRue,4,New York Islanders
81,Dennis LaRue,3,Tampa Bay Lightning
82,Mark Lemelin,4,New York Islanders
83,Mark Lemelin,3,Tampa Bay Lightning
84,Eric Furlatt,3,Nashville Predators
85,Eric Furlatt,3,St. Louis Blues
86,Ghislain Hebert,3,Nashville Predators
87,Ghislain Hebert,3,St. Louis Blues
88,Brian Pochmara,2,Buffalo Sabres
89,Brian Pochmara,1,Toronto Maple Leafs
90,Dan O'Halloran,2,Buffalo Sabres
91,Dan O'Halloran,1,Toronto Maple Leafs
92,Kyle Rehman,0,Florida Panthers
93,Kyle Rehman,4,Ottawa Senators
94,Tom Kowal,0,Florida Panthers
95,Tom Kowal,4,Ottawa Senators
96,Dave Jackson,3,Columbus Blue Jackets
97,Dave Jackson,3,Detroit Red Wings
98,Dean Morton,3,Columbus Blue Jackets
99,Dean Morton,3,Detroit Red Wings
100,Justin St. Pierre ,5,Anaheim Ducks
101,Justin St. Pierre ,4,Calgary Flames
102,Stephen Walkom,5,Anaheim Ducks
103,Stephen Walkom,4,Calgary Flames
104,Brad Meier,2,Washington Capitals
105,Brad Meier,4,Winnipeg Jets
106,Dennis LaRue,2,Washington Capitals
107,Dennis LaRue,4,Winnipeg Jets
108,Francois St-Laurent,1,Carolina Hurricanes
109,Francois St-Laurent,4,Tampa Bay Lightning
110,Steve Kozari,1,Carolina Hurricanes
111,Steve Kozari,4,Tampa Bay Lightning
112,Kyle Rehman,1,Florida Panthers
113,Kyle Rehman,4,Montréal Canadiens
114,Tom Kowal,1,Florida Panthers
115,Tom Kowal,4,Montréal Canadiens
116,Brad Watson,3,New Jersey Devils
117,Brad Watson,0,Philadelphia Flyers
118,Jean Hebert,3,New Jersey Devils
119,Jean Hebert,0,Philadelphia Flyers
120,Don VanMassenhoven,2,Dallas Stars
121,Don VanMassenhoven,1,Detroit Red Wings
122,Marc Joannette,2,Dallas Stars
123,Marc Joannette,1,Detroit Red Wings
124,Chris Lee,1,Minnesota Wild
125,Chris Lee,3,Nashville Predators
126,Francis Charron,1,Minnesota Wild
127,Francis Charron,3,Nashville Predators
128,Dan O'Rourke,3,Chicago Blackhawks
129,Dan O'Rourke,2,St. Louis Blues
130,Eric Furlatt,3,Chicago Blackhawks
131,Eric Furlatt,2,St. Louis Blues
132,Frederick L'Ecuyer,3,Colorado Avalanche
133,Frederick L'Ecuyer,1,Los Angeles Kings
134,Tim Peel,3,Colorado Avalanche
135,Tim Peel,1,Los Angeles Kings
136,Gord Dwyer,3,Edmonton Oilers
137,Gord Dwyer,6,San Jose Sharks
138,Stephen Walkom,3,Edmonton Oilers
139,Stephen Walkom,6,San Jose Sharks
140,Ghislain Hebert,2,Pittsburgh Penguins
141,Ghislain Hebert,5,Toronto Maple Leafs
142,Kelly Sutherland,2,Pittsburgh Penguins
143,Kelly Sutherland,5,Toronto Maple Leafs
144,Brian Pochmara,3,Boston Bruins
145,Brian Pochmara,4,New York Rangers
146,Chris Rooney,3,Boston Bruins
147,Chris Rooney,4,New York Rangers
148,Ian Walsh,2,Calgary Flames
149,Ian Walsh,2,Vancouver Canucks
150,Stephen Walkom,2,Calgary Flames
151,Stephen Walkom,2,Vancouver Canucks
152,Mike Leggo,1,Columbus Blue Jackets
153,Mike Leggo,5,Phoenix Coyotes
154,Rob Martell,1,Columbus Blue Jackets
155,Rob Martell,5,Phoenix Coyotes
156,Ghislain Hebert,7,New York Islanders
157,Ghislain Hebert,4,Toronto Maple Leafs
158,Kevin Pollock,7,New York Islanders
159,Kevin Pollock,4,Toronto Maple Leafs
160,Kyle Rehman,1,New York Rangers
161,Kyle Rehman,2,Philadelphia Flyers
162,Paul Devorski,1,New York Rangers
163,Paul Devorski,2,Philadelphia Flyers
164,Chris Rooney,4,Montréal Canadiens
165,Chris Rooney,1,Washington Capitals
166,Don VanMassenhoven,4,Montréal Canadiens
167,Don VanMassenhoven,1,Washington Capitals
168,Dan O'Halloran,3,Buffalo Sabres
169,Dan O'Halloran,6,Carolina Hurricanes
170,Justin St. Pierre ,3,Buffalo Sabres
171,Justin St. Pierre ,6,Carolina Hurricanes
172,Chris Lee,1,Florida Panthers
173,Chris Lee,3,Ottawa Senators
174,Frederick L'Ecuyer,1,Florida Panthers
175,Frederick L'Ecuyer,3,Ottawa Senators
176,Dan O'Rourke,0,Nashville Predators
177,Dan O'Rourke,3,St. Louis Blues
178,Francis Charron,0,Nashville Predators
179,Francis Charron,3,St. Louis Blues
180,Gord Dwyer,3,Chicago Blackhawks
181,Gord Dwyer,2,Dallas Stars
182,Tim Peel,3,Chicago Blackhawks
183,Tim Peel,2,Dallas Stars
184,Francois St-Laurent,4,Colorado Avalanche
185,Francois St-Laurent,0,Columbus Blue Jackets
186,Mike Hasenfratz,4,Colorado Avalanche
187,Mike Hasenfratz,0,Columbus Blue Jackets
188,Greg Kimmerly,2,Edmonton Oilers
189,Greg Kimmerly,1,Los Angeles Kings
190,Tom Kowal,2,Edmonton Oilers
191,Tom Kowal,1,Los Angeles Kings
192,Rob Martell,3,Phoenix Coyotes
193,Rob Martell,5,San Jose Sharks
194,Steve Kozari,3,Phoenix Coyotes
195,Steve Kozari,5,San Jose Sharks
196,Kyle Rehman,4,Boston Bruins
197,Kyle Rehman,2,New York Islanders
198,Wes McCauley,4,Boston Bruins
199,Wes McCauley,2,New York Islanders
200,Ghislain Hebert,1,Buffalo Sabres
201,Ghislain Hebert,3,Carolina Hurricanes
202,Kelly Sutherland,1,Buffalo Sabres
203,Kelly Sutherland,3,Carolina Hurricanes
204,Dan O'Halloran,3,New Jersey Devils
205,Dan O'Halloran,2,Washington Capitals
206,Justin St. Pierre ,3,New Jersey Devils
207,Justin St. Pierre ,2,Washington Capitals
208,Chris Lee,4,Ottawa Senators
209,Chris Lee,6,Tampa Bay Lightning
210,Frederick L'Ecuyer,4,Ottawa Senators
211,Frederick L'Ecuyer,6,Tampa Bay Lightning
212,Brian Pochmara,5,Detroit Red Wings
213,Brian Pochmara,3,Minnesota Wild
214,Kevin Pollock,5,Detroit Red Wings
215,Kevin Pollock,3,Minnesota Wild
216,Brad Meier,2,Pittsburgh Penguins
217,Brad Meier,4,Winnipeg Jets
218,Ian Walsh,2,Pittsburgh Penguins
219,Ian Walsh,4,Winnipeg Jets
220,Dave Jackson,0,Anaheim Ducks
221,Dave Jackson,5,Vancouver Canucks
222,Steve Kozari,0,Anaheim Ducks
223,Steve Kozari,5,Vancouver Canucks
224,Dennis LaRue,0,Colorado Avalanche
225,Dennis LaRue,4,San Jose Sharks
226,Mike Hasenfratz,0,Colorado Avalanche
227,Mike Hasenfratz,4,San Jose Sharks
228,Dan O'Halloran,5,New York Rangers
229,Dan O'Halloran,2,Toronto Maple Leafs
230,Francis Charron,5,New York Rangers
231,Francis Charron,2,Toronto Maple Leafs
232,Chris Rooney,3,Chicago Blackhawks
233,Chris Rooney,2,Columbus Blue Jackets
234,Dan O'Rourke,3,Chicago Blackhawks
235,Dan O'Rourke,2,Columbus Blue Jackets
236,Chris Lee,1,Florida Panthers
237,Chris Lee,7,Philadelphia Flyers
238,Gord Dwyer,1,Florida Panthers
239,Gord Dwyer,7,Philadelphia Flyers
240,Don VanMassenhoven,3,Dallas Stars
241,Don VanMassenhoven,4,St. Louis Blues
242,Paul Devorski,3,Dallas Stars
243,Paul Devorski,4,St. Louis Blues
244,Francois St-Laurent,4,Los Angeles Kings
245,Francois St-Laurent,2,Phoenix Coyotes
246,Tim Peel,4,Los Angeles Kings
247,Tim Peel,2,Phoenix Coyotes
248,Greg Kimmerly,4,Calgary Flames
249,Greg Kimmerly,3,Edmonton Oilers
250,Tom Kowal,4,Calgary Flames
251,Tom Kowal,3,Edmonton Oilers
252,Mike Leggo,2,Anaheim Ducks
253,Mike Leggo,2,Nashville Predators
254,Rob Martell,2,Anaheim Ducks
255,Rob Martell,2,Nashville Predators
256,Ghislain Hebert,2,Buffalo Sabres
257,Ghislain Hebert,3,Washington Capitals
258,Stephen Walkom,2,Buffalo Sabres
259,Stephen Walkom,3,Washington Capitals
260,Brad Watson,1,Ottawa Senators
261,Brad Watson,1,Pittsburgh Penguins
262,Dean Morton,1,Ottawa Senators
263,Dean Morton,1,Pittsburgh Penguins
264,Eric Furlatt,4,Montréal Canadiens
265,Eric Furlatt,3,New Jersey Devils
266,Wes McCauley,4,Montréal Canadiens
267,Wes McCauley,3,New Jersey Devils
268,Gord Dwyer,1,Philadelphia Flyers
269,Gord Dwyer,5,Tampa Bay Lightning
270,Kevin Pollock,1,Philadelphia Flyers
271,Kevin Pollock,5,Tampa Bay Lightning
272,Brian Pochmara,2,Chicago Blackhawks
273,Brian Pochmara,1,Detroit Red Wings
274,Chris Rooney,2,Chicago Blackhawks
275,Chris Rooney,1,Detroit Red Wings
276,Brad Watson,4,New York Islanders
277,Brad Watson,5,Winnipeg Jets
278,Greg Kimmerly,4,New York Islanders
279,Greg Kimmerly,5,Winnipeg Jets
280,Don VanMassenhoven,4,Minnesota Wild
281,Don VanMassenhoven,5,St. Louis Blues
282,Ian Walsh,4,Minnesota Wild
283,Ian Walsh,5,St. Louis Blues
284,Dave Jackson,4,San Jose Sharks
285,Dave Jackson,1,Vancouver Canucks
286,Mike Hasenfratz,4,San Jose Sharks
287,Mike Hasenfratz,1,Vancouver Canucks
288,Dan O'Rourke,5,Boston Bruins
289,Dan O'Rourke,3,Carolina Hurricanes
290,Frederick L'Ecuyer,5,Boston Bruins
291,Frederick L'Ecuyer,3,Carolina Hurricanes
292,Brian Pochmara,2,Columbus Blue Jackets
293,Brian Pochmara,1,Dallas Stars
294,Justin St. Pierre ,2,Columbus Blue Jackets
295,Justin St. Pierre ,1,Dallas Stars
296,Jean Hebert,0,Nashville Predators
297,Jean Hebert,4,Phoenix Coyotes
298,Paul Devorski,0,Nashville Predators
299,Paul Devorski,4,Phoenix Coyotes
300,Brad Watson,1,Colorado Avalanche
301,Brad Watson,4,Edmonton Oilers
302,Graham Skilliter,1,Colorado Avalanche
303,Graham Skilliter,4,Edmonton Oilers
304,Dennis LaRue,2,Los Angeles Kings
305,Dennis LaRue,2,Vancouver Canucks
306,Francois St-Laurent,2,Los Angeles Kings
307,Francois St-Laurent,2,Vancouver Canucks
308,Marc Joannette,1,Boston Bruins
309,Marc Joannette,1,New Jersey Devils
310,Mark Lemelin,1,Boston Bruins
311,Mark Lemelin,1,New Jersey Devils
312,Chris Rooney,3,Buffalo Sabres
313,Chris Rooney,4,Toronto Maple Leafs
314,Greg Kimmerly,3,Buffalo Sabres
315,Greg Kimmerly,4,Toronto Maple Leafs
316,Dan O'Rourke,2,New York Rangers
317,Dan O'Rourke,1,Philadelphia Flyers
318,Kelly Sutherland,2,New York Rangers
319,Kelly Sutherland,1,Philadelphia Flyers
320,Francis Charron,4,Montréal Canadiens
321,Francis Charron,3,Winnipeg Jets
322,Steve Kozari,4,Montréal Canadiens
323,Steve Kozari,3,Winnipeg Jets
324,Don VanMassenhoven,3,Ottawa Senators
325,Don VanMassenhoven,2,Washington Capitals
326,Wes McCauley,3,Ottawa Senators
327,Wes McCauley,2,Washington Capitals
328,Justin St. Pierre ,4,New York Islanders
329,Justin St. Pierre ,1,Pittsburgh Penguins
330,Stephen Walkom,4,New York Islanders
331,Stephen Walkom,1,Pittsburgh Penguins
332,Kevin Pollock,2,Florida Panthers
333,Kevin Pollock,5,Tampa Bay Lightning
334,Rob Martell,2,Florida Panthers
335,Rob Martell,5,Tampa Bay Lightning
336,Dan O'Halloran,1,Dallas Stars
337,Dan O'Halloran,4,Detroit Red Wings
338,Darcy Burchell,1,Dallas Stars
339,Darcy Burchell,4,Detroit Red Wings
340,Eric Furlatt,2,Columbus Blue Jackets
341,Eric Furlatt,3,Minnesota Wild
342,Kyle Rehman,2,Columbus Blue Jackets
343,Kyle Rehman,3,Minnesota Wild
344,Dave Jackson,2,Anaheim Ducks
345,Dave Jackson,2,San Jose Sharks
346,Francois St-Laurent,2,Anaheim Ducks
347,Francois St-Laurent,2,San Jose Sharks
348,Ian Walsh,1,Montréal Canadiens
349,Ian Walsh,5,Ottawa Senators
350,Steve Kozari,1,Montréal Canadiens
351,Steve Kozari,5,Ottawa Senators
352,Brian Pochmara,2,Chicago Blackhawks
353,Brian Pochmara,2,Minnesota Wild
354,Tom Kowal,2,Chicago Blackhawks
355,Tom Kowal,2,Minnesota Wild
356,Dennis LaRue,2,Edmonton Oilers
357,Dennis LaRue,1,Phoenix Coyotes
358,Paul Devorski,2,Edmonton Oilers
359,Paul Devorski,1,Phoenix Coyotes
360,Brad Meier,0,Colorado Avalanche
361,Brad Meier,3,Vancouver Canucks
362,Brad Watson,0,Colorado Avalanche
363,Brad Watson,3,Vancouver Canucks
364,Dan O'Rourke,4,Boston Bruins
365,Dan O'Rourke,7,Buffalo Sabres
366,Rob Martell,4,Boston Bruins
367,Rob Martell,7,Buffalo Sabres
368,Frederick L'Ecuyer,3,Toronto Maple Leafs
369,Frederick L'Ecuyer,2,Washington Capitals
370,Steve Kozari,3,Toronto Maple Leafs
371,Steve Kozari,2,Washington Capitals
372,Ghislain Hebert,4,New Jersey Devils
373,Ghislain Hebert,5,New York Islanders
374,Kelly Sutherland,4,New Jersey Devils
375,Kelly Sutherland,5,New York Islanders
376,Marc Joannette,0,New York Rangers
377,Marc Joannette,3,Pittsburgh Penguins
378,Mike Hasenfratz,0,New York Rangers
379,Mike Hasenfratz,3,Pittsburgh Penguins
380,Chris Lee,1,Columbus Blue Jackets
381,Chris Lee,4,St. Louis Blues
382,Francis Charron,1,Columbus Blue Jackets
383,Francis Charron,4,St. Louis Blues
384,Kevin Pollock,6,Florida Panthers
385,Kevin Pollock,3,Winnipeg Jets
386,Mike Leggo,6,Florida Panthers
387,Mike Leggo,3,Winnipeg Jets
388,Eric Furlatt,3,Calgary Flames
389,Eric Furlatt,6,Colorado Avalanche
390,Kyle Rehman,3,Calgary Flames
391,Kyle Rehman,6,Colorado Avalanche
392,Dave Jackson,1,Los Angeles Kings
393,Dave Jackson,1,Nashville Predators
394,Gord Dwyer,1,Los Angeles Kings
395,Gord Dwyer,1,Nashville Predators
396,Dennis LaRue,2,Edmonton Oilers
397,Dennis LaRue,2,San Jose Sharks
398,Paul Devorski,2,Edmonton Oilers
399,Paul Devorski,2,San Jose Sharks
400,Mike Hasenfratz,2,Philadelphia Flyers
401,Mike Hasenfratz,3,Washington Capitals
402,Wes McCauley,2,Philadelphia Flyers
403,Wes McCauley,3,Washington Capitals
404,Don VanMassenhoven,1,Carolina Hurricanes
405,Don VanMassenhoven,0,Ottawa Senators
406,Kelly Sutherland,1,Carolina Hurricanes
407,Kelly Sutherland,0,Ottawa Senators
408,Mike Leggo,8,Tampa Bay Lightning
409,Mike Leggo,3,Winnipeg Jets
410,Tim Peel,8,Tampa Bay Lightning
411,Tim Peel,3,Winnipeg Jets
412,Chris Lee,5,Detroit Red Wings
413,Chris Lee,3,St. Louis Blues
414,Ian Walsh,5,Detroit Red Wings
415,Ian Walsh,3,St. Louis Blues
416,Stephen Walkom,3,Dallas Stars
417,Stephen Walkom,3,Phoenix Coyotes
418,Tom Kowal,3,Dallas Stars
419,Tom Kowal,3,Phoenix Coyotes
420,Dan O'Halloran,1,Chicago Blackhawks
421,Dan O'Halloran,1,Vancouver Canucks
422,Eric Furlatt,1,Chicago Blackhawks
423,Eric Furlatt,1,Vancouver Canucks
424,Brad Meier,3,Anaheim Ducks
425,Brad Meier,1,Minnesota Wild
426,Brad Watson,3,Anaheim Ducks
427,Brad Watson,1,Minnesota Wild
428,Dan O'Rourke,1,New Jersey Devils
429,Dan O'Rourke,5,Pittsburgh Penguins
430,Frederick L'Ecuyer,1,New Jersey Devils
431,Frederick L'Ecuyer,5,Pittsburgh Penguins
432,Greg Kimmerly,1,Buffalo Sabres
433,Greg Kimmerly,6,Montréal Canadiens
434,Marc Joannette,1,Buffalo Sabres
435,Marc Joannette,6,Montréal Canadiens
436,Chris Rooney,3,Colorado Avalanche
437,Chris Rooney,1,Edmonton Oilers
438,Francis Charron,3,Colorado Avalanche
439,Francis Charron,1,Edmonton Oilers
440,Chris Lee,1,Boston Bruins
441,Chris Lee,0,Toronto Maple Leafs
442,Ian Walsh,1,Boston Bruins
443,Ian Walsh,0,Toronto Maple Leafs
444,Ghislain Hebert,3,Carolina Hurricanes
445,Ghislain Hebert,5,Philadelphia Flyers
446,Kevin Pollock,3,Carolina Hurricanes
447,Kevin Pollock,5,Philadelphia Flyers
448,Francois St-Laurent,3,New York Rangers
449,Francois St-Laurent,2,Tampa Bay Lightning
450,Mike Leggo,3,New York Rangers
451,Mike Leggo,2,Tampa Bay Lightning
452,Don VanMassenhoven,4,Columbus Blue Jackets
453,Don VanMassenhoven,2,Detroit Red Wings
454,Rob Martell,4,Columbus Blue Jackets
455,Rob Martell,2,Detroit Red Wings
456,Dave Jackson,0,Dallas Stars
457,Dave Jackson,2,Phoenix Coyotes
458,Kyle Rehman,0,Dallas Stars
459,Kyle Rehman,2,Phoenix Coyotes
460,Dan O'Halloran,2,Calgary Flames
461,Dan O'Halloran,2,Chicago Blackhawks
462,Dean Morton,2,Calgary Flames
463,Dean Morton,2,Chicago Blackhawks
464,Brad Watson,7,Anaheim Ducks
465,Brad Watson,4,Los Angeles Kings
466,Justin St. Pierre ,7,Anaheim Ducks
467,Justin St. Pierre ,4,Los Angeles Kings
468,Brad Meier,1,Nashville Predators
469,Brad Meier,1,San Jose Sharks
470,Gord Dwyer,1,Nashville Predators
471,Gord Dwyer,1,San Jose Sharks
472,Kelly Sutherland,6,Pittsburgh Penguins
473,Kelly Sutherland,3,Washington Capitals
474,Tim Peel,6,Pittsburgh Penguins
475,Tim Peel,3,Washington Capitals
476,Brian Pochmara,2,Montréal Canadiens
477,Brian Pochmara,1,Ottawa Senators
478,Greg Kimmerly,2,Montréal Canadiens
479,Greg Kimmerly,1,Ottawa Senators
480,Ian Walsh,3,Buffalo Sabres
481,Ian Walsh,4,Florida Panthers
482,Wes McCauley,3,Buffalo Sabres
483,Wes McCauley,4,Florida Panthers
484,Mike Hasenfratz,3,New Jersey Devils
485,Mike Hasenfratz,0,New York Islanders
486,Paul Devorski,3,New Jersey Devils
487,Paul Devorski,0,New York Islanders
488,Graham Skilliter,4,Carolina Hurricanes
489,Graham Skilliter,1,Toronto Maple Leafs
490,Marc Joannette,4,Carolina Hurricanes
491,Marc Joannette,1,Toronto Maple Leafs
492,Chris Rooney,2,Colorado Avalanche
493,Chris Rooney,3,Dallas Stars
494,Justin St. Pierre ,2,Colorado Avalanche
495,Justin St. Pierre ,3,Dallas Stars
496,Brad Meier,1,Minnesota Wild
497,Brad Meier,2,Phoenix Coyotes
498,Francis Charron,1,Minnesota Wild
499,Francis Charron,2,Phoenix Coyotes
500,Dan O'Halloran,2,Edmonton Oilers
501,Dan O'Halloran,3,Vancouver Canucks
502,Dean Morton,2,Edmonton Oilers
503,Dean Morton,3,Vancouver Canucks
504,Kyle Rehman,2,Anaheim Ducks
505,Kyle Rehman,1,San Jose Sharks
506,Tom Kowal,2,Anaheim Ducks
507,Tom Kowal,1,San Jose Sharks
508,Brian Pochmara,3,New Jersey Devils
509,Brian Pochmara,1,New York Rangers
510,Tim Peel,3,New Jersey Devils
511,Tim Peel,1,New York Rangers
512,Don VanMassenhoven,2,New York Islanders
513,Don VanMassenhoven,4,Pittsburgh Penguins
514,Francois St-Laurent,2,New York Islanders
515,Francois St-Laurent,4,Pittsburgh Penguins
516,Marc Joannette,3,Toronto Maple Leafs
517,Marc Joannette,2,Washington Capitals
518,Paul Devorski,3,Toronto Maple Leafs
519,Paul Devorski,2,Washington Capitals
520,Ghislain Hebert,2,Columbus Blue Jackets
521,Ghislain Hebert,4,Los Angeles Kings
522,Stephen Walkom,2,Columbus Blue Jackets
523,Stephen Walkom,4,Los Angeles Kings
524,Eric Furlatt,3,Buffalo Sabres
525,Eric Furlatt,4,Ottawa Senators
526,Ian Walsh,3,Buffalo Sabres
527,Ian Walsh,4,Ottawa Senators
528,Greg Kimmerly,2,Philadelphia Flyers
529,Greg Kimmerly,1,Tampa Bay Lightning
530,Kelly Sutherland,2,Philadelphia Flyers
531,Kelly Sutherland,1,Tampa Bay Lightning
532,Dan O'Rourke,4,Calgary Flames
533,Dan O'Rourke,1,Detroit Red Wings
534,Mike Hasenfratz,4,Calgary Flames
535,Mike Hasenfratz,1,Detroit Red Wings
536,Dean Morton,2,Florida Panthers
537,Dean Morton,3,Winnipeg Jets
538,Dennis LaRue,2,Florida Panthers
539,Dennis LaRue,3,Winnipeg Jets
540,Frederick L'Ecuyer,6,Nashville Predators
541,Frederick L'Ecuyer,1,St. Louis Blues
542,Steve Kozari,6,Nashville Predators
543,Steve Kozari,1,St. Louis Blues
544,Francis Charron,5,Chicago Blackhawks
545,Francis Charron,3,San Jose Sharks
546,Tom Kowal,5,Chicago Blackhawks
547,Tom Kowal,3,San Jose Sharks
548,Dave Jackson,2,Boston Bruins
549,Dave Jackson,1,Montréal Canadiens
550,Kevin Pollock,2,Boston Bruins
551,Kevin Pollock,1,Montréal Canadiens
552,Gord Dwyer,3,Anaheim Ducks
553,Gord Dwyer,0,Colorado Avalanche
554,Steve Kozari,3,Anaheim Ducks
555,Steve Kozari,0,Colorado Avalanche
556,Chris Lee,3,Dallas Stars
557,Chris Lee,2,Edmonton Oilers
558,Dan O'Halloran,3,Dallas Stars
559,Dan O'Halloran,2,Edmonton Oilers
560,Mike Hasenfratz,4,Buffalo Sabres
561,Mike Hasenfratz,4,Montréal Canadiens
562,Tim Peel,4,Buffalo Sabres
563,Tim Peel,4,Montréal Canadiens
564,Chris Rooney,4,New Jersey Devils
565,Chris Rooney,2,Tampa Bay Lightning
566,Don VanMassenhoven,4,New Jersey Devils
567,Don VanMassenhoven,2,Tampa Bay Lightning
568,Ian Walsh,1,New York Islanders
569,Ian Walsh,4,New York Rangers
570,Kevin Pollock,1,New York Islanders
571,Kevin Pollock,4,New York Rangers
572,Frederick L'Ecuyer,2,Florida Panthers
573,Frederick L'Ecuyer,2,Philadelphia Flyers
574,Marc Joannette,2,Florida Panthers
575,Marc Joannette,2,Philadelphia Flyers
576,Greg Kimmerly,5,Pittsburgh Penguins
577,Greg Kimmerly,2,Washington Capitals
578,Stephen Walkom,5,Pittsburgh Penguins
579,Stephen Walkom,2,Washington Capitals
580,Francis Charron,4,Calgary Flames
581,Francis Charron,3,Columbus Blue Jackets
582,Kelly Sutherland,4,Calgary Flames
583,Kelly Sutherland,3,Columbus Blue Jackets
584,Dave Jackson,3,Carolina Hurricanes
585,Dave Jackson,2,Ottawa Senators
586,Rob Martell,3,Carolina Hurricanes
587,Rob Martell,2,Ottawa Senators
588,Eric Furlatt,3,Toronto Maple Leafs
589,Eric Furlatt,2,Winnipeg Jets
590,Ghislain Hebert,3,Toronto Maple Leafs
591,Ghislain Hebert,2,Winnipeg Jets
592,Dennis LaRue,5,Detroit Red Wings
593,Dennis LaRue,1,St. Louis Blues
594,Mike Leggo,5,Detroit Red Wings
595,Mike Leggo,1,St. Louis Blues
596,Brian Pochmara,0,Los Angeles Kings
597,Brian Pochmara,3,Nashville Predators
598,Wes McCauley,0,Los Angeles Kings
599,Wes McCauley,3,Nashville Predators
600,Dan O'Rourke,1,Minnesota Wild
601,Dan O'Rourke,4,Vancouver Canucks
602,Justin St. Pierre ,1,Minnesota Wild
603,Justin St. Pierre ,4,Vancouver Canucks
604,Brad Watson,6,Chicago Blackhawks
605,Brad Watson,2,Phoenix Coyotes
606,Gord Dwyer,6,Chicago Blackhawks
607,Gord Dwyer,2,Phoenix Coyotes
608,Dennis LaRue,1,Anaheim Ducks
609,Dennis LaRue,3,Dallas Stars
610,Wes McCauley,1,Anaheim Ducks
611,Wes McCauley,3,Dallas Stars
612,Dan O'Halloran,2,Boston Bruins
613,Dan O'Halloran,0,Tampa Bay Lightning
614,Dean Morton,2,Boston Bruins
615,Dean Morton,0,Tampa Bay Lightning
616,Chris Lee,3,New Jersey Devils
617,Chris Lee,1,Pittsburgh Penguins
618,Gord Dwyer,3,New Jersey Devils
619,Gord Dwyer,1,Pittsburgh Penguins
620,Don VanMassenhoven,3,Carolina Hurricanes
