,Ref,Score,Team
261,Brad Watson,3,San Jose Sharks
262,Tom Kowal,4,Los Angeles Kings
263,Tom Kowal,3,San Jose Sharks
264,Marc Joannette,1,Los Angeles Kings
265,Marc Joannette,2,San Jose Sharks
266,Wes McCauley,1,Los Angeles Kings
267,Wes McCauley,2,San Jose Sharks
268,Brad Meier,1,Los Angeles Kings
269,Brad Meier,2,San Jose Sharks
270,Chris Rooney,1,Los Angeles Kings
271,Chris Rooney,2,San Jose Sharks
272,Chris Lee,3,Los Angeles Kings
273,Chris Lee,0,San Jose Sharks
274,Dan O'Halloran,3,Los Angeles Kings
275,Dan O'Halloran,0,San Jose Sharks
276,Dan O'Rourke,1,Los Angeles Kings
277,Dan O'Rourke,2,San Jose Sharks
278,Kevin Pollock,1,Los Angeles Kings
279,Kevin Pollock,2,San Jose Sharks
280,Brad Watson,2,Los Angeles Kings
281,Brad Watson,1,San Jose Sharks
282,Wes McCauley,2,Los Angeles Kings
283,Wes McCauley,1,San Jose Sharks
284,Brad Watson,3,Boston Bruins
285,Brad Watson,0,Pittsburgh Penguins
286,Chris Rooney,3,Boston Bruins
287,Chris Rooney,0,Pittsburgh Penguins
288,Dan O'Halloran,6,Boston Bruins
289,Dan O'Halloran,1,Pittsburgh Penguins
290,Wes McCauley,6,Boston Bruins
291,Wes McCauley,1,Pittsburgh Penguins
292,Dan O'Rourke,2,Boston Bruins
293,Dan O'Rourke,1,Pittsburgh Penguins
294,Marc Joannette,2,Boston Bruins
295,Marc Joannette,1,Pittsburgh Penguins
296,Eric Furlatt,1,Boston Bruins
297,Eric Furlatt,0,Pittsburgh Penguins
298,Stephen Walkom,1,Boston Bruins
299,Stephen Walkom,0,Pittsburgh Penguins
300,Dan O'Halloran,2,Chicago Blackhawks
301,Dan O'Halloran,1,Los Angeles Kings
302,Wes McCauley,2,Chicago Blackhawks
303,Wes McCauley,1,Los Angeles Kings
304,Dan O'Rourke,4,Chicago Blackhawks
305,Dan O'Rourke,2,Los Angeles Kings
306,Marc Joannette,4,Chicago Blackhawks
307,Marc Joannette,2,Los Angeles Kings
308,Eric Furlatt,1,Chicago Blackhawks
309,Eric Furlatt,3,Los Angeles Kings
310,Stephen Walkom,1,Chicago Blackhawks
311,Stephen Walkom,3,Los Angeles Kings
312,Brad Watson,3,Chicago Blackhawks
313,Brad Watson,2,Los Angeles Kings
314,Chris Rooney,3,Chicago Blackhawks
315,Chris Rooney,2,Los Angeles Kings
316,Dan O'Halloran,4,Chicago Blackhawks
317,Dan O'Halloran,3,Los Angeles Kings
318,Wes McCauley,4,Chicago Blackhawks
319,Wes McCauley,3,Los Angeles Kings
320,Brad Watson,3,Boston Bruins
321,Brad Watson,4,Chicago Blackhawks
322,Chris Rooney,3,Boston Bruins
323,Chris Rooney,4,Chicago Blackhawks
324,Dan O'Halloran,2,Boston Bruins
325,Dan O'Halloran,1,Chicago Blackhawks
326,Wes McCauley,2,Boston Bruins
327,Wes McCauley,1,Chicago Blackhawks
328,Brad Watson,2,Boston Bruins
329,Brad Watson,0,Chicago Blackhawks
330,Chris Rooney,2,Boston Bruins
331,Chris Rooney,0,Chicago Blackhawks
332,Dan O'Halloran,5,Boston Bruins
333,Dan O'Halloran,6,Chicago Blackhawks
334,Wes McCauley,5,Boston Bruins
335,Wes McCauley,6,Chicago Blackhawks
336,Brad Watson,1,Boston Bruins
337,Brad Watson,3,Chicago Blackhawks
338,Chris Rooney,1,Boston Bruins
339,Chris Rooney,3,Chicago Blackhawks
340,Dan O'Halloran,2,Boston Bruins
341,Dan O'Halloran,3,Chicago Blackhawks
342,Wes McCauley,2,Boston Bruins
343,Wes McCauley,3,Chicago Blackhawks
