code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
1995020042,Washington Capitals,2,Tampa Bay Lightning,0,Richard Trottier,Scott Driscoll,Washington Capitals,Tampa Bay Lightning
1995020043,Toronto Maple Leafs,0,New York Rangers,2,Terry Gregson,Pierre Champoux,New York Rangers,Toronto Maple Leafs
1995020044,St. Louis Blues,4,Colorado Avalanche,1,Paul Devorski,Andy McElman,St. Louis Blues,Colorado Avalanche
1995020045,Dallas Stars,6,Boston Bruins,5,Van Massenhoven,Lazarowich,Dallas Stars,Boston Bruins
1995020046,San Jose Sharks,6,Vancouver Canucks,7,Koharski,Mike Cvik,Vancouver Canucks,San Jose Sharks
1995020047,Buffalo Sabres,3,New Jersey Devils,4,Rob Shick,Pierre Champoux,New Jersey Devils,Buffalo Sabres
1995020048,Philadelphia Flyers,7,Edmonton Oilers,1,Jackson,Gordon Broseker,Philadelphia Flyers,Edmonton Oilers
1995020049,Tampa Bay Lightning,4,Ottawa Senators,7,Larue,Morin,Ottawa Senators,Tampa Bay Lightning
1995020050,Florida Panthers,5,New York Islanders,3,Stephen Walkom #24,Scott Driscoll #68,Florida Panthers,New York Islanders
1995020051,Chicago Blackhawks,1,Calgary Flames,1,Paul Devorski,Brad Lazarowich,Chicago Blackhawks,Calgary Flames
1995020052,Winnipeg Jets (1979),5,Detroit Red Wings,5,Lance Roberts,Leon Stickle,Winnipeg Jets (1979),Detroit Red Wings
1995020053,Vancouver Canucks,3,Los Angeles Kings,3,Bill Mcreary,Randy Mitton,Vancouver Canucks,Los Angeles Kings
1995020054,New York Rangers,5,Hartford Whalers,7,Dan Marouelli,Greg Devorski,Hartford Whalers,New York Rangers
1995020055,New York Islanders,1,New York Rangers,5,Paul Stewart,Kevin Collins,New York Rangers,New York Islanders
1995020056,New Jersey Devils,1,Edmonton Oilers,3,Stephen Walkom,Greg Devorski,Edmonton Oilers,New Jersey Devils
1995020057,Florida Panthers,3,Chicago Blackhawks,6,Dennis Larue #14,Scott Driscoll #68,Chicago Blackhawks,Florida Panthers
1995020058,Toronto Maple Leafs,7,San Jose Sharks,2,Rob Shick,Ron Asselstine,Toronto Maple Leafs,San Jose Sharks
1995020059,Detroit Red Wings,3,Calgary Flames,3,Fraser,Scapinello,Detroit Red Wings,Calgary Flames
1995020060,St. Louis Blues,4,Boston Bruins,7,Terry Gregson,Mike Cvik,Boston Bruins,St. Louis Blues
1995020061,Dallas Stars,3,Washington Capitals,4,Jackson,Heyer,Washington Capitals,Dallas Stars
1995020062,Winnipeg Jets (1979),5,Tampa Bay Lightning,2,Andy van Hellemond,Leon Stickle,Winnipeg Jets (1979),Tampa Bay Lightning
1995020063,Buffalo Sabres,4,Edmonton Oilers,1,Don Van Massenhoven,Gerard Gauthier,Buffalo Sabres,Edmonton Oilers
1995020064,Colorado Avalanche,4,Washington Capitals,2,Mark Faucette,Mike Cvik,Colorado Avalanche,Washington Capitals
1995020065,Los Angeles Kings,1,Philadelphia Flyers,1,Lance Roberts,Swede Knox,Los Angeles Kings,Philadelphia Flyers
1995020066,Anaheim Ducks,1,Vancouver Canucks,5,Bill McCreary,Randy Mitton,Vancouver Canucks,Anaheim Ducks
1995020067,Ottawa Senators,4,Calgary Flames,2,Stephen Walkom,Jean Morin,Ottawa Senators,Calgary Flames
1995020068,New Jersey Devils,4,Detroit Red Wings,2,Paul Stewart,Kevin Collins,New Jersey Devils,Detroit Red Wings
1995020069,Chicago Blackhawks,1,Tampa Bay Lightning,4,Terry Gregson,Ray Scapinello,Tampa Bay Lightning,Chicago Blackhawks
1995020070,St. Louis Blues,1,Dallas Stars,1,Dave Jackson,Shane Heyer,St. Louis Blues,Dallas Stars
1995020071,Winnipeg Jets (1979),3,San Jose Sharks,3,Kerry Fraser,Leon Stickle,Winnipeg Jets (1979),San Jose Sharks
1995020072,Hartford Whalers,2,Pittsburgh Penguins,2,Mike McGeough,Pierre Champoux,Hartford Whalers,Pittsburgh Penguins
1995020073,Buffalo Sabres,1,New York Rangers,3,Bill McCreary,Ron Finn,New York Rangers,Buffalo Sabres
1995020074,New York Islanders,2,Montréal Canadiens,0,Blaine Angus,Ron Asselstine,New York Islanders,Montréal Canadiens
1995020075,Washington Capitals,4,Los Angeles Kings,7,Don Koharski,Gordon Broseker,Los Angeles Kings,Washington Capitals
1995020076,Toronto Maple Leafs,4,Calgary Flames,3,Andy van Hellemond,Greg Devorski,Toronto Maple Leafs,Calgary Flames
1995020077,Anaheim Ducks,2,Philadelphia Flyers,4,Mark Faucette,Swede Knox,Philadelphia Flyers,Anaheim Ducks
1995020078,Pittsburgh Penguins,2,Los Angeles Kings,3,Paul Devorski,Ronn Finn,Los Angeles Kings,Pittsburgh Penguins
1995020079,Montréal Canadiens,4,Toronto Maple Leafs,3,Paul Stewart,Ron Asselstine,Montréal Canadiens,Toronto Maple Leafs
1995020080,New Jersey Devils,4,Ottawa Senators,1,Don Van Massenhoven,Gordon Broseker,New Jersey Devils,Ottawa Senators
1995020081,Florida Panthers,3,Hartford Whalers,0,Don Koharski #12,Brian Murphy #93,Florida Panthers,Hartford Whalers
1995020082,Detroit Red Wings,4,Boston Bruins,2,Jackson,Parker,Detroit Red Wings,Boston Bruins
1995020083,St. Louis Blues,1,Chicago Blackhawks,4,Kerry Fraser,Shane Heyer,Chicago Blackhawks,St. Louis Blues
1995020084,Dallas Stars,3,Tampa Bay Lightning,3,Roberts,McCourt,Dallas Stars,Tampa Bay Lightning
1995020085,Edmonton Oilers,6,Vancouver Canucks,4,Dan Marouelli,Mike Cvik,Edmonton Oilers,Vancouver Canucks
1995020086,Buffalo Sabres,5,St. Louis Blues,2,Mick McGeough,Scott Driscoll,Buffalo Sabres,St. Louis Blues
1995020087,New York Rangers,2,Ottawa Senators,4,Andy van Hellemond,Pat Depuzzo,Ottawa Senators,New York Rangers
1995020088,Chicago Blackhawks,5,Philadelphia Flyers,4,Kerry Fraser,Shane Heyer,Chicago Blackhawks,Philadelphia Flyers
1995020089,Edmonton Oilers,1,San Jose Sharks,1,Richard Trottier,Randy Mitton,Edmonton Oilers,San Jose Sharks
1995020090,Anaheim Ducks,6,Winnipeg Jets (1979),2,Mark Faucette,Jay Sharrers,Anaheim Ducks,Winnipeg Jets (1979)
1995020091,Montréal Canadiens,6,Los Angeles Kings,3,Don van Massenhove,Pierre Racicot,Montréal Canadiens,Los Angeles Kings
1995020092,Colorado Avalanche,3,Anaheim Ducks,1,Dan Marouelli,Thor Nelson,Colorado Avalanche,Anaheim Ducks
1995020093,New York Rangers,5,Vancouver Canucks,2,Don Koharski,Kevin Collins,New York Rangers,Vancouver Canucks
1995020094,Toronto Maple Leafs,1,Florida Panthers,6,Bill McCreary,Tim Nowak,Florida Panthers,Toronto Maple Leafs
1995020095,Detroit Red Wings,1,Ottawa Senators,2,Dennis Larue,Ron Asselstine,Ottawa Senators,Detroit Red Wings
1995020096,Dallas Stars,3,Buffalo Sabres,0,Faucette (11),McCourt (46),Dallas Stars,Buffalo Sabres
1995020097,Hartford Whalers,2,St. Louis Blues,4,Dan Van Massenhoven,Don Henderson,St. Louis Blues,Hartford Whalers
1995020098,Montréal Canadiens,7,Florida Panthers,2,Walkom,Collins,Montréal Canadiens,Florida Panthers
1995020099,New Jersey Devils,2,Vancouver Canucks,4,Mick McGeough,Greg Devorski,Vancouver Canucks,New Jersey Devils
1995020100,Philadelphia Flyers,3,New York Islanders,1,Van Hellemond,Gordon Broseker,Philadelphia Flyers,New York Islanders
1995020101,Calgary Flames,2,Colorado Avalanche,3,Richard Trottier,Mike Cvik,Colorado Avalanche,Calgary Flames
1995020102,San Jose Sharks,1,Winnipeg Jets (1979),6,Shick (16),Bonney (94),Winnipeg Jets (1979),San Jose Sharks
1995020103,Boston Bruins,2,Washington Capitals,4,Don Koharski,Pat Dapuzzo,Washington Capitals,Boston Bruins
1995020104,Ottawa Senators,5,Los Angeles Kings,4,Terry Gregson,Kevin Collins,Ottawa Senators,Los Angeles Kings
1995020105,New York Islanders,5,Pittsburgh Penguins,7,Bill McCreary,Greg Devorski,Pittsburgh Penguins,New York Islanders
1995020106,Tampa Bay Lightning,4,New York Rangers,4,Faucette,Stickle,Tampa Bay Lightning,New York Rangers
1995020107,Chicago Blackhawks,1,Toronto Maple Leafs,2,Dan Marouelli,Mark Pare,Toronto Maple Leafs,Chicago Blackhawks
1995020108,Dallas Stars,5,Anaheim Ducks,2,Larue (14),Tim Nowak (43),Dallas Stars,Anaheim Ducks
1995020109,Hartford Whalers,1,Montréal Canadiens,4,Andy van Hellemond,Greg Devorski,Montréal Canadiens,Hartford Whalers
1995020110,St. Louis Blues,4,Anaheim Ducks,2,Dan Marouelli,Andy McElman,St. Louis Blues,Anaheim Ducks
1995020111,Colorado Avalanche,5,Buffalo Sabres,4,Rob Shick,Wayne Bonney,Colorado Avalanche,Buffalo Sabres
1995020112,Calgary Flames,0,Detroit Red Wings,3,Paul Devorski,Swede Knox,Detroit Red Wings,Calgary Flames
1995020113,Edmonton Oilers,7,Winnipeg Jets (1979),5,Mick McGeough,Randy Mitton,Edmonton Oilers,Winnipeg Jets (1979)
1995020114,Boston Bruins,3,Hartford Whalers,0,Bill McCreary,Pat Dapuzzo,Boston Bruins,Hartford Whalers
1995020115,Ottawa Senators,1,Florida Panthers,4,Dave Jackson,Jean Morin,Florida Panthers,Ottawa Senators
1995020116,Montréal Canadiens,5,Chicago Blackhawks,3,Gregson,Champoux,Montréal Canadiens,Chicago Blackhawks
1995020117,New York Islanders,5,Philadelphia Flyers,5,Don Van Massenhoven,Ron Asselstine,New York Islanders,Philadelphia Flyers
1995020118,New Jersey Devils,3,Pittsburgh Penguins,5,Andy van Hellemond,Mark Pare,Pittsburgh Penguins,New Jersey Devils
1995020119,Tampa Bay Lightning,2,Washington Capitals,4,Roberts,Gordon Broseker,Washington Capitals,Tampa Bay Lightning
1995020120,Toronto Maple Leafs,2,Los Angeles Kings,2,Paul Stewart,Bob Hodges,Toronto Maple Leafs,Los Angeles Kings
1995020121,Vancouver Canucks,1,Winnipeg Jets (1979),4,Devorski,Lazarowich,Winnipeg Jets (1979),Vancouver Canucks
1995020122,San Jose Sharks,3,Dallas Stars,4,Trottier (17),Cvik (88),Dallas Stars,San Jose Sharks
1995020123,New York Rangers,3,Toronto Maple Leafs,2,Kerry Fraser,Ron Asselstine,New York Rangers,Toronto Maple Leafs
1995020124,Philadelphia Flyers,5,Ottawa Senators,2,Stewart,Pare,Philadelphia Flyers,Ottawa Senators
1995020125,Chicago Blackhawks,6,Buffalo Sabres,3,Steve Walkom,Dan McCourt,Chicago Blackhawks,Buffalo Sabres
1995020126,St. Louis Blues,1,Washington Capitals,3,Don Koharski,Tim Nowak,Washington Capitals,St. Louis Blues
1995020127,Anaheim Ducks,7,Calgary Flames,2,Rob Shick,Mike Cvik,Anaheim Ducks,Calgary Flames
1995020128,Dallas Stars,1,Colorado Avalanche,6,Walkom,Nelson,Colorado Avalanche,Dallas Stars
1995020129,Winnipeg Jets (1979),3,Detroit Red Wings,2,Mick McGeough,Dan McCourt,Winnipeg Jets (1979),Detroit Red Wings
1995020130,Vancouver Canucks,4,San Jose Sharks,3,Richard Trottier,Wayne Bonney,Vancouver Canucks,San Jose Sharks
1995020131,Boston Bruins,1,Montréal Canadiens,3,Andy van Hellemond,Brian Murphy,Montréal Canadiens,Boston Bruins
1995020132,Philadelphia Flyers,2,Tampa Bay Lightning,2,McCreary,Ron Asselstine,Philadelphia Flyers,Tampa Bay Lightning
1995020133,Florida Panthers,4,New York Islanders,5,Lance Roberts #20,Don Henderson #91,New York Islanders,Florida Panthers
1995020134,Edmonton Oilers,2,New Jersey Devils,1,Dave Jackson,Swede Knox,Edmonton Oilers,New Jersey Devils
1995020135,San Jose Sharks,3,New York Rangers,5,Devorski (10),Mitton (39),New York Rangers,San Jose Sharks
1995020136,Los Angeles Kings,1,Calgary Flames,2,Kerry Fraser,Mike Cvik,Calgary Flames,Los Angeles Kings
1995020137,Pittsburgh Penguins,10,Tampa Bay Lightning,0,Don Van Massenhoven,Don Henderson,Pittsburgh Penguins,Tampa Bay Lightning
1995020138,Buffalo Sabres,2,Detroit Red Wings,1,Dan Marouelli,Ray Scapinello,Buffalo Sabres,Detroit Red Wings
1995020139,Washington Capitals,5,Montréal Canadiens,2,Mark Faucette,Gordon Broseker,Washington Capitals,Montréal Canadiens
1995020140,Dallas Stars,1,Chicago Blackhawks,1,Shick,Nelson,Dallas Stars,Chicago Blackhawks
1995020141,Winnipeg Jets (1979),2,Toronto Maple Leafs,4,Don Koharski,Dan McCourt,Toronto Maple Leafs,Winnipeg Jets (1979)
1995020142,Colorado Avalanche,6,Calgary Flames,1,Paul Devorski,Mike Cvik,Colorado Avalanche,Calgary Flames
1995020143,Vancouver Canucks,3,Edmonton Oilers,3,Dave Jackson,Swede Knox,Vancouver Canucks,Edmonton Oilers
1995020144,Anaheim Ducks,3,St. Louis Blues,0,Steve Walkom,Brad Lazarowich,Anaheim Ducks,St. Louis Blues
1995020145,Boston Bruins,5,Detroit Red Wings,6,Lance Roberts,Kevin Collins,Detroit Red Wings,Boston Bruins
1995020146,Hartford Whalers,0,Ottawa Senators,5,Bill McCreary,Pierre Champoux,Ottawa Senators,Hartford Whalers
1995020147,Philadelphia Flyers,1,Florida Panthers,2,McGeough,Gordon Broseker,Florida Panthers,Philadelphia Flyers
1995020148,San Jose Sharks,3,New Jersey Devils,3,Larue (14),Cvik (88),San Jose Sharks,New Jersey Devils
1995020149,Los Angeles Kings,5,New York Rangers,3,Terry Gregson,Randy Mitton,Los Angeles Kings,New York Rangers
1995020150,Buffalo Sabres,3,Pittsburgh Penguins,3,Mark Faucette,Pat Dapuzzo,Buffalo Sabres,Pittsburgh Penguins
1995020151,Washington Capitals,2,Florida Panthers,3,Bill McCreary,Gerard Gauthier,Florida Panthers,Washington Capitals
1995020152,Tampa Bay Lightning,5,New York Islanders,3,Paul Stewart,Greg Devorski,Tampa Bay Lightning,New York Islanders
1995020153,Winnipeg Jets (1979),2,Colorado Avalanche,5,Rob Schick,Dan McCourt,Colorado Avalanche,Winnipeg Jets (1979)
1995020154,Vancouver Canucks,4,Toronto Maple Leafs,4,Terry Gregson,Swede Knox,Vancouver Canucks,Toronto Maple Leafs
1995020155,Anaheim Ducks,7,New York Rangers,4,Dave Jackson,Brad Lazarowich,Anaheim Ducks,New York Rangers
1995020156,Pittsburgh Penguins,7,Philadelphia Flyers,4,Andy van Hellemond,Tim Nowak,Pittsburgh Penguins,Philadelphia Flyers
1995020157,Ottawa Senators,4,Hartford Whalers,5,D. Van Massenhoven,Scott Driscoll,Hartford Whalers,Ottawa Senators
1995020158,Montréal Canadiens,4,Boston Bruins,1,Don Koharski,Ron Asselstine,Montréal Canadiens,Boston Bruins
1995020159,New York Islanders,2,Washington Capitals,3,Mike McGeough,Pierre Champoux,Washington Capitals,New York Islanders
1995020160,Detroit Red Wings,5,Dallas Stars,1,D. Marouellli,B. Hodges,Detroit Red Wings,Dallas Stars
1995020161,Calgary Flames,4,Vancouver Canucks,4,Rob Shick,Jean Morin,Calgary Flames,Vancouver Canucks
1995020162,Edmonton Oilers,3,Toronto Maple Leafs,3,Gregson,Mike Cvik,Edmonton Oilers,Toronto Maple Leafs
1995020163,San Jose Sharks,7,St. Louis Blues,3,Walkom,Mitton,San Jose Sharks,St. Louis Blues
1995020164,Los Angeles Kings,2,New Jersey Devils,4,Dave Jackson,Shane Heyer,New Jersey Devils,Los Angeles Kings
1995020165,Buffalo Sabres,3,Winnipeg Jets (1979),4,Richard Trottier,Ron Finn,Winnipeg Jets (1979),Buffalo Sabres
1995020166,Philadelphia Flyers,6,Hartford Whalers,1,Faucette,Champoux,Philadelphia Flyers,Hartford Whalers
1995020167,Florida Panthers,4,Tampa Bay Lightning,1,Paul Stewart #22,Greg Devorski #44,Florida Panthers,Tampa Bay Lightning
1995020168,Chicago Blackhawks,3,Colorado Avalanche,7,Roberts,McElman,Colorado Avalanche,Chicago Blackhawks
1995020169,Anaheim Ducks,6,New Jersey Devils,1,Steve Walkom,Shane Heyer,Anaheim Ducks,New Jersey Devils
1995020170,New York Rangers,4,Calgary Flames,2,Don Koharski,Ron Asselstine,New York Rangers,Calgary Flames
1995020171,Hartford Whalers,7,San Jose Sharks,3,Blaine Angus,Ron Asselstine,Hartford Whalers,San Jose Sharks
1995020172,New York Islanders,2,Vancouver Canucks,5,Paul Devorski,Gordon Broseker,Vancouver Canucks,New York Islanders
1995020173,Washington Capitals,3,Boston Bruins,4,Don Van Massenhoven,Pat Dapuzzo,Boston Bruins,Washington Capitals
1995020174,Florida Panthers,4,Philadelphia Flyers,2,Mick McGeough #19,Greg Devorski #44,Florida Panthers,Philadelphia Flyers
1995020175,Toronto Maple Leafs,6,Anaheim Ducks,3,Richard Trottier,Ron Finn,Toronto Maple Leafs,Anaheim Ducks
1995020176,Detroit Red Wings,4,Edmonton Oilers,2,Don Koharski,Leon Stickle,Detroit Red Wings,Edmonton Oilers
1995020177,St. Louis Blues,0,Los Angeles Kings,1,Dave Jackson,Wayne Bonney,Los Angeles Kings,St. Louis Blues
1995020178,Buffalo Sabres,7,San Jose Sharks,2,Terry Gregson,Gerard Gauthier,Buffalo Sabres,San Jose Sharks
1995020179,Ottawa Senators,1,Pittsburgh Penguins,7,Lance Roberts,Dan McCourt,Pittsburgh Penguins,Ottawa Senators
1995020180,Montréal Canadiens,2,Anaheim Ducks,3,Dan O'Halloran,Driscoll,Anaheim Ducks,Montréal Canadiens
1995020181,New York Rangers,5,Tampa Bay Lightning,4,Richard Trottier,Kevin Collins,New York Rangers,Tampa Bay Lightning
1995020182,New Jersey Devils,1,Calgary Flames,2,Don Van Massenhoven,Pat Dapuzzo,Calgary Flames,New Jersey Devils
1995020183,Dallas Stars,3,Los Angeles Kings,3,Marouelli,Wayne Bonney,Dallas Stars,Los Angeles Kings
1995020184,Boston Bruins,4,Ottawa Senators,3,Paul Stewart,Ron Asselstine,Boston Bruins,Ottawa Senators
1995020185,Philadelphia Flyers,3,Calgary Flames,1,Devorski,Gordon Broseker,Philadelphia Flyers,Calgary Flames
1995020186,Florida Panthers,2,Edmonton Oilers,1,Mark Faucette #11,Andy McElman,Florida Panthers,Edmonton Oilers
1995020187,Chicago Blackhawks,5,Vancouver Canucks,2,Mick McGeough,Dan Schachte,Chicago Blackhawks,Vancouver Canucks
1995020188,Colorado Avalanche,1,Dallas Stars,1,Don Marourlli,Wayne Bonney,Colorado Avalanche,Dallas Stars
1995020189,New York Rangers,4,New York Islanders,1,Terry Gregson,Brian Murphy,New York Rangers,New York Islanders
1995020190,Tampa Bay Lightning,3,Edmonton Oilers,4,Stephen Walkom,Andy McElman,Edmonton Oilers,Tampa Bay Lightning
1995020191,Toronto Maple Leafs,6,Washington Capitals,1,Bill McCreary,Greg Devorski,Toronto Maple Leafs,Washington Capitals
1995020192,St. Louis Blues,3,Winnipeg Jets (1979),2,Mick McGeough,Leon Stickle,St. Louis Blues,Winnipeg Jets (1979)
1995020193,San Jose Sharks,1,Pittsburgh Penguins,9,Shick (16),Knox (48),Pittsburgh Penguins,San Jose Sharks
1995020194,Boston Bruins,1,Toronto Maple Leafs,3,Don Van Massenhoven,Jean Morin,Toronto Maple Leafs,Boston Bruins
1995020195,Hartford Whalers,1,New York Rangers,4,Richard Trottier,Kevin Collins,New York Rangers,Hartford Whalers
1995020196,Ottawa Senators,2,Anaheim Ducks,3,Paul Devorski,Pierre Champoux,Anaheim Ducks,Ottawa Senators
1995020197,New York Islanders,1,St. Louis Blues,4,Dan O'Halloran,Brian Murphy,St. Louis Blues,New York Islanders
1995020198,New Jersey Devils,4,Philadelphia Flyers,2,Dave Jackson,Pat Dapuzzo,New Jersey Devils,Philadelphia Flyers
1995020199,Washington Capitals,1,Chicago Blackhawks,4,Terry Gregson,Gordon Broseker,Chicago Blackhawks,Washington Capitals
1995020200,Florida Panthers,4,Buffalo Sabres,1,Steve Walkom #24,Andy McElman,Florida Panthers,Buffalo Sabres
1995020201,Calgary Flames,0,Montréal Canadiens,4,Andy van Hellemond,Wayne Bonney,Montréal Canadiens,Calgary Flames
1995020202,Vancouver Canucks,4,Colorado Avalanche,8,Rob Schick,Shane Heyer,Colorado Avalanche,Vancouver Canucks
1995020203,San Jose Sharks,2,Detroit Red Wings,5,Stewart (22),Konx (48),Detroit Red Wings,San Jose Sharks
1995020204,Los Angeles Kings,3,Pittsburgh Penguins,2,Dan Marouelli,Mike Cvik,Los Angeles Kings,Pittsburgh Penguins
1995020205,Philadelphia Flyers,2,New Jersey Devils,3,Roberts,Dapuzzo,New Jersey Devils,Philadelphia Flyers
1995020206,Tampa Bay Lightning,4,Buffalo Sabres,6,Bill McCreary,Andy McElman,Buffalo Sabres,Tampa Bay Lightning
1995020207,Chicago Blackhawks,4,Edmonton Oilers,4,Don Koharski,Leon Stickle,Chicago Blackhawks,Edmonton Oilers
1995020208,Vancouver Canucks,2,Montréal Canadiens,4,Paul Stewart,Shane Heyer,Montréal Canadiens,Vancouver Canucks
1995020209,Anaheim Ducks,2,Los Angeles Kings,4,Andy van Hellemond,Mike Cvik,Los Angeles Kings,Anaheim Ducks
1995020210,Pittsburgh Penguins,4,Dallas Stars,2,Don Koharski,Gerald Gauthier,Pittsburgh Penguins,Dallas Stars
1995020211,New Jersey Devils,1,Hartford Whalers,0,Stephen Walkom,Ron Finn,New Jersey Devils,Hartford Whalers
1995020212,Washington Capitals,2,Philadelphia Flyers,2,Dan Marouelli,Greg Devorski,Washington Capitals,Philadelphia Flyers
1995020213,Tampa Bay Lightning,5,Boston Bruins,3,Bill McCreary,Scott Driscoll,Tampa Bay Lightning,Boston Bruins
1995020214,Florida Panthers,5,Toronto Maple Leafs,2,Dave Jackson #8,Stephane Provost #72,Florida Panthers,Toronto Maple Leafs
1995020215,St. Louis Blues,1,New York Rangers,1,Mark Faucette,Jean Morin,St. Louis Blues,New York Rangers
1995020216,Winnipeg Jets (1979),6,Chicago Blackhawks,5,Paul Devorski,Ron Asselstine,Winnipeg Jets (1979),Chicago Blackhawks
1995020217,Calgary Flames,4,Edmonton Oilers,2,Paul Stewart,Shane Heyer,Calgary Flames,Edmonton Oilers
1995020218,San Jose Sharks,3,New York Islanders,5,Van Hellemond (25),Parker (51),New York Islanders,San Jose Sharks
1995020219,Los Angeles Kings,5,Detroit Red Wings,6,Rob Shick,Mike Cvik,Detroit Red Wings,Los Angeles Kings
1995020220,Hartford Whalers,3,Ottawa Senators,2,Dan Marouelli,Pierre Racicot,Hartford Whalers,Ottawa Senators
