,Ref,Score,Team
1224,Dan O'Rourke,5,Nashville Predators
1225,Dan O'Rourke,1,Winnipeg Jets
1226,Eric Furlatt,5,Nashville Predators
1227,Eric Furlatt,1,Winnipeg Jets
1228,Evgeny Romasko,1,Boston Bruins
1229,Evgeny Romasko,2,Calgary Flames
1230,Wes McCauley,1,Boston Bruins
1231,Wes McCauley,2,Calgary Flames
1232,Francois St-Laurent,5,Columbus Blue Jackets
1233,Francois St-Laurent,3,Tampa Bay Lightning
1234,Kendrick Nicholson,5,Columbus Blue Jackets
1235,Kendrick Nicholson,3,Tampa Bay Lightning
1236,Brad Watson,5,Detroit Red Wings
1237,Brad Watson,4,New Jersey Devils
1238,Furman Furman,5,Detroit Red Wings
1239,Furman Furman,4,New Jersey Devils
1240,Chris Schlenker ,2,Dallas Stars
1241,Chris Schlenker ,1,Vancouver Canucks
1242,Gord Dwyer,2,Dallas Stars
1243,Gord Dwyer,1,Vancouver Canucks
1244,Dean Morton,2,Arizona Coyotes
1245,Dean Morton,2,Edmonton Oilers
1246,Kyle Rehman,2,Arizona Coyotes
1247,Kyle Rehman,2,Edmonton Oilers
1248,Brad Watson,4,Toronto Maple Leafs
1249,Brad Watson,2,Washington Capitals
1250,Ghislain Hebert,4,Toronto Maple Leafs
1251,Ghislain Hebert,2,Washington Capitals
1252,Dan O'Halloran,1,Carolina Hurricanes
1253,Dan O'Halloran,2,Ottawa Senators
1254,Furman Furman,1,Carolina Hurricanes
1255,Furman Furman,2,Ottawa Senators
1256,Brian Pochmara,1,Detroit Red Wings
1257,Brian Pochmara,2,Montréal Canadiens
1258,Tom Kowal,1,Detroit Red Wings
1259,Tom Kowal,2,Montréal Canadiens
1260,Eric Furlatt,1,Columbus Blue Jackets
1261,Eric Furlatt,1,Florida Panthers
1262,Jean Hebert,1,Columbus Blue Jackets
1263,Jean Hebert,1,Florida Panthers
1264,Ian Walsh,3,New Jersey Devils
1265,Ian Walsh,3,Pittsburgh Penguins
1266,Thomas John Luxmore,3,New Jersey Devils
1267,Thomas John Luxmore,3,Pittsburgh Penguins
1268,Jon McIsaac,3,Minnesota Wild
1269,Jon McIsaac,3,St. Louis Blues
1270,Tim Peel,3,Minnesota Wild
1271,Tim Peel,3,St. Louis Blues
1272,Brad Meier,2,Colorado Avalanche
1273,Brad Meier,2,Vancouver Canucks
1274,Jake Brenk,2,Colorado Avalanche
1275,Jake Brenk,2,Vancouver Canucks
1276,Dean Morton,1,Chicago Blackhawks
1277,Dean Morton,2,Los Angeles Kings
1278,Graham Skilliter,1,Chicago Blackhawks
1279,Graham Skilliter,2,Los Angeles Kings
1280,Kevin Pollock,3,Anaheim Ducks
1281,Kevin Pollock,2,San Jose Sharks
1282,Kyle Rehman,3,Anaheim Ducks
1283,Kyle Rehman,2,San Jose Sharks
1284,Garrett Rank,4,Boston Bruins
1285,Garrett Rank,1,Tampa Bay Lightning
1286,Kelly Sutherland,4,Boston Bruins
1287,Kelly Sutherland,1,Tampa Bay Lightning
1288,Tom Chmielewski,2,Arizona Coyotes
1289,Tom Chmielewski,1,Edmonton Oilers
1290,Wes McCauley,2,Arizona Coyotes
1291,Wes McCauley,1,Edmonton Oilers
1292,Brian Pochmara,3,Carolina Hurricanes
1293,Brian Pochmara,2,Florida Panthers
1294,Thomas John Luxmore,3,Carolina Hurricanes
1295,Thomas John Luxmore,2,Florida Panthers
1296,Evgeny Romasko,0,Nashville Predators
1297,Evgeny Romasko,3,Winnipeg Jets
1298,Marc Joannette,0,Nashville Predators
1299,Marc Joannette,3,Winnipeg Jets
1300,Chris Lee,0,New York Rangers
1301,Chris Lee,2,Ottawa Senators
1302,Frederick L'Ecuyer,0,New York Rangers
1303,Frederick L'Ecuyer,2,Ottawa Senators
1304,Dan O'Rourke,3,Calgary Flames
1305,Dan O'Rourke,5,Philadelphia Flyers
1306,Kendrick Nicholson,3,Calgary Flames
1307,Kendrick Nicholson,5,Philadelphia Flyers
1308,Garrett Rank,1,Calgary Flames
1309,Garrett Rank,2,New York Islanders
1310,Kelly Sutherland,1,Calgary Flames
1311,Kelly Sutherland,2,New York Islanders
1312,Dean Morton,3,Dallas Stars
1313,Dean Morton,4,St. Louis Blues
1314,Kevin Pollock,3,Dallas Stars
1315,Kevin Pollock,4,St. Louis Blues
1316,Dan O'Rourke,2,Carolina Hurricanes
1317,Dan O'Rourke,3,New York Rangers
1318,Kendrick Nicholson,2,Carolina Hurricanes
1319,Kendrick Nicholson,3,New York Rangers
1320,Chris Lee,2,Boston Bruins
1321,Chris Lee,2,Philadelphia Flyers
1322,Jake Brenk,2,Boston Bruins
1323,Jake Brenk,2,Philadelphia Flyers
1324,Mike Leggo,5,Columbus Blue Jackets
1325,Mike Leggo,1,Tampa Bay Lightning
1326,Tim Peel,5,Columbus Blue Jackets
1327,Tim Peel,1,Tampa Bay Lightning
1328,Eric Furlatt,5,Buffalo Sabres
1329,Eric Furlatt,4,Ottawa Senators
1330,Jon McIsaac,5,Buffalo Sabres
1331,Jon McIsaac,4,Ottawa Senators
1332,Marc Joannette,1,Dallas Stars
1333,Marc Joannette,3,Detroit Red Wings
1334,Thomas John Luxmore,1,Dallas Stars
1335,Thomas John Luxmore,3,Detroit Red Wings
1336,Dan O'Halloran,2,New Jersey Devils
1337,Dan O'Halloran,3,Winnipeg Jets
1338,Trevor Hanson,2,New Jersey Devils
1339,Trevor Hanson,3,Winnipeg Jets
1340,Francois St-Laurent,1,Chicago Blackhawks
1341,Francois St-Laurent,1,Florida Panthers
1342,Frederick L'Ecuyer,1,Chicago Blackhawks
1343,Frederick L'Ecuyer,1,Florida Panthers
1344,Brian Pochmara,3,Colorado Avalanche
1345,Brian Pochmara,5,Nashville Predators
1346,Justin St. Pierre ,3,Colorado Avalanche
1347,Justin St. Pierre ,5,Nashville Predators
1348,Brad Meier,2,Edmonton Oilers
1349,Brad Meier,4,Toronto Maple Leafs
1350,Tom Kowal,2,Edmonton Oilers
1351,Tom Kowal,4,Toronto Maple Leafs
1352,Graham Skilliter,4,Minnesota Wild
1353,Graham Skilliter,5,Vancouver Canucks
1354,Wes McCauley,4,Minnesota Wild
1355,Wes McCauley,5,Vancouver Canucks
1356,Brad Watson,2,Anaheim Ducks
1357,Brad Watson,1,Montréal Canadiens
1358,Gord Dwyer,2,Anaheim Ducks
1359,Gord Dwyer,1,Montréal Canadiens
1360,Chris Schlenker ,1,Arizona Coyotes
1361,Chris Schlenker ,2,San Jose Sharks
1362,Jean Hebert,1,Arizona Coyotes
1363,Jean Hebert,2,San Jose Sharks
1364,Kyle Rehman,5,New York Islanders
1365,Kyle Rehman,3,Pittsburgh Penguins
1366,Tim Peel,5,New York Islanders
1367,Tim Peel,3,Pittsburgh Penguins
1368,Ian Walsh,3,Calgary Flames
1369,Ian Walsh,0,Toronto Maple Leafs
1370,Wes McCauley,3,Calgary Flames
1371,Wes McCauley,0,Toronto Maple Leafs
1372,Brad Watson,1,Los Angeles Kings
1373,Brad Watson,4,San Jose Sharks
1374,Chris Schlenker ,1,Los Angeles Kings
1375,Chris Schlenker ,4,San Jose Sharks
1376,Eric Furlatt,1,Boston Bruins
1377,Eric Furlatt,1,Carolina Hurricanes
1378,Justin St. Pierre ,1,Boston Bruins
1379,Justin St. Pierre ,1,Carolina Hurricanes
1380,Chris Lee,4,Buffalo Sabres
1381,Chris Lee,3,New York Rangers
1382,Jake Brenk,4,Buffalo Sabres
1383,Jake Brenk,3,New York Rangers
1384,Brad Meier,2,Dallas Stars
1385,Brad Meier,6,Pittsburgh Penguins
1386,Francois St-Laurent,2,Dallas Stars
1387,Francois St-Laurent,6,Pittsburgh Penguins
1388,Dan O'Halloran,3,New York Islanders
1389,Dan O'Halloran,0,Washington Capitals
1390,Kendrick Nicholson,3,New York Islanders
1391,Kendrick Nicholson,0,Washington Capitals
1392,Dean Morton,2,Ottawa Senators
1393,Dean Morton,3,Philadelphia Flyers
1394,Graham Skilliter,2,Ottawa Senators
1395,Graham Skilliter,3,Philadelphia Flyers
1396,Kyle Rehman,1,Detroit Red Wings
1397,Kyle Rehman,2,Florida Panthers
1398,Mike Leggo,1,Detroit Red Wings
1399,Mike Leggo,2,Florida Panthers
1400,Marc Joannette,5,St. Louis Blues
1401,Marc Joannette,4,Tampa Bay Lightning
1402,Tom Chmielewski,5,St. Louis Blues
1403,Tom Chmielewski,4,Tampa Bay Lightning
1404,Garrett Rank,6,Edmonton Oilers
1405,Garrett Rank,3,Winnipeg Jets
1406,Kelly Sutherland,6,Edmonton Oilers
1407,Kelly Sutherland,3,Winnipeg Jets
1408,Brian Pochmara,4,Chicago Blackhawks
1409,Brian Pochmara,3,New Jersey Devils
1410,Thomas John Luxmore,4,Chicago Blackhawks
1411,Thomas John Luxmore,3,New Jersey Devils
1412,Ghislain Hebert,2,Colorado Avalanche
1413,Ghislain Hebert,3,Columbus Blue Jackets
1414,Jean Hebert,2,Colorado Avalanche
1415,Jean Hebert,3,Columbus Blue Jackets
1416,Gord Dwyer,3,Arizona Coyotes
1417,Gord Dwyer,4,Los Angeles Kings
1418,Jon McIsaac,3,Arizona Coyotes
1419,Jon McIsaac,4,Los Angeles Kings
1420,Tom Kowal,3,Anaheim Ducks
1421,Tom Kowal,1,Vancouver Canucks
1422,Trevor Hanson,3,Anaheim Ducks
1423,Trevor Hanson,1,Vancouver Canucks
1424,Ian Walsh,2,Calgary Flames
1425,Ian Walsh,2,Minnesota Wild
1426,Trevor Hanson,2,Calgary Flames
1427,Trevor Hanson,2,Minnesota Wild
1428,Gord Dwyer,1,Montréal Canadiens
1429,Gord Dwyer,2,San Jose Sharks
1430,Jon McIsaac,1,Montréal Canadiens
1431,Jon McIsaac,2,San Jose Sharks
1432,Dean Morton,2,Boston Bruins
1433,Dean Morton,1,Buffalo Sabres
1434,Kendrick Nicholson,2,Boston Bruins
1435,Kendrick Nicholson,1,Buffalo Sabres
1436,Kevin Pollock,2,Carolina Hurricanes
1437,Kevin Pollock,4,New York Rangers
1438,Kyle Rehman,2,Carolina Hurricanes
1439,Kyle Rehman,4,New York Rangers
1440,Graham Skilliter,1,Chicago Blackhawks
1441,Graham Skilliter,3,Philadelphia Flyers
1442,Marc Joannette,1,Chicago Blackhawks
1443,Marc Joannette,3,Philadelphia Flyers
1444,Dan O'Rourke,4,Nashville Predators
1445,Dan O'Rourke,5,New Jersey Devils
1446,Tom Chmielewski,4,Nashville Predators
1447,Tom Chmielewski,5,New Jersey Devils
1448,Chris Lee,0,Florida Panthers
1449,Chris Lee,2,Ottawa Senators
1450,Garrett Rank,0,Florida Panthers
1451,Garrett Rank,2,Ottawa Senators
1452,Eric Furlatt,1,Tampa Bay Lightning
1453,Eric Furlatt,1,Washington Capitals
1454,Furman Furman,1,Tampa Bay Lightning
1455,Furman Furman,1,Washington Capitals
1456,Ghislain Hebert,3,Detroit Red Wings
1457,Ghislain Hebert,5,Pittsburgh Penguins
1458,Justin St. Pierre ,3,Detroit Red Wings
1459,Justin St. Pierre ,5,Pittsburgh Penguins
1460,Brad Meier,2,St. Louis Blues
1461,Brad Meier,3,Winnipeg Jets
1462,Frederick L'Ecuyer,2,St. Louis Blues
1463,Frederick L'Ecuyer,3,Winnipeg Jets
1464,Brad Watson,2,Toronto Maple Leafs
1465,Brad Watson,2,Vancouver Canucks
1466,Jean Hebert,2,Toronto Maple Leafs
1467,Jean Hebert,2,Vancouver Canucks
1468,Kelly Sutherland,2,Arizona Coyotes
1469,Kelly Sutherland,2,Columbus Blue Jackets
1470,Pierre Lambert,2,Arizona Coyotes
1471,Pierre Lambert,2,Columbus Blue Jackets
1472,Mike Leggo,0,Colorado Avalanche
1473,Mike Leggo,3,Dallas Stars
1474,Tom Kowal,0,Colorado Avalanche
1475,Tom Kowal,3,Dallas Stars
1476,Brian Pochmara,2,Anaheim Ducks
1477,Brian Pochmara,3,Edmonton Oilers
1478,Ian Walsh,2,Anaheim Ducks
1479,Ian Walsh,3,Edmonton Oilers
1480,Francois St-Laurent,1,Carolina Hurricanes
1481,Francois St-Laurent,0,Tampa Bay Lightning
1482,Wes McCauley,1,Carolina Hurricanes
1483,Wes McCauley,0,Tampa Bay Lightning
1484,Graham Skilliter,4,Detroit Red Wings
1485,Graham Skilliter,3,New York Islanders
1486,Justin St. Pierre ,4,Detroit Red Wings
1487,Justin St. Pierre ,3,New York Islanders
1488,Jon McIsaac,2,Nashville Predators
1489,Jon McIsaac,4,Philadelphia Flyers
1490,Tim Peel,2,Nashville Predators
1491,Tim Peel,4,Philadelphia Flyers
1492,Dan O'Halloran,1,Chicago Blackhawks
1493,Dan O'Halloran,2,Winnipeg Jets
1494,Kendrick Nicholson,1,Chicago Blackhawks
1495,Kendrick Nicholson,2,Winnipeg Jets
1496,Brad Watson,3,Anaheim Ducks
1497,Brad Watson,8,Calgary Flames
1498,Brian Pochmara,3,Anaheim Ducks
1499,Brian Pochmara,8,Calgary Flames
1500,Jean Hebert,1,Edmonton Oilers
1501,Jean Hebert,2,Minnesota Wild
1502,Thomas John Luxmore,1,Edmonton Oilers
1503,Thomas John Luxmore,2,Minnesota Wild
1504,Gord Dwyer,4,Los Angeles Kings
1505,Gord Dwyer,4,Montréal Canadiens
1506,Jake Brenk,4,Los Angeles Kings
1507,Jake Brenk,4,Montréal Canadiens
1508,Furman Furman,4,Boston Bruins
1509,Furman Furman,3,Florida Panthers
1510,Kevin Pollock,4,Boston Bruins
1511,Kevin Pollock,3,Florida Panthers
1512,Eric Furlatt,5,Ottawa Senators
1513,Eric Furlatt,8,Pittsburgh Penguins
1514,Kyle Rehman,5,Ottawa Senators
1515,Kyle Rehman,8,Pittsburgh Penguins
1516,Frederick L'Ecuyer,2,Buffalo Sabres
1517,Frederick L'Ecuyer,3,Washington Capitals
1518,Tom Kowal,2,Buffalo Sabres
1519,Tom Kowal,3,Washington Capitals
1520,Brad Meier,1,Arizona Coyotes
1521,Brad Meier,4,Columbus Blue Jackets
1522,Wes McCauley,1,Arizona Coyotes
1523,Wes McCauley,4,Columbus Blue Jackets
1524,Eric Furlatt,4,Buffalo Sabres
1525,Eric Furlatt,3,Edmonton Oilers
1526,Frederick L'Ecuyer,4,Buffalo Sabres
1527,Frederick L'Ecuyer,3,Edmonton Oilers
1528,Brad Meier,3,New Jersey Devils
1529,Brad Meier,2,Vancouver Canucks
1530,Dan O'Rourke,3,New Jersey Devils
1531,Dan O'Rourke,2,Vancouver Canucks
1532,Furman Furman,4,New York Islanders
1533,Furman Furman,2,New York Rangers
1534,Jean Hebert,4,New York Islanders
1535,Jean Hebert,2,New York Rangers
1536,Evgeny Romasko,2,Florida Panthers
1537,Evgeny Romasko,3,Philadelphia Flyers
1538,Tom Kowal,2,Florida Panthers
1539,Tom Kowal,3,Philadelphia Flyers
1540,Justin St. Pierre ,2,Montréal Canadiens
1541,Justin St. Pierre ,3,St. Louis Blues
1542,Kendrick Nicholson,2,Montréal Canadiens
1543,Kendrick Nicholson,3,St. Louis Blues
1544,Francois St-Laurent,3,Colorado Avalanche
1545,Francois St-Laurent,4,Nashville Predators
1546,Garrett Rank,3,Colorado Avalanche
1547,Garrett Rank,4,Nashville Predators
1548,Brad Watson,3,Detroit Red Wings
1549,Brad Watson,3,Winnipeg Jets
1550,Graham Skilliter,3,Detroit Red Wings
1551,Graham Skilliter,3,Winnipeg Jets
1552,Gord Dwyer,0,Arizona Coyotes
1553,Gord Dwyer,4,Chicago Blackhawks
1554,Tim Peel,0,Arizona Coyotes
1555,Tim Peel,4,Chicago Blackhawks
1556,Dean Morton,2,Calgary Flames
1557,Dean Morton,1,Dallas Stars
1558,Thomas John Luxmore,2,Calgary Flames
1559,Thomas John Luxmore,1,Dallas Stars
1560,Kelly Sutherland,3,Minnesota Wild
1561,Kelly Sutherland,2,Toronto Maple Leafs
1562,Kevin Pollock,3,Minnesota Wild
1563,Kevin Pollock,2,Toronto Maple Leafs
1564,Justin St. Pierre ,3,Boston Bruins
1565,Justin St. Pierre ,4,Washington Capitals
1566,Wes McCauley,3,Boston Bruins
1567,Wes McCauley,4,Washington Capitals
1568,Chris Lee,5,Anaheim Ducks
1569,Chris Lee,5,Carolina Hurricanes
1570,Trevor Hanson,5,Anaheim Ducks
1571,Trevor Hanson,5,Carolina Hurricanes
1572,Ghislain Hebert,4,Ottawa Senators
1573,Ghislain Hebert,2,San Jose Sharks
1574,Ian Walsh,4,Ottawa Senators
1575,Ian Walsh,2,San Jose Sharks
1576,Dan O'Rourke,2,Boston Bruins
1577,Dan O'Rourke,4,Colorado Avalanche
1578,Jon McIsaac,2,Boston Bruins
1579,Jon McIsaac,4,Colorado Avalanche
1580,Brian Pochmara,3,New York Islanders
1581,Brian Pochmara,2,St. Louis Blues
1582,Marc Joannette,3,New York Islanders
1583,Marc Joannette,2,St. Louis Blues
1584,Jean Hebert,5,Edmonton Oilers
1585,Jean Hebert,6,Philadelphia Flyers
1586,Kendrick Nicholson,5,Edmonton Oilers
1587,Kendrick Nicholson,6,Philadelphia Flyers
1588,Garrett Rank,5,Montréal Canadiens
1589,Garrett Rank,2,New Jersey Devils
1590,Kelly Sutherland,5,Montréal Canadiens
1591,Kelly Sutherland,2,New Jersey Devils
1592,Frederick L'Ecuyer,1,Tampa Bay Lightning
1593,Frederick L'Ecuyer,5,Vancouver Canucks
1594,Tom Kowal,1,Tampa Bay Lightning
1595,Tom Kowal,5,Vancouver Canucks
1596,Dean Morton,1,Florida Panthers
1597,Dean Morton,5,Pittsburgh Penguins
1598,Thomas John Luxmore,1,Florida Panthers
1599,Thomas John Luxmore,5,Pittsburgh Penguins
1600,Brad Meier,2,New York Rangers
1601,Brad Meier,1,Winnipeg Jets
1602,Tim Peel,2,New York Rangers
1603,Tim Peel,1,Winnipeg Jets
1604,Dan O'Halloran,5,Dallas Stars
1605,Dan O'Halloran,2,Nashville Predators
1606,Furman Furman,5,Dallas Stars
1607,Furman Furman,2,Nashville Predators
1608,Francois St-Laurent,1,Arizona Coyotes
1609,Francois St-Laurent,2,Calgary Flames
1610,Graham Skilliter,1,Arizona Coyotes
1611,Graham Skilliter,2,Calgary Flames
1612,Ghislain Hebert,3,Carolina Hurricanes
1613,Ghislain Hebert,1,Los Angeles Kings
1614,Ian Walsh,3,Carolina Hurricanes
1615,Ian Walsh,1,Los Angeles Kings
1616,Dan O'Rourke,1,Buffalo Sabres
1617,Dan O'Rourke,4,Washington Capitals
1618,Gord Dwyer,1,Buffalo Sabres
1619,Gord Dwyer,4,Washington Capitals
1620,Marc Joannette,4,Columbus Blue Jackets
1621,Marc Joannette,1,Detroit Red Wings
1622,Tom Chmielewski,4,Columbus Blue Jackets
1623,Tom Chmielewski,1,Detroit Red Wings
1624,Kendrick Nicholson,1,New Jersey Devils
1625,Kendrick Nicholson,4,St. Louis Blues
1626,Wes McCauley,1,New Jersey Devils
1627,Wes McCauley,4,St. Louis Blues
1628,Tim Peel,2,Edmonton Oilers
1629,Tim Peel,2,Minnesota Wild
1630,Trevor Hanson,2,Edmonton Oilers
1631,Trevor Hanson,2,Minnesota Wild
1632,Kelly Sutherland,0,Chicago Blackhawks
1633,Kelly Sutherland,1,New York Rangers
1634,Kyle Rehman,0,Chicago Blackhawks
1635,Kyle Rehman,1,New York Rangers
1636,Chris Lee,3,Anaheim Ducks
1637,Chris Lee,2,San Jose Sharks
1638,Jake Brenk,3,Anaheim Ducks
1639,Jake Brenk,2,San Jose Sharks
1640,Garrett Rank,2,Dallas Stars
1641,Garrett Rank,4,Philadelphia Flyers
1642,Kevin Pollock,2,Dallas Stars
1643,Kevin Pollock,4,Philadelphia Flyers
1644,Francois St-Laurent,4,Los Angeles Kings
1645,Francois St-Laurent,1,Ottawa Senators
1646,Justin St. Pierre ,4,Los Angeles Kings
1647,Justin St. Pierre ,1,Ottawa Senators
1648,Brian Pochmara,1,Boston Bruins
1649,Brian Pochmara,4,Toronto Maple Leafs
1650,Marc Joannette,1,Boston Bruins
1651,Marc Joannette,4,Toronto Maple Leafs
1652,Jon McIsaac,1,Colorado Avalanche
1653,Jon McIsaac,10,Montréal Canadiens
1654,Wes McCauley,1,Colorado Avalanche
1655,Wes McCauley,10,Montréal Canadiens
1656,Dean Morton,4,Pittsburgh Penguins
1657,Dean Morton,3,Tampa Bay Lightning
1658,Jean Hebert,4,Pittsburgh Penguins
1659,Jean Hebert,3,Tampa Bay Lightning
1660,Dan O'Halloran,4,Florida Panthers
1661,Dan O'Halloran,2,Vancouver Canucks
1662,Frederick L'Ecuyer,4,Florida Panthers
1663,Frederick L'Ecuyer,2,Vancouver Canucks
1664,Eric Furlatt,6,Columbus Blue Jackets
1665,Eric Furlatt,2,New York Islanders
1666,Trevor Hanson,6,Columbus Blue Jackets
1667,Trevor Hanson,2,New York Islanders
1668,Brad Watson,4,Arizona Coyotes
1669,Brad Watson,1,Nashville Predators
1670,Ian Walsh,4,Arizona Coyotes
1671,Ian Walsh,1,Nashville Predators
1672,Chris Schlenker ,6,Calgary Flames
1673,Chris Schlenker ,2,Winnipeg Jets
1674,Mike Leggo,6,Calgary Flames
1675,Mike Leggo,2,Winnipeg Jets
1676,Ghislain Hebert,3,Carolina Hurricanes
1677,Ghislain Hebert,4,San Jose Sharks
1678,Graham Skilliter,3,Carolina Hurricanes
1679,Graham Skilliter,4,San Jose Sharks
1680,Justin St. Pierre ,5,Anaheim Ducks
1681,Justin St. Pierre ,1,Ottawa Senators
1682,Thomas John Luxmore,5,Anaheim Ducks
1683,Thomas John Luxmore,1,Ottawa Senators
1684,Gord Dwyer,0,Detroit Red Wings
1685,Gord Dwyer,1,Philadelphia Flyers
1686,Jon McIsaac,0,Detroit Red Wings
1687,Jon McIsaac,1,Philadelphia Flyers
1688,Dan O'Rourke,0,Vancouver Canucks
1689,Dan O'Rourke,3,Washington Capitals
1690,Kyle Rehman,0,Vancouver Canucks
1691,Kyle Rehman,3,Washington Capitals
1692,Chris Lee,3,Minnesota Wild
1693,Chris Lee,1,St. Louis Blues
1694,Jake Brenk,3,Minnesota Wild
1695,Jake Brenk,1,St. Louis Blues
1696,Kendrick Nicholson,3,Colorado Avalanche
1697,Kendrick Nicholson,1,Toronto Maple Leafs
1698,Kevin Pollock,3,Colorado Avalanche
1699,Kevin Pollock,1,Toronto Maple Leafs
1700,Brian Pochmara,0,New Jersey Devils
1701,Brian Pochmara,5,New York Rangers
1702,Garrett Rank,0,New Jersey Devils
1703,Garrett Rank,5,New York Rangers
1704,Tim Peel,3,Chicago Blackhawks
1705,Tim Peel,1,Dallas Stars
1706,Tom Chmielewski,3,Chicago Blackhawks
1707,Tom Chmielewski,1,Dallas Stars
1708,Chris Schlenker ,3,Edmonton Oilers
1709,Chris Schlenker ,2,Winnipeg Jets
1710,Mike Leggo,3,Edmonton Oilers
1711,Mike Leggo,2,Winnipeg Jets
1712,Brian Pochmara,0,Arizona Coyotes
1713,Brian Pochmara,7,Pittsburgh Penguins
1714,Kelly Sutherland,0,Arizona Coyotes
1715,Kelly Sutherland,7,Pittsburgh Penguins
1716,Brad Meier,2,Boston Bruins
1717,Brad Meier,1,Montréal Canadiens
1718,Kyle Rehman,2,Boston Bruins
1719,Kyle Rehman,1,Montréal Canadiens
1720,Garrett Rank,6,Buffalo Sabres
1721,Garrett Rank,3,Los Angeles Kings
1722,Kevin Pollock,6,Buffalo Sabres
1723,Kevin Pollock,3,Los Angeles Kings
1724,Brad Watson,2,New York Islanders
1725,Brad Watson,4,Washington Capitals
1726,Ghislain Hebert,2,New York Islanders
1727,Ghislain Hebert,4,Washington Capitals
1728,Dan O'Rourke,2,Chicago Blackhawks
1729,Dan O'Rourke,1,New York Rangers
1730,Francois St-Laurent,2,Chicago Blackhawks
1731,Francois St-Laurent,1,New York Rangers
1732,Furman Furman,8,Carolina Hurricanes
1733,Furman Furman,6,Vancouver Canucks
1734,Marc Joannette,8,Carolina Hurricanes
1735,Marc Joannette,6,Vancouver Canucks
1736,Dean Morton,2,San Jose Sharks
1737,Dean Morton,2,Toronto Maple Leafs
1738,Eric Furlatt,2,San Jose Sharks
1739,Eric Furlatt,2,Toronto Maple Leafs
1740,Chris Lee,4,Arizona Coyotes
1741,Chris Lee,1,Detroit Red Wings
1742,Tom Chmielewski,4,Arizona Coyotes
1743,Tom Chmielewski,1,Detroit Red Wings
1744,Chris Schlenker ,6,Nashville Predators
1745,Chris Schlenker ,3,St. Louis Blues
1746,Gord Dwyer,6,Nashville Predators
1747,Gord Dwyer,3,St. Louis Blues
1748,Dan O'Halloran,1,Florida Panthers
1749,Dan O'Halloran,5,Minnesota Wild
1750,Justin St. Pierre ,1,Florida Panthers
1751,Justin St. Pierre ,5,Minnesota Wild
1752,Jean Hebert,2,Anaheim Ducks
1753,Jean Hebert,6,Dallas Stars
1754,Jon McIsaac,2,Anaheim Ducks
1755,Jon McIsaac,6,Dallas Stars
1756,Ian Walsh,3,Columbus Blue Jackets
1757,Ian Walsh,1,Edmonton Oilers
1758,Thomas John Luxmore,3,Columbus Blue Jackets
1759,Thomas John Luxmore,1,Edmonton Oilers
1760,Brad Meier,3,Ottawa Senators
1761,Brad Meier,3,San Jose Sharks
1762,Kendrick Nicholson,3,Ottawa Senators
1763,Kendrick Nicholson,3,San Jose Sharks
1764,Brad Watson,3,Boston Bruins
1765,Brad Watson,4,Pittsburgh Penguins
1766,Chris Schlenker ,3,Boston Bruins
1767,Chris Schlenker ,4,Pittsburgh Penguins
1768,Graham Skilliter,3,Calgary Flames
1769,Graham Skilliter,6,Tampa Bay Lightning
1770,Thomas John Luxmore,3,Calgary Flames
1771,Thomas John Luxmore,6,Tampa Bay Lightning
1772,Jean Hebert,3,Colorado Avalanche
1773,Jean Hebert,4,Philadelphia Flyers
1774,Trevor Hanson,3,Colorado Avalanche
1775,Trevor Hanson,4,Philadelphia Flyers
1776,Dan O'Halloran,4,Anaheim Ducks
1777,Dan O'Halloran,3,Boston Bruins
1778,Ghislain Hebert,4,Anaheim Ducks
1779,Ghislain Hebert,3,Boston Bruins
1780,Chris Lee,5,Chicago Blackhawks
1781,Chris Lee,4,New York Islanders
1782,Garrett Rank,5,Chicago Blackhawks
1783,Garrett Rank,4,New York Islanders
1784,Justin St. Pierre ,2,Arizona Coyotes
1785,Justin St. Pierre ,2,Toronto Maple Leafs
1786,Tim Peel,2,Arizona Coyotes
1787,Tim Peel,2,Toronto Maple Leafs
1788,Frederick L'Ecuyer,1,Detroit Red Wings
1789,Frederick L'Ecuyer,4,Los Angeles Kings
1790,Kevin Pollock,1,Detroit Red Wings
1791,Kevin Pollock,4,Los Angeles Kings
1792,Kelly Sutherland,2,New Jersey Devils
1793,Kelly Sutherland,5,St. Louis Blues
1794,Kyle Rehman,2,New Jersey Devils
1795,Kyle Rehman,5,St. Louis Blues
1796,Francois St-Laurent,5,Minnesota Wild
1797,Francois St-Laurent,2,Nashville Predators
1798,Trevor Hanson,5,Minnesota Wild
1799,Trevor Hanson,2,Nashville Predators
1800,Graham Skilliter,3,Florida Panthers
1801,Graham Skilliter,3,Winnipeg Jets
1802,Ian Walsh,3,Florida Panthers
1803,Ian Walsh,3,Winnipeg Jets
1804,Eric Furlatt,0,Dallas Stars
1805,Eric Furlatt,2,New York Rangers
1806,Tom Chmielewski,0,Dallas Stars
1807,Tom Chmielewski,2,New York Rangers
1808,Dan O'Halloran,3,Buffalo Sabres
1809,Dan O'Halloran,2,New York Islanders
1810,Justin St. Pierre ,3,Buffalo Sabres
1811,Justin St. Pierre ,2,New York Islanders
1812,Brian Pochmara,1,Los Angeles Kings
1813,Brian Pochmara,0,Pittsburgh Penguins
1814,Garrett Rank,1,Los Angeles Kings
1815,Garrett Rank,0,Pittsburgh Penguins
1816,Thomas John Luxmore,2,Montréal Canadiens
1817,Thomas John Luxmore,4,San Jose Sharks
