code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2007030111,Montréal Canadiens,4,Boston Bruins,1,Kerry Fraser,Dan Marouelli,Montréal Canadiens,Boston Bruins
2007030112,Montréal Canadiens,3,Boston Bruins,2,Mike Leggo,Paul Devorski,Montréal Canadiens,Boston Bruins
2007030113,Boston Bruins,2,Montréal Canadiens,1,Bill McCreary,Greg Kimmerly,Boston Bruins,Montréal Canadiens
2007030114,Boston Bruins,0,Montréal Canadiens,1,Don VanMassenhoven,Mike Hasenfratz,Montréal Canadiens,Boston Bruins
2007030115,Montréal Canadiens,1,Boston Bruins,5,Kelly Sutherland,Don Koharski,Boston Bruins,Montréal Canadiens
2007030116,Boston Bruins,5,Montréal Canadiens,4,Wes McCauley,Brad Watson,Boston Bruins,Montréal Canadiens
2007030117,Montréal Canadiens,5,Boston Bruins,0,Bill McCreary,Kevin Pollock,Montréal Canadiens,Boston Bruins
2007030121,Pittsburgh Penguins,4,Ottawa Senators,0,Wes McCauley,Brad Watson,Pittsburgh Penguins,Ottawa Senators
2007030122,Pittsburgh Penguins,5,Ottawa Senators,3,Dennis LaRue,Kevin Pollock,Pittsburgh Penguins,Ottawa Senators
2007030123,Ottawa Senators,1,Pittsburgh Penguins,4,Mike Leggo,Paul Devorski,Pittsburgh Penguins,Ottawa Senators
2007030124,Ottawa Senators,1,Pittsburgh Penguins,3,Kerry Fraser,Dan Marouelli,Pittsburgh Penguins,Ottawa Senators
2007030131,Washington Capitals,5,Philadelphia Flyers,4,Wes McCauley,Brad Watson,Washington Capitals,Philadelphia Flyers
2007030132,Washington Capitals,0,Philadelphia Flyers,2,Chris Rooney,Dave Jackson,Philadelphia Flyers,Washington Capitals
2007030133,Philadelphia Flyers,6,Washington Capitals,3,Kelly Sutherland,Don Koharski,Philadelphia Flyers,Washington Capitals
2007030134,Philadelphia Flyers,4,Washington Capitals,3,Don VanMassenhoven,Mike Hasenfratz,Philadelphia Flyers,Washington Capitals
