code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2013020025,Pittsburgh Penguins,4,Buffalo Sabres,1,Kelly Sutherland,Steve Kozari,Pittsburgh Penguins,Buffalo Sabres
2013020026,Chicago Blackhawks,2,Tampa Bay Lightning,2,Wes McCauley,Frederick L'Ecuyer,Chicago Blackhawks,Tampa Bay Lightning
2013020027,St. Louis Blues,7,Florida Panthers,0,Jean Hebert,Brad Watson,St. Louis Blues,Florida Panthers
2013020028,Dallas Stars,2,Washington Capitals,1,Mike Leggo,Dennis LaRue,Dallas Stars,Washington Capitals
2013020029,Minnesota Wild,3,Anaheim Ducks,4,Justin St. Pierre ,Brad Meier,Anaheim Ducks,Minnesota Wild
2013020030,Vancouver Canucks,6,Edmonton Oilers,2,Gord Dwyer,Chris Lee,Vancouver Canucks,Edmonton Oilers
2013020031,San Jose Sharks,4,Phoenix Coyotes,1,Tom Kowal,Kyle Rehman,San Jose Sharks,Phoenix Coyotes
2013020032,Carolina Hurricanes,2,Philadelphia Flyers,1,Don VanMassenhoven,Rob Martell,Carolina Hurricanes,Philadelphia Flyers
2013020033,Winnipeg Jets,2,Anaheim Ducks,3,Kevin Pollock,Graham Skilliter,Anaheim Ducks,Winnipeg Jets
2013020034,Calgary Flames,4,Vancouver Canucks,5,Dan O'Halloran,Greg Kimmerly,Vancouver Canucks,Calgary Flames
2013020035,Edmonton Oilers,4,New Jersey Devils,4,Gord Dwyer,Chris Lee,Edmonton Oilers,New Jersey Devils
2013020036,Los Angeles Kings,1,New York Rangers,3,Tom Kowal,Kyle Rehman,New York Rangers,Los Angeles Kings
2013020037,Toronto Maple Leafs,1,Colorado Avalanche,2,Rob Martell,Brad Meier,Colorado Avalanche,Toronto Maple Leafs
2013020038,New York Islanders,6,Phoenix Coyotes,1,Chris Rooney,Brian Pochmara,New York Islanders,Phoenix Coyotes
2013020039,Philadelphia Flyers,2,Florida Panthers,1,Kelly Sutherland,Darcy Burchell,Philadelphia Flyers,Florida Panthers
2013020040,Pittsburgh Penguins,5,Carolina Hurricanes,2,Wes McCauley,Francis Charron,Pittsburgh Penguins,Carolina Hurricanes
2013020041,Buffalo Sabres,2,Tampa Bay Lightning,3,Paul Devorski,Ian Croft,Tampa Bay Lightning,Buffalo Sabres
2013020042,Nashville Predators,3,Minnesota Wild,2,Dan O'Rourke,Mark Lemelin,Nashville Predators,Minnesota Wild
2013020043,Vancouver Canucks,3,New Jersey Devils,2,Dan O'Halloran,Greg Kimmerly,Vancouver Canucks,New Jersey Devils
2013020044,San Jose Sharks,9,New York Rangers,2,Dave Jackson,Francois St-Laurent,San Jose Sharks,New York Rangers
2013020045,St. Louis Blues,3,Chicago Blackhawks,2,Wes McCauley,Francis Charron,St. Louis Blues,Chicago Blackhawks
2013020046,Calgary Flames,3,Montréal Canadiens,2,Dan O'Halloran,Kyle Rehman,Calgary Flames,Montréal Canadiens
2013020047,Los Angeles Kings,4,Ottawa Senators,3,Dave Jackson,Francois St-Laurent,Los Angeles Kings,Ottawa Senators
2013020048,Boston Bruins,0,Colorado Avalanche,2,Kelly Sutherland,Brian Pochmara,Colorado Avalanche,Boston Bruins
2013020049,Buffalo Sabres,1,Columbus Blue Jackets,4,Kevin Pollock,Brad Meier,Columbus Blue Jackets,Buffalo Sabres
2013020050,Washington Capitals,2,Carolina Hurricanes,3,Mike Hasenfratz,Tim Peel,Carolina Hurricanes,Washington Capitals
2013020051,Detroit Red Wings,2,Phoenix Coyotes,4,Paul Devorski,Rob Martell,Phoenix Coyotes,Detroit Red Wings
2013020052,Tampa Bay Lightning,7,Florida Panthers,2,Chris Rooney,Jean Hebert,Tampa Bay Lightning,Florida Panthers
2013020053,Nashville Predators,0,Toronto Maple Leafs,4,Frederick L'Ecuyer,Marc Joannette,Toronto Maple Leafs,Nashville Predators
2013020054,Minnesota Wild,2,Winnipeg Jets,1,Dan O'Rourke,Ghislain Hebert,Minnesota Wild,Winnipeg Jets
2013020055,Edmonton Oilers,1,Montréal Canadiens,4,Mike Leggo,Tom Kowal,Montréal Canadiens,Edmonton Oilers
2013020056,Vancouver Canucks,1,San Jose Sharks,4,Justin St. Pierre ,Dennis LaRue,San Jose Sharks,Vancouver Canucks
2013020057,Anaheim Ducks,6,New York Rangers,0,Ian Walsh,Steve Kozari,Anaheim Ducks,New York Rangers
2013020058,Philadelphia Flyers,1,Phoenix Coyotes,2,Francis Charron,Brad Meier,Phoenix Coyotes,Philadelphia Flyers
2013020059,Carolina Hurricanes,1,Los Angeles Kings,1,Mike Hasenfratz,Tim Peel,Carolina Hurricanes,Los Angeles Kings
2013020060,Florida Panthers,6,Pittsburgh Penguins,3,Chris Rooney,Gord Dwyer,Florida Panthers,Pittsburgh Penguins
2013020061,Chicago Blackhawks,3,New York Islanders,2,Paul Devorski,Brad Watson,Chicago Blackhawks,New York Islanders
2013020062,Winnipeg Jets,1,Dallas Stars,4,Ghislain Hebert,Chris Lee,Dallas Stars,Winnipeg Jets
2013020063,Calgary Flames,3,New Jersey Devils,2,Mike Leggo,Justin St. Pierre ,Calgary Flames,New Jersey Devils
2013020064,Toronto Maple Leafs,6,Edmonton Oilers,5,Greg Kimmerly,Don VanMassenhoven,Toronto Maple Leafs,Edmonton Oilers
2013020065,Detroit Red Wings,5,Philadelphia Flyers,2,Marc Joannette,Kyle Rehman,Detroit Red Wings,Philadelphia Flyers
2013020066,Tampa Bay Lightning,4,Pittsburgh Penguins,5,Gord Dwyer,Kevin Pollock,Pittsburgh Penguins,Tampa Bay Lightning
2013020067,Washington Capitals,1,Colorado Avalanche,5,Kelly Sutherland,Brian Pochmara,Colorado Avalanche,Washington Capitals
2013020068,Columbus Blue Jackets,1,Boston Bruins,3,Dan O'Rourke,Graham Skilliter,Boston Bruins,Columbus Blue Jackets
2013020069,Chicago Blackhawks,2,Buffalo Sabres,1,Brad Watson,Darcy Burchell,Chicago Blackhawks,Buffalo Sabres
2013020070,St. Louis Blues,5,New York Rangers,3,Mike Hasenfratz,Frederick L'Ecuyer,St. Louis Blues,New York Rangers
2013020071,Nashville Predators,3,New York Islanders,2,Jean Hebert,Francois St-Laurent,Nashville Predators,New York Islanders
2013020072,Minnesota Wild,5,Dallas Stars,1,Dennis LaRue,Eric Furlatt,Minnesota Wild,Dallas Stars
2013020073,Vancouver Canucks,1,Montréal Canadiens,4,Tom Kowal,Steve Kozari,Montréal Canadiens,Vancouver Canucks
2013020074,San Jose Sharks,3,Ottawa Senators,2,Dave Jackson,Ian Walsh,San Jose Sharks,Ottawa Senators
2013020075,Carolina Hurricanes,3,Phoenix Coyotes,5,Dan O'Halloran,Mark Lemelin,Phoenix Coyotes,Carolina Hurricanes
2013020076,Florida Panthers,0,Los Angeles Kings,3,Wes McCauley,Rob Martell,Los Angeles Kings,Florida Panthers
2013020077,Winnipeg Jets,3,New Jersey Devils,0,Dennis LaRue,Eric Furlatt,Winnipeg Jets,New Jersey Devils
2013020078,Anaheim Ducks,4,Ottawa Senators,1,Mike Leggo,Ian Walsh,Anaheim Ducks,Ottawa Senators
2013020079,Boston Bruins,2,Detroit Red Wings,3,Jean Hebert,Brad Watson,Detroit Red Wings,Boston Bruins
2013020080,Washington Capitals,4,Edmonton Oilers,2,Paul Devorski,Darcy Burchell,Washington Capitals,Edmonton Oilers
2013020081,Buffalo Sabres,1,Minnesota Wild,2,Chris Rooney,Kyle Rehman,Minnesota Wild,Buffalo Sabres
2013020082,Toronto Maple Leafs,4,Minnesota Wild,1,Kevin Pollock,Kyle Rehman,Toronto Maple Leafs,Minnesota Wild
2013020083,New York Islanders,3,Buffalo Sabres,3,Francis Charron,Chris Lee,New York Islanders,Buffalo Sabres
2013020084,Philadelphia Flyers,2,Vancouver Canucks,3,Ghislain Hebert,Brad Watson,Vancouver Canucks,Philadelphia Flyers
2013020085,Pittsburgh Penguins,3,Edmonton Oilers,2,Dan O'Halloran,Rob Martell,Pittsburgh Penguins,Edmonton Oilers
2013020086,Carolina Hurricanes,2,Chicago Blackhawks,2,Kelly Sutherland,Justin St. Pierre ,Carolina Hurricanes,Chicago Blackhawks
2013020087,Detroit Red Wings,2,Columbus Blue Jackets,1,Don VanMassenhoven,Steve Kozari,Detroit Red Wings,Columbus Blue Jackets
2013020088,Tampa Bay Lightning,5,Los Angeles Kings,1,Dan O'Rourke,Mark Lemelin,Tampa Bay Lightning,Los Angeles Kings
2013020089,St. Louis Blues,2,San Jose Sharks,6,Eric Furlatt,Graham Skilliter,San Jose Sharks,St. Louis Blues
2013020090,Nashville Predators,4,Florida Panthers,3,Mike Hasenfratz,Wes McCauley,Nashville Predators,Florida Panthers
2013020091,Winnipeg Jets,0,Montréal Canadiens,3,Tim Peel,Brad Meier,Montréal Canadiens,Winnipeg Jets
2013020092,Colorado Avalanche,3,Dallas Stars,2,Greg Kimmerly,Tom Kowal,Colorado Avalanche,Dallas Stars
2013020093,Phoenix Coyotes,3,Ottawa Senators,4,Mike Leggo,Gord Dwyer,Ottawa Senators,Phoenix Coyotes
2013020094,Washington Capitals,0,New York Rangers,2,Chris Rooney,Justin St. Pierre ,New York Rangers,Washington Capitals
2013020095,Anaheim Ducks,3,Calgary Flames,2,Gord Dwyer,Marc Joannette,Anaheim Ducks,Calgary Flames
2013020096,Buffalo Sabres,0,Vancouver Canucks,3,Kelly Sutherland,Don VanMassenhoven,Vancouver Canucks,Buffalo Sabres
2013020097,Toronto Maple Leafs,2,Carolina Hurricanes,3,Brad Watson,Steve Kozari,Carolina Hurricanes,Toronto Maple Leafs
2013020098,New York Islanders,3,Edmonton Oilers,2,Wes McCauley,Kyle Rehman,New York Islanders,Edmonton Oilers
2013020099,Philadelphia Flyers,1,Pittsburgh Penguins,4,Dave Jackson,Dan O'Halloran,Pittsburgh Penguins,Philadelphia Flyers
2013020100,Montréal Canadiens,5,Columbus Blue Jackets,3,Ghislain Hebert,Francois St-Laurent,Montréal Canadiens,Columbus Blue Jackets
2013020101,Ottawa Senators,5,New Jersey Devils,2,Chris Rooney,Darcy Burchell,Ottawa Senators,New Jersey Devils
2013020102,Tampa Bay Lightning,3,Minnesota Wild,1,Mike Hasenfratz,Brian Pochmara,Tampa Bay Lightning,Minnesota Wild
2013020103,Florida Panthers,2,Boston Bruins,3,Francis Charron,Chris Lee,Boston Bruins,Florida Panthers
2013020104,Chicago Blackhawks,2,St. Louis Blues,2,Rob Martell,Brad Meier,Chicago Blackhawks,St. Louis Blues
2013020105,Nashville Predators,1,Los Angeles Kings,1,Greg Kimmerly,Eric Furlatt,Nashville Predators,Los Angeles Kings
2013020106,Dallas Stars,3,San Jose Sharks,3,Paul Devorski,Frederick L'Ecuyer,Dallas Stars,San Jose Sharks
2013020107,Colorado Avalanche,2,Detroit Red Wings,4,Tim Peel,Graham Skilliter,Detroit Red Wings,Colorado Avalanche
2013020108,Winnipeg Jets,3,St. Louis Blues,3,Jean Hebert,Ian Walsh,Winnipeg Jets,St. Louis Blues
2013020109,Anaheim Ducks,2,Phoenix Coyotes,2,Dennis LaRue,Marc Joannette,Anaheim Ducks,Phoenix Coyotes
2013020110,Pittsburgh Penguins,3,Vancouver Canucks,3,Dan O'Rourke,Furman Furman,Pittsburgh Penguins,Vancouver Canucks
2013020111,Ottawa Senators,1,Edmonton Oilers,3,Justin St. Pierre ,Brad Watson,Edmonton Oilers,Ottawa Senators
2013020112,Buffalo Sabres,2,Colorado Avalanche,4,Ghislain Hebert,Steve Kozari,Colorado Avalanche,Buffalo Sabres
2013020113,Montréal Canadiens,1,Nashville Predators,2,Chris Rooney,Rob Martell,Nashville Predators,Montréal Canadiens
2013020114,Tampa Bay Lightning,0,Boston Bruins,5,Francis Charron,Chris Lee,Boston Bruins,Tampa Bay Lightning
2013020115,Florida Panthers,1,Minnesota Wild,1,Mike Hasenfratz,Brian Pochmara,Florida Panthers,Minnesota Wild
2013020116,New Jersey Devils,4,New York Rangers,0,Paul Devorski,Brad Meier,New Jersey Devils,New York Rangers
2013020117,New York Islanders,3,Carolina Hurricanes,4,Dave Jackson,Eric Furlatt,Carolina Hurricanes,New York Islanders
2013020118,Washington Capitals,4,Columbus Blue Jackets,1,Wes McCauley,Dan O'Halloran,Washington Capitals,Columbus Blue Jackets
2013020119,Chicago Blackhawks,3,Toronto Maple Leafs,1,Jean Hebert,Francois St-Laurent,Chicago Blackhawks,Toronto Maple Leafs
2013020120,Phoenix Coyotes,5,Detroit Red Wings,2,Frederick L'Ecuyer,Greg Kimmerly,Phoenix Coyotes,Detroit Red Wings
2013020121,San Jose Sharks,6,Calgary Flames,3,Dennis LaRue,Gord Dwyer,San Jose Sharks,Calgary Flames
2013020122,Los Angeles Kings,5,Dallas Stars,2,Tim Peel,Marc Joannette,Los Angeles Kings,Dallas Stars
2013020123,Columbus Blue Jackets,3,Vancouver Canucks,1,Don VanMassenhoven,Francois St-Laurent,Columbus Blue Jackets,Vancouver Canucks
2013020124,Winnipeg Jets,1,Nashville Predators,3,Mike Leggo,Ian Walsh,Nashville Predators,Winnipeg Jets
2013020125,Anaheim Ducks,6,Dallas Stars,3,Greg Kimmerly,Tim Peel,Anaheim Ducks,Dallas Stars
2013020126,Detroit Red Wings,0,San Jose Sharks,0,Dan O'Rourke,Tom Kowal,Detroit Red Wings,San Jose Sharks
2013020127,Pittsburgh Penguins,0,Colorado Avalanche,1,Ghislain Hebert,Brad Meier,Colorado Avalanche,Pittsburgh Penguins
2013020128,Los Angeles Kings,2,Calgary Flames,3,Kelly Sutherland,Dennis LaRue,Calgary Flames,Los Angeles Kings
2013020129,Toronto Maple Leafs,4,Anaheim Ducks,2,Dave Jackson,Dan O'Rourke,Toronto Maple Leafs,Anaheim Ducks
2013020130,New York Islanders,4,Vancouver Canucks,5,Mike Hasenfratz,Jean Hebert,Vancouver Canucks,New York Islanders
2013020131,Columbus Blue Jackets,4,New Jersey Devils,1,Justin St. Pierre ,Tom Kowal,Columbus Blue Jackets,New Jersey Devils
2013020132,Montréal Canadiens,3,Edmonton Oilers,4,Marc Joannette,Ian Walsh,Edmonton Oilers,Montréal Canadiens
2013020133,Florida Panthers,2,Chicago Blackhawks,2,Don VanMassenhoven,Kevin Pollock,Florida Panthers,Chicago Blackhawks
2013020134,Minnesota Wild,2,Nashville Predators,0,Mike Leggo,Chris Lee,Minnesota Wild,Nashville Predators
2013020135,Winnipeg Jets,4,Washington Capitals,4,Kyle Rehman,Francois St-Laurent,Winnipeg Jets,Washington Capitals
2013020136,Phoenix Coyotes,4,Calgary Flames,2,Kelly Sutherland,Greg Kimmerly,Phoenix Coyotes,Calgary Flames
2013020137,Detroit Red Wings,1,Ottawa Senators,6,Dan O'Halloran,Gord Dwyer,Ottawa Senators,Detroit Red Wings
2013020138,Buffalo Sabres,2,Boston Bruins,5,Dave Jackson,Frederick L'Ecuyer,Boston Bruins,Buffalo Sabres
2013020139,Boston Bruins,2,San Jose Sharks,1,Mike Hasenfratz,Ian Walsh,Boston Bruins,San Jose Sharks
2013020140,New Jersey Devils,2,Vancouver Canucks,2,Wes McCauley,Jean Hebert,New Jersey Devils,Vancouver Canucks
2013020141,Philadelphia Flyers,2,New York Rangers,1,Dan O'Rourke,Paul Devorski,Philadelphia Flyers,New York Rangers
2013020142,Montréal Canadiens,4,Anaheim Ducks,1,Frederick L'Ecuyer,Chris Lee,Montréal Canadiens,Anaheim Ducks
2013020143,Tampa Bay Lightning,6,Chicago Blackhawks,5,Don VanMassenhoven,Dean Morton,Tampa Bay Lightning,Chicago Blackhawks
2013020144,Nashville Predators,3,Winnipeg Jets,2,Brian Pochmara,Tom Kowal,Nashville Predators,Winnipeg Jets
2013020145,Minnesota Wild,3,Carolina Hurricanes,1,Mike Leggo,Gord Dwyer,Minnesota Wild,Carolina Hurricanes
2013020146,Dallas Stars,5,Calgary Flames,1,Kevin Pollock,Trevor Hanson,Dallas Stars,Calgary Flames
2013020147,Edmonton Oilers,1,Washington Capitals,4,Francis Charron,Steve Kozari,Washington Capitals,Edmonton Oilers
2013020148,Los Angeles Kings,7,Phoenix Coyotes,4,Justin St. Pierre ,Eric Furlatt,Los Angeles Kings,Phoenix Coyotes
2013020149,Pittsburgh Penguins,3,New York Islanders,4,Dennis LaRue,Ian Walsh,New York Islanders,Pittsburgh Penguins
2013020150,Columbus Blue Jackets,5,Toronto Maple Leafs,2,Mike Leggo,Chris Rooney,Columbus Blue Jackets,Toronto Maple Leafs
2013020151,Ottawa Senators,1,Anaheim Ducks,2,Ghislain Hebert,Chris Lee,Anaheim Ducks,Ottawa Senators
2013020152,Florida Panthers,1,Buffalo Sabres,3,Marc Joannette,Dean Morton,Buffalo Sabres,Florida Panthers
2013020153,St. Louis Blues,2,Vancouver Canucks,3,Brian Pochmara,Tim Peel,Vancouver Canucks,St. Louis Blues
2013020154,Colorado Avalanche,4,Carolina Hurricanes,2,Rob Martell,Kevin Pollock,Colorado Avalanche,Carolina Hurricanes
2013020155,Boston Bruins,3,New Jersey Devils,4,Dave Jackson,Greg Kimmerly,New Jersey Devils,Boston Bruins
2013020156,Toronto Maple Leafs,4,Pittsburgh Penguins,1,Ghislain Hebert,Tom Kowal,Toronto Maple Leafs,Pittsburgh Penguins
2013020157,Montréal Canadiens,0,San Jose Sharks,2,Mike Hasenfratz,Kyle Rehman,San Jose Sharks,Montréal Canadiens
2013020158,Detroit Red Wings,2,New York Rangers,3,Dennis LaRue,Brad Meier,New York Rangers,Detroit Red Wings
2013020159,Tampa Bay Lightning,3,Buffalo Sabres,2,Wes McCauley,Don VanMassenhoven,Tampa Bay Lightning,Buffalo Sabres
2013020160,New York Islanders,2,Philadelphia Flyers,5,Dan O'Rourke,Frederick L'Ecuyer,Philadelphia Flyers,New York Islanders
2013020161,Dallas Stars,1,Winnipeg Jets,1,Brad Watson,Francois St-Laurent,Dallas Stars,Winnipeg Jets
2013020162,Chicago Blackhawks,3,Minnesota Wild,5,Chris Rooney,Kelly Sutherland,Minnesota Wild,Chicago Blackhawks
2013020163,Nashville Predators,1,St. Louis Blues,6,Dan O'Halloran,Gord Dwyer,St. Louis Blues,Nashville Predators
2013020164,Phoenix Coyotes,5,Edmonton Oilers,4,Justin St. Pierre ,Eric Furlatt,Phoenix Coyotes,Edmonton Oilers
2013020165,Calgary Flames,5,Washington Capitals,2,Francis Charron,Steve Kozari,Calgary Flames,Washington Capitals
2013020166,Ottawa Senators,2,San Jose Sharks,5,Jean Hebert,Chris Lee,San Jose Sharks,Ottawa Senators
2013020167,Florida Panthers,3,Tampa Bay Lightning,3,Tim Peel,Kevin Pollock,Florida Panthers,Tampa Bay Lightning
2013020168,Columbus Blue Jackets,3,Anaheim Ducks,4,Paul Devorski,Brian Pochmara,Anaheim Ducks,Columbus Blue Jackets
2013020169,Colorado Avalanche,3,Winnipeg Jets,2,Marc Joannette,Dean Morton,Colorado Avalanche,Winnipeg Jets
2013020170,Los Angeles Kings,1,Edmonton Oilers,1,Mike Leggo,Rob Martell,Los Angeles Kings,Edmonton Oilers
2013020171,Buffalo Sabres,3,Dallas Stars,4,Mike Hasenfratz,Kyle Rehman,Dallas Stars,Buffalo Sabres
2013020172,Carolina Hurricanes,1,Pittsburgh Penguins,3,Greg Kimmerly,Francois St-Laurent,Pittsburgh Penguins,Carolina Hurricanes
2013020173,New York Rangers,0,Montréal Canadiens,2,Dave Jackson,Gord Dwyer,Montréal Canadiens,New York Rangers
2013020174,Minnesota Wild,1,Chicago Blackhawks,5,Dennis LaRue,Brad Meier,Chicago Blackhawks,Minnesota Wild
2013020175,Vancouver Canucks,3,Washington Capitals,2,Chris Rooney,Ian Walsh,Vancouver Canucks,Washington Capitals
2013020176,New York Islanders,2,New York Rangers,3,Kelly Sutherland,Darcy Burchell,New York Rangers,New York Islanders
2013020177,Philadelphia Flyers,2,Anaheim Ducks,3,Wes McCauley,Jean Hebert,Anaheim Ducks,Philadelphia Flyers
2013020178,Montréal Canadiens,2,Dallas Stars,1,Dave Jackson,Don VanMassenhoven,Montréal Canadiens,Dallas Stars
2013020179,New Jersey Devils,2,Tampa Bay Lightning,1,Eric Furlatt,Kyle Rehman,New Jersey Devils,Tampa Bay Lightning
2013020180,Chicago Blackhawks,6,Ottawa Senators,5,Justin St. Pierre ,Dan O'Halloran,Chicago Blackhawks,Ottawa Senators
2013020181,St. Louis Blues,3,Winnipeg Jets,2,Francis Charron,Marc Joannette,St. Louis Blues,Winnipeg Jets
2013020182,Edmonton Oilers,0,Toronto Maple Leafs,4,Paul Devorski,Tom Kowal,Toronto Maple Leafs,Edmonton Oilers
2013020183,Phoenix Coyotes,3,Los Angeles Kings,1,Brad Watson,Dean Morton,Phoenix Coyotes,Los Angeles Kings
2013020184,Pittsburgh Penguins,3,Boston Bruins,2,Jean Hebert,Eric Furlatt,Pittsburgh Penguins,Boston Bruins
2013020185,Calgary Flames,2,Toronto Maple Leafs,4,Paul Devorski,Brad Meier,Toronto Maple Leafs,Calgary Flames
2013020186,Vancouver Canucks,1,Detroit Red Wings,2,Mike Leggo,Chris Rooney,Detroit Red Wings,Vancouver Canucks
2013020187,Los Angeles Kings,4,San Jose Sharks,3,Frederick L'Ecuyer,Steve Kozari,Los Angeles Kings,San Jose Sharks
2013020188,Boston Bruins,2,Anaheim Ducks,2,Wes McCauley,Kyle Rehman,Boston Bruins,Anaheim Ducks
2013020189,New York Rangers,2,Buffalo Sabres,0,Greg Kimmerly,Kevin Pollock,New York Rangers,Buffalo Sabres
2013020190,Phoenix Coyotes,4,Nashville Predators,4,Frederick L'Ecuyer,Tim Peel,Phoenix Coyotes,Nashville Predators
2013020191,Philadelphia Flyers,0,Washington Capitals,7,Dennis LaRue,Francois St-Laurent,Washington Capitals,Philadelphia Flyers
2013020192,Pittsburgh Penguins,4,Columbus Blue Jackets,2,Kelly Sutherland,Brian Pochmara,Pittsburgh Penguins,Columbus Blue Jackets
2013020193,Carolina Hurricanes,0,Tampa Bay Lightning,3,Chris Lee,Mark Lemelin,Tampa Bay Lightning,Carolina Hurricanes
2013020194,Ottawa Senators,4,New York Islanders,4,Rob Martell,Eric Furlatt,Ottawa Senators,New York Islanders
2013020195,Florida Panthers,0,St. Louis Blues,4,Dan O'Rourke,Justin St. Pierre ,St. Louis Blues,Florida Panthers
2013020196,Minnesota Wild,4,Montréal Canadiens,3,Paul Devorski,Ian Walsh,Minnesota Wild,Montréal Canadiens
2013020197,Dallas Stars,2,Colorado Avalanche,3,Gord Dwyer,Steve Kozari,Colorado Avalanche,Dallas Stars
2013020198,Calgary Flames,3,Detroit Red Wings,4,Mike Leggo,Ghislain Hebert,Detroit Red Wings,Calgary Flames
2013020199,Winnipeg Jets,1,Chicago Blackhawks,5,Greg Kimmerly,Tom Kowal,Chicago Blackhawks,Winnipeg Jets
2013020200,Los Angeles Kings,3,Nashville Predators,4,Mike Hasenfratz,Dan O'Halloran,Nashville Predators,Los Angeles Kings
2013020201,Buffalo Sabres,3,Anaheim Ducks,6,Chris Rooney,Francois St-Laurent,Anaheim Ducks,Buffalo Sabres
2013020202,Tampa Bay Lightning,4,St. Louis Blues,2,Dan O'Rourke,Justin St. Pierre ,Tampa Bay Lightning,St. Louis Blues
2013020203,New Jersey Devils,0,Philadelphia Flyers,1,Kelly Sutherland,Rob Martell,Philadelphia Flyers,New Jersey Devils
2013020204,New York Islanders,3,Boston Bruins,1,Dennis LaRue,Kyle Rehman,New York Islanders,Boston Bruins
2013020205,New York Rangers,5,Carolina Hurricanes,1,Chris Lee,Dean Morton,New York Rangers,Carolina Hurricanes
2013020206,Washington Capitals,2,Florida Panthers,2,Dave Jackson,Brian Pochmara,Washington Capitals,Florida Panthers
2013020207,Columbus Blue Jackets,0,Pittsburgh Penguins,3,Kevin Pollock,Mark Lemelin,Pittsburgh Penguins,Columbus Blue Jackets
2013020208,Vancouver Canucks,4,Toronto Maple Leafs,0,Wes McCauley,Frederick L'Ecuyer,Vancouver Canucks,Toronto Maple Leafs
2013020209,Colorado Avalanche,4,Montréal Canadiens,1,Jean Hebert,Brad Watson,Colorado Avalanche,Montréal Canadiens
2013020210,Edmonton Oilers,0,Detroit Red Wings,5,Don VanMassenhoven,Marc Joannette,Detroit Red Wings,Edmonton Oilers
2013020211,San Jose Sharks,2,Phoenix Coyotes,2,Tim Peel,Brad Meier,San Jose Sharks,Phoenix Coyotes
2013020212,Ottawa Senators,3,Dallas Stars,3,Paul Devorski,Ian Walsh,Ottawa Senators,Dallas Stars
2013020213,Chicago Blackhawks,2,Calgary Flames,3,Tom Kowal,Steve Kozari,Calgary Flames,Chicago Blackhawks
