code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2009020540,Edmonton Oilers,2,St. Louis Blues,7,Dennis LaRue,Brad Meier,St. Louis Blues,Edmonton Oilers
2009020541,Phoenix Coyotes,5,Columbus Blue Jackets,2,Chris Lee,Tom Kowal,Phoenix Coyotes,Columbus Blue Jackets
2009020542,Chicago Blackhawks,2,San Jose Sharks,3,Eric Furlatt,Steve Kozari,San Jose Sharks,Chicago Blackhawks
2009020543,Colorado Avalanche,2,Anaheim Ducks,4,Mike Leggo,Rob Martell,Anaheim Ducks,Colorado Avalanche
2009020544,Vancouver Canucks,4,Nashville Predators,1,Kelly Sutherland,Dennis LaRue,Vancouver Canucks,Nashville Predators
2009020545,Boston Bruins,6,Atlanta Thrashers,4,Chris Rooney,Stephane Auger,Boston Bruins,Atlanta Thrashers
2009020546,New York Islanders,3,Toronto Maple Leafs,1,Kerry Fraser,Dean Morton,New York Islanders,Toronto Maple Leafs
2009020547,New York Rangers,4,Florida Panthers,1,Dan Marouelli,Ghislain Hebert,New York Rangers,Florida Panthers
2009020548,Pittsburgh Penguins,8,Ottawa Senators,2,Stephen Walkom,Chris Ciamaga,Pittsburgh Penguins,Ottawa Senators
2009020549,Washington Capitals,5,Buffalo Sabres,2,Paul Devorski,Francois StLaurent,Washington Capitals,Buffalo Sabres
2009020550,Carolina Hurricanes,1,Montréal Canadiens,5,Greg Kimmerly,Kevin Pollock,Montréal Canadiens,Carolina Hurricanes
2009020551,Minnesota Wild,3,Edmonton Oilers,1,Brad Watson,Chris Lee,Minnesota Wild,Edmonton Oilers
2009020552,Tampa Bay Lightning,2,Philadelphia Flyers,5,Frederick L'Ecuyer,Tim Peel,Philadelphia Flyers,Tampa Bay Lightning
2009020553,Detroit Red Wings,0,Chicago Blackhawks,3,Brian Pochmara,Don VanMassenhoven,Chicago Blackhawks,Detroit Red Wings
2009020554,Dallas Stars,3,Columbus Blue Jackets,1,Gord Dwyer,Tom Kowal,Dallas Stars,Columbus Blue Jackets
2009020555,Phoenix Coyotes,4,Anaheim Ducks,0,Mike Leggo,Rob Martell,Phoenix Coyotes,Anaheim Ducks
2009020556,Calgary Flames,1,St. Louis Blues,1,Brad Meier,Kyle Rehman,Calgary Flames,St. Louis Blues
2009020557,Buffalo Sabres,2,Ottawa Senators,2,Greg Kimmerly,Don VanMassenhoven,Buffalo Sabres,Ottawa Senators
2009020558,Toronto Maple Leafs,2,Montréal Canadiens,3,Justin StPierre,Marc Joannette,Montréal Canadiens,Toronto Maple Leafs
2009020559,New York Rangers,2,New York Islanders,3,Stephen Walkom,Dean Morton,New York Islanders,New York Rangers
2009020560,Washington Capitals,4,New Jersey Devils,1,Chris Ciamaga,Eric Furlatt,Washington Capitals,New Jersey Devils
2009020561,Carolina Hurricanes,3,Philadelphia Flyers,3,Wes McCauley,Chris Rooney,Carolina Hurricanes,Philadelphia Flyers
2009020562,Detroit Red Wings,2,Columbus Blue Jackets,1,Dan O'Halloran,Kevin Pollock,Detroit Red Wings,Columbus Blue Jackets
2009020563,Tampa Bay Lightning,4,Atlanta Thrashers,3,Dan O'Rourke,Rob Martell,Tampa Bay Lightning,Atlanta Thrashers
2009020564,Nashville Predators,1,Chicago Blackhawks,4,Brian Pochmara,Ian Walsh,Chicago Blackhawks,Nashville Predators
2009020565,Minnesota Wild,4,St. Louis Blues,3,Gord Dwyer,Chris Lee,Minnesota Wild,St. Louis Blues
2009020566,Phoenix Coyotes,3,Los Angeles Kings,2,Dennis LaRue,Kyle Rehman,Phoenix Coyotes,Los Angeles Kings
2009020567,Colorado Avalanche,4,Dallas Stars,1,Brad Watson,Steve Kozari,Colorado Avalanche,Dallas Stars
2009020568,Vancouver Canucks,4,Edmonton Oilers,1,Kelly Sutherland,Brad Meier,Vancouver Canucks,Edmonton Oilers
2009020569,San Jose Sharks,5,Anaheim Ducks,2,Mike Leggo,David Banfield,San Jose Sharks,Anaheim Ducks
2009020570,New York Islanders,1,Philadelphia Flyers,2,Dan Marouelli,Francois StLaurent,Philadelphia Flyers,New York Islanders
2009020571,Florida Panthers,1,Boston Bruins,2,Dan O'Rourke,Rob Martell,Boston Bruins,Florida Panthers
2009020572,St. Louis Blues,3,Buffalo Sabres,5,Tim Peel,Dean Morton,Buffalo Sabres,St. Louis Blues
