code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
1998020079,New Jersey Devils,3,Boston Bruins,1,Kerry Fraser,Pat Dapuzzo,New Jersey Devils,Boston Bruins
1998020080,New York Islanders,5,Buffalo Sabres,4,Dan O'Halloran,Trottier,New York Islanders,Buffalo Sabres
1998020081,Philadelphia Flyers,2,New York Rangers,2,Bill McCreary,Kevin Collins,Philadelphia Flyers,New York Rangers
1998020082,Pittsburgh Penguins,4,Toronto Maple Leafs,6,Dennis Larue,Don Henderson,Toronto Maple Leafs,Pittsburgh Penguins
1998020083,Washington Capitals,2,Florida Panthers,2,Blaine Angus,Thor Nelson,Washington Capitals,Florida Panthers
1998020084,Chicago Blackhawks,5,Nashville Predators,4,Lance Roberts,Rob Martell,Chicago Blackhawks,Nashville Predators
1998020085,St. Louis Blues,4,Calgary Flames,3,Dave Jackson,Dan Schachte,St. Louis Blues,Calgary Flames
1998020086,Colorado Avalanche,6,Edmonton Oilers,4,Don Van Massenhoven,Wayne Bonney,Colorado Avalanche,Edmonton Oilers
1998020087,Dallas Stars,2,San Jose Sharks,1,Michael McGeough,Swede Knox,Dallas Stars,San Jose Sharks
1998020088,Carolina Hurricanes,2,Los Angeles Kings,3,Mark Faucette,Thor Nelson,Los Angeles Kings,Carolina Hurricanes
1998020089,Tampa Bay Lightning,3,Vancouver Canucks,2,Richard Trottier,Danny McCourt,Tampa Bay Lightning,Vancouver Canucks
1998020090,Anaheim Ducks,2,Phoenix Coyotes,2,Robbie Shick,Shane Heyer,Anaheim Ducks,Phoenix Coyotes
1998020091,Toronto Maple Leafs,0,Pittsburgh Penguins,2,Dan Marouelli,Don Koharski,Pittsburgh Penguins,Toronto Maple Leafs
1998020092,Colorado Avalanche,1,Phoenix Coyotes,5,Don Van Massenhoven,Lance Roberts,Phoenix Coyotes,Colorado Avalanche
1998020093,New York Islanders,1,Los Angeles Kings,0,Kerry Fraser,Blaine Angus,New York Islanders,Los Angeles Kings
1998020094,New York Rangers,0,Buffalo Sabres,0,Stephen Walkom,Thor Nelson,New York Rangers,Buffalo Sabres
1998020095,Philadelphia Flyers,2,St. Louis Blues,1,Mark Faucette,Don Henderson,Philadelphia Flyers,St. Louis Blues
1998020096,Nashville Predators,5,Vancouver Canucks,4,Lyle Seitz,Dave Jackson,Nashville Predators,Vancouver Canucks
1998020097,Montréal Canadiens,2,Boston Bruins,9,Richard Trottier,Kerry Fraser,Boston Bruins,Montréal Canadiens
1998020098,New Jersey Devils,0,Los Angeles Kings,4,Stephen Walkom,Thor Nelson,Los Angeles Kings,New Jersey Devils
1998020099,Carolina Hurricanes,2,Chicago Blackhawks,0,Bill McCreary,Mike Leggo,Carolina Hurricanes,Chicago Blackhawks
1998020100,Florida Panthers,2,Detroit Red Wings,7,Brad Watson,Pierre Racicot,Detroit Red Wings,Florida Panthers
1998020101,Calgary Flames,2,Pittsburgh Penguins,5,Dan Marouelli,Mark Wheler,Pittsburgh Penguins,Calgary Flames
1998020102,Edmonton Oilers,8,Washington Capitals,2,Dan O'Halloran,Terry Gregson,Edmonton Oilers,Washington Capitals
1998020103,Anaheim Ducks,5,Tampa Bay Lightning,3,Don Van Massenhoven,Lance Roberts,Anaheim Ducks,Tampa Bay Lightning
1998020104,San Jose Sharks,2,Phoenix Coyotes,4,Robbie Shick,Shane Heyer,Phoenix Coyotes,San Jose Sharks
1998020105,Boston Bruins,1,Montréal Canadiens,1,Mark Faucette,Paul Devorski,Boston Bruins,Montréal Canadiens
1998020106,Ottawa Senators,3,Philadelphia Flyers,1,Richard Trottier,Ray Scapinello,Ottawa Senators,Philadelphia Flyers
1998020107,New York Islanders,1,New Jersey Devils,2,Dave Jackson,Gerry Gauthier,New Jersey Devils,New York Islanders
1998020108,St. Louis Blues,3,Detroit Red Wings,1,Bill McCreary,Don Koharski,St. Louis Blues,Detroit Red Wings
1998020109,Colorado Avalanche,4,San Jose Sharks,2,Michael McGeough,Shane Heyer,Colorado Avalanche,San Jose Sharks
1998020110,Buffalo Sabres,4,Toronto Maple Leafs,1,Kerry Fraser,Brad Lazarowich,Buffalo Sabres,Toronto Maple Leafs
1998020111,New York Rangers,1,Carolina Hurricanes,0,Mark Faucette,Pat Dapuzzo,New York Rangers,Carolina Hurricanes
1998020112,Chicago Blackhawks,3,Florida Panthers,7,McCREAY,Morin,Florida Panthers,Chicago Blackhawks
1998020113,Calgary Flames,0,Washington Capitals,0,GREGSON,Cameron,Calgary Flames,Washington Capitals
1998020114,Vancouver Canucks,2,Pittsburgh Penguins,2,Marouelli,Knox,Vancouver Canucks,Pittsburgh Penguins
1998020115,Dallas Stars,3,Anaheim Ducks,3,Dan O'Halloran,VAN MASSENHOVEN,Dallas Stars,Anaheim Ducks
1998020116,Los Angeles Kings,0,Tampa Bay Lightning,3,ROBERTS,Wayne Bonney,Tampa Bay Lightning,Los Angeles Kings
1998020117,Boston Bruins,0,Carolina Hurricanes,2,Richard Trottier,Kevin Collins,Carolina Hurricanes,Boston Bruins
1998020118,Toronto Maple Leafs,3,Buffalo Sabres,6,Stephen Walkom,Brad Lazarowich,Buffalo Sabres,Toronto Maple Leafs
1998020119,Ottawa Senators,5,Montréal Canadiens,1,Kerry Fraser,Ray Scapinello,Ottawa Senators,Montréal Canadiens
1998020120,New Jersey Devils,3,Florida Panthers,1,Blaine Angus,Pat Dapuzzo,New Jersey Devils,Florida Panthers
1998020121,New York Islanders,3,Philadelphia Flyers,2,Brad Watson,Paul Devorski,New York Islanders,Philadelphia Flyers
1998020122,St. Louis Blues,2,Anaheim Ducks,2,Michael McGeough,Jean Morin,St. Louis Blues,Anaheim Ducks
1998020123,Nashville Predators,3,Colorado Avalanche,2,Rob Martell,Pierre Racicot,Nashville Predators,Colorado Avalanche
1998020124,Edmonton Oilers,4,Pittsburgh Penguins,1,Terry Gregson,Don Henderson,Edmonton Oilers,Pittsburgh Penguins
1998020125,Dallas Stars,3,Detroit Red Wings,2,Don Van Massenhoven,Mark Pare,Dallas Stars,Detroit Red Wings
1998020126,San Jose Sharks,6,Tampa Bay Lightning,1,Lance Roberts,Dan Marouelli,San Jose Sharks,Tampa Bay Lightning
1998020127,Philadelphia Flyers,4,Ottawa Senators,5,DEVORSKI,Nowak,Ottawa Senators,Philadelphia Flyers
1998020128,Chicago Blackhawks,1,Calgary Flames,4,Don Koharski,Danny McCourt,Calgary Flames,Chicago Blackhawks
1998020129,Vancouver Canucks,4,Washington Capitals,1,Dennis LaRue,Terry Gregson,Vancouver Canucks,Washington Capitals
1998020130,Los Angeles Kings,0,Phoenix Coyotes,3,Rob Shick,Dan O'Halloran,Phoenix Coyotes,Los Angeles Kings
1998020131,New York Islanders,6,Florida Panthers,2,Scott Zelkin,Stephen Walkom,New York Islanders,Florida Panthers
1998020132,Carolina Hurricanes,2,Colorado Avalanche,3,Richard Trottier,Blaine Angus,Colorado Avalanche,Carolina Hurricanes
1998020133,Edmonton Oilers,5,Vancouver Canucks,3,Dan Marouelli,Mark Wheler,Edmonton Oilers,Vancouver Canucks
1998020134,Buffalo Sabres,4,Boston Bruins,2,Michael McGeough,Scott Driscoll,Buffalo Sabres,Boston Bruins
1998020135,New Jersey Devils,3,New York Rangers,1,Brad Watson,Bill McCreary,New Jersey Devils,New York Rangers
1998020136,Pittsburgh Penguins,4,Philadelphia Flyers,4,Dave Jackson,Mark Faucette,Pittsburgh Penguins,Philadelphia Flyers
1998020137,Detroit Red Wings,2,Calgary Flames,5,Don Koharski,Jean Morin,Calgary Flames,Detroit Red Wings
1998020138,Toronto Maple Leafs,3,Colorado Avalanche,0,Terry Gregson,Jean Morin,Toronto Maple Leafs,Colorado Avalanche
1998020139,New York Rangers,1,Montréal Canadiens,4,Don Van Massenhoven,Brian Murphy,Montréal Canadiens,New York Rangers
1998020140,Washington Capitals,2,Tampa Bay Lightning,5,Richard Trottier,Pierre Champoux,Tampa Bay Lightning,Washington Capitals
1998020141,Florida Panthers,2,Chicago Blackhawks,1,Rob Shick,Mike Leggo,Florida Panthers,Chicago Blackhawks
1998020142,Edmonton Oilers,3,Nashville Predators,2,Paul Devorski,Swede Knox,Edmonton Oilers,Nashville Predators
1998020143,Anaheim Ducks,1,St. Louis Blues,3,Dennis Larue,Shane Heyer,St. Louis Blues,Anaheim Ducks
1998020144,San Jose Sharks,4,Dallas Stars,0,Dan O'Halloran,Kerry Fraser,San Jose Sharks,Dallas Stars
1998020145,Boston Bruins,4,Toronto Maple Leafs,1,Don Koharski,Danny McCourt,Boston Bruins,Toronto Maple Leafs
1998020146,Ottawa Senators,2,Pittsburgh Penguins,4,Mick McGeough,Kevin Maguire,Pittsburgh Penguins,Ottawa Senators
1998020147,New York Islanders,3,Carolina Hurricanes,6,Bill McCreary,Gerry Gauthier,Carolina Hurricanes,New York Islanders
1998020148,Los Angeles Kings,2,St. Louis Blues,2,Kerry Fraser,Baron Parker,Los Angeles Kings,St. Louis Blues
1998020149,Washington Capitals,2,Carolina Hurricanes,3,Don Van Massenhoven,Greg Kimmerly,Carolina Hurricanes,Washington Capitals
1998020150,Tampa Bay Lightning,2,Chicago Blackhawks,2,Robbie Shick,Kevin Collins,Tampa Bay Lightning,Chicago Blackhawks
1998020151,Calgary Flames,1,Nashville Predators,2,Dave Jackson,Swede Knox,Nashville Predators,Calgary Flames
1998020152,Edmonton Oilers,2,Colorado Avalanche,5,Rob Martell,Paul Devorski,Colorado Avalanche,Edmonton Oilers
1998020153,Phoenix Coyotes,3,Detroit Red Wings,1,Kerry Fraser,Wayne Bonney,Phoenix Coyotes,Detroit Red Wings
1998020154,Anaheim Ducks,2,San Jose Sharks,2,Mark Faucette,Shane Heyer,Anaheim Ducks,San Jose Sharks
1998020155,Toronto Maple Leafs,6,New York Rangers,6,Lance Roberts,Ray Scapinello,Toronto Maple Leafs,New York Rangers
1998020156,Montréal Canadiens,4,New York Islanders,2,Terry Gregson,Bernard Degrace,Montréal Canadiens,New York Islanders
1998020157,Ottawa Senators,5,Washington Capitals,8,Michael McGeough,Scott Driscoll,Washington Capitals,Ottawa Senators
1998020158,Philadelphia Flyers,2,Buffalo Sabres,2,Dan Marouelli,Danny McCourt,Philadelphia Flyers,Buffalo Sabres
1998020159,Pittsburgh Penguins,0,Boston Bruins,0,Don Koharski,Dan Schachte,Pittsburgh Penguins,Boston Bruins
1998020160,Florida Panthers,3,New Jersey Devils,4,Bill McCreary,Pierre Racicot,New Jersey Devils,Florida Panthers
1998020161,Vancouver Canucks,5,Nashville Predators,3,Rob Martell,Paul Devorski,Vancouver Canucks,Nashville Predators
1998020162,Los Angeles Kings,3,Dallas Stars,4,Dave Jackson,Mark Faucette,Dallas Stars,Los Angeles Kings
1998020163,San Jose Sharks,2,St. Louis Blues,2,Dennis Larue,Shane Heyer,San Jose Sharks,St. Louis Blues
1998020164,Carolina Hurricanes,2,Boston Bruins,5,Dan Marouelli,Kevin Maguire,Boston Bruins,Carolina Hurricanes
1998020165,Tampa Bay Lightning,3,New Jersey Devils,1,Bill McCreary,Kevin Collins,Tampa Bay Lightning,New Jersey Devils
1998020166,Chicago Blackhawks,2,Edmonton Oilers,3,Dan O'Halloran,Michael McGeough,Edmonton Oilers,Chicago Blackhawks
1998020167,Calgary Flames,3,Colorado Avalanche,1,Scott Zelkin,Stephen Walkom,Calgary Flames,Colorado Avalanche
1998020168,Anaheim Ducks,2,Detroit Red Wings,3,Dave Jackson,Mark Faucette,Detroit Red Wings,Anaheim Ducks
1998020169,Toronto Maple Leafs,1,New York Islanders,3,Rob Shick,Mike Leggo,New York Islanders,Toronto Maple Leafs
1998020170,Montréal Canadiens,5,Philadelphia Flyers,1,Don Van Massenhoven,Jean Morin,Montréal Canadiens,Philadelphia Flyers
1998020171,Vancouver Canucks,3,Los Angeles Kings,4,Stephen Walkom,Don Henderson,Los Angeles Kings,Vancouver Canucks
1998020172,Buffalo Sabres,2,Ottawa Senators,2,Rob Shick,Mike Leggo,Buffalo Sabres,Ottawa Senators
1998020173,Pittsburgh Penguins,3,New York Islanders,2,Blaine Angus,Gordon Broseker,Pittsburgh Penguins,New York Islanders
1998020174,Tampa Bay Lightning,2,New York Rangers,10,Dan Marouelli,Pierre Racicot,New York Rangers,Tampa Bay Lightning
1998020175,St. Louis Blues,5,Chicago Blackhawks,2,Mark Faucette,Thor Nelson,St. Louis Blues,Chicago Blackhawks
1998020176,Calgary Flames,5,Los Angeles Kings,4,Paul Devorski,Mark Wheler,Calgary Flames,Los Angeles Kings
1998020177,Phoenix Coyotes,1,Colorado Avalanche,1,Kerry Fraser,Wayne Bonney,Phoenix Coyotes,Colorado Avalanche
1998020178,San Jose Sharks,2,Nashville Predators,4,Scott Zelkin,Brad Lazarowich,Nashville Predators,San Jose Sharks
1998020179,Toronto Maple Leafs,3,Edmonton Oilers,2,Richard Trottier,Pierre Champoux,Toronto Maple Leafs,Edmonton Oilers
1998020180,New Jersey Devils,3,Montréal Canadiens,0,Lance Roberts,Dennis Larue,New Jersey Devils,Montréal Canadiens
1998020181,Florida Panthers,4,New York Rangers,1,Dan Marouelli,Kevin Maguire,Florida Panthers,New York Rangers
1998020182,Detroit Red Wings,6,St. Louis Blues,2,Terry Gregson,Danny McCourt,Detroit Red Wings,St. Louis Blues
1998020183,Dallas Stars,0,Phoenix Coyotes,2,Dave Jackson,Dan Schachte,Phoenix Coyotes,Dallas Stars
1998020184,Anaheim Ducks,5,Carolina Hurricanes,4,Stephen Walkom,Swede Knox,Anaheim Ducks,Carolina Hurricanes
1998020185,Ottawa Senators,1,Edmonton Oilers,1,Brad Watson,Gerry Gauthier,Ottawa Senators,Edmonton Oilers
1998020186,New York Islanders,4,Montréal Canadiens,0,Don Koharski,Kevin Collins,New York Islanders,Montréal Canadiens
1998020187,Philadelphia Flyers,1,Florida Panthers,2,Bill McCreary,Jean Morin,Florida Panthers,Philadelphia Flyers
1998020188,Washington Capitals,0,Buffalo Sabres,2,Richard Trottier,Blaine Angus,Buffalo Sabres,Washington Capitals
1998020189,Chicago Blackhawks,3,Toronto Maple Leafs,10,Robbie Shick,Thor Nelson,Toronto Maple Leafs,Chicago Blackhawks
1998020190,Calgary Flames,3,Vancouver Canucks,4,Kerry Fraser,Don Henderson,Vancouver Canucks,Calgary Flames
1998020191,Los Angeles Kings,1,Nashville Predators,3,Scott Zelkin,Stephen Walkom,Nashville Predators,Los Angeles Kings
1998020192,San Jose Sharks,3,Carolina Hurricanes,0,Don Van Massenhoven,Greg Kimmerly,San Jose Sharks,Carolina Hurricanes
1998020193,New Jersey Devils,4,Pittsburgh Penguins,3,Paul Stewart,Jean Morin,New Jersey Devils,Pittsburgh Penguins
1998020194,New York Rangers,3,Boston Bruins,3,Lance Roberts,Dennis Larue,New York Rangers,Boston Bruins
1998020195,Detroit Red Wings,1,Dallas Stars,5,Mark Faucette,Gordon Broseker,Dallas Stars,Detroit Red Wings
1998020196,Colorado Avalanche,8,Tampa Bay Lightning,1,Don Van Massenhoven,Greg Kimmerly,Colorado Avalanche,Tampa Bay Lightning
1998020197,Vancouver Canucks,5,Anaheim Ducks,2,Michael McGeough,Baron Parker,Vancouver Canucks,Anaheim Ducks
1998020198,Boston Bruins,1,Dallas Stars,3,Richard Trottier,Brian Murphy,Dallas Stars,Boston Bruins
1998020199,Buffalo Sabres,6,Chicago Blackhawks,1,Dan Marouelli,Scott Driscoll,Buffalo Sabres,Chicago Blackhawks
1998020200,Toronto Maple Leafs,2,Ottawa Senators,1,Kerry Fraser,Danny McCourt,Toronto Maple Leafs,Ottawa Senators
1998020201,Montréal Canadiens,1,Edmonton Oilers,4,Dave Jackson,Pierre Champoux,Edmonton Oilers,Montréal Canadiens
1998020202,New York Islanders,3,Washington Capitals,5,Bill McCreary,Kevin Collins,Washington Capitals,New York Islanders
1998020203,Philadelphia Flyers,6,New Jersey Devils,1,Lyle Seitz,Don Koharski,Philadelphia Flyers,New Jersey Devils
1998020204,Pittsburgh Penguins,4,Florida Panthers,0,Paul Devorski,Gordon Broseker,Pittsburgh Penguins,Florida Panthers
1998020205,St. Louis Blues,5,Nashville Predators,1,Stephen Walkom,Ray Scapinello,St. Louis Blues,Nashville Predators
1998020206,Calgary Flames,0,Anaheim Ducks,1,Terry Gregson,Wayne Bonney,Anaheim Ducks,Calgary Flames
1998020207,Phoenix Coyotes,4,Tampa Bay Lightning,1,Scott Zelkin,Brad Lazarowich,Phoenix Coyotes,Tampa Bay Lightning
1998020208,Los Angeles Kings,3,Carolina Hurricanes,5,Michael McGeough,Mark Wheler,Carolina Hurricanes,Los Angeles Kings
1998020209,Chicago Blackhawks,2,Ottawa Senators,2,Lance Roberts,Dennis Larue,Chicago Blackhawks,Ottawa Senators
1998020210,Vancouver Canucks,1,Colorado Avalanche,2,Terry Gregson,Wayne Bonney,Colorado Avalanche,Vancouver Canucks
1998020211,Calgary Flames,5,Detroit Red Wings,3,Don Van Massenhoven,Greg Kimmerly,Calgary Flames,Detroit Red Wings
1998020212,Anaheim Ducks,3,Los Angeles Kings,1,Mick McGeough,Terry Gregson,Anaheim Ducks,Los Angeles Kings
1998020213,Pittsburgh Penguins,1,Philadelphia Flyers,4,Stephen Walkom,Ray Scapinello,Philadelphia Flyers,Pittsburgh Penguins
1998020214,Carolina Hurricanes,5,Montréal Canadiens,4,Lyle Seitz,Don Koharski,Carolina Hurricanes,Montréal Canadiens
1998020215,Nashville Predators,1,Chicago Blackhawks,2,Richard Trottier,Blaine Angus,Chicago Blackhawks,Nashville Predators
1998020216,Colorado Avalanche,5,New York Islanders,2,Lance Roberts,Dennis Larue,Colorado Avalanche,New York Islanders
1998020217,Washington Capitals,4,Toronto Maple Leafs,1,Paul Devorski,Ray Scapinello,Washington Capitals,Toronto Maple Leafs
1998020218,Edmonton Oilers,2,Detroit Red Wings,6,Don Van Massenhoven,Don Henderson,Detroit Red Wings,Edmonton Oilers
