code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2017020027,Calgary Flames,6,Winnipeg Jets,3,Garrett Rank,Chris Lee,Calgary Flames,Winnipeg Jets
2017020028,Vancouver Canucks,3,Edmonton Oilers,2,Dan O'Rourke,Graham Skilliter,Vancouver Canucks,Edmonton Oilers
2017020029,Anaheim Ducks,2,Philadelphia Flyers,3,Dave Jackson,Jake Brenk,Philadelphia Flyers,Anaheim Ducks
2017020030,San Jose Sharks,1,Los Angeles Kings,4,Jean Hebert,Kevin Pollock,Los Angeles Kings,San Jose Sharks
2017020031,New York Rangers,2,Montréal Canadiens,0,Wes McCauley,Justin St. Pierre ,New York Rangers,Montréal Canadiens
2017020032,Boston Bruins,0,Colorado Avalanche,4,Ghislain Hebert,Tom Kowal,Colorado Avalanche,Boston Bruins
2017020033,New York Islanders,2,St. Louis Blues,2,Gord Dwyer,Ian Walsh,New York Islanders,St. Louis Blues
2017020034,Buffalo Sabres,2,New Jersey Devils,6,Tom Chmielewski,Brad Watson,New Jersey Devils,Buffalo Sabres
2017020035,Toronto Maple Leafs,4,Chicago Blackhawks,3,Francis Charron,Thomas John Luxmore,Toronto Maple Leafs,Chicago Blackhawks
2017020036,Tampa Bay Lightning,4,Washington Capitals,3,Chris Rooney,Kyle Rehman,Tampa Bay Lightning,Washington Capitals
2017020037,Edmonton Oilers,2,Winnipeg Jets,5,Garrett Rank,Dan O'Rourke,Winnipeg Jets,Edmonton Oilers
2017020038,Anaheim Ducks,0,Calgary Flames,2,Jean Hebert,Eric Furlatt,Calgary Flames,Anaheim Ducks
2017020039,New York Rangers,1,St. Louis Blues,3,Jon McIsaac,Ghislain Hebert,St. Louis Blues,New York Rangers
2017020040,Carolina Hurricanes,1,Columbus Blue Jackets,2,Kelly Sutherland,Ian Walsh,Columbus Blue Jackets,Carolina Hurricanes
2017020041,Montréal Canadiens,1,Chicago Blackhawks,3,Tom Kowal,Dean Morton,Chicago Blackhawks,Montréal Canadiens
2017020042,Nashville Predators,6,Philadelphia Flyers,5,Justin St. Pierre ,Frederick L'Ecuyer,Nashville Predators,Philadelphia Flyers
2017020043,Dallas Stars,4,Detroit Red Wings,2,Tim Peel,Jake Brenk,Dallas Stars,Detroit Red Wings
2017020044,Vancouver Canucks,2,Ottawa Senators,2,Dan O'Halloran,Kendrick Nicholson,Vancouver Canucks,Ottawa Senators
2017020045,Vegas Golden Knights,5,Arizona Coyotes,2,Dave Jackson,Francois St-Laurent,Vegas Golden Knights,Arizona Coyotes
2017020046,Toronto Maple Leafs,3,New Jersey Devils,6,Brian Pochmara,Dean Morton,New Jersey Devils,Toronto Maple Leafs
2017020047,Washington Capitals,2,Pittsburgh Penguins,3,Kyle Rehman,Gord Dwyer,Pittsburgh Penguins,Washington Capitals
2017020048,Colorado Avalanche,6,Boston Bruins,3,Dan O'Rourke,Chris Schlenker ,Colorado Avalanche,Boston Bruins
2017020049,Anaheim Ducks,3,New York Islanders,2,Trevor Hanson,Steve Kozari,Anaheim Ducks,New York Islanders
2017020050,Los Angeles Kings,3,Calgary Flames,4,Garrett Rank,Francois St-Laurent,Calgary Flames,Los Angeles Kings
2017020051,Tampa Bay Lightning,5,Pittsburgh Penguins,4,Justin St. Pierre ,Tim Peel,Tampa Bay Lightning,Pittsburgh Penguins
2017020052,Florida Panthers,5,St. Louis Blues,2,Frederick L'Ecuyer,Thomas John Luxmore,Florida Panthers,St. Louis Blues
2017020053,Nashville Predators,4,Dallas Stars,1,Wes McCauley,Ian Walsh,Nashville Predators,Dallas Stars
2017020054,Chicago Blackhawks,2,Minnesota Wild,5,Marc Joannette,Kevin Pollock,Minnesota Wild,Chicago Blackhawks
2017020055,Vancouver Canucks,2,Winnipeg Jets,4,Dan O'Halloran,Kendrick Nicholson,Winnipeg Jets,Vancouver Canucks
2017020056,Arizona Coyotes,2,Detroit Red Wings,4,Steve Kozari,Chris Schlenker ,Detroit Red Wings,Arizona Coyotes
2017020057,San Jose Sharks,3,Buffalo Sabres,2,Garrett Rank,Trevor Hanson,San Jose Sharks,Buffalo Sabres
2017020058,New Jersey Devils,2,Washington Capitals,5,Jon McIsaac,Brian Pochmara,Washington Capitals,New Jersey Devils
2017020059,Columbus Blue Jackets,3,New York Rangers,1,Francis Charron,Kyle Rehman,Columbus Blue Jackets,New York Rangers
2017020060,Colorado Avalanche,3,Anaheim Ducks,1,Brad Meier,Francois St-Laurent,Colorado Avalanche,Anaheim Ducks
2017020061,Calgary Flames,0,Ottawa Senators,6,Dan O'Halloran,Kendrick Nicholson,Ottawa Senators,Calgary Flames
2017020062,Vegas Golden Knights,3,Detroit Red Wings,6,Chris Rooney,Jake Brenk,Detroit Red Wings,Vegas Golden Knights
2017020063,Montréal Canadiens,3,Toronto Maple Leafs,4,Jon McIsaac,Kelly Sutherland,Toronto Maple Leafs,Montréal Canadiens
2017020064,Tampa Bay Lightning,2,St. Louis Blues,1,Dan O'Rourke,Jean Hebert,Tampa Bay Lightning,St. Louis Blues
2017020065,New York Rangers,2,New Jersey Devils,3,Thomas John Luxmore,Eric Furlatt,New Jersey Devils,New York Rangers
2017020066,Philadelphia Flyers,8,Washington Capitals,2,Wes McCauley,Brian Pochmara,Philadelphia Flyers,Washington Capitals
2017020067,Pittsburgh Penguins,4,Florida Panthers,3,Francis Charron,Dean Morton,Pittsburgh Penguins,Florida Panthers
2017020068,Winnipeg Jets,2,Carolina Hurricanes,1,Tom Chmielewski,Marc Joannette,Winnipeg Jets,Carolina Hurricanes
2017020069,Dallas Stars,3,Colorado Avalanche,1,Frederick L'Ecuyer,Gord Dwyer,Dallas Stars,Colorado Avalanche
2017020070,Minnesota Wild,4,Columbus Blue Jackets,5,Ghislain Hebert,Tom Kowal,Columbus Blue Jackets,Minnesota Wild
2017020071,Chicago Blackhawks,2,Nashville Predators,1,Kyle Rehman,Steve Kozari,Chicago Blackhawks,Nashville Predators
2017020072,Arizona Coyotes,2,Boston Bruins,6,Brad Watson,Francois St-Laurent,Boston Bruins,Arizona Coyotes
2017020073,Edmonton Oilers,1,Ottawa Senators,6,Kevin Pollock,Chris Schlenker ,Ottawa Senators,Edmonton Oilers
2017020074,Vancouver Canucks,2,Calgary Flames,5,Trevor Hanson,Ian Walsh,Calgary Flames,Vancouver Canucks
2017020075,Los Angeles Kings,4,Buffalo Sabres,2,Garrett Rank,Chris Lee,Los Angeles Kings,Buffalo Sabres
2017020076,San Jose Sharks,1,New York Islanders,3,Dave Jackson,Jake Brenk,New York Islanders,San Jose Sharks
2017020077,Vegas Golden Knights,3,Boston Bruins,1,Tim Peel,Brad Meier,Vegas Golden Knights,Boston Bruins
2017020078,Anaheim Ducks,1,Buffalo Sabres,3,Chris Rooney,Dave Jackson,Buffalo Sabres,Anaheim Ducks
2017020079,Los Angeles Kings,3,New York Islanders,2,Brad Watson,Chris Lee,Los Angeles Kings,New York Islanders
2017020080,Detroit Red Wings,2,Tampa Bay Lightning,3,Tom Chmielewski,Dean Morton,Tampa Bay Lightning,Detroit Red Wings
2017020081,New Jersey Devils,4,Tampa Bay Lightning,4,Dan O'Halloran,Ghislain Hebert,New Jersey Devils,Tampa Bay Lightning
2017020082,New York Rangers,4,Pittsburgh Penguins,5,Jean Hebert,Frederick L'Ecuyer,Pittsburgh Penguins,New York Rangers
2017020083,Philadelphia Flyers,5,Florida Panthers,1,Francis Charron,Kendrick Nicholson,Philadelphia Flyers,Florida Panthers
2017020084,Washington Capitals,0,Toronto Maple Leafs,2,Kelly Sutherland,Francois St-Laurent,Toronto Maple Leafs,Washington Capitals
2017020085,Ottawa Senators,0,Vancouver Canucks,3,Wes McCauley,Brian Pochmara,Vancouver Canucks,Ottawa Senators
2017020086,Nashville Predators,4,Colorado Avalanche,1,Chris Rooney,Tom Chmielewski,Nashville Predators,Colorado Avalanche
2017020087,Winnipeg Jets,2,Columbus Blue Jackets,5,Steve Kozari,Pierre Lambert,Columbus Blue Jackets,Winnipeg Jets
2017020088,Dallas Stars,3,Arizona Coyotes,1,Dan O'Rourke,Justin St. Pierre ,Dallas Stars,Arizona Coyotes
2017020089,Edmonton Oilers,3,Carolina Hurricanes,5,Ian Walsh,Tom Kowal,Carolina Hurricanes,Edmonton Oilers
2017020090,Vegas Golden Knights,5,Buffalo Sabres,4,Tim Peel,Graham Skilliter,Vegas Golden Knights,Buffalo Sabres
2017020091,San Jose Sharks,5,Montréal Canadiens,2,Chris Lee,Brad Meier,San Jose Sharks,Montréal Canadiens
2017020092,Toronto Maple Leafs,6,Detroit Red Wings,3,Wes McCauley,Eric Furlatt,Toronto Maple Leafs,Detroit Red Wings
2017020093,St. Louis Blues,5,Chicago Blackhawks,2,Jon McIsaac,Chris Rooney,St. Louis Blues,Chicago Blackhawks
2017020094,Los Angeles Kings,5,Montréal Canadiens,1,Gord Dwyer,Brad Meier,Los Angeles Kings,Montréal Canadiens
2017020095,Boston Bruins,6,Vancouver Canucks,3,Kyle Rehman,Francois St-Laurent,Boston Bruins,Vancouver Canucks
2017020096,New York Rangers,3,New York Islanders,3,Dan O'Halloran,Jean Hebert,New York Rangers,New York Islanders
2017020097,Philadelphia Flyers,0,Nashville Predators,1,Marc Joannette,Dean Morton,Nashville Predators,Philadelphia Flyers
2017020098,Columbus Blue Jackets,0,Tampa Bay Lightning,2,Jake Brenk,Kevin Pollock,Tampa Bay Lightning,Columbus Blue Jackets
2017020099,Ottawa Senators,4,New Jersey Devils,5,Kelly Sutherland,Ghislain Hebert,New Jersey Devils,Ottawa Senators
2017020100,Chicago Blackhawks,1,Edmonton Oilers,2,Brian Pochmara,Tom Chmielewski,Edmonton Oilers,Chicago Blackhawks
2017020101,Colorado Avalanche,3,St. Louis Blues,4,Brad Watson,Graham Skilliter,St. Louis Blues,Colorado Avalanche
2017020102,Calgary Flames,1,Carolina Hurricanes,2,Steve Kozari,Pierre Lambert,Carolina Hurricanes,Calgary Flames
2017020103,Arizona Coyotes,4,Dallas Stars,5,Francis Charron,Thomas John Luxmore,Dallas Stars,Arizona Coyotes
2017020104,Buffalo Sabres,2,Vancouver Canucks,4,Frederick L'Ecuyer,Jake Brenk,Vancouver Canucks,Buffalo Sabres
2017020105,New Jersey Devils,0,San Jose Sharks,3,Jean Hebert,Marc Joannette,San Jose Sharks,New Jersey Devils
2017020106,Detroit Red Wings,3,Washington Capitals,4,Chris Lee,Kendrick Nicholson,Washington Capitals,Detroit Red Wings
2017020107,Florida Panthers,3,Pittsburgh Penguins,4,Garrett Rank,Dan O'Rourke,Pittsburgh Penguins,Florida Panthers
2017020108,Winnipeg Jets,4,Minnesota Wild,3,Brian Pochmara,Eric Furlatt,Winnipeg Jets,Minnesota Wild
2017020109,Anaheim Ducks,6,Montréal Canadiens,2,Francis Charron,Gord Dwyer,Anaheim Ducks,Montréal Canadiens
2017020110,New York Rangers,4,Nashville Predators,2,Kyle Rehman,Tom Kowal,New York Rangers,Nashville Predators
2017020111,Philadelphia Flyers,2,Edmonton Oilers,1,Chris Rooney,Ian Walsh,Philadelphia Flyers,Edmonton Oilers
2017020112,Boston Bruins,4,Buffalo Sabres,5,Wes McCauley,Dan O'Halloran,Buffalo Sabres,Boston Bruins
2017020113,Ottawa Senators,6,Toronto Maple Leafs,3,Justin St. Pierre ,Brad Watson,Ottawa Senators,Toronto Maple Leafs
2017020114,Tampa Bay Lightning,7,Pittsburgh Penguins,1,Garrett Rank,Dan O'Rourke,Tampa Bay Lightning,Pittsburgh Penguins
2017020115,New York Islanders,5,San Jose Sharks,3,Dean Morton,Francois St-Laurent,New York Islanders,San Jose Sharks
2017020116,Washington Capitals,1,Florida Panthers,4,Kelly Sutherland,Tim Peel,Florida Panthers,Washington Capitals
2017020117,Columbus Blue Jackets,4,Los Angeles Kings,6,Frederick L'Ecuyer,Kendrick Nicholson,Los Angeles Kings,Columbus Blue Jackets
2017020118,Dallas Stars,4,Carolina Hurricanes,3,Dave Jackson,Kevin Pollock,Dallas Stars,Carolina Hurricanes
2017020119,Arizona Coyotes,2,Chicago Blackhawks,4,Francis Charron,Trevor Hanson,Chicago Blackhawks,Arizona Coyotes
2017020120,Calgary Flames,2,Minnesota Wild,4,Jon McIsaac,Brad Meier,Minnesota Wild,Calgary Flames
2017020121,Vegas Golden Knights,3,St. Louis Blues,2,Gord Dwyer,Thomas John Luxmore,Vegas Golden Knights,St. Louis Blues
2017020122,Detroit Red Wings,1,Vancouver Canucks,4,Brad Watson,Tom Kowal,Vancouver Canucks,Detroit Red Wings
2017020123,Toronto Maple Leafs,3,Los Angeles Kings,2,Ghislain Hebert,Steve Kozari,Toronto Maple Leafs,Los Angeles Kings
2017020124,New York Rangers,1,San Jose Sharks,4,Chris Rooney,Evgeny Romasko,San Jose Sharks,New York Rangers
2017020125,Buffalo Sabres,1,Detroit Red Wings,0,Ghislain Hebert,Kevin Pollock,Buffalo Sabres,Detroit Red Wings
2017020126,New York Islanders,5,Arizona Coyotes,3,Chris Rooney,Graham Skilliter,New York Islanders,Arizona Coyotes
2017020127,Philadelphia Flyers,2,Anaheim Ducks,6,Dan O'Halloran,Evgeny Romasko,Anaheim Ducks,Philadelphia Flyers
2017020128,Pittsburgh Penguins,2,Edmonton Oilers,1,Jon McIsaac,Brad Watson,Pittsburgh Penguins,Edmonton Oilers
2017020129,Carolina Hurricanes,1,Tampa Bay Lightning,5,Trevor Hanson,Francois St-Laurent,Tampa Bay Lightning,Carolina Hurricanes
2017020130,Montréal Canadiens,5,Florida Panthers,1,Garrett Rank,Eric Furlatt,Montréal Canadiens,Florida Panthers
2017020131,Ottawa Senators,2,Los Angeles Kings,2,Marc Joannette,Tom Kowal,Ottawa Senators,Los Angeles Kings
2017020132,Nashville Predators,2,Calgary Flames,2,Dan O'Rourke,Tim Peel,Nashville Predators,Calgary Flames
2017020133,Minnesota Wild,0,Vancouver Canucks,1,Kelly Sutherland,Chris Lee,Vancouver Canucks,Minnesota Wild
2017020134,Colorado Avalanche,5,Dallas Stars,3,Jean Hebert,Tom Chmielewski,Colorado Avalanche,Dallas Stars
2017020135,Vegas Golden Knights,4,Chicago Blackhawks,2,Kyle Rehman,Ian Walsh,Vegas Golden Knights,Chicago Blackhawks
2017020136,Columbus Blue Jackets,5,Buffalo Sabres,1,Wes McCauley,Justin St. Pierre ,Columbus Blue Jackets,Buffalo Sabres
2017020137,St. Louis Blues,5,Calgary Flames,2,Brian Pochmara,Jake Brenk,St. Louis Blues,Calgary Flames
2017020138,Boston Bruins,2,San Jose Sharks,1,Jon McIsaac,Gord Dwyer,Boston Bruins,San Jose Sharks
2017020139,Toronto Maple Leafs,3,Carolina Hurricanes,6,Brad Watson,Kevin Pollock,Carolina Hurricanes,Toronto Maple Leafs
2017020140,New York Rangers,5,Arizona Coyotes,2,Marc Joannette,Brad Meier,New York Rangers,Arizona Coyotes
2017020141,Pittsburgh Penguins,2,Winnipeg Jets,1,Graham Skilliter,Kendrick Nicholson,Pittsburgh Penguins,Winnipeg Jets
2017020142,Montréal Canadiens,0,Los Angeles Kings,4,Chris Rooney,Dan O'Halloran,Los Angeles Kings,Montréal Canadiens
2017020143,Ottawa Senators,5,Philadelphia Flyers,4,Francois St-Laurent,Steve Kozari,Ottawa Senators,Philadelphia Flyers
2017020144,Tampa Bay Lightning,3,Detroit Red Wings,2,Trevor Hanson,Thomas John Luxmore,Tampa Bay Lightning,Detroit Red Wings
2017020145,Florida Panthers,8,Anaheim Ducks,3,Tom Chmielewski,Ghislain Hebert,Florida Panthers,Anaheim Ducks
2017020146,Minnesota Wild,6,New York Islanders,4,Eric Furlatt,Evgeny Romasko,Minnesota Wild,New York Islanders
2017020147,Edmonton Oilers,5,Dallas Stars,4,Kelly Sutherland,Dean Morton,Edmonton Oilers,Dallas Stars
2017020148,Vancouver Canucks,6,Washington Capitals,2,Dave Jackson,Jean Hebert,Vancouver Canucks,Washington Capitals
2017020149,Vegas Golden Knights,7,Colorado Avalanche,0,Justin St. Pierre ,Brian Pochmara,Vegas Golden Knights,Colorado Avalanche
2017020150,New Jersey Devils,4,Ottawa Senators,4,Gord Dwyer,Brad Meier,New Jersey Devils,Ottawa Senators
2017020151,Columbus Blue Jackets,2,Winnipeg Jets,1,Dan O'Rourke,Tim Peel,Columbus Blue Jackets,Winnipeg Jets
2017020152,Carolina Hurricanes,1,St. Louis Blues,2,Wes McCauley,Frederick L'Ecuyer,St. Louis Blues,Carolina Hurricanes
2017020153,Chicago Blackhawks,1,Nashville Predators,2,Garrett Rank,Jake Brenk,Nashville Predators,Chicago Blackhawks
2017020154,Calgary Flames,1,Dallas Stars,2,Dave Jackson,Dean Morton,Dallas Stars,Calgary Flames
2017020155,Buffalo Sabres,2,San Jose Sharks,3,Francis Charron,Marc Joannette,San Jose Sharks,Buffalo Sabres
2017020156,Boston Bruins,1,Los Angeles Kings,2,Kevin Pollock,Steve Kozari,Los Angeles Kings,Boston Bruins
2017020157,Toronto Maple Leafs,2,Philadelphia Flyers,4,Dan O'Rourke,Graham Skilliter,Philadelphia Flyers,Toronto Maple Leafs
2017020158,Montréal Canadiens,5,New York Rangers,4,Kendrick Nicholson,Francois St-Laurent,Montréal Canadiens,New York Rangers
2017020159,Tampa Bay Lightning,1,Anaheim Ducks,4,Wes McCauley,Frederick L'Ecuyer,Anaheim Ducks,Tampa Bay Lightning
2017020160,Florida Panthers,2,Detroit Red Wings,2,Jon McIsaac,Chris Lee,Florida Panthers,Detroit Red Wings
2017020161,New Jersey Devils,4,Arizona Coyotes,3,Tim Peel,Thomas John Luxmore,New Jersey Devils,Arizona Coyotes
2017020162,St. Louis Blues,4,Columbus Blue Jackets,1,Garrett Rank,Tom Chmielewski,St. Louis Blues,Columbus Blue Jackets
2017020163,Nashville Predators,2,New York Islanders,6,Trevor Hanson,Ghislain Hebert,New York Islanders,Nashville Predators
2017020164,Minnesota Wild,2,Pittsburgh Penguins,1,Kyle Rehman,Jake Brenk,Minnesota Wild,Pittsburgh Penguins
2017020165,Colorado Avalanche,6,Chicago Blackhawks,3,Kelly Sutherland,Justin St. Pierre ,Colorado Avalanche,Chicago Blackhawks
2017020166,Edmonton Oilers,2,Washington Capitals,5,Jean Hebert,Eric Furlatt,Washington Capitals,Edmonton Oilers
2017020167,Carolina Hurricanes,3,Anaheim Ducks,3,Chris Lee,Brad Meier,Carolina Hurricanes,Anaheim Ducks
2017020168,Winnipeg Jets,7,Pittsburgh Penguins,1,Dave Jackson,Dean Morton,Winnipeg Jets,Pittsburgh Penguins
2017020169,Calgary Flames,2,Washington Capitals,1,Eric Furlatt,Ian Walsh,Calgary Flames,Washington Capitals
2017020170,New York Islanders,6,Vegas Golden Knights,3,Francis Charron,Tom Chmielewski,New York Islanders,Vegas Golden Knights
2017020171,Philadelphia Flyers,3,Arizona Coyotes,4,Garrett Rank,Kevin Pollock,Arizona Coyotes,Philadelphia Flyers
2017020172,Columbus Blue Jackets,3,Boston Bruins,3,Trevor Hanson,Marc Joannette,Columbus Blue Jackets,Boston Bruins
2017020173,Ottawa Senators,3,Montréal Canadiens,8,Jean Hebert,Thomas John Luxmore,Montréal Canadiens,Ottawa Senators
2017020174,Florida Panthers,5,Tampa Bay Lightning,8,Jon McIsaac,Chris Rooney,Tampa Bay Lightning,Florida Panthers
2017020175,St. Louis Blues,4,Los Angeles Kings,2,Brad Meier,Chris Schlenker ,St. Louis Blues,Los Angeles Kings
2017020176,Vancouver Canucks,1,Dallas Stars,2,Dan O'Rourke,Kyle Rehman,Dallas Stars,Vancouver Canucks
2017020177,San Jose Sharks,3,Toronto Maple Leafs,2,Justin St. Pierre ,Dan O'Halloran,San Jose Sharks,Toronto Maple Leafs
2017020178,New York Rangers,6,Vegas Golden Knights,4,Francis Charron,Tom Chmielewski,New York Rangers,Vegas Golden Knights
2017020179,Detroit Red Wings,5,Arizona Coyotes,3,Wes McCauley,Brian Pochmara,Detroit Red Wings,Arizona Coyotes
2017020180,Minnesota Wild,1,Winnipeg Jets,2,Ian Walsh,Dean Morton,Winnipeg Jets,Minnesota Wild
2017020181,Chicago Blackhawks,3,Philadelphia Flyers,0,Ghislain Hebert,Brad Watson,Chicago Blackhawks,Philadelphia Flyers
2017020182,Edmonton Oilers,2,Pittsburgh Penguins,3,Frederick L'Ecuyer,Tom Kowal,Pittsburgh Penguins,Edmonton Oilers
2017020183,Vancouver Canucks,0,New Jersey Devils,2,Justin St. Pierre ,Steve Kozari,New Jersey Devils,Vancouver Canucks
2017020184,Anaheim Ducks,1,Toronto Maple Leafs,3,Dan O'Rourke,Jake Brenk,Toronto Maple Leafs,Anaheim Ducks
2017020185,San Jose Sharks,4,Nashville Predators,1,Dan O'Halloran,Chris Schlenker ,San Jose Sharks,Nashville Predators
2017020186,Boston Bruins,2,Vegas Golden Knights,1,Garrett Rank,Chris Lee,Boston Bruins,Vegas Golden Knights
2017020187,Washington Capitals,4,New York Islanders,3,Thomas John Luxmore,Kevin Pollock,Washington Capitals,New York Islanders
2017020188,Ottawa Senators,3,Detroit Red Wings,1,Jon McIsaac,Chris Rooney,Ottawa Senators,Detroit Red Wings
2017020189,Tampa Bay Lightning,1,New York Rangers,2,Brian Pochmara,Tom Chmielewski,New York Rangers,Tampa Bay Lightning
2017020190,Florida Panthers,3,Columbus Blue Jackets,7,Jean Hebert,Gord Dwyer,Columbus Blue Jackets,Florida Panthers
2017020191,St. Louis Blues,0,Philadelphia Flyers,2,Ghislain Hebert,Eric Furlatt,Philadelphia Flyers,St. Louis Blues
2017020192,Minnesota Wild,6,Montréal Canadiens,3,Tim Peel,Ian Walsh,Minnesota Wild,Montréal Canadiens
2017020193,Winnipeg Jets,5,Dallas Stars,2,Brad Watson,Francois St-Laurent,Winnipeg Jets,Dallas Stars
2017020194,Colorado Avalanche,5,Carolina Hurricanes,3,Kyle Rehman,Graham Skilliter,Colorado Avalanche,Carolina Hurricanes
2017020195,Calgary Flames,2,Pittsburgh Penguins,1,Kendrick Nicholson,Steve Kozari,Calgary Flames,Pittsburgh Penguins
2017020196,Arizona Coyotes,4,Buffalo Sabres,5,Dave Jackson,Kelly Sutherland,Buffalo Sabres,Arizona Coyotes
2017020197,Los Angeles Kings,5,Toronto Maple Leafs,3,Trevor Hanson,Chris Schlenker ,Los Angeles Kings,Toronto Maple Leafs
2017020198,Edmonton Oilers,6,New Jersey Devils,3,Frederick L'Ecuyer,Brad Meier,Edmonton Oilers,New Jersey Devils
2017020199,Anaheim Ducks,3,Nashville Predators,5,Dan O'Halloran,Graham Skilliter,Nashville Predators,Anaheim Ducks
2017020200,Ottawa Senators,4,Vegas Golden Knights,5,Wes McCauley,Dean Morton,Vegas Golden Knights,Ottawa Senators
2017020201,Boston Bruins,2,Washington Capitals,3,Chris Rooney,Ian Walsh,Washington Capitals,Boston Bruins
2017020202,Tampa Bay Lightning,4,Columbus Blue Jackets,4,Gord Dwyer,Eric Furlatt,Tampa Bay Lightning,Columbus Blue Jackets
2017020203,Florida Panthers,4,New York Rangers,5,Justin St. Pierre ,Brian Pochmara,New York Rangers,Florida Panthers
2017020204,Philadelphia Flyers,4,Colorado Avalanche,4,Thomas John Luxmore,Marc Joannette,Philadelphia Flyers,Colorado Avalanche
2017020205,St. Louis Blues,6,Toronto Maple Leafs,4,Chris Lee,Francois St-Laurent,St. Louis Blues,Toronto Maple Leafs
2017020206,Winnipeg Jets,4,Montréal Canadiens,5,Trevor Hanson,Ghislain Hebert,Montréal Canadiens,Winnipeg Jets
2017020207,Dallas Stars,5,Buffalo Sabres,1,Dave Jackson,Kelly Sutherland,Dallas Stars,Buffalo Sabres
2017020208,Minnesota Wild,0,Chicago Blackhawks,2,Brad Watson,Kendrick Nicholson,Chicago Blackhawks,Minnesota Wild
2017020209,Arizona Coyotes,1,Carolina Hurricanes,1,Dan O'Halloran,Jean Hebert,Arizona Coyotes,Carolina Hurricanes
2017020210,Vancouver Canucks,4,Pittsburgh Penguins,2,Brad Meier,Steve Kozari,Vancouver Canucks,Pittsburgh Penguins
2017020211,Los Angeles Kings,3,Nashville Predators,4,Graham Skilliter,Jake Brenk,Nashville Predators,Los Angeles Kings
2017020212,San Jose Sharks,1,Anaheim Ducks,1,Kyle Rehman,Tim Peel,San Jose Sharks,Anaheim Ducks
2017020213,Edmonton Oilers,0,Detroit Red Wings,4,Garrett Rank,Tom Chmielewski,Detroit Red Wings,Edmonton Oilers
