,Ref,Score,Team
207,Francois StLaurent,2,Philadelphia Flyers
208,Paul Devorski,3,Buffalo Sabres
209,Paul Devorski,2,Pittsburgh Penguins
210,Tom Kowal,3,Buffalo Sabres
211,Tom Kowal,2,Pittsburgh Penguins
212,Justin StPierre,1,Ottawa Senators
213,Justin StPierre,2,Washington Capitals
214,Kelly Sutherland,1,Ottawa Senators
215,Kelly Sutherland,2,Washington Capitals
216,Greg Kimmerly,4,Phoenix Coyotes
217,Greg Kimmerly,1,Winnipeg Jets
218,Mike Hasenfratz,4,Phoenix Coyotes
219,Mike Hasenfratz,1,Winnipeg Jets
220,Brad Meier,2,Florida Panthers
221,Brad Meier,2,Tampa Bay Lightning
222,Kyle Rehman,2,Florida Panthers
223,Kyle Rehman,2,Tampa Bay Lightning
224,Brian Pochmara,2,Nashville Predators
225,Brian Pochmara,2,New Jersey Devils
226,Mike Leggo,2,Nashville Predators
227,Mike Leggo,2,New Jersey Devils
228,Ian Walsh,3,Detroit Red Wings
229,Ian Walsh,2,Minnesota Wild
230,Wes McCauley,3,Detroit Red Wings
231,Wes McCauley,2,Minnesota Wild
232,Frederick L'Ecuyer,2,Columbus Blue Jackets
233,Frederick L'Ecuyer,4,Dallas Stars
234,Tim Peel,2,Columbus Blue Jackets
235,Tim Peel,4,Dallas Stars
236,Chris Lee,2,Boston Bruins
237,Chris Lee,2,Chicago Blackhawks
238,Rob Martell,2,Boston Bruins
239,Rob Martell,2,Chicago Blackhawks
240,Brad Watson,3,Edmonton Oilers
241,Brad Watson,4,Vancouver Canucks
242,Dean Morton,3,Edmonton Oilers
243,Dean Morton,4,Vancouver Canucks
244,Dennis LaRue,2,San Jose Sharks
245,Dennis LaRue,4,St. Louis Blues
246,Gord Dwyer,2,San Jose Sharks
247,Gord Dwyer,4,St. Louis Blues
248,Dave Jackson,4,Anaheim Ducks
249,Dave Jackson,2,St. Louis Blues
250,Mike Hasenfratz,4,Anaheim Ducks
251,Mike Hasenfratz,2,St. Louis Blues
252,Marc Joannette,3,Colorado Avalanche
253,Marc Joannette,2,Toronto Maple Leafs
254,Tom Kowal,3,Colorado Avalanche
255,Tom Kowal,2,Toronto Maple Leafs
256,Brad Meier,7,Florida Panthers
257,Brad Meier,4,Tampa Bay Lightning
258,Kyle Rehman,7,Florida Panthers
259,Kyle Rehman,4,Tampa Bay Lightning
260,Brad Watson,1,Pittsburgh Penguins
261,Brad Watson,2,Winnipeg Jets
262,Dean Morton,1,Pittsburgh Penguins
263,Dean Morton,2,Winnipeg Jets
264,Chris Rooney,3,Edmonton Oilers
265,Chris Rooney,1,Nashville Predators
266,Ian Walsh,3,Edmonton Oilers
267,Ian Walsh,1,Nashville Predators
268,Dave Jackson,3,Anaheim Ducks
269,Dave Jackson,2,San Jose Sharks
270,Greg Kimmerly,3,Anaheim Ducks
271,Greg Kimmerly,2,San Jose Sharks
272,Paul Devorski,1,Boston Bruins
273,Paul Devorski,4,Carolina Hurricanes
274,Wes McCauley,1,Boston Bruins
275,Wes McCauley,4,Carolina Hurricanes
276,Eric Furlatt,0,Florida Panthers
277,Eric Furlatt,3,Washington Capitals
278,Francois StLaurent,0,Florida Panthers
279,Francois StLaurent,3,Washington Capitals
280,Brian Pochmara,2,Columbus Blue Jackets
281,Brian Pochmara,3,Dallas Stars
282,Chris Lee,2,Columbus Blue Jackets
283,Chris Lee,3,Dallas Stars
284,Dan O'Halloran,3,Buffalo Sabres
285,Dan O'Halloran,1,Montréal Canadiens
286,Don VanMassenhoven,3,Buffalo Sabres
287,Don VanMassenhoven,1,Montréal Canadiens
288,Kevin Pollock,2,Ottawa Senators
289,Kevin Pollock,7,Philadelphia Flyers
290,Marc Joannette,2,Ottawa Senators
291,Marc Joannette,7,Philadelphia Flyers
292,Gord Dwyer,2,Minnesota Wild
293,Gord Dwyer,4,Pittsburgh Penguins
294,Steve Kozari,2,Minnesota Wild
295,Steve Kozari,4,Pittsburgh Penguins
296,Brad Watson,2,Calgary Flames
297,Brad Watson,1,Edmonton Oilers
298,Dean Morton,2,Calgary Flames
299,Dean Morton,1,Edmonton Oilers
300,Chris Rooney,4,New York Rangers
301,Chris Rooney,0,Vancouver Canucks
302,Ian Walsh,4,New York Rangers
303,Ian Walsh,0,Vancouver Canucks
304,Dave Jackson,5,Chicago Blackhawks
305,Dave Jackson,2,Phoenix Coyotes
306,Justin StPierre,5,Chicago Blackhawks
307,Justin StPierre,2,Phoenix Coyotes
308,Greg Kimmerly,5,Los Angeles Kings
309,Greg Kimmerly,0,St. Louis Blues
310,Mike Hasenfratz,5,Los Angeles Kings
311,Mike Hasenfratz,0,St. Louis Blues
312,Don VanMassenhoven,3,Toronto Maple Leafs
313,Don VanMassenhoven,3,Winnipeg Jets
314,Frederick L'Ecuyer,3,Toronto Maple Leafs
315,Frederick L'Ecuyer,3,Winnipeg Jets
316,Eric Furlatt,6,Boston Bruins
317,Eric Furlatt,2,Toronto Maple Leafs
318,Francois StLaurent,6,Boston Bruins
319,Francois StLaurent,2,Toronto Maple Leafs
320,Kevin Pollock,2,Philadelphia Flyers
321,Kevin Pollock,5,Washington Capitals
322,Tim Peel,2,Philadelphia Flyers
323,Tim Peel,5,Washington Capitals
324,Kelly Sutherland,1,Montréal Canadiens
325,Kelly Sutherland,3,Pittsburgh Penguins
326,Stephane Auger,1,Montréal Canadiens
327,Stephane Auger,3,Pittsburgh Penguins
328,Frederick L'Ecuyer,4,Ottawa Senators
329,Frederick L'Ecuyer,1,Winnipeg Jets
330,Wes McCauley,4,Ottawa Senators
331,Wes McCauley,1,Winnipeg Jets
332,Chris Lee,1,New York Islanders
333,Chris Lee,4,Tampa Bay Lightning
334,Rob Martell,1,New York Islanders
335,Rob Martell,4,Tampa Bay Lightning
336,Brian Pochmara,3,Buffalo Sabres
337,Brian Pochmara,0,Florida Panthers
338,Dan O'Rourke,3,Buffalo Sabres
339,Dan O'Rourke,0,Florida Panthers
340,Brad Watson,3,Chicago Blackhawks
341,Brad Watson,1,Colorado Avalanche
342,Justin StPierre,3,Chicago Blackhawks
343,Justin StPierre,1,Colorado Avalanche
344,Brad Meier,2,Calgary Flames
345,Brad Meier,3,New York Rangers
346,Gord Dwyer,2,Calgary Flames
347,Gord Dwyer,3,New York Rangers
348,Kyle Rehman,1,Edmonton Oilers
349,Kyle Rehman,1,Minnesota Wild
350,Marc Joannette,1,Edmonton Oilers
351,Marc Joannette,1,Minnesota Wild
352,Chris Rooney,1,Nashville Predators
353,Chris Rooney,5,Vancouver Canucks
354,Dean Morton,1,Nashville Predators
355,Dean Morton,5,Vancouver Canucks
356,Ghislain Hebert,2,Los Angeles Kings
357,Ghislain Hebert,0,Phoenix Coyotes
358,Stephen Walkom,2,Los Angeles Kings
359,Stephen Walkom,0,Phoenix Coyotes
360,Eric Furlatt,3,New Jersey Devils
361,Eric Furlatt,3,San Jose Sharks
362,Stephane Auger,3,New Jersey Devils
363,Stephane Auger,3,San Jose Sharks
364,Greg Kimmerly,2,Columbus Blue Jackets
365,Greg Kimmerly,5,Detroit Red Wings
366,Steve Kozari,2,Columbus Blue Jackets
367,Steve Kozari,5,Detroit Red Wings
368,Dennis LaRue,2,Carolina Hurricanes
369,Dennis LaRue,3,St. Louis Blues
370,Paul Devorski,2,Carolina Hurricanes
371,Paul Devorski,3,St. Louis Blues
372,Ghislain Hebert,1,Anaheim Ducks
373,Ghislain Hebert,3,Dallas Stars
374,Stephen Walkom,1,Anaheim Ducks
375,Stephen Walkom,3,Dallas Stars
376,Don VanMassenhoven,0,Calgary Flames
377,Don VanMassenhoven,2,Nashville Predators
378,Tom Kowal,0,Calgary Flames
379,Tom Kowal,2,Nashville Predators
380,Gord Dwyer,2,Minnesota Wild
381,Gord Dwyer,3,Vancouver Canucks
382,Marc Joannette,2,Minnesota Wild
383,Marc Joannette,3,Vancouver Canucks
384,Frederick L'Ecuyer,2,Boston Bruins
385,Frederick L'Ecuyer,4,San Jose Sharks
386,Kelly Sutherland,2,Boston Bruins
387,Kelly Sutherland,4,San Jose Sharks
388,Brad Meier,4,Montréal Canadiens
389,Brad Meier,5,Toronto Maple Leafs
390,Wes McCauley,4,Montréal Canadiens
391,Wes McCauley,5,Toronto Maple Leafs
392,Dan O'Halloran,3,Columbus Blue Jackets
393,Dan O'Halloran,4,Ottawa Senators
394,Tim Peel,3,Columbus Blue Jackets
395,Tim Peel,4,Ottawa Senators
396,Brian Pochmara,2,Philadelphia Flyers
397,Brian Pochmara,4,St. Louis Blues
398,Dave Jackson,2,Philadelphia Flyers
399,Dave Jackson,4,St. Louis Blues
400,Francois StLaurent,1,New Jersey Devils
401,Francois StLaurent,4,Pittsburgh Penguins
402,Kevin Pollock,1,New Jersey Devils
403,Kevin Pollock,4,Pittsburgh Penguins
404,Eric Furlatt,1,Detroit Red Wings
405,Eric Furlatt,7,Washington Capitals
406,Stephane Auger,1,Detroit Red Wings
407,Stephane Auger,7,Washington Capitals
408,Chris Rooney,3,Carolina Hurricanes
409,Chris Rooney,5,Winnipeg Jets
410,Kyle Rehman,3,Carolina Hurricanes
411,Kyle Rehman,5,Winnipeg Jets
412,Dan O'Rourke,0,Buffalo Sabres
413,Dan O'Rourke,3,Tampa Bay Lightning
414,Mike Hasenfratz,0,Buffalo Sabres
415,Mike Hasenfratz,3,Tampa Bay Lightning
416,Chris Lee,4,Florida Panthers
417,Chris Lee,2,New York Islanders
418,Rob Martell,4,Florida Panthers
419,Rob Martell,2,New York Islanders
420,Dennis LaRue,4,Chicago Blackhawks
421,Dennis LaRue,4,Colorado Avalanche
422,Paul Devorski,4,Chicago Blackhawks
423,Paul Devorski,4,Colorado Avalanche
424,Justin StPierre,2,Edmonton Oilers
425,Justin StPierre,0,New York Rangers
426,Mike Leggo,2,Edmonton Oilers
427,Mike Leggo,0,New York Rangers
428,Ghislain Hebert,0,Dallas Stars
429,Ghislain Hebert,1,Los Angeles Kings
430,Stephen Walkom,0,Dallas Stars
431,Stephen Walkom,1,Los Angeles Kings
432,Brad Watson,4,Anaheim Ducks
433,Brad Watson,5,Phoenix Coyotes
434,Jay Sharrers,4,Anaheim Ducks
435,Jay Sharrers,5,Phoenix Coyotes
436,Brad Meier,4,Philadelphia Flyers
437,Brad Meier,2,Toronto Maple Leafs
438,Rob Martell,4,Philadelphia Flyers
439,Rob Martell,2,Toronto Maple Leafs
440,Greg Kimmerly,2,Florida Panthers
441,Greg Kimmerly,1,Montréal Canadiens
442,Tim Peel,2,Florida Panthers
443,Tim Peel,1,Montréal Canadiens
444,Don VanMassenhoven,2,New York Rangers
445,Don VanMassenhoven,1,Winnipeg Jets
446,Mike Leggo,2,New York Rangers
447,Mike Leggo,1,Winnipeg Jets
448,Jean Hebert,3,Buffalo Sabres
449,Jean Hebert,4,Tampa Bay Lightning
450,Kevin Pollock,3,Buffalo Sabres
451,Kevin Pollock,4,Tampa Bay Lightning
452,Brad Meier,0,New York Islanders
453,Brad Meier,3,Pittsburgh Penguins
454,Paul Devorski,0,New York Islanders
455,Paul Devorski,3,Pittsburgh Penguins
456,Francis Charron,2,Carolina Hurricanes
457,Francis Charron,2,Ottawa Senators
458,Mike Hasenfratz,2,Carolina Hurricanes
459,Mike Hasenfratz,2,Ottawa Senators
460,Justin StPierre,4,Columbus Blue Jackets
461,Justin StPierre,1,Detroit Red Wings
462,Kelly Sutherland,4,Columbus Blue Jackets
463,Kelly Sutherland,1,Detroit Red Wings
464,Dan O'Rourke,1,Nashville Predators
465,Dan O'Rourke,3,San Jose Sharks
466,Francois StLaurent,1,Nashville Predators
467,Francois StLaurent,3,San Jose Sharks
468,Ian Walsh,2,Anaheim Ducks
469,Ian Walsh,2,Chicago Blackhawks
470,Tim Peel,2,Anaheim Ducks
471,Tim Peel,2,Chicago Blackhawks
472,Don VanMassenhoven,3,Edmonton Oilers
473,Don VanMassenhoven,2,Vancouver Canucks
474,Mike Leggo,3,Edmonton Oilers
475,Mike Leggo,2,Vancouver Canucks
476,Kyle Rehman,2,Dallas Stars
477,Kyle Rehman,2,Phoenix Coyotes
478,Tom Kowal,2,Dallas Stars
479,Tom Kowal,2,Phoenix Coyotes
480,Brad Watson,0,Los Angeles Kings
481,Brad Watson,3,New Jersey Devils
482,Gord Dwyer,0,Los Angeles Kings
483,Gord Dwyer,3,New Jersey Devils
484,Chris Lee,5,Montréal Canadiens
485,Chris Lee,1,Philadelphia Flyers
486,Ghislain Hebert,5,Montréal Canadiens
487,Ghislain Hebert,1,Philadelphia Flyers
488,Don VanMassenhoven,4,Calgary Flames
489,Don VanMassenhoven,2,Colorado Avalanche
490,Mike Leggo,4,Calgary Flames
491,Mike Leggo,2,Colorado Avalanche
492,Dan O'Halloran,3,St. Louis Blues
493,Dan O'Halloran,0,Vancouver Canucks
494,Stephane Auger,3,St. Louis Blues
495,Stephane Auger,0,Vancouver Canucks
496,Jean Hebert,1,Boston Bruins
497,Jean Hebert,2,Montréal Canadiens
498,Stephen Walkom,1,Boston Bruins
499,Stephen Walkom,2,Montréal Canadiens
500,Chris Rooney,4,Buffalo Sabres
501,Chris Rooney,2,Columbus Blue Jackets
502,Greg Kimmerly,4,Buffalo Sabres
503,Greg Kimmerly,2,Columbus Blue Jackets
504,Dennis LaRue,2,New York Rangers
505,Dennis LaRue,4,Toronto Maple Leafs
506,Ian Walsh,2,New York Rangers
507,Ian Walsh,4,Toronto Maple Leafs
508,Brad Watson,8,Philadelphia Flyers
509,Brad Watson,9,Winnipeg Jets
510,Francis Charron,8,Philadelphia Flyers
511,Francis Charron,9,Winnipeg Jets
512,Justin StPierre,2,New York Islanders
513,Justin StPierre,2,Pittsburgh Penguins
514,Wes McCauley,2,New York Islanders
515,Wes McCauley,2,Pittsburgh Penguins
516,Chris Lee,3,Florida Panthers
517,Chris Lee,4,Ottawa Senators
518,Dave Jackson,3,Florida Panthers
519,Dave Jackson,4,Ottawa Senators
520,Kelly Sutherland,5,Nashville Predators
521,Kelly Sutherland,3,Tampa Bay Lightning
522,Mike Hasenfratz,5,Nashville Predators
523,Mike Hasenfratz,3,Tampa Bay Lightning
524,Dean Morton,3,Anaheim Ducks
525,Dean Morton,2,Minnesota Wild
526,Kevin Pollock,3,Anaheim Ducks
527,Kevin Pollock,2,Minnesota Wild
528,Steve Kozari,3,Dallas Stars
529,Steve Kozari,5,Los Angeles Kings
530,Tom Kowal,3,Dallas Stars
531,Tom Kowal,5,Los Angeles Kings
532,Dan O'Halloran,2,Edmonton Oilers
533,Dan O'Halloran,1,Washington Capitals
534,Stephane Auger,2,Edmonton Oilers
535,Stephane Auger,1,Washington Capitals
536,Dan O'Rourke,3,New Jersey Devils
537,Dan O'Rourke,5,Phoenix Coyotes
538,Gord Dwyer,3,New Jersey Devils
539,Gord Dwyer,5,Phoenix Coyotes
540,Eric Furlatt,3,Carolina Hurricanes
541,Eric Furlatt,0,Chicago Blackhawks
542,Ghislain Hebert,3,Carolina Hurricanes
543,Ghislain Hebert,0,Chicago Blackhawks
544,Brian Pochmara,2,Detroit Red Wings
545,Brian Pochmara,4,San Jose Sharks
546,Kelly Sutherland,2,Detroit Red Wings
547,Kelly Sutherland,4,San Jose Sharks
548,Rob Martell,1,Colorado Avalanche
549,Rob Martell,3,Edmonton Oilers
550,Tim Peel,1,Colorado Avalanche
551,Tim Peel,3,Edmonton Oilers
552,Dan O'Halloran,3,Calgary Flames
553,Dan O'Halloran,1,St. Louis Blues
554,Stephane Auger,3,Calgary Flames
555,Stephane Auger,1,St. Louis Blues
556,Brad Watson,4,New York Rangers
557,Brad Watson,4,Ottawa Senators
558,Dennis LaRue,4,New York Rangers
559,Dennis LaRue,4,Ottawa Senators
560,Frederick L'Ecuyer,2,Buffalo Sabres
561,Frederick L'Ecuyer,3,Florida Panthers
562,Paul Devorski,2,Buffalo Sabres
563,Paul Devorski,3,Florida Panthers
564,Chris Lee,3,Pittsburgh Penguins
565,Chris Lee,4,Toronto Maple Leafs
566,Wes McCauley,3,Pittsburgh Penguins
567,Wes McCauley,4,Toronto Maple Leafs
568,Dave Jackson,2,Boston Bruins
569,Dave Jackson,4,Montréal Canadiens
570,Justin StPierre,2,Boston Bruins
571,Justin StPierre,4,Montréal Canadiens
572,Eric Furlatt,2,New York Islanders
573,Eric Furlatt,3,San Jose Sharks
574,Mike Hasenfratz,2,New York Islanders
575,Mike Hasenfratz,3,San Jose Sharks
576,Greg Kimmerly,1,Carolina Hurricanes
577,Greg Kimmerly,5,Philadelphia Flyers
578,Ian Walsh,1,Carolina Hurricanes
579,Ian Walsh,5,Philadelphia Flyers
580,Francois StLaurent,1,Tampa Bay Lightning
581,Francois StLaurent,0,Winnipeg Jets
582,Tom Kowal,1,Tampa Bay Lightning
583,Tom Kowal,0,Winnipeg Jets
584,David Banfield,0,Anaheim Ducks
585,David Banfield,3,Nashville Predators
586,Marc Joannette,0,Anaheim Ducks
587,Marc Joannette,3,Nashville Predators
588,Brad Meier,0,Detroit Red Wings
589,Brad Meier,1,Minnesota Wild
590,Marcus Vinnerborg,0,Detroit Red Wings
591,Marcus Vinnerborg,1,Minnesota Wild
592,Dan O'Rourke,3,Dallas Stars
593,Dan O'Rourke,1,New Jersey Devils
594,Gord Dwyer,3,Dallas Stars
595,Gord Dwyer,1,New Jersey Devils
596,Dean Morton,5,Chicago Blackhawks
597,Dean Morton,2,Columbus Blue Jackets
598,Stephen Walkom,5,Chicago Blackhawks
599,Stephen Walkom,2,Columbus Blue Jackets
600,Rob Martell,2,Los Angeles Kings
601,Rob Martell,3,Phoenix Coyotes
602,Tim Peel,2,Los Angeles Kings
603,Tim Peel,3,Phoenix Coyotes
604,Kevin Pollock,7,Vancouver Canucks
605,Kevin Pollock,4,Washington Capitals
606,Kyle Rehman,7,Vancouver Canucks
607,Kyle Rehman,4,Washington Capitals
608,Ghislain Hebert,1,Anaheim Ducks
609,Ghislain Hebert,3,Columbus Blue Jackets
610,Marc Joannette,1,Anaheim Ducks
611,Marc Joannette,3,Columbus Blue Jackets
612,Brian Pochmara,3,Ottawa Senators
613,Brian Pochmara,2,Toronto Maple Leafs
614,Dennis LaRue,3,Ottawa Senators
615,Dennis LaRue,2,Toronto Maple Leafs
616,Dan O'Rourke,3,Colorado Avalanche
617,Dan O'Rourke,2,Los Angeles Kings
618,Mike Leggo,3,Colorado Avalanche
619,Mike Leggo,2,Los Angeles Kings
620,Kevin Pollock,4,Edmonton Oilers
621,Kevin Pollock,2,St. Louis Blues
622,Kyle Rehman,4,Edmonton Oilers
