code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
1994030136,Washington Capitals,1,Pittsburgh Penguins,7,Paul Stewart,Wayne Bonney,Pittsburgh Penguins,Washington Capitals
1994030137,Pittsburgh Penguins,3,Washington Capitals,0,Don Koharski,Ray Scapinello,Pittsburgh Penguins,Washington Capitals
1994030141,Boston Bruins,0,New Jersey Devils,5,Terry Gregson,Wayne Bonney,New Jersey Devils,Boston Bruins
1994030142,Boston Bruins,0,New Jersey Devils,3,Don Koharski,Jay Sharrers,New Jersey Devils,Boston Bruins
1994030143,New Jersey Devils,2,Boston Bruins,3,Andy van Hellemond,Swede Knox,Boston Bruins,New Jersey Devils
1994030144,New Jersey Devils,1,Boston Bruins,0,Mike McGeough,Swede Knox,New Jersey Devils,Boston Bruins
1994030145,Boston Bruins,2,New Jersey Devils,3,Bill McCreary,Gerard Gauthier,New Jersey Devils,Boston Bruins
1994030151,Detroit Red Wings,4,Dallas Stars,3,K. Fraser,B. Hodges,Detroit Red Wings,Dallas Stars
1994030152,Detroit Red Wings,4,Dallas Stars,1,M. McGeough,M. Wheler,Detroit Red Wings,Dallas Stars
1994030153,Dallas Stars,1,Detroit Red Wings,5,Marouelli,Collins,Detroit Red Wings,Dallas Stars
1994030154,Dallas Stars,4,Detroit Red Wings,1,Gregson,Collins,Dallas Stars,Detroit Red Wings
1994030155,Detroit Red Wings,3,Dallas Stars,1,M. Faucette,R. Scapinello,Detroit Red Wings,Dallas Stars
1994030161,Calgary Flames,4,San Jose Sharks,5,Dan Marouelli,Gerard Gauthier,San Jose Sharks,Calgary Flames
1994030162,Calgary Flames,4,San Jose Sharks,5,Paul Devorski,Gerard Gauthier,San Jose Sharks,Calgary Flames
1994030163,San Jose Sharks,2,Calgary Flames,9,Faucette,Ron Asselstine,Calgary Flames,San Jose Sharks
1994030164,San Jose Sharks,4,Calgary Flames,6,Shick,Ron Asselstine,Calgary Flames,San Jose Sharks
1994030165,Calgary Flames,5,San Jose Sharks,0,Don Koharski,Pat Dapuzzo,Calgary Flames,San Jose Sharks
1994030166,San Jose Sharks,5,Calgary Flames,3,Van Hellemond,Gordon Broseker,San Jose Sharks,Calgary Flames
1994030167,Calgary Flames,4,San Jose Sharks,5,Kerry Fraser,Wayne Bonney,San Jose Sharks,Calgary Flames
1994030171,St. Louis Blues,2,Vancouver Canucks,1,Paul Stewart,Jean Morin,St. Louis Blues,Vancouver Canucks
1994030172,St. Louis Blues,3,Vancouver Canucks,5,Kerry Fraser,Jean Morin,Vancouver Canucks,St. Louis Blues
1994030173,Vancouver Canucks,6,St. Louis Blues,1,Rob Shick,Gordon Broseker,Vancouver Canucks,St. Louis Blues
1994030174,Vancouver Canucks,2,St. Louis Blues,5,Paul Devorski,Gordon Broseker,St. Louis Blues,Vancouver Canucks
1994030175,St. Louis Blues,5,Vancouver Canucks,6,Terry Gregson,Brian Murphy,Vancouver Canucks,St. Louis Blues
1994030176,Vancouver Canucks,2,St. Louis Blues,8,Bill Mcreary,Leon Stickle,St. Louis Blues,Vancouver Canucks
1994030177,St. Louis Blues,3,Vancouver Canucks,5,Andy van Hellemond,Gerard Gauthier,Vancouver Canucks,St. Louis Blues
1994030181,Chicago Blackhawks,3,Toronto Maple Leafs,5,Paul Devorski,Brian Murphy,Toronto Maple Leafs,Chicago Blackhawks
1994030182,Chicago Blackhawks,0,Toronto Maple Leafs,3,Paul Stewart,Brian Murphy,Toronto Maple Leafs,Chicago Blackhawks
1994030183,Toronto Maple Leafs,2,Chicago Blackhawks,3,Don Koharski,Bob Hodges,Chicago Blackhawks,Toronto Maple Leafs
1994030184,Toronto Maple Leafs,1,Chicago Blackhawks,3,Dan Marouelli,Mark Wheler,Chicago Blackhawks,Toronto Maple Leafs
1994030185,Chicago Blackhawks,4,Toronto Maple Leafs,2,Rob Shick,Kevin Collins,Chicago Blackhawks,Toronto Maple Leafs
1994030186,Toronto Maple Leafs,5,Chicago Blackhawks,4,Terry Gregson,Kevin Collins,Toronto Maple Leafs,Chicago Blackhawks
1994030187,Chicago Blackhawks,5,Toronto Maple Leafs,2,Bill McCreary,Gordon Broseker,Chicago Blackhawks,Toronto Maple Leafs
1994030211,Philadelphia Flyers,5,New York Rangers,4,Don Koharski,Wayne Bonney,Philadelphia Flyers,New York Rangers
1994030212,Philadelphia Flyers,4,New York Rangers,3,Bill McCreary,Wayne Bonney,Philadelphia Flyers,New York Rangers
1994030213,New York Rangers,2,Philadelphia Flyers,5,Terry Gregson,Ray Scapinello,Philadelphia Flyers,New York Rangers
1994030214,New York Rangers,1,Philadelphia Flyers,4,Andy van Hellemond,Ray Scapinello,Philadelphia Flyers,New York Rangers
1994030221,Pittsburgh Penguins,3,New Jersey Devils,2,Terry Gregson,Shane Heyer,Pittsburgh Penguins,New Jersey Devils
1994030222,Pittsburgh Penguins,2,New Jersey Devils,4,Andy van Hellemond,Shane Heyer,New Jersey Devils,Pittsburgh Penguins
1994030223,New Jersey Devils,5,Pittsburgh Penguins,1,Kerry Fraser,Wayne Bonney,New Jersey Devils,Pittsburgh Penguins
1994030224,New Jersey Devils,2,Pittsburgh Penguins,1,Bill McCreary,Gordon Broseker,New Jersey Devils,Pittsburgh Penguins
1994030225,Pittsburgh Penguins,1,New Jersey Devils,4,Dan Marouelli,Gordon Broseker,New Jersey Devils,Pittsburgh Penguins
1994030231,Detroit Red Wings,6,San Jose Sharks,0,Fraser,Gordon Broseker,Detroit Red Wings,San Jose Sharks
1994030232,Detroit Red Wings,6,San Jose Sharks,2,16. Shick,Gordon Broseker,Detroit Red Wings,San Jose Sharks
1994030233,San Jose Sharks,2,Detroit Red Wings,6,Marouelli,Gauthier,Detroit Red Wings,San Jose Sharks
1994030234,San Jose Sharks,2,Detroit Red Wings,6,Koharski,Gauthier,Detroit Red Wings,San Jose Sharks
1994030241,Chicago Blackhawks,2,Vancouver Canucks,1,Dan Marouelli,Gerard Gauthier,Chicago Blackhawks,Vancouver Canucks
1994030242,Chicago Blackhawks,2,Vancouver Canucks,0,Paul Stewart,Gerard Gauthier,Chicago Blackhawks,Vancouver Canucks
1994030243,Vancouver Canucks,2,Chicago Blackhawks,3,Don Koharski,Kevin Collins,Chicago Blackhawks,Vancouver Canucks
1994030244,Vancouver Canucks,3,Chicago Blackhawks,4,Rob Shick,Kevin Collins,Chicago Blackhawks,Vancouver Canucks
1994030311,Philadelphia Flyers,1,New Jersey Devils,4,Bill McCreary,Wayne Bonney,New Jersey Devils,Philadelphia Flyers
1994030312,Philadelphia Flyers,2,New Jersey Devils,5,Andy van Hellemond,Wayne Bonney,New Jersey Devils,Philadelphia Flyers
1994030313,New Jersey Devils,2,Philadelphia Flyers,3,Kerry Fraser,Kevin Collins,Philadelphia Flyers,New Jersey Devils
1994030314,New Jersey Devils,2,Philadelphia Flyers,4,Terry Gregson,Kevin Collins,Philadelphia Flyers,New Jersey Devils
1994030315,Philadelphia Flyers,2,New Jersey Devils,3,Dan Marouelli,Gordon Broseker,New Jersey Devils,Philadelphia Flyers
1994030316,New Jersey Devils,4,Philadelphia Flyers,2,Don Koharski,Ray Scapinello,New Jersey Devils,Philadelphia Flyers
1994030321,Detroit Red Wings,2,Chicago Blackhawks,1,Gregson,Gordon Broseker,Detroit Red Wings,Chicago Blackhawks
1994030322,Detroit Red Wings,3,Chicago Blackhawks,2,Marouelli,Gordon Broseker,Detroit Red Wings,Chicago Blackhawks
1994030323,Chicago Blackhawks,3,Detroit Red Wings,4,Don Koharski,Pat Dapuzzo,Detroit Red Wings,Chicago Blackhawks
1994030324,Chicago Blackhawks,5,Detroit Red Wings,2,Bill McCreary,Pat Dapuzzo,Chicago Blackhawks,Detroit Red Wings
1994030325,Detroit Red Wings,2,Chicago Blackhawks,1,Van Hellemond,Schachte,Detroit Red Wings,Chicago Blackhawks
1994030411,Detroit Red Wings,1,New Jersey Devils,2,McCreary,Murphy,New Jersey Devils,Detroit Red Wings
1994030412,Detroit Red Wings,2,New Jersey Devils,4,T. Gregson,R. Scapinello,New Jersey Devils,Detroit Red Wings
1994030413,New Jersey Devils,5,Detroit Red Wings,2,Kerry Fraser,Kevin Collins,New Jersey Devils,Detroit Red Wings
1994030414,New Jersey Devils,5,Detroit Red Wings,2,Bill McCreary,Wayne Bonney,New Jersey Devils,Detroit Red Wings
