,Ref,Score,Team
1238,Justin StPierre,2,Columbus Blue Jackets
1239,Justin StPierre,3,Phoenix Coyotes
1240,Brad Meier,2,New York Rangers
1241,Brad Meier,2,Tampa Bay Lightning
1242,Rob Martell,2,New York Rangers
1243,Rob Martell,2,Tampa Bay Lightning
1244,Dennis LaRue,2,Florida Panthers
1245,Dennis LaRue,3,New Jersey Devils
1246,Mike Hasenfratz,2,Florida Panthers
1247,Mike Hasenfratz,3,New Jersey Devils
1248,Brian Pochmara,1,Detroit Red Wings
1249,Brian Pochmara,3,Montréal Canadiens
1250,Dan O'Halloran,1,Detroit Red Wings
1251,Dan O'Halloran,3,Montréal Canadiens
1252,Chris Lee,4,Dallas Stars
1253,Chris Lee,3,Minnesota Wild
1254,Tom Kowal,4,Dallas Stars
1255,Tom Kowal,3,Minnesota Wild
1256,Brad Watson,3,Colorado Avalanche
1257,Brad Watson,1,St. Louis Blues
1258,Mike Leggo,3,Colorado Avalanche
1259,Mike Leggo,1,St. Louis Blues
1260,Don Koharski,1,Edmonton Oilers
1261,Don Koharski,2,Los Angeles Kings
1262,Steve Kozari,1,Edmonton Oilers
1263,Steve Kozari,2,Los Angeles Kings
1264,Rob Shick,2,Chicago Blackhawks
1265,Rob Shick,3,San Jose Sharks
1266,Stephane Auger,2,Chicago Blackhawks
1267,Stephane Auger,3,San Jose Sharks
1268,Greg Kimmerly,1,Ottawa Senators
1269,Greg Kimmerly,1,Toronto Maple Leafs
1270,Marc Joannette,1,Ottawa Senators
1271,Marc Joannette,1,Toronto Maple Leafs
1272,Don VanMassenhoven,4,Calgary Flames
1273,Don VanMassenhoven,3,Vancouver Canucks
1274,Steve Kozari,4,Calgary Flames
1275,Steve Kozari,3,Vancouver Canucks
1276,Chris Rooney,7,Boston Bruins
1277,Chris Rooney,2,New York Islanders
1278,Dave Jackson,7,Boston Bruins
1279,Dave Jackson,2,New York Islanders
1280,Ian Walsh,3,Carolina Hurricanes
1281,Ian Walsh,2,Philadelphia Flyers
1282,Kerry Fraser,3,Carolina Hurricanes
1283,Kerry Fraser,2,Philadelphia Flyers
1284,Bill McCreary,4,Minnesota Wild
1285,Bill McCreary,2,Tampa Bay Lightning
1286,Kelly Sutherland,4,Minnesota Wild
1287,Kelly Sutherland,2,Tampa Bay Lightning
1288,Chris Lee,1,Colorado Avalanche
1289,Chris Lee,2,Phoenix Coyotes
1290,Kevin Pollock,1,Colorado Avalanche
1291,Kevin Pollock,2,Phoenix Coyotes
1292,Brad Watson,1,Anaheim Ducks
1293,Brad Watson,0,Chicago Blackhawks
1294,Mike Leggo,1,Anaheim Ducks
1295,Mike Leggo,0,Chicago Blackhawks
1296,Paul Devorski,0,Montréal Canadiens
1297,Paul Devorski,3,Washington Capitals
1298,Wes McCauley,0,Montréal Canadiens
1299,Wes McCauley,3,Washington Capitals
1300,Dean Morton,4,Buffalo Sabres
1301,Dean Morton,3,Pittsburgh Penguins
1302,Eric Furlatt,4,Buffalo Sabres
1303,Eric Furlatt,3,Pittsburgh Penguins
1304,Brad Meier,3,Atlanta Thrashers
1305,Brad Meier,4,Nashville Predators
1306,Mike Hasenfratz,3,Atlanta Thrashers
1307,Mike Hasenfratz,4,Nashville Predators
1308,Dan O'Rourke,3,Florida Panthers
1309,Dan O'Rourke,3,New York Rangers
1310,Rob Martell,3,Florida Panthers
1311,Rob Martell,3,New York Rangers
1312,David Banfield,3,Columbus Blue Jackets
1313,David Banfield,5,Detroit Red Wings
1314,Marc Joannette,3,Columbus Blue Jackets
1315,Marc Joannette,5,Detroit Red Wings
1316,Gord Dwyer,2,Dallas Stars
1317,Gord Dwyer,6,San Jose Sharks
1318,Justin StPierre,2,Dallas Stars
1319,Justin StPierre,6,San Jose Sharks
1320,Kelly Sutherland,4,Edmonton Oilers
1321,Kelly Sutherland,2,St. Louis Blues
1322,Tim Peel,4,Edmonton Oilers
1323,Tim Peel,2,St. Louis Blues
1324,Brad Watson,2,Chicago Blackhawks
1325,Brad Watson,5,Los Angeles Kings
1326,Rob Shick,2,Chicago Blackhawks
1327,Rob Shick,5,Los Angeles Kings
1328,Ian Walsh,4,Boston Bruins
1329,Ian Walsh,1,Detroit Red Wings
1330,Marc Joannette,4,Boston Bruins
1331,Marc Joannette,1,Detroit Red Wings
1332,Dan Marouelli,2,Philadelphia Flyers
1333,Dan Marouelli,4,Toronto Maple Leafs
1334,Wes McCauley,2,Philadelphia Flyers
1335,Wes McCauley,4,Toronto Maple Leafs
1336,Dave Jackson,2,Buffalo Sabres
1337,Dave Jackson,3,Montréal Canadiens
1338,Stephane Auger,2,Buffalo Sabres
1339,Stephane Auger,3,Montréal Canadiens
1340,Chris Rooney,4,New York Islanders
1341,Chris Rooney,2,Ottawa Senators
1342,Dean Morton,4,New York Islanders
1343,Dean Morton,2,Ottawa Senators
1344,Eric Furlatt,3,Columbus Blue Jackets
1345,Eric Furlatt,0,Washington Capitals
1346,Kerry Fraser,3,Columbus Blue Jackets
1347,Kerry Fraser,0,Washington Capitals
1348,Dan O'Halloran,1,New Jersey Devils
1349,Dan O'Halloran,4,Pittsburgh Penguins
1350,Greg Kimmerly,1,New Jersey Devils
1351,Greg Kimmerly,4,Pittsburgh Penguins
1352,Dan O'Rourke,6,Minnesota Wild
1353,Dan O'Rourke,2,Nashville Predators
1354,Mike Hasenfratz,6,Minnesota Wild
1355,Mike Hasenfratz,2,Nashville Predators
1356,Brian Pochmara,4,Colorado Avalanche
1357,Brian Pochmara,3,Tampa Bay Lightning
1358,Chris Lee,4,Colorado Avalanche
1359,Chris Lee,3,Tampa Bay Lightning
1360,Justin StPierre,2,Phoenix Coyotes
1361,Justin StPierre,3,San Jose Sharks
1362,Mike Leggo,2,Phoenix Coyotes
1363,Mike Leggo,3,San Jose Sharks
1364,Don VanMassenhoven,3,Calgary Flames
1365,Don VanMassenhoven,1,Vancouver Canucks
1366,Tom Kowal,3,Calgary Flames
1367,Tom Kowal,1,Vancouver Canucks
1368,Chris Rooney,4,Florida Panthers
1369,Chris Rooney,0,New York Rangers
1370,Dean Morton,4,Florida Panthers
1371,Dean Morton,0,New York Rangers
1372,Brad Meier,2,Atlanta Thrashers
1373,Brad Meier,4,St. Louis Blues
1374,Paul Devorski,2,Atlanta Thrashers
1375,Paul Devorski,4,St. Louis Blues
1376,Dan O'Rourke,4,Dallas Stars
1377,Dan O'Rourke,3,Edmonton Oilers
1378,Kevin Pollock,4,Dallas Stars
1379,Kevin Pollock,3,Edmonton Oilers
1380,Gord Dwyer,4,Anaheim Ducks
1381,Gord Dwyer,1,Carolina Hurricanes
1382,Rob Martell,4,Anaheim Ducks
1383,Rob Martell,1,Carolina Hurricanes
1384,Rob Martell,0,Buffalo Sabres
1385,Rob Martell,2,Nashville Predators
1386,Tim Peel,0,Buffalo Sabres
1387,Tim Peel,2,Nashville Predators
1388,Brad Meier,3,Columbus Blue Jackets
1389,Brad Meier,2,Vancouver Canucks
1390,Paul Devorski,3,Columbus Blue Jackets
1391,Paul Devorski,2,Vancouver Canucks
1392,Greg Kimmerly,1,Anaheim Ducks
1393,Greg Kimmerly,2,Detroit Red Wings
1394,Kerry Fraser,1,Anaheim Ducks
1395,Kerry Fraser,2,Detroit Red Wings
1396,Brian Pochmara,6,Colorado Avalanche
1397,Brian Pochmara,5,Minnesota Wild
1398,Eric Furlatt,6,Colorado Avalanche
1399,Eric Furlatt,5,Minnesota Wild
1400,Brad Watson,1,Los Angeles Kings
1401,Brad Watson,3,Toronto Maple Leafs
1402,Justin StPierre,1,Los Angeles Kings
1403,Justin StPierre,3,Toronto Maple Leafs
1404,Gord Dwyer,4,Philadelphia Flyers
1405,Gord Dwyer,3,Tampa Bay Lightning
1406,Stephane Auger,4,Philadelphia Flyers
1407,Stephane Auger,3,Tampa Bay Lightning
1408,Kevin Pollock,5,Florida Panthers
1409,Kevin Pollock,3,Washington Capitals
1410,Steve Kozari,5,Florida Panthers
1411,Steve Kozari,3,Washington Capitals
1412,Tim Peel,4,Atlanta Thrashers
1413,Tim Peel,5,Montréal Canadiens
1414,Tom Kowal,4,Atlanta Thrashers
1415,Tom Kowal,5,Montréal Canadiens
1416,Dave Jackson,1,Calgary Flames
1417,Dave Jackson,3,Dallas Stars
1418,Wes McCauley,1,Calgary Flames
1419,Wes McCauley,3,Dallas Stars
1420,Chris Rooney,2,Los Angeles Kings
1421,Chris Rooney,4,Phoenix Coyotes
1422,Dan O'Rourke,2,Los Angeles Kings
1423,Dan O'Rourke,4,Phoenix Coyotes
1424,Brad Watson,5,San Jose Sharks
1425,Brad Watson,2,Toronto Maple Leafs
1426,Chris Lee,5,San Jose Sharks
1427,Chris Lee,2,Toronto Maple Leafs
1428,Steve Kozari,1,Atlanta Thrashers
1429,Steve Kozari,5,Ottawa Senators
1430,Tom Kowal,1,Atlanta Thrashers
1431,Tom Kowal,5,Ottawa Senators
1432,Brad Meier,2,New York Rangers
1433,Brad Meier,2,Pittsburgh Penguins
1434,Don Koharski,2,New York Rangers
1435,Don Koharski,2,Pittsburgh Penguins
1436,Greg Kimmerly,4,Minnesota Wild
1437,Greg Kimmerly,0,St. Louis Blues
1438,Paul Devorski,4,Minnesota Wild
1439,Paul Devorski,0,St. Louis Blues
1440,Chris Ciamaga,2,Anaheim Ducks
1441,Chris Ciamaga,4,Chicago Blackhawks
1442,Dennis LaRue,2,Anaheim Ducks
1443,Dennis LaRue,4,Chicago Blackhawks
1444,Dave Jackson,2,Dallas Stars
1445,Dave Jackson,5,Edmonton Oilers
1446,Wes McCauley,2,Dallas Stars
1447,Wes McCauley,5,Edmonton Oilers
1448,Tim Peel,6,Montréal Canadiens
1449,Tim Peel,2,New York Rangers
1450,Tom Kowal,6,Montréal Canadiens
1451,Tom Kowal,2,New York Rangers
1452,Brad Meier,3,New Jersey Devils
1453,Brad Meier,2,Philadelphia Flyers
1454,Brian Pochmara,3,New Jersey Devils
1455,Brian Pochmara,2,Philadelphia Flyers
1456,Don VanMassenhoven,2,New York Islanders
1457,Don VanMassenhoven,5,Washington Capitals
1458,Kyle Rehman,2,New York Islanders
1459,Kyle Rehman,5,Washington Capitals
1460,Dan Marouelli,2,Carolina Hurricanes
1461,Dan Marouelli,5,Pittsburgh Penguins
1462,Stephane Auger,2,Carolina Hurricanes
1463,Stephane Auger,5,Pittsburgh Penguins
1464,Bill McCreary,3,Boston Bruins
1465,Bill McCreary,1,Tampa Bay Lightning
1466,Mike Leggo,3,Boston Bruins
1467,Mike Leggo,1,Tampa Bay Lightning
1468,Dean Morton,1,Buffalo Sabres
1469,Dean Morton,2,Florida Panthers
1470,Rob Shick,1,Buffalo Sabres
1471,Rob Shick,2,Florida Panthers
1472,Ian Walsh,6,Detroit Red Wings
1473,Ian Walsh,5,Vancouver Canucks
1474,Paul Devorski,6,Detroit Red Wings
1475,Paul Devorski,5,Vancouver Canucks
1476,Gord Dwyer,2,Colorado Avalanche
1477,Gord Dwyer,3,Nashville Predators
1478,Marc Joannette,2,Colorado Avalanche
1479,Marc Joannette,3,Nashville Predators
1480,Chris Rooney,6,Phoenix Coyotes
1481,Chris Rooney,3,Toronto Maple Leafs
1482,Dan O'Halloran,6,Phoenix Coyotes
1483,Dan O'Halloran,3,Toronto Maple Leafs
1484,Chris Lee,2,Columbus Blue Jackets
1485,Chris Lee,3,San Jose Sharks
1486,Mike Hasenfratz,2,Columbus Blue Jackets
1487,Mike Hasenfratz,3,San Jose Sharks
1488,Dave Jackson,1,Minnesota Wild
1489,Dave Jackson,2,Vancouver Canucks
1490,Wes McCauley,1,Minnesota Wild
1491,Wes McCauley,2,Vancouver Canucks
1492,Greg Kimmerly,4,Calgary Flames
1493,Greg Kimmerly,3,St. Louis Blues
1494,Marc Joannette,4,Calgary Flames
1495,Marc Joannette,3,St. Louis Blues
1496,Dennis LaRue,1,Colorado Avalanche
1497,Dennis LaRue,1,Dallas Stars
1498,Rob Martell,1,Colorado Avalanche
1499,Rob Martell,1,Dallas Stars
1500,Chris Rooney,4,Edmonton Oilers
1501,Chris Rooney,4,Los Angeles Kings
1502,Dan O'Halloran,4,Edmonton Oilers
1503,Dan O'Halloran,4,Los Angeles Kings
1504,Tim Peel,1,Toronto Maple Leafs
1505,Tim Peel,2,Washington Capitals
1506,Tom Kowal,1,Toronto Maple Leafs
1507,Tom Kowal,2,Washington Capitals
1508,Eric Furlatt,1,Montréal Canadiens
1509,Eric Furlatt,2,New Jersey Devils
1510,Kevin Pollock,1,Montréal Canadiens
1511,Kevin Pollock,2,New Jersey Devils
1512,Ian Walsh,3,Ottawa Senators
1513,Ian Walsh,2,Pittsburgh Penguins
1514,Kerry Fraser,3,Ottawa Senators
1515,Kerry Fraser,2,Pittsburgh Penguins
1516,Brian Pochmara,5,Atlanta Thrashers
1517,Brian Pochmara,1,New York Islanders
1518,Don Koharski,5,Atlanta Thrashers
1519,Don Koharski,1,New York Islanders
1520,Dean Morton,1,Carolina Hurricanes
1521,Dean Morton,2,Philadelphia Flyers
1522,Rob Shick,1,Carolina Hurricanes
1523,Rob Shick,2,Philadelphia Flyers
1524,Bill McCreary,4,Boston Bruins
1525,Bill McCreary,0,Florida Panthers
1526,Mike Leggo,4,Boston Bruins
1527,Mike Leggo,0,Florida Panthers
1528,Don VanMassenhoven,4,Chicago Blackhawks
1529,Don VanMassenhoven,4,Detroit Red Wings
1530,Justin StPierre,4,Chicago Blackhawks
1531,Justin StPierre,4,Detroit Red Wings
1532,Gord Dwyer,4,Buffalo Sabres
1533,Gord Dwyer,3,Tampa Bay Lightning
1534,Marc Joannette,4,Buffalo Sabres
1535,Marc Joannette,3,Tampa Bay Lightning
1536,Dan Marouelli,0,Minnesota Wild
1537,Dan Marouelli,1,Nashville Predators
1538,Stephane Auger,0,Minnesota Wild
1539,Stephane Auger,1,Nashville Predators
1540,Dennis LaRue,3,Phoenix Coyotes
1541,Dennis LaRue,4,St. Louis Blues
1542,Rob Martell,3,Phoenix Coyotes
1543,Rob Martell,4,St. Louis Blues
1544,Dan O'Halloran,3,Edmonton Oilers
1545,Dan O'Halloran,2,San Jose Sharks
1546,Dan O'Rourke,3,Edmonton Oilers
1547,Dan O'Rourke,2,San Jose Sharks
1548,Kelly Sutherland,0,Columbus Blue Jackets
1549,Kelly Sutherland,3,Los Angeles Kings
1550,Mike Hasenfratz,0,Columbus Blue Jackets
1551,Mike Hasenfratz,3,Los Angeles Kings
1552,Brad Watson,3,Carolina Hurricanes
1553,Brad Watson,1,Washington Capitals
1554,Rob Shick,3,Carolina Hurricanes
1555,Rob Shick,1,Washington Capitals
1556,Brian Pochmara,3,Calgary Flames
1557,Brian Pochmara,0,New York Rangers
1558,Don Koharski,3,Calgary Flames
1559,Don Koharski,0,New York Rangers
1560,Dan Marouelli,7,Chicago Blackhawks
1561,Dan Marouelli,1,Phoenix Coyotes
1562,Stephane Auger,7,Chicago Blackhawks
1563,Stephane Auger,1,Phoenix Coyotes
1564,Dave Jackson,4,Colorado Avalanche
1565,Dave Jackson,4,Vancouver Canucks
1566,Wes McCauley,4,Colorado Avalanche
1567,Wes McCauley,4,Vancouver Canucks
1568,Dan O'Rourke,5,Anaheim Ducks
1569,Dan O'Rourke,3,Columbus Blue Jackets
1570,Kelly Sutherland,5,Anaheim Ducks
1571,Kelly Sutherland,3,Columbus Blue Jackets
1572,Eric Furlatt,5,Boston Bruins
1573,Eric Furlatt,3,Tampa Bay Lightning
1574,Kyle Rehman,5,Boston Bruins
1575,Kyle Rehman,3,Tampa Bay Lightning
1576,Kevin Pollock,2,New York Islanders
1577,Kevin Pollock,4,Toronto Maple Leafs
1578,Paul Devorski,2,New York Islanders
1579,Paul Devorski,4,Toronto Maple Leafs
1580,Ian Walsh,4,Florida Panthers
1581,Ian Walsh,3,Ottawa Senators
1582,Tom Kowal,4,Florida Panthers
1583,Tom Kowal,3,Ottawa Senators
1584,Justin StPierre,4,Buffalo Sabres
1585,Justin StPierre,3,Pittsburgh Penguins
1586,Tim Peel,4,Buffalo Sabres
1587,Tim Peel,3,Pittsburgh Penguins
1588,Dean Morton,3,Nashville Predators
1589,Dean Morton,6,St. Louis Blues
1590,Mike Leggo,3,Nashville Predators
1591,Mike Leggo,6,St. Louis Blues
1592,Justin StPierre,3,New York Islanders
1593,Justin StPierre,4,Philadelphia Flyers
1594,Rob Shick,3,New York Islanders
1595,Rob Shick,4,Philadelphia Flyers
1596,Chris Rooney,1,Calgary Flames
1597,Chris Rooney,4,Montréal Canadiens
1598,Paul Devorski,1,Calgary Flames
1599,Paul Devorski,4,Montréal Canadiens
1600,Brad Watson,1,Nashville Predators
1601,Brad Watson,3,Vancouver Canucks
1602,Mike Leggo,1,Nashville Predators
1603,Mike Leggo,3,Vancouver Canucks
1604,Dan O'Halloran,4,Buffalo Sabres
1605,Dan O'Halloran,2,Tampa Bay Lightning
1606,Mike Hasenfratz,4,Buffalo Sabres
1607,Mike Hasenfratz,2,Tampa Bay Lightning
1608,Bill McCreary,4,New Jersey Devils
1609,Bill McCreary,1,Pittsburgh Penguins
1610,Chris Lee,4,New Jersey Devils
1611,Chris Lee,1,Pittsburgh Penguins
1612,Gord Dwyer,1,Boston Bruins
1613,Gord Dwyer,3,Washington Capitals
1614,Kerry Fraser,1,Boston Bruins
1615,Kerry Fraser,3,Washington Capitals
1616,Brad Watson,2,Atlanta Thrashers
1617,Brad Watson,3,New York Rangers
1618,Justin StPierre,2,Atlanta Thrashers
1619,Justin StPierre,3,New York Rangers
1620,Rob Martell,3,Calgary Flames
1621,Rob Martell,4,Detroit Red Wings
1622,Tom Kowal,3,Calgary Flames
1623,Tom Kowal,4,Detroit Red Wings
1624,Brad Meier,2,Chicago Blackhawks
1625,Brad Meier,0,Ottawa Senators
1626,Greg Kimmerly,2,Chicago Blackhawks
1627,Greg Kimmerly,0,Ottawa Senators
1628,Don VanMassenhoven,3,Dallas Stars
1629,Don VanMassenhoven,5,Phoenix Coyotes
1630,Steve Kozari,3,Dallas Stars
1631,Steve Kozari,5,Phoenix Coyotes
1632,Dan Marouelli,6,Colorado Avalanche
1633,Dan Marouelli,1,Los Angeles Kings
1634,David Banfield,6,Colorado Avalanche
1635,David Banfield,1,Los Angeles Kings
1636,Dennis LaRue,4,Anaheim Ducks
1637,Dennis LaRue,2,St. Louis Blues
1638,Eric Furlatt,4,Anaheim Ducks
1639,Eric Furlatt,2,St. Louis Blues
1640,Gord Dwyer,5,Carolina Hurricanes
1641,Gord Dwyer,5,Philadelphia Flyers
1642,Paul Devorski,5,Carolina Hurricanes
1643,Paul Devorski,5,Philadelphia Flyers
1644,Kevin Pollock,1,Columbus Blue Jackets
1645,Kevin Pollock,1,Nashville Predators
1646,Rob Martell,1,Columbus Blue Jackets
1647,Rob Martell,1,Nashville Predators
1648,Dean Morton,1,Montréal Canadiens
1649,Dean Morton,3,Tampa Bay Lightning
1650,Marc Joannette,1,Montréal Canadiens
1651,Marc Joannette,3,Tampa Bay Lightning
1652,Dan O'Rourke,2,New York Islanders
1653,Dan O'Rourke,9,Pittsburgh Penguins
1654,Ian Walsh,2,New York Islanders
1655,Ian Walsh,9,Pittsburgh Penguins
1656,Brian Pochmara,0,Edmonton Oilers
1657,Brian Pochmara,2,Florida Panthers
1658,Dan Marouelli,0,Edmonton Oilers
1659,Dan Marouelli,2,Florida Panthers
1660,Don Koharski,1,Minnesota Wild
1661,Don Koharski,3,Phoenix Coyotes
1662,Steve Kozari,1,Minnesota Wild
1663,Steve Kozari,3,Phoenix Coyotes
1664,Don VanMassenhoven,6,Los Angeles Kings
1665,Don VanMassenhoven,2,St. Louis Blues
1666,Rob Shick,6,Los Angeles Kings
1667,Rob Shick,2,St. Louis Blues
1668,Dennis LaRue,0,Anaheim Ducks
1669,Dennis LaRue,2,San Jose Sharks
1670,Eric Furlatt,0,Anaheim Ducks
1671,Eric Furlatt,2,San Jose Sharks
1672,Gord Dwyer,8,New Jersey Devils
1673,Gord Dwyer,5,New York Rangers
1674,Mike Hasenfratz,8,New Jersey Devils
1675,Mike Hasenfratz,5,New York Rangers
1676,Chris Lee,1,Ottawa Senators
1677,Chris Lee,5,Washington Capitals
1678,Dave Jackson,1,Ottawa Senators
1679,Dave Jackson,5,Washington Capitals
1680,Brad Meier,1,Buffalo Sabres
1681,Brad Meier,2,Toronto Maple Leafs
1682,Dan O'Rourke,1,Buffalo Sabres
1683,Dan O'Rourke,2,Toronto Maple Leafs
1684,Kevin Pollock,3,Atlanta Thrashers
1685,Kevin Pollock,7,Boston Bruins
1686,Rob Martell,3,Atlanta Thrashers
1687,Rob Martell,7,Boston Bruins
1688,Brad Watson,3,Dallas Stars
1689,Brad Watson,1,Detroit Red Wings
1690,Stephane Auger,3,Dallas Stars
1691,Stephane Auger,1,Detroit Red Wings
1692,Greg Kimmerly,4,Chicago Blackhawks
1693,Greg Kimmerly,3,Colorado Avalanche
1694,Kerry Fraser,4,Chicago Blackhawks
1695,Kerry Fraser,3,Colorado Avalanche
1696,Brian Pochmara,2,Calgary Flames
1697,Brian Pochmara,2,Florida Panthers
1698,Dan Marouelli,2,Calgary Flames
1699,Dan Marouelli,2,Florida Panthers
1700,Dan O'Halloran,6,Philadelphia Flyers
1701,Dan O'Halloran,3,Pittsburgh Penguins
1702,Marc Joannette,6,Philadelphia Flyers
1703,Marc Joannette,3,Pittsburgh Penguins
1704,Dennis LaRue,3,Los Angeles Kings
1705,Dennis LaRue,1,Minnesota Wild
1706,Mike Leggo,3,Los Angeles Kings
1707,Mike Leggo,1,Minnesota Wild
1708,Chris Lee,2,Atlanta Thrashers
1709,Chris Lee,4,Boston Bruins
1710,Dean Morton,2,Atlanta Thrashers
1711,Dean Morton,4,Boston Bruins
1712,Bill McCreary,1,Montréal Canadiens
1713,Bill McCreary,2,Washington Capitals
1714,Dan O'Rourke,1,Montréal Canadiens
1715,Dan O'Rourke,2,Washington Capitals
1716,Brad Meier,2,Ottawa Senators
1717,Brad Meier,0,Tampa Bay Lightning
1718,Wes McCauley,2,Ottawa Senators
1719,Wes McCauley,0,Tampa Bay Lightning
1720,Ian Walsh,4,Buffalo Sabres
1721,Ian Walsh,2,New Jersey Devils
1722,Tim Peel,4,Buffalo Sabres
1723,Tim Peel,2,New Jersey Devils
1724,Mike Hasenfratz,2,Carolina Hurricanes
1725,Mike Hasenfratz,2,New York Rangers
1726,Paul Devorski,2,Carolina Hurricanes
1727,Paul Devorski,2,New York Rangers
1728,Chris Rooney,3,Columbus Blue Jackets
1729,Chris Rooney,1,New York Islanders
1730,Don VanMassenhoven,3,Columbus Blue Jackets
1731,Don VanMassenhoven,1,New York Islanders
1732,Kevin Pollock,0,Dallas Stars
1733,Kevin Pollock,3,Nashville Predators
1734,Steve Kozari,0,Dallas Stars
1735,Steve Kozari,3,Nashville Predators
1736,Greg Kimmerly,4,Detroit Red Wings
1737,Greg Kimmerly,4,Phoenix Coyotes
1738,Kerry Fraser,4,Detroit Red Wings
1739,Kerry Fraser,4,Phoenix Coyotes
1740,Brian Pochmara,3,Edmonton Oilers
1741,Brian Pochmara,0,Vancouver Canucks
1742,Tom Kowal,3,Edmonton Oilers
1743,Tom Kowal,0,Vancouver Canucks
1744,Don Koharski,5,San Jose Sharks
1745,Don Koharski,4,St. Louis Blues
1746,Eric Furlatt,5,San Jose Sharks
1747,Eric Furlatt,4,St. Louis Blues
1748,Don VanMassenhoven,3,Chicago Blackhawks
1749,Don VanMassenhoven,1,Columbus Blue Jackets
1750,Rob Martell,3,Chicago Blackhawks
1751,Rob Martell,1,Columbus Blue Jackets
1752,Rob Shick,4,Anaheim Ducks
1753,Rob Shick,2,Minnesota Wild
1754,Stephane Auger,4,Anaheim Ducks
1755,Stephane Auger,2,Minnesota Wild
1756,Justin StPierre,3,Florida Panthers
1757,Justin StPierre,5,Vancouver Canucks
1758,Kelly Sutherland,3,Florida Panthers
1759,Kelly Sutherland,5,Vancouver Canucks
1760,Brad Meier,3,Colorado Avalanche
1761,Brad Meier,2,Detroit Red Wings
1762,Steve Kozari,3,Colorado Avalanche
1763,Steve Kozari,2,Detroit Red Wings
1764,Don Koharski,2,Los Angeles Kings
1765,Don Koharski,2,San Jose Sharks
1766,Greg Kimmerly,2,Los Angeles Kings
1767,Greg Kimmerly,2,San Jose Sharks
1768,Dave Jackson,4,New York Islanders
1769,Dave Jackson,5,Washington Capitals
1770,Kelly Sutherland,4,New York Islanders
1771,Kelly Sutherland,5,Washington Capitals
1772,Chris Lee,2,Colorado Avalanche
1773,Chris Lee,5,Philadelphia Flyers
1774,Tom Kowal,2,Colorado Avalanche
1775,Tom Kowal,5,Philadelphia Flyers
1776,Brad Meier,3,Carolina Hurricanes
1777,Brad Meier,2,Montréal Canadiens
1778,Frederick L'Ecuyer,3,Carolina Hurricanes
1779,Frederick L'Ecuyer,2,Montréal Canadiens
1780,Dean Morton,2,New Jersey Devils
1781,Dean Morton,2,Toronto Maple Leafs
1782,Mike Hasenfratz,2,New Jersey Devils
1783,Mike Hasenfratz,2,Toronto Maple Leafs
1784,Dan Marouelli,4,Atlanta Thrashers
1785,Dan Marouelli,1,Ottawa Senators
1786,Rob Martell,4,Atlanta Thrashers
1787,Rob Martell,1,Ottawa Senators
1788,Don VanMassenhoven,6,Calgary Flames
1789,Don VanMassenhoven,3,St. Louis Blues
1790,Stephane Auger,6,Calgary Flames
1791,Stephane Auger,3,St. Louis Blues
1792,Chris Ciamaga,2,Dallas Stars
1793,Chris Ciamaga,1,Phoenix Coyotes
1794,Tim Peel,2,Dallas Stars
1795,Tim Peel,1,Phoenix Coyotes
1796,Brad Watson,9,Chicago Blackhawks
1797,Brad Watson,2,Edmonton Oilers
1798,Justin StPierre,9,Chicago Blackhawks
1799,Justin StPierre,2,Edmonton Oilers
1800,Bill McCreary,1,Anaheim Ducks
1801,Bill McCreary,3,New York Rangers
1802,Greg Kimmerly,1,Anaheim Ducks
1803,Greg Kimmerly,3,New York Rangers
1804,Kevin Pollock,3,Buffalo Sabres
1805,Kevin Pollock,5,New Jersey Devils
1806,Mike Leggo,3,Buffalo Sabres
1807,Mike Leggo,5,New Jersey Devils
1808,Marc Joannette,2,Columbus Blue Jackets
1809,Marc Joannette,1,San Jose Sharks
1810,Wes McCauley,2,Columbus Blue Jackets
1811,Wes McCauley,1,San Jose Sharks
1812,Dan O'Halloran,3,Calgary Flames
1813,Dan O'Halloran,2,Minnesota Wild
1814,Dennis LaRue,3,Calgary Flames
1815,Dennis LaRue,2,Minnesota Wild
1816,Brad Watson,2,Edmonton Oilers
1817,Brad Watson,4,Vancouver Canucks
1818,Justin StPierre,2,Edmonton Oilers
1819,Justin StPierre,4,Vancouver Canucks
1820,Bill McCreary,2,Los Angeles Kings
1821,Bill McCreary,3,New York Rangers
1822,Ian Walsh,2,Los Angeles Kings
1823,Ian Walsh,3,New York Rangers
1824,Gord Dwyer,8,Boston Bruins
1825,Gord Dwyer,5,Toronto Maple Leafs
1826,Paul Devorski,8,Boston Bruins
1827,Paul Devorski,5,Toronto Maple Leafs
1828,Kelly Sutherland,2,St. Louis Blues
1829,Kelly Sutherland,4,Washington Capitals
1830,Mike Leggo,2,St. Louis Blues
1831,Mike Leggo,4,Washington Capitals
1832,Chris Lee,2,Carolina Hurricanes
1833,Chris Lee,1,Florida Panthers
1834,Tom Kowal,2,Carolina Hurricanes
1835,Tom Kowal,1,Florida Panthers
1836,Chris Rooney,3,Atlanta Thrashers
1837,Chris Rooney,6,Pittsburgh Penguins
1838,Don VanMassenhoven,3,Atlanta Thrashers
1839,Don VanMassenhoven,6,Pittsburgh Penguins
1840,Dan Marouelli,5,Montréal Canadiens
1841,Dan Marouelli,2,Philadelphia Flyers
1842,Mike Hasenfratz,5,Montréal Canadiens
1843,Mike Hasenfratz,2,Philadelphia Flyers
