,Ref,Score,Team
82,Kevin Maguire,0,Florida Panthers
83,Kevin Maguire,3,New York Islanders
84,Mark Faucette,2,Nashville Predators
85,Mark Faucette,2,St. Louis Blues
86,Stephane Auger,2,Nashville Predators
87,Stephane Auger,2,St. Louis Blues
88,Marc Joannette,4,Calgary Flames
89,Marc Joannette,0,Chicago Blackhawks
90,Terry Gregson,4,Calgary Flames
91,Terry Gregson,0,Chicago Blackhawks
92,Bernard Degrace,6,Edmonton Oilers
93,Bernard Degrace,2,Phoenix Coyotes
94,Greg Kimmerly,6,Edmonton Oilers
95,Greg Kimmerly,2,Phoenix Coyotes
96,Brad Meier,4,Detroit Red Wings
97,Brad Meier,1,Vancouver Canucks
98,Rob Shick,4,Detroit Red Wings
99,Rob Shick,1,Vancouver Canucks
100,Bill McCreary,0,Minnesota Wild
101,Bill McCreary,0,San Jose Sharks
102,Kelly Sutherland,0,Minnesota Wild
103,Kelly Sutherland,0,San Jose Sharks
104,Kevin Pollock,4,Buffalo Sabres
105,Kevin Pollock,5,New York Rangers
106,Mike Leggo,4,Buffalo Sabres
107,Mike Leggo,5,New York Rangers
108,Paul Devorski,3,Carolina Hurricanes
109,Paul Devorski,0,Dallas Stars
110,Tim Peel,3,Carolina Hurricanes
111,Tim Peel,0,Dallas Stars
112,Kerry Fraser,5,Florida Panthers
113,Kerry Fraser,0,Tampa Bay Lightning
114,Kevin Maguire,5,Florida Panthers
115,Kevin Maguire,0,Tampa Bay Lightning
116,Bill McCreary,3,Los Angeles Kings
117,Bill McCreary,4,Minnesota Wild
118,Kelly Sutherland,3,Los Angeles Kings
119,Kelly Sutherland,4,Minnesota Wild
120,Dean Warren,4,Boston Bruins
121,Dean Warren,0,Washington Capitals
122,Don Koharski,4,Boston Bruins
123,Don Koharski,0,Washington Capitals
124,Chris Rooney,1,Anaheim Ducks
125,Chris Rooney,6,Toronto Maple Leafs
126,Dan Marouelli,1,Anaheim Ducks
127,Dan Marouelli,6,Toronto Maple Leafs
128,Eric Furlatt,2,Columbus Blue Jackets
129,Eric Furlatt,2,Philadelphia Flyers
130,Mark Faucette,2,Columbus Blue Jackets
131,Mark Faucette,2,Philadelphia Flyers
132,BRAD MEIER,1,Calgary Flames
133,BRAD MEIER,2,Phoenix Coyotes
134,Terry Gregson,1,Calgary Flames
135,Terry Gregson,2,Phoenix Coyotes
136,Dean Warren,1,Anaheim Ducks
137,Dean Warren,3,Montréal Canadiens
138,Don Van Massenhoven,1,Anaheim Ducks
139,Don Van Massenhoven,3,Montréal Canadiens
140,Mike Leggo,2,Carolina Hurricanes
141,Mike Leggo,6,Ottawa Senators
142,Tim Peel,2,Carolina Hurricanes
143,Tim Peel,6,Ottawa Senators
144,Greg Kimmerly,2,Dallas Stars
145,Greg Kimmerly,1,Los Angeles Kings
146,Stephane Auger,2,Dallas Stars
147,Stephane Auger,1,Los Angeles Kings
148,Bill McCreary,5,Colorado Avalanche
149,Bill McCreary,4,Vancouver Canucks
150,Kelly Sutherland,5,Colorado Avalanche
151,Kelly Sutherland,4,Vancouver Canucks
152,Brad Meier,0,Chicago Blackhawks
153,Brad Meier,1,Edmonton Oilers
154,Terry Gregson,0,Chicago Blackhawks
155,Terry Gregson,1,Edmonton Oilers
156,Blaine Angus,2,Buffalo Sabres
157,Blaine Angus,1,Philadelphia Flyers
158,Dan Marouelli,2,Buffalo Sabres
159,Dan Marouelli,1,Philadelphia Flyers
160,Brad Watson,2,New York Rangers
161,Brad Watson,5,Washington Capitals
162,Dave Jackson,2,New York Rangers
163,Dave Jackson,5,Washington Capitals
164,Dan O'Halloran,6,New York Islanders
165,Dan O'Halloran,3,Pittsburgh Penguins
166,Tom Kowal,6,New York Islanders
167,Tom Kowal,3,Pittsburgh Penguins
168,Kevin Maguire,0,Florida Panthers
169,Kevin Maguire,2,Ottawa Senators
170,Mike Hasenfratz,0,Florida Panthers
171,Mike Hasenfratz,2,Ottawa Senators
172,Chris Rooney,4,Calgary Flames
173,Chris Rooney,2,Detroit Red Wings
174,Stephen Walkom,4,Calgary Flames
175,Stephen Walkom,2,Detroit Red Wings
176,Dennis LaRue,1,Boston Bruins
177,Dennis LaRue,2,Minnesota Wild
178,Shane Heyer,1,Boston Bruins
179,Shane Heyer,2,Minnesota Wild
180,Brad Watson,4,New Jersey Devils
181,Brad Watson,6,New York Islanders
182,Ian Walsh,4,New Jersey Devils
183,Ian Walsh,6,New York Islanders
184,Blaine Angus,2,Carolina Hurricanes
185,Blaine Angus,3,Toronto Maple Leafs
186,Mike Leggo,2,Carolina Hurricanes
187,Mike Leggo,3,Toronto Maple Leafs
188,Dennis LaRue,3,Chicago Blackhawks
189,Dennis LaRue,0,Phoenix Coyotes
190,Rob Martell,3,Chicago Blackhawks
191,Rob Martell,0,Phoenix Coyotes
192,Don Koharski,6,Los Angeles Kings
193,Don Koharski,5,St. Louis Blues
194,Greg Kimmerly,6,Los Angeles Kings
195,Greg Kimmerly,5,St. Louis Blues
196,Mark Faucette,1,Dallas Stars
197,Mark Faucette,4,Vancouver Canucks
198,Shane Heyer,1,Dallas Stars
199,Shane Heyer,4,Vancouver Canucks
200,Dan O'Halloran,0,Calgary Flames
201,Dan O'Halloran,1,Nashville Predators
202,Tom Kowal,0,Calgary Flames
203,Tom Kowal,1,Nashville Predators
204,Kelly Sutherland,3,Colorado Avalanche
205,Kelly Sutherland,5,Edmonton Oilers
206,Terry Gregson,3,Colorado Avalanche
207,Terry Gregson,5,Edmonton Oilers
208,BILL McCREARY,4,San Jose Sharks
209,BILL McCREARY,3,Tampa Bay Lightning
210,SCOTT ZELKIN,4,San Jose Sharks
211,SCOTT ZELKIN,3,Tampa Bay Lightning
212,Kerry Fraser,2,Buffalo Sabres
213,Kerry Fraser,4,Detroit Red Wings
214,Rob Martell,2,Buffalo Sabres
215,Rob Martell,4,Detroit Red Wings
216,Dennis LaRue,1,Columbus Blue Jackets
217,Dennis LaRue,3,Montréal Canadiens
218,Tim Peel,1,Columbus Blue Jackets
219,Tim Peel,3,Montréal Canadiens
220,Don Koharski,4,Chicago Blackhawks
221,Don Koharski,6,Minnesota Wild
222,Eric Furlatt,4,Chicago Blackhawks
223,Eric Furlatt,6,Minnesota Wild
224,Brad Meier,2,Anaheim Ducks
225,Brad Meier,1,Washington Capitals
226,Scott Zelkin,2,Anaheim Ducks
227,Scott Zelkin,1,Washington Capitals
228,Kerry Fraser,5,St. Louis Blues
229,Kerry Fraser,2,Toronto Maple Leafs
230,Stephane Auger,5,St. Louis Blues
231,Stephane Auger,2,Toronto Maple Leafs
232,Dave Jackson,3,Montréal Canadiens
233,Dave Jackson,1,New Jersey Devils
234,Marc Joannette,3,Montréal Canadiens
235,Marc Joannette,1,New Jersey Devils
236,Don Van Massenhoven,2,New York Rangers
237,Don Van Massenhoven,2,Ottawa Senators
238,Kevin Pollock,2,New York Rangers
239,Kevin Pollock,2,Ottawa Senators
240,Brad Watson,2,Atlanta Thrashers
241,Brad Watson,5,Carolina Hurricanes
242,Shane Heyer,2,Atlanta Thrashers
243,Shane Heyer,5,Carolina Hurricanes
244,Greg Kimmerly,2,Florida Panthers
245,Greg Kimmerly,5,Philadelphia Flyers
246,Mark Faucette,2,Florida Panthers
247,Mark Faucette,5,Philadelphia Flyers
248,Mike Leggo,4,Calgary Flames
249,Mike Leggo,3,Dallas Stars
250,Rob Shick,4,Calgary Flames
251,Rob Shick,3,Dallas Stars
252,Mike Hasenfratz,4,Edmonton Oilers
253,Mike Hasenfratz,3,Nashville Predators
254,Tom Kowal,4,Edmonton Oilers
255,Tom Kowal,3,Nashville Predators
256,Kelly Sutherland,0,Colorado Avalanche
257,Kelly Sutherland,4,Vancouver Canucks
258,Terry Gregson,0,Colorado Avalanche
259,Terry Gregson,4,Vancouver Canucks
260,Don Koharski,5,Phoenix Coyotes
261,Don Koharski,2,Washington Capitals
262,Michael McGeough,5,Phoenix Coyotes
263,Michael McGeough,2,Washington Capitals
264,Brad Meier,0,Los Angeles Kings
265,Brad Meier,1,Tampa Bay Lightning
266,Dan Marouelli,0,Los Angeles Kings
267,Dan Marouelli,1,Tampa Bay Lightning
268,Paul Devorski,2,Boston Bruins
269,Paul Devorski,3,San Jose Sharks
270,Scott Zelkin,2,Boston Bruins
271,Scott Zelkin,3,San Jose Sharks
272,Bill McCreary,4,Buffalo Sabres
273,Bill McCreary,1,Pittsburgh Penguins
274,Stephane Auger,4,Buffalo Sabres
275,Stephane Auger,1,Pittsburgh Penguins
276,Dennis LaRue,2,Chicago Blackhawks
277,Dennis LaRue,2,Columbus Blue Jackets
278,Tim Peel,2,Chicago Blackhawks
279,Tim Peel,2,Columbus Blue Jackets
280,SHICK,3,Edmonton Oilers
281,SHICK,3,Minnesota Wild
282,WARREN,3,Edmonton Oilers
283,WARREN,3,Minnesota Wild
284,Brad Meier,2,Anaheim Ducks
285,Brad Meier,3,Tampa Bay Lightning
286,Dan Marouelli,2,Anaheim Ducks
287,Dan Marouelli,3,Tampa Bay Lightning
288,Kerry Fraser,1,Montréal Canadiens
289,Kerry Fraser,2,New York Rangers
290,Stephane Auger,1,Montréal Canadiens
291,Stephane Auger,2,New York Rangers
292,Dave Jackson,3,Buffalo Sabres
293,Dave Jackson,3,Nashville Predators
294,Greg Kimmerly,3,Buffalo Sabres
295,Greg Kimmerly,3,Nashville Predators
296,Mark Faucette,2,Ottawa Senators
297,Mark Faucette,5,Pittsburgh Penguins
298,Mike Hasenfratz,2,Ottawa Senators
299,Mike Hasenfratz,5,Pittsburgh Penguins
300,Marc Joannette,3,Atlanta Thrashers
301,Marc Joannette,3,Philadelphia Flyers
302,Shane Heyer,3,Atlanta Thrashers
303,Shane Heyer,3,Philadelphia Flyers
304,Don Van Massenhoven,3,Columbus Blue Jackets
305,Don Van Massenhoven,4,Detroit Red Wings
306,Kevin Maguire,3,Columbus Blue Jackets
307,Kevin Maguire,4,Detroit Red Wings
308,Chris Lee,3,Minnesota Wild
309,Chris Lee,3,San Jose Sharks
310,Rob Shick,3,Minnesota Wild
311,Rob Shick,3,San Jose Sharks
312,Brad Watson,2,Colorado Avalanche
313,Brad Watson,1,Tampa Bay Lightning
314,Dean Warren,2,Colorado Avalanche
315,Dean Warren,1,Tampa Bay Lightning
316,Kevin Pollock,1,Edmonton Oilers
317,Kevin Pollock,4,Toronto Maple Leafs
318,Tim Peel,1,Edmonton Oilers
319,Tim Peel,4,Toronto Maple Leafs
320,Rob Martell,2,Florida Panthers
321,Rob Martell,2,Vancouver Canucks
322,Stephen Walkom,2,Florida Panthers
323,Stephen Walkom,2,Vancouver Canucks
324,Dan Marouelli,1,Boston Bruins
325,Dan Marouelli,1,Phoenix Coyotes
326,Jay Sharrers,1,Boston Bruins
327,Jay Sharrers,1,Phoenix Coyotes
328,Paul Devorski,2,Los Angeles Kings
329,Paul Devorski,3,Washington Capitals
330,Scott Zelkin,2,Los Angeles Kings
331,Scott Zelkin,3,Washington Capitals
332,Blaine Angus,3,New Jersey Devils
333,Blaine Angus,4,New York Rangers
334,Dave Jackson,3,New Jersey Devils
335,Dave Jackson,4,New York Rangers
336,Mark Faucette,0,Carolina Hurricanes
337,Mark Faucette,4,New York Islanders
338,Mike Hasenfratz,0,Carolina Hurricanes
339,Mike Hasenfratz,4,New York Islanders
340,Dan O'Halloran,2,Dallas Stars
341,Dan O'Halloran,2,St. Louis Blues
342,Marc Joannette,2,Dallas Stars
343,Marc Joannette,2,St. Louis Blues
344,Dan Marouelli,2,Anaheim Ducks
345,Dan Marouelli,2,Boston Bruins
346,Rob Martell,2,Anaheim Ducks
347,Rob Martell,2,Boston Bruins
348,Bill McCreary,0,Ottawa Senators
349,Bill McCreary,3,Pittsburgh Penguins
350,Kevin Maguire,0,Ottawa Senators
351,Kevin Maguire,3,Pittsburgh Penguins
352,Dave Jackson,6,New Jersey Devils
353,Dave Jackson,1,San Jose Sharks
354,Terry Gregson,6,New Jersey Devils
355,Terry Gregson,1,San Jose Sharks
356,Blaine Angus,1,Carolina Hurricanes
357,Blaine Angus,2,New York Islanders
358,Don Van Massenhoven,1,Carolina Hurricanes
359,Don Van Massenhoven,2,New York Islanders
360,Chris Lee,3,Detroit Red Wings
361,Chris Lee,2,Philadelphia Flyers
362,Kerry Fraser,3,Detroit Red Wings
363,Kerry Fraser,2,Philadelphia Flyers
364,Dennis LaRue,3,Dallas Stars
365,Dennis LaRue,1,Phoenix Coyotes
366,Rob Shick,3,Dallas Stars
367,Rob Shick,1,Phoenix Coyotes
368,Kelly Sutherland,5,Chicago Blackhawks
369,Kelly Sutherland,3,Nashville Predators
370,Mike Hasenfratz,5,Chicago Blackhawks
371,Mike Hasenfratz,3,Nashville Predators
372,Brad Watson,1,Colorado Avalanche
373,Brad Watson,4,Edmonton Oilers
374,Dean Warren,1,Colorado Avalanche
375,Dean Warren,4,Edmonton Oilers
376,Stephen Walkom,3,Calgary Flames
377,Stephen Walkom,1,Florida Panthers
378,Tim Peel,3,Calgary Flames
379,Tim Peel,1,Florida Panthers
380,Dan Marouelli,6,Toronto Maple Leafs
381,Dan Marouelli,5,Vancouver Canucks
382,Mike Leggo,6,Toronto Maple Leafs
383,Mike Leggo,5,Vancouver Canucks
384,Kevin Pollock,1,Anaheim Ducks
385,Kevin Pollock,4,Los Angeles Kings
386,Paul Devorski,1,Anaheim Ducks
387,Paul Devorski,4,Los Angeles Kings
388,Chris Rooney,1,Buffalo Sabres
389,Chris Rooney,3,Columbus Blue Jackets
390,Michael McGeough,1,Buffalo Sabres
391,Michael McGeough,3,Columbus Blue Jackets
392,Greg Kimmerly,1,Montréal Canadiens
393,Greg Kimmerly,4,Washington Capitals
394,Tom Kowal,1,Montréal Canadiens
395,Tom Kowal,4,Washington Capitals
396,Dan O'Halloran,3,Atlanta Thrashers
397,Dan O'Halloran,4,New York Rangers
398,Marc Joannette,3,Atlanta Thrashers
399,Marc Joannette,4,New York Rangers
400,Dean Warren,2,Minnesota Wild
401,Dean Warren,3,St. Louis Blues
402,Don Koharski,2,Minnesota Wild
403,Don Koharski,3,St. Louis Blues
404,Chris Rooney,3,Buffalo Sabres
405,Chris Rooney,1,Montréal Canadiens
406,Dave Jackson,3,Buffalo Sabres
407,Dave Jackson,1,Montréal Canadiens
408,Blaine Angus,3,New Jersey Devils
409,Blaine Angus,2,Ottawa Senators
410,Terry Gregson,3,New Jersey Devils
411,Terry Gregson,2,Ottawa Senators
412,Don Van Massenhoven,2,New York Islanders
413,Don Van Massenhoven,2,San Jose Sharks
414,Scott Zelkin,2,New York Islanders
415,Scott Zelkin,2,San Jose Sharks
416,Dan O'Halloran,6,Philadelphia Flyers
417,Dan O'Halloran,3,Washington Capitals
418,Michael McGeough,6,Philadelphia Flyers
419,Michael McGeough,3,Washington Capitals
420,Bill McCreary,1,Atlanta Thrashers
421,Bill McCreary,2,Carolina Hurricanes
422,Harry Dumas,1,Atlanta Thrashers
423,Harry Dumas,2,Carolina Hurricanes
424,Mark Faucette,2,New York Rangers
425,Mark Faucette,5,Tampa Bay Lightning
426,Tom Kowal,2,New York Rangers
427,Tom Kowal,5,Tampa Bay Lightning
428,Dan Marouelli,3,Detroit Red Wings
429,Dan Marouelli,2,Los Angeles Kings
430,Mike Hasenfratz,3,Detroit Red Wings
431,Mike Hasenfratz,2,Los Angeles Kings
432,Don Koharski,5,Colorado Avalanche
433,Don Koharski,0,Columbus Blue Jackets
434,Rob Martell,5,Colorado Avalanche
435,Rob Martell,0,Columbus Blue Jackets
436,Marc Joannette,1,Pittsburgh Penguins
437,Marc Joannette,2,St. Louis Blues
438,Paul Devorski,1,Pittsburgh Penguins
439,Paul Devorski,2,St. Louis Blues
440,Dennis LaRue,2,Chicago Blackhawks
441,Dennis LaRue,2,Dallas Stars
442,Rob Shick,2,Chicago Blackhawks
443,Rob Shick,2,Dallas Stars
444,Greg Kimmerly,2,Boston Bruins
445,Greg Kimmerly,1,Nashville Predators
446,Jay Sharrers,2,Boston Bruins
447,Jay Sharrers,1,Nashville Predators
448,Shane Heyer,4,Calgary Flames
449,Shane Heyer,1,Toronto Maple Leafs
450,Stephen Walkom,4,Calgary Flames
451,Stephen Walkom,1,Toronto Maple Leafs
452,Brad Meier,6,Edmonton Oilers
453,Brad Meier,2,Florida Panthers
454,Tim Peel,6,Edmonton Oilers
455,Tim Peel,2,Florida Panthers
456,Kelly Sutherland,5,Phoenix Coyotes
457,Kelly Sutherland,2,Vancouver Canucks
458,Kevin Pollock,5,Phoenix Coyotes
459,Kevin Pollock,2,Vancouver Canucks
460,Don Koharski,4,Chicago Blackhawks
461,Don Koharski,2,Colorado Avalanche
462,Marc Joannette,4,Chicago Blackhawks
463,Marc Joannette,2,Colorado Avalanche
464,Brad Watson,3,Anaheim Ducks
465,Brad Watson,1,Vancouver Canucks
466,Mike Leggo,3,Anaheim Ducks
467,Mike Leggo,1,Vancouver Canucks
468,Blaine Angus,1,New York Rangers
469,Blaine Angus,5,San Jose Sharks
470,Kerry Fraser,1,New York Rangers
471,Kerry Fraser,5,San Jose Sharks
472,Don Van Massenhoven,3,Calgary Flames
473,Don Van Massenhoven,2,St. Louis Blues
474,Kevin Maguire,3,Calgary Flames
475,Kevin Maguire,2,St. Louis Blues
476,Shane Heyer,2,Edmonton Oilers
477,Shane Heyer,4,Nashville Predators
478,Stephen Walkom,2,Edmonton Oilers
479,Stephen Walkom,4,Nashville Predators
480,Ian Walsh,4,Buffalo Sabres
481,Ian Walsh,1,San Jose Sharks
482,Michael McGeough,4,Buffalo Sabres
483,Michael McGeough,1,San Jose Sharks
484,Dean Warren,0,Boston Bruins
485,Dean Warren,2,Toronto Maple Leafs
486,Terry Gregson,0,Boston Bruins
487,Terry Gregson,2,Toronto Maple Leafs
488,Dan O'Halloran,2,New Jersey Devils
489,Dan O'Halloran,1,Ottawa Senators
490,Greg Kimmerly,2,New Jersey Devils
491,Greg Kimmerly,1,Ottawa Senators
492,Kerry Fraser,2,Atlanta Thrashers
493,Kerry Fraser,4,Pittsburgh Penguins
494,Mark Faucette,2,Atlanta Thrashers
495,Mark Faucette,4,Pittsburgh Penguins
496,Bill McCreary,1,Tampa Bay Lightning
497,Bill McCreary,1,Washington Capitals
498,Rob Martell,1,Tampa Bay Lightning
499,Rob Martell,1,Washington Capitals
500,Blaine Angus,1,Columbus Blue Jackets
501,Blaine Angus,7,Los Angeles Kings
502,Kevin Maguire,1,Columbus Blue Jackets
503,Kevin Maguire,7,Los Angeles Kings
504,Jay Sharrers,3,Calgary Flames
505,Jay Sharrers,6,Chicago Blackhawks
506,Paul Devorski,3,Calgary Flames
507,Paul Devorski,6,Chicago Blackhawks
508,Dennis LaRue,1,Carolina Hurricanes
509,Dennis LaRue,5,Colorado Avalanche
510,Mike Leggo,1,Carolina Hurricanes
511,Mike Leggo,5,Colorado Avalanche
512,Shane Heyer,2,Nashville Predators
513,Shane Heyer,4,Vancouver Canucks
514,Stephen Walkom,2,Nashville Predators
515,Stephen Walkom,4,Vancouver Canucks
516,Dan Marouelli,2,Dallas Stars
517,Dan Marouelli,3,Pittsburgh Penguins
518,Ian Walsh,2,Dallas Stars
519,Ian Walsh,3,Pittsburgh Penguins
520,Bill McCreary,3,Florida Panthers
521,Bill McCreary,4,Washington Capitals
522,Rob Martell,3,Florida Panthers
523,Rob Martell,4,Washington Capitals
524,Dave Jackson,4,Detroit Red Wings
525,Dave Jackson,1,Edmonton Oilers
526,Don Koharski,4,Detroit Red Wings
527,Don Koharski,1,Edmonton Oilers
528,Paul Devorski,7,Carolina Hurricanes
529,Paul Devorski,3,Minnesota Wild
530,Tim Peel,7,Carolina Hurricanes
531,Tim Peel,3,Minnesota Wild
532,Brad Watson,3,Anaheim Ducks
533,Brad Watson,2,Phoenix Coyotes
534,Rob Shick,3,Anaheim Ducks
535,Rob Shick,2,Phoenix Coyotes
536,Kerry Fraser,2,Boston Bruins
537,Kerry Fraser,1,Toronto Maple Leafs
538,Scott Zelkin,2,Boston Bruins
539,Scott Zelkin,1,Toronto Maple Leafs
540,Dan Marouelli,7,Ottawa Senators
541,Dan Marouelli,2,Philadelphia Flyers
542,Mark Faucette,7,Ottawa Senators
543,Mark Faucette,2,Philadelphia Flyers
544,Greg Kimmerly,0,Los Angeles Kings
545,Greg Kimmerly,3,Tampa Bay Lightning
546,Stephane Auger,0,Los Angeles Kings
547,Stephane Auger,3,Tampa Bay Lightning
548,Jay Sharrers,2,Columbus Blue Jackets
549,Jay Sharrers,5,Edmonton Oilers
550,Mike Hasenfratz,2,Columbus Blue Jackets
551,Mike Hasenfratz,5,Edmonton Oilers
552,Dean Warren,4,Chicago Blackhawks
553,Dean Warren,2,San Jose Sharks
554,Don Koharski,4,Chicago Blackhawks
555,Don Koharski,2,San Jose Sharks
556,Paul Devorski,1,New York Rangers
557,Paul Devorski,5,St. Louis Blues
558,Tom Kowal,1,New York Rangers
559,Tom Kowal,5,St. Louis Blues
560,Dennis LaRue,4,Colorado Avalanche
561,Dennis LaRue,1,Vancouver Canucks
562,Mike Leggo,4,Colorado Avalanche
563,Mike Leggo,1,Vancouver Canucks
564,Brad Meier,4,Calgary Flames
565,Brad Meier,5,Nashville Predators
566,Kelly Sutherland,4,Calgary Flames
567,Kelly Sutherland,5,Nashville Predators
568,Kevin Pollock,2,Buffalo Sabres
569,Kevin Pollock,5,Montréal Canadiens
570,Terry Gregson,2,Buffalo Sabres
571,Terry Gregson,5,Montréal Canadiens
572,Don Van Massenhoven,2,Carolina Hurricanes
573,Don Van Massenhoven,3,New York Islanders
574,Ian Walsh,2,Carolina Hurricanes
575,Ian Walsh,3,New York Islanders
576,Greg Kimmerly,1,Atlanta Thrashers
577,Greg Kimmerly,0,Washington Capitals
578,Tim Peel,1,Atlanta Thrashers
579,Tim Peel,0,Washington Capitals
580,Bill McCreary,3,Florida Panthers
581,Bill McCreary,2,Los Angeles Kings
582,Stephane Auger,3,Florida Panthers
583,Stephane Auger,2,Los Angeles Kings
584,Dan O'Halloran,5,Dallas Stars
585,Dan O'Halloran,3,Detroit Red Wings
586,Mike Hasenfratz,5,Dallas Stars
587,Mike Hasenfratz,3,Detroit Red Wings
588,Dave Jackson,1,Boston Bruins
589,Dave Jackson,2,New York Rangers
590,Kerry Fraser,1,Boston Bruins
591,Kerry Fraser,2,New York Rangers
592,Dan Marouelli,0,Pittsburgh Penguins
593,Dan Marouelli,4,Toronto Maple Leafs
594,Kevin Pollock,0,Pittsburgh Penguins
595,Kevin Pollock,4,Toronto Maple Leafs
596,Kevin Maguire,1,Montréal Canadiens
597,Kevin Maguire,5,Philadelphia Flyers
598,Stephen Walkom,1,Montréal Canadiens
599,Stephen Walkom,5,Philadelphia Flyers
600,Blaine Angus,4,Ottawa Senators
601,Blaine Angus,1,St. Louis Blues
602,Marc Joannette,4,Ottawa Senators
603,Marc Joannette,1,St. Louis Blues
604,Mark Faucette,1,Buffalo Sabres
605,Mark Faucette,3,New Jersey Devils
606,Mike Hasenfratz,1,Buffalo Sabres
607,Mike Hasenfratz,3,New Jersey Devils
608,Greg Kimmerly,4,Atlanta Thrashers
609,Greg Kimmerly,3,Tampa Bay Lightning
610,Tim Peel,4,Atlanta Thrashers
611,Tim Peel,3,Tampa Bay Lightning
612,Don Van Massenhoven,1,Detroit Red Wings
613,Don Van Massenhoven,0,Nashville Predators
614,Tom Kowal,1,Detroit Red Wings
615,Tom Kowal,0,Nashville Predators
616,Kelly Sutherland,4,Calgary Flames
617,Kelly Sutherland,2,Minnesota Wild
618,Mike Leggo,4,Calgary Flames
619,Mike Leggo,2,Minnesota Wild
620,Brad Meier,3,Edmonton Oilers
621,Brad Meier,2,Vancouver Canucks
622,Dennis LaRue,3,Edmonton Oilers
623,Dennis LaRue,2,Vancouver Canucks
624,Dean Warren,0,Colorado Avalanche
625,Dean Warren,1,Phoenix Coyotes
626,Shane Heyer,0,Colorado Avalanche
627,Shane Heyer,1,Phoenix Coyotes
628,Brad Watson,0,Columbus Blue Jackets
629,Brad Watson,2,San Jose Sharks
630,Paul Devorski,0,Columbus Blue Jackets
631,Paul Devorski,2,San Jose Sharks
632,Dan O'Halloran,2,Dallas Stars
