code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2002020016,Minnesota Wild,5,Boston Bruins,1,Terry Gregson,Jay Sharrers,Minnesota Wild,Boston Bruins
2002020017,Dallas Stars,4,Anaheim Ducks,2,Mark Faucette,Dan O'Halloran,Dallas Stars,Anaheim Ducks
2002020018,Toronto Maple Leafs,1,Ottawa Senators,2,Paul Devorski,Don Koharski,Ottawa Senators,Toronto Maple Leafs
2002020019,Montréal Canadiens,1,Buffalo Sabres,6,Dave Jackson,Dennis LaRue,Buffalo Sabres,Montréal Canadiens
2002020020,New York Islanders,1,Washington Capitals,2,Greg Kimmerly,Mike Leggo,Washington Capitals,New York Islanders
2002020021,Atlanta Thrashers,4,Florida Panthers,5,Blaine Angus,Tim Peel,Florida Panthers,Atlanta Thrashers
2002020022,New Jersey Devils,3,Columbus Blue Jackets,2,Eric Furlatt,Kevin Pollock,New Jersey Devils,Columbus Blue Jackets
2002020023,Pittsburgh Penguins,6,New York Rangers,0,Rob Martell,Paul Stewart,Pittsburgh Penguins,New York Rangers
2002020024,Tampa Bay Lightning,5,Carolina Hurricanes,1,Marc Joannette,Don Van Massenhoven,Tampa Bay Lightning,Carolina Hurricanes
2002020025,St. Louis Blues,2,Minnesota Wild,2,Mark Faucette,Dan O'Halloran,St. Louis Blues,Minnesota Wild
2002020026,Nashville Predators,2,Edmonton Oilers,3,Chris Lee,Dan Marouelli,Edmonton Oilers,Nashville Predators
2002020027,Calgary Flames,4,Philadelphia Flyers,5,Bill McCreary,Chris Rooney,Philadelphia Flyers,Calgary Flames
2002020028,Vancouver Canucks,5,San Jose Sharks,3,Rob Shick,Dean Warren,Vancouver Canucks,San Jose Sharks
2002020029,Phoenix Coyotes,2,Dallas Stars,5,Brad Meier,Kelly Sutherland,Dallas Stars,Phoenix Coyotes
2002020030,Los Angeles Kings,3,Detroit Red Wings,2,Shane Heyer,Michael McGeough,Los Angeles Kings,Detroit Red Wings
2002020031,Chicago Blackhawks,3,Buffalo Sabres,0,Terry Gregson,Paul Stewart,Chicago Blackhawks,Buffalo Sabres
2002020032,Anaheim Ducks,2,Detroit Red Wings,4,Kerry Fraser,Kelly Sutherland,Detroit Red Wings,Anaheim Ducks
2002020033,Columbus Blue Jackets,2,Phoenix Coyotes,4,Mike Hasenfratz,Tim Peel,Phoenix Coyotes,Columbus Blue Jackets
2002020034,Toronto Maple Leafs,4,Pittsburgh Penguins,5,Mike Leggo,Brad Watson,Pittsburgh Penguins,Toronto Maple Leafs
2002020035,Colorado Avalanche,1,Boston Bruins,2,Bill McCreary,Chris Rooney,Boston Bruins,Colorado Avalanche
2002020036,Vancouver Canucks,2,Calgary Flames,3,Paul Devorski,Dean Warren,Calgary Flames,Vancouver Canucks
2002020037,Ottawa Senators,2,Phoenix Coyotes,1,Paul Stewart,Don Van Massenhoven,Ottawa Senators,Phoenix Coyotes
2002020038,New York Islanders,4,Nashville Predators,3,Dennis LaRue,Mike Leggo,New York Islanders,Nashville Predators
2002020039,New York Rangers,5,Toronto Maple Leafs,4,Eric Furlatt,Dan Marouelli,New York Rangers,Toronto Maple Leafs
2002020040,Montréal Canadiens,2,Philadelphia Flyers,6,Stephane Auger,Don Koharski,Philadelphia Flyers,Montréal Canadiens
2002020041,St. Louis Blues,2,Carolina Hurricanes,1,Mark Faucette,Scott Zelkin,St. Louis Blues,Carolina Hurricanes
2002020042,Minnesota Wild,4,Florida Panthers,1,Rob Martell,Dan O'Halloran,Minnesota Wild,Florida Panthers
2002020043,Dallas Stars,3,Edmonton Oilers,0,Blaine Angus,Marc Joannette,Dallas Stars,Edmonton Oilers
2002020044,Pittsburgh Penguins,3,Atlanta Thrashers,2,Dennis LaRue,Jay Sharrers,Pittsburgh Penguins,Atlanta Thrashers
2002020045,Vancouver Canucks,3,Boston Bruins,6,Paul Devorski,Shane Heyer,Boston Bruins,Vancouver Canucks
2002020046,Anaheim Ducks,2,Los Angeles Kings,4,Rob Shick,Dean Warren,Los Angeles Kings,Anaheim Ducks
2002020047,Buffalo Sabres,4,New York Rangers,4,Stephane Auger,Terry Gregson,Buffalo Sabres,New York Rangers
2002020048,Philadelphia Flyers,3,New York Islanders,3,Kerry Fraser,Mike Hasenfratz,Philadelphia Flyers,New York Islanders
2002020049,Carolina Hurricanes,1,Washington Capitals,2,Chris Lee,Dan Marouelli,Washington Capitals,Carolina Hurricanes
2002020050,Toronto Maple Leafs,5,Phoenix Coyotes,3,Eric Furlatt,Bill McCreary,Toronto Maple Leafs,Phoenix Coyotes
2002020051,Detroit Red Wings,2,Montréal Canadiens,3,Brad Watson,Scott Zelkin,Montréal Canadiens,Detroit Red Wings
2002020052,St. Louis Blues,7,Columbus Blue Jackets,1,Blaine Angus,Marc Joannette,St. Louis Blues,Columbus Blue Jackets
2002020053,Minnesota Wild,3,Dallas Stars,1,Mark Faucette,Dan O'Halloran,Minnesota Wild,Dallas Stars
2002020054,Chicago Blackhawks,4,Florida Panthers,1,Don Koharski,Ian Walsh,Chicago Blackhawks,Florida Panthers
2002020055,Calgary Flames,3,Boston Bruins,3,Shane Heyer,Kevin Pollock,Calgary Flames,Boston Bruins
2002020056,Los Angeles Kings,1,Colorado Avalanche,4,Paul Devorski,Brad Meier,Colorado Avalanche,Los Angeles Kings
2002020057,San Jose Sharks,4,Edmonton Oilers,3,Michael McGeough,Dean Warren,San Jose Sharks,Edmonton Oilers
2002020058,New Jersey Devils,3,Nashville Predators,2,Mike Hasenfratz,Mike Leggo,New Jersey Devils,Nashville Predators
2002020059,Tampa Bay Lightning,8,Atlanta Thrashers,5,Blaine Angus,Greg Kimmerly,Tampa Bay Lightning,Atlanta Thrashers
2002020060,Anaheim Ducks,2,Vancouver Canucks,2,Michael McGeough,Brad Meier,Anaheim Ducks,Vancouver Canucks
2002020061,Philadelphia Flyers,3,Washington Capitals,1,Stephen Walkom,Ian Walsh,Philadelphia Flyers,Washington Capitals
2002020062,Buffalo Sabres,2,Phoenix Coyotes,3,Bill McCreary,Tim Peel,Phoenix Coyotes,Buffalo Sabres
2002020063,Montréal Canadiens,2,Toronto Maple Leafs,2,Terry Gregson,Marc Joannette,Montréal Canadiens,Toronto Maple Leafs
2002020064,New York Rangers,2,Nashville Predators,2,Mike Leggo,Paul Stewart,New York Rangers,Nashville Predators
2002020065,Carolina Hurricanes,3,New Jersey Devils,1,Dennis LaRue,Dan Marouelli,Carolina Hurricanes,New Jersey Devils
2002020066,Atlanta Thrashers,4,New York Islanders,5,Dave Jackson,Greg Kimmerly,New York Islanders,Atlanta Thrashers
2002020067,Columbus Blue Jackets,4,Florida Panthers,1,Dan O'Halloran,Jay Sharrers,Columbus Blue Jackets,Florida Panthers
2002020068,Pittsburgh Penguins,3,Tampa Bay Lightning,3,Stephane Auger,Brad Watson,Pittsburgh Penguins,Tampa Bay Lightning
2002020069,St. Louis Blues,5,Dallas Stars,3,Don Koharski,Scott Zelkin,St. Louis Blues,Dallas Stars
2002020070,Minnesota Wild,3,Detroit Red Wings,5,Mark Faucette,Kelly Sutherland,Detroit Red Wings,Minnesota Wild
2002020071,Chicago Blackhawks,2,Calgary Flames,5,Rob Martell,Don Van Massenhoven,Calgary Flames,Chicago Blackhawks
2002020072,Edmonton Oilers,3,Boston Bruins,4,Kevin Pollock,Dean Warren,Boston Bruins,Edmonton Oilers
2002020073,Los Angeles Kings,2,Vancouver Canucks,2,Michael McGeough,Rob Shick,Los Angeles Kings,Vancouver Canucks
2002020074,San Jose Sharks,1,Colorado Avalanche,3,Paul Devorski,Shane Heyer,Colorado Avalanche,San Jose Sharks
2002020075,Dallas Stars,5,Washington Capitals,2,Blaine Angus,Dave Jackson,Dallas Stars,Washington Capitals
2002020076,Anaheim Ducks,3,Colorado Avalanche,2,Shane Heyer,Rob Shick,Anaheim Ducks,Colorado Avalanche
2002020077,New York Rangers,2,Tampa Bay Lightning,4,Dennis LaRue,Dan Marouelli,Tampa Bay Lightning,New York Rangers
2002020078,Toronto Maple Leafs,1,Boston Bruins,4,Terry Gregson,Tim Peel,Boston Bruins,Toronto Maple Leafs
2002020079,Florida Panthers,3,Atlanta Thrashers,2,Mark Faucette,Greg Kimmerly,Florida Panthers,Atlanta Thrashers
2002020080,Detroit Red Wings,4,Calgary Flames,0,Stephane Auger,Stephen Walkom,Detroit Red Wings,Calgary Flames
2002020081,San Jose Sharks,2,Vancouver Canucks,5,Paul Devorski,Kevin Pollock,Vancouver Canucks,San Jose Sharks
2002020082,Buffalo Sabres,2,Philadelphia Flyers,1,Don Van Massenhoven,Scott Zelkin,Buffalo Sabres,Philadelphia Flyers
2002020083,New York Islanders,1,Carolina Hurricanes,4,Kerry Fraser,Chris Rooney,Carolina Hurricanes,New York Islanders
2002020084,Montréal Canadiens,3,Pittsburgh Penguins,3,Dennis LaRue,Tim Peel,Montréal Canadiens,Pittsburgh Penguins
2002020085,Nashville Predators,1,Phoenix Coyotes,2,Mike Hasenfratz,Dave Jackson,Phoenix Coyotes,Nashville Predators
2002020086,Minnesota Wild,4,Calgary Flames,3,Eric Furlatt,Don Koharski,Minnesota Wild,Calgary Flames
2002020087,Colorado Avalanche,3,Edmonton Oilers,3,Paul Devorski,Kelly Sutherland,Colorado Avalanche,Edmonton Oilers
2002020088,Ottawa Senators,4,Carolina Hurricanes,1,Blaine Angus,Dan O'Halloran,Ottawa Senators,Carolina Hurricanes
2002020089,New York Rangers,1,Washington Capitals,2,Kerry Fraser,Chris Rooney,Washington Capitals,New York Rangers
2002020090,Columbus Blue Jackets,2,Tampa Bay Lightning,2,Don Koharski,Bob Langdon,Columbus Blue Jackets,Tampa Bay Lightning
2002020091,Toronto Maple Leafs,1,Florida Panthers,4,Chris Lee,Stephen Walkom,Florida Panthers,Toronto Maple Leafs
2002020092,Atlanta Thrashers,1,New Jersey Devils,2,Eric Furlatt,Dave Jackson,New Jersey Devils,Atlanta Thrashers
2002020093,Detroit Red Wings,3,Los Angeles Kings,3,Marc Joannette,Michael McGeough,Detroit Red Wings,Los Angeles Kings
2002020094,Boston Bruins,2,Ottawa Senators,2,Kerry Fraser,Dean Warren,Boston Bruins,Ottawa Senators
2002020095,New York Islanders,5,Florida Panthers,3,Brad Meier,Paul Stewart,New York Islanders,Florida Panthers
2002020096,Philadelphia Flyers,6,Montréal Canadiens,2,Mark Faucette,Rob Martell,Philadelphia Flyers,Montréal Canadiens
2002020097,Nashville Predators,1,San Jose Sharks,2,Greg Kimmerly,Scott Zelkin,San Jose Sharks,Nashville Predators
2002020098,Chicago Blackhawks,2,Minnesota Wild,3,Mike Hasenfratz,Marc Joannette,Minnesota Wild,Chicago Blackhawks
2002020099,Calgary Flames,3,Dallas Stars,3,Terry Gregson,Kelly Sutherland,Calgary Flames,Dallas Stars
2002020100,Edmonton Oilers,1,St. Louis Blues,2,Bill McCreary,Brad Watson,St. Louis Blues,Edmonton Oilers
2002020101,Vancouver Canucks,2,Anaheim Ducks,2,Paul Devorski,Kevin Pollock,Vancouver Canucks,Anaheim Ducks
2002020102,Phoenix Coyotes,2,Colorado Avalanche,3,Shane Heyer,Rob Shick,Colorado Avalanche,Phoenix Coyotes
2002020103,Buffalo Sabres,1,New Jersey Devils,2,Chris Lee,Michael McGeough,New Jersey Devils,Buffalo Sabres
2002020104,New York Rangers,2,Los Angeles Kings,6,Mark Faucette,Brad Meier,Los Angeles Kings,New York Rangers
2002020105,Columbus Blue Jackets,4,San Jose Sharks,5,Blaine Angus,Tim Peel,San Jose Sharks,Columbus Blue Jackets
2002020106,Tampa Bay Lightning,3,Washington Capitals,2,Stephane Auger,Greg Kimmerly,Tampa Bay Lightning,Washington Capitals
2002020107,Detroit Red Wings,7,Pittsburgh Penguins,3,Don Van Massenhoven,Scott Zelkin,Detroit Red Wings,Pittsburgh Penguins
2002020108,Boston Bruins,4,Atlanta Thrashers,3,Chris Lee,Stephen Walkom,Boston Bruins,Atlanta Thrashers
2002020109,Toronto Maple Leafs,3,New York Rangers,4,Paul Devorski,Michael McGeough,New York Rangers,Toronto Maple Leafs
2002020110,Montréal Canadiens,5,Ottawa Senators,3,Eric Furlatt,Dan Marouelli,Montréal Canadiens,Ottawa Senators
2002020111,New York Islanders,2,Philadelphia Flyers,6,Dave Jackson,Dean Warren,Philadelphia Flyers,New York Islanders
2002020112,Carolina Hurricanes,3,Chicago Blackhawks,3,Rob Martell,Dan O'Halloran,Carolina Hurricanes,Chicago Blackhawks
2002020113,New Jersey Devils,5,Tampa Bay Lightning,1,Mark Faucette,Paul Stewart,New Jersey Devils,Tampa Bay Lightning
2002020114,Pittsburgh Penguins,5,Buffalo Sabres,2,Blaine Angus,Don Van Massenhoven,Pittsburgh Penguins,Buffalo Sabres
2002020115,Florida Panthers,1,Washington Capitals,1,Stephane Auger,Shane Heyer,Florida Panthers,Washington Capitals
2002020116,Nashville Predators,3,Detroit Red Wings,1,Marc Joannette,Rob Shick,Nashville Predators,Detroit Red Wings
2002020117,Edmonton Oilers,4,Anaheim Ducks,3,Mike Hasenfratz,Brad Watson,Edmonton Oilers,Anaheim Ducks
2002020118,Calgary Flames,3,St. Louis Blues,4,Bill McCreary,Kevin Pollock,St. Louis Blues,Calgary Flames
2002020119,Vancouver Canucks,1,Dallas Stars,4,Terry Gregson,Kelly Sutherland,Dallas Stars,Vancouver Canucks
2002020120,Phoenix Coyotes,1,Minnesota Wild,6,Dennis LaRue,Mike Leggo,Minnesota Wild,Phoenix Coyotes
2002020121,Columbus Blue Jackets,5,Los Angeles Kings,1,Marc Joannette,Don Van Massenhoven,Columbus Blue Jackets,Los Angeles Kings
2002020122,Chicago Blackhawks,3,San Jose Sharks,2,Don Koharski,Tim Peel,Chicago Blackhawks,San Jose Sharks
2002020123,Colorado Avalanche,3,Minnesota Wild,3,Dennis LaRue,Mike Leggo,Colorado Avalanche,Minnesota Wild
2002020124,New York Rangers,3,Phoenix Coyotes,2,Dave Jackson,Paul Stewart,New York Rangers,Phoenix Coyotes
2002020125,Toronto Maple Leafs,5,Anaheim Ducks,2,Michael McGeough,Dean Warren,Toronto Maple Leafs,Anaheim Ducks
2002020126,Pittsburgh Penguins,3,Washington Capitals,2,Chris Lee,Dan Marouelli,Pittsburgh Penguins,Washington Capitals
2002020127,Florida Panthers,1,Tampa Bay Lightning,6,Shane Heyer,Rob Shick,Tampa Bay Lightning,Florida Panthers
2002020128,Edmonton Oilers,3,Dallas Stars,4,Mike Hasenfratz,Bill McCreary,Dallas Stars,Edmonton Oilers
2002020129,New York Islanders,2,Phoenix Coyotes,3,Chris Rooney,Paul Stewart,Phoenix Coyotes,New York Islanders
2002020130,Philadelphia Flyers,2,Ottawa Senators,1,Blaine Angus,Kerry Fraser,Philadelphia Flyers,Ottawa Senators
2002020131,Montréal Canadiens,2,Anaheim Ducks,2,Greg Kimmerly,Don Van Massenhoven,Montréal Canadiens,Anaheim Ducks
2002020132,New Jersey Devils,1,Carolina Hurricanes,2,Dan Marouelli,Stephen Walkom,Carolina Hurricanes,New Jersey Devils
2002020133,Atlanta Thrashers,0,Los Angeles Kings,4,Stephane Auger,Ian Walsh,Los Angeles Kings,Atlanta Thrashers
2002020134,Detroit Red Wings,3,San Jose Sharks,2,Mark Faucette,Marc Joannette,Detroit Red Wings,San Jose Sharks
2002020135,Minnesota Wild,3,Colorado Avalanche,2,Harry Dumas,Don Koharski,Minnesota Wild,Colorado Avalanche
2002020136,Chicago Blackhawks,3,Columbus Blue Jackets,2,Rob Martell,Dan O'Halloran,Chicago Blackhawks,Columbus Blue Jackets
2002020137,Vancouver Canucks,1,Buffalo Sabres,1,Terry Gregson,Dean Morton,Vancouver Canucks,Buffalo Sabres
2002020138,Ottawa Senators,1,Pittsburgh Penguins,4,Bob Langdon,Michael McGeough,Pittsburgh Penguins,Ottawa Senators
2002020139,Washington Capitals,2,Boston Bruins,7,Stephen Walkom,Scott Zelkin,Boston Bruins,Washington Capitals
2002020140,Carolina Hurricanes,4,New York Islanders,2,Kerry Fraser,Chris Lee,Carolina Hurricanes,New York Islanders
2002020141,Tampa Bay Lightning,3,New York Rangers,0,Rob Shick,Ian Walsh,Tampa Bay Lightning,New York Rangers
2002020142,St. Louis Blues,7,Nashville Predators,0,Eric Furlatt,Don Koharski,St. Louis Blues,Nashville Predators
2002020143,Dallas Stars,2,Florida Panthers,3,Mike Hasenfratz,Shane Heyer,Florida Panthers,Dallas Stars
2002020144,Boston Bruins,1,Anaheim Ducks,4,Bob Langdon,Paul Stewart,Anaheim Ducks,Boston Bruins
2002020145,Toronto Maple Leafs,3,Atlanta Thrashers,3,Blaine Angus,Greg Kimmerly,Toronto Maple Leafs,Atlanta Thrashers
2002020146,Philadelphia Flyers,6,Phoenix Coyotes,2,Mark Faucette,Bill McCreary,Philadelphia Flyers,Phoenix Coyotes
2002020147,Minnesota Wild,2,San Jose Sharks,1,Tim Peel,Brad Watson,Minnesota Wild,San Jose Sharks
2002020148,Chicago Blackhawks,2,Los Angeles Kings,1,Mike Leggo,Kevin Pollock,Chicago Blackhawks,Los Angeles Kings
2002020149,Calgary Flames,3,Buffalo Sabres,0,Terry Gregson,Kelly Sutherland,Calgary Flames,Buffalo Sabres
2002020150,Vancouver Canucks,1,Colorado Avalanche,5,Dave Jackson,Dean Morton,Colorado Avalanche,Vancouver Canucks
2002020151,Washington Capitals,3,Tampa Bay Lightning,2,Stephane Auger,Don Van Massenhoven,Washington Capitals,Tampa Bay Lightning
2002020152,Carolina Hurricanes,2,Montréal Canadiens,2,Michael McGeough,Dean Warren,Carolina Hurricanes,Montréal Canadiens
2002020153,Columbus Blue Jackets,4,Dallas Stars,2,Eric Furlatt,Dan O'Halloran,Columbus Blue Jackets,Dallas Stars
2002020154,Edmonton Oilers,1,Buffalo Sabres,1,Dave Jackson,Kelly Sutherland,Edmonton Oilers,Buffalo Sabres
2002020155,New Jersey Devils,5,Chicago Blackhawks,1,Kerry Fraser,Mike Leggo,New Jersey Devils,Chicago Blackhawks
2002020156,Boston Bruins,3,New York Rangers,2,Chris Rooney,Paul Stewart,Boston Bruins,New York Rangers
2002020157,Toronto Maple Leafs,2,Montréal Canadiens,5,Don Koharski,Brad Watson,Montréal Canadiens,Toronto Maple Leafs
2002020158,Ottawa Senators,5,Detroit Red Wings,2,Rob Martell,Stephen Walkom,Ottawa Senators,Detroit Red Wings
2002020159,New York Islanders,1,St. Louis Blues,6,Don Van Massenhoven,Scott Zelkin,St. Louis Blues,New York Islanders
2002020160,Philadelphia Flyers,2,Washington Capitals,1,Bill McCreary,Ian Walsh,Philadelphia Flyers,Washington Capitals
2002020161,Pittsburgh Penguins,5,Tampa Bay Lightning,3,Paul Devorski,Bob Langdon,Pittsburgh Penguins,Tampa Bay Lightning
2002020162,Florida Panthers,1,Atlanta Thrashers,3,Mark Faucette,Marc Joannette,Atlanta Thrashers,Florida Panthers
2002020163,Minnesota Wild,2,Vancouver Canucks,4,Tim Peel,Kevin Pollock,Vancouver Canucks,Minnesota Wild
2002020164,Calgary Flames,4,Colorado Avalanche,4,Dennis LaRue,Brad Meier,Calgary Flames,Colorado Avalanche
2002020165,Los Angeles Kings,6,Nashville Predators,5,Mike Hasenfratz,Kelly Sutherland,Los Angeles Kings,Nashville Predators
2002020166,New York Rangers,2,St. Louis Blues,3,Stephane Auger,Brad Watson,St. Louis Blues,New York Rangers
2002020167,Detroit Red Wings,3,Dallas Stars,3,Michael McGeough,Dan O'Halloran,Detroit Red Wings,Dallas Stars
2002020168,Columbus Blue Jackets,3,Buffalo Sabres,2,Rob Martell,Dean Warren,Columbus Blue Jackets,Buffalo Sabres
2002020169,Phoenix Coyotes,2,Nashville Predators,1,Dave Jackson,Jay Sharrers,Phoenix Coyotes,Nashville Predators
2002020170,Chicago Blackhawks,1,Edmonton Oilers,4,Chris Lee,Dan Marouelli,Edmonton Oilers,Chicago Blackhawks
2002020171,Anaheim Ducks,3,San Jose Sharks,4,Mike Hasenfratz,Rob Shick,San Jose Sharks,Anaheim Ducks
2002020172,New York Islanders,2,Calgary Flames,4,Marc Joannette,Mike Leggo,Calgary Flames,New York Islanders
2002020173,Colorado Avalanche,2,Vancouver Canucks,4,Paul Devorski,Kevin Pollock,Vancouver Canucks,Colorado Avalanche
2002020174,Los Angeles Kings,2,Minnesota Wild,5,Shane Heyer,Kelly Sutherland,Minnesota Wild,Los Angeles Kings
2002020175,New York Rangers,5,Edmonton Oilers,2,Kerry Fraser,Marc Joannette,New York Rangers,Edmonton Oilers
2002020176,Carolina Hurricanes,1,Philadelphia Flyers,2,Blaine Angus,Dan Marouelli,Philadelphia Flyers,Carolina Hurricanes
2002020177,Columbus Blue Jackets,3,Washington Capitals,4,Greg Kimmerly,Stephen Walkom,Washington Capitals,Columbus Blue Jackets
2002020178,Toronto Maple Leafs,4,Tampa Bay Lightning,3,Terry Gregson,Dennis LaRue,Toronto Maple Leafs,Tampa Bay Lightning
2002020179,Montréal Canadiens,2,St. Louis Blues,5,Bill McCreary,Scott Zelkin,St. Louis Blues,Montréal Canadiens
2002020180,New Jersey Devils,2,Calgary Flames,3,Mike Leggo,Brad Watson,Calgary Flames,New Jersey Devils
2002020181,Detroit Red Wings,0,Chicago Blackhawks,2,Rob Shick,Dean Warren,Chicago Blackhawks,Detroit Red Wings
2002020182,San Jose Sharks,5,Los Angeles Kings,2,Brad Meier,Don Van Massenhoven,San Jose Sharks,Los Angeles Kings
2002020183,Florida Panthers,4,Pittsburgh Penguins,3,Dan O'Halloran,Paul Stewart,Florida Panthers,Pittsburgh Penguins
2002020184,Dallas Stars,4,Vancouver Canucks,0,Paul Devorski,Mike Hasenfratz,Dallas Stars,Vancouver Canucks
2002020185,Colorado Avalanche,2,Ottawa Senators,5,Kevin Pollock,Don Van Massenhoven,Ottawa Senators,Colorado Avalanche
2002020186,Anaheim Ducks,2,Nashville Predators,1,Dave Jackson,Kelly Sutherland,Anaheim Ducks,Nashville Predators
2002020187,New York Rangers,1,Calgary Flames,0,Rob Shick,Brad Watson,New York Rangers,Calgary Flames
2002020188,Philadelphia Flyers,0,New Jersey Devils,1,Marc Joannette,Dan Marouelli,New Jersey Devils,Philadelphia Flyers
2002020189,Washington Capitals,2,Florida Panthers,1,Don Koharski,Chris Rooney,Washington Capitals,Florida Panthers
2002020190,Carolina Hurricanes,2,Buffalo Sabres,0,Blaine Angus,Kerry Fraser,Carolina Hurricanes,Buffalo Sabres
2002020191,Montréal Canadiens,3,New York Islanders,0,Mark Faucette,Dennis LaRue,Montréal Canadiens,New York Islanders
2002020192,Detroit Red Wings,2,Boston Bruins,1,Terry Gregson,Stephen Walkom,Detroit Red Wings,Boston Bruins
2002020193,St. Louis Blues,2,Columbus Blue Jackets,5,Tim Peel,Kevin Pollock,Columbus Blue Jackets,St. Louis Blues
2002020194,Chicago Blackhawks,5,Atlanta Thrashers,0,Greg Kimmerly,Mike Leggo,Chicago Blackhawks,Atlanta Thrashers
2002020195,Phoenix Coyotes,4,Minnesota Wild,1,Brad Meier,Don Van Massenhoven,Phoenix Coyotes,Minnesota Wild
2002020196,San Jose Sharks,2,Nashville Predators,2,Rob Martell,Kelly Sutherland,San Jose Sharks,Nashville Predators
2002020197,Ottawa Senators,2,Los Angeles Kings,3,Mark Faucette,Chris Lee,Los Angeles Kings,Ottawa Senators
2002020198,New York Islanders,4,Edmonton Oilers,2,Bob Langdon,Rob Shick,New York Islanders,Edmonton Oilers
2002020199,Tampa Bay Lightning,4,Pittsburgh Penguins,1,Dan O'Halloran,Paul Stewart,Tampa Bay Lightning,Pittsburgh Penguins
2002020200,Dallas Stars,2,Toronto Maple Leafs,1,Paul Devorski,Michael McGeough,Dallas Stars,Toronto Maple Leafs
2002020201,Colorado Avalanche,2,Anaheim Ducks,3,Dave Jackson,Rob Martell,Anaheim Ducks,Colorado Avalanche
2002020202,Boston Bruins,7,Ottawa Senators,1,Dan Marouelli,Scott Zelkin,Boston Bruins,Ottawa Senators
2002020203,Buffalo Sabres,4,Atlanta Thrashers,6,Blaine Angus,Dennis LaRue,Atlanta Thrashers,Buffalo Sabres
2002020204,Montréal Canadiens,3,Los Angeles Kings,1,Chris Lee,Bill McCreary,Montréal Canadiens,Los Angeles Kings
2002020205,Washington Capitals,4,Philadelphia Flyers,1,Stephane Auger,Stephen Walkom,Washington Capitals,Philadelphia Flyers
2002020206,Carolina Hurricanes,3,Pittsburgh Penguins,2,Don Koharski,Chris Rooney,Carolina Hurricanes,Pittsburgh Penguins
2002020207,Columbus Blue Jackets,6,New York Rangers,3,Kerry Fraser,Tim Peel,Columbus Blue Jackets,New York Rangers
2002020208,St. Louis Blues,6,Toronto Maple Leafs,3,Mike Hasenfratz,Kevin Pollock,St. Louis Blues,Toronto Maple Leafs
2002020209,New Jersey Devils,3,Edmonton Oilers,6,Marc Joannette,Brad Watson,Edmonton Oilers,New Jersey Devils
2002020210,Tampa Bay Lightning,2,Chicago Blackhawks,3,Paul Stewart,Ian Walsh,Chicago Blackhawks,Tampa Bay Lightning
2002020211,Florida Panthers,3,Calgary Flames,0,Dan O'Halloran,Dean Warren,Florida Panthers,Calgary Flames
2002020212,Phoenix Coyotes,2,Vancouver Canucks,5,Michael McGeough,Don Van Massenhoven,Vancouver Canucks,Phoenix Coyotes
2002020213,San Jose Sharks,2,Minnesota Wild,4,Shane Heyer,Kelly Sutherland,Minnesota Wild,San Jose Sharks
2002020214,New York Islanders,3,Dallas Stars,2,Mark Faucette,Rob Shick,New York Islanders,Dallas Stars
2002020215,Anaheim Ducks,1,Minnesota Wild,0,Rob Martell,Brad Meier,Anaheim Ducks,Minnesota Wild
2002020216,Colorado Avalanche,3,Nashville Predators,4,Paul Devorski,Dave Jackson,Nashville Predators,Colorado Avalanche
