code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2006030321,Detroit Red Wings,2,Anaheim Ducks,1,Paul Devorski,Don Koharski,Detroit Red Wings,Anaheim Ducks
2006030322,Detroit Red Wings,3,Anaheim Ducks,4,Rob Shick,Kevin Pollock,Anaheim Ducks,Detroit Red Wings
2006030323,Anaheim Ducks,0,Detroit Red Wings,5,Bill McCreary,Brad Watson,Detroit Red Wings,Anaheim Ducks
2006030324,Anaheim Ducks,5,Detroit Red Wings,3,Dan O'Halloran,Don VanMassenhoven,Anaheim Ducks,Detroit Red Wings
2006030325,Detroit Red Wings,1,Anaheim Ducks,2,Paul Devorski,Don Koharski,Anaheim Ducks,Detroit Red Wings
2006030326,Anaheim Ducks,4,Detroit Red Wings,3,Rob Shick,Kevin Pollock,Anaheim Ducks,Detroit Red Wings
2006030411,Anaheim Ducks,3,Ottawa Senators,2,Paul Devorski,Dan O'Halloran,Anaheim Ducks,Ottawa Senators
2006030412,Anaheim Ducks,1,Ottawa Senators,0,Bill McCreary,Brad Watson,Anaheim Ducks,Ottawa Senators
2006030413,Ottawa Senators,5,Anaheim Ducks,3,Paul Devorski,Dan O'Halloran,Ottawa Senators,Anaheim Ducks
2006030414,Ottawa Senators,2,Anaheim Ducks,3,Bill McCreary,Brad Watson,Anaheim Ducks,Ottawa Senators
2006030415,Anaheim Ducks,6,Ottawa Senators,2,Paul Devorski,Dan O'Halloran,Anaheim Ducks,Ottawa Senators
