code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2001020024,Edmonton Oilers,6,Phoenix Coyotes,2,Bernard Degrace,Greg Kimmerly,Edmonton Oilers,Phoenix Coyotes
2001020025,Vancouver Canucks,1,Detroit Red Wings,4,Brad Meier,Rob Shick,Detroit Red Wings,Vancouver Canucks
2001020026,San Jose Sharks,0,Minnesota Wild,0,Bill McCreary,Kelly Sutherland,San Jose Sharks,Minnesota Wild
2001020027,New York Rangers,5,Buffalo Sabres,4,Mike Leggo,Kevin Pollock,New York Rangers,Buffalo Sabres
2001020028,Carolina Hurricanes,3,Dallas Stars,0,Paul Devorski,Tim Peel,Carolina Hurricanes,Dallas Stars
2001020029,Tampa Bay Lightning,0,Florida Panthers,5,Kerry Fraser,Kevin Maguire,Florida Panthers,Tampa Bay Lightning
2001020030,Los Angeles Kings,3,Minnesota Wild,4,Bill McCreary,Kelly Sutherland,Minnesota Wild,Los Angeles Kings
2001020031,Boston Bruins,4,Washington Capitals,0,Don Koharski,Dean Warren,Boston Bruins,Washington Capitals
2001020032,Toronto Maple Leafs,6,Anaheim Ducks,1,Dan Marouelli,Chris Rooney,Toronto Maple Leafs,Anaheim Ducks
2001020033,Columbus Blue Jackets,2,Philadelphia Flyers,2,Mark Faucette,Eric Furlatt,Columbus Blue Jackets,Philadelphia Flyers
2001020034,Calgary Flames,1,Phoenix Coyotes,2,BRAD MEIER,Terry Gregson,Phoenix Coyotes,Calgary Flames
2001020035,Montréal Canadiens,3,Anaheim Ducks,1,Don Van Massenhoven,Dean Warren,Montréal Canadiens,Anaheim Ducks
2001020036,Carolina Hurricanes,2,Ottawa Senators,6,Mike Leggo,Tim Peel,Ottawa Senators,Carolina Hurricanes
2001020037,Dallas Stars,2,Los Angeles Kings,1,Stephane Auger,Greg Kimmerly,Dallas Stars,Los Angeles Kings
2001020038,Colorado Avalanche,5,Vancouver Canucks,4,Bill McCreary,Kelly Sutherland,Colorado Avalanche,Vancouver Canucks
2001020039,Edmonton Oilers,1,Chicago Blackhawks,0,Terry Gregson,Brad Meier,Edmonton Oilers,Chicago Blackhawks
2001020040,Buffalo Sabres,2,Philadelphia Flyers,1,Blaine Angus,Dan Marouelli,Buffalo Sabres,Philadelphia Flyers
2001020041,New York Rangers,2,Washington Capitals,5,Dave Jackson,Brad Watson,Washington Capitals,New York Rangers
2001020042,Pittsburgh Penguins,3,New York Islanders,6,Tom Kowal,Dan O'Halloran,New York Islanders,Pittsburgh Penguins
2001020043,Florida Panthers,0,Ottawa Senators,2,Mike Hasenfratz,Kevin Maguire,Ottawa Senators,Florida Panthers
2001020044,Detroit Red Wings,2,Calgary Flames,4,Chris Rooney,Stephen Walkom,Calgary Flames,Detroit Red Wings
2001020045,Minnesota Wild,2,Boston Bruins,1,Shane Heyer,Dennis LaRue,Minnesota Wild,Boston Bruins
2001020046,New Jersey Devils,4,New York Islanders,6,Ian Walsh,Brad Watson,New York Islanders,New Jersey Devils
2001020047,Carolina Hurricanes,2,Toronto Maple Leafs,3,Blaine Angus,Mike Leggo,Toronto Maple Leafs,Carolina Hurricanes
2001020048,Chicago Blackhawks,3,Phoenix Coyotes,0,Dennis LaRue,Rob Martell,Chicago Blackhawks,Phoenix Coyotes
2001020049,St. Louis Blues,5,Los Angeles Kings,6,Greg Kimmerly,Don Koharski,Los Angeles Kings,St. Louis Blues
2001020050,Dallas Stars,1,Vancouver Canucks,4,Mark Faucette,Shane Heyer,Vancouver Canucks,Dallas Stars
2001020051,Nashville Predators,1,Calgary Flames,0,Tom Kowal,Dan O'Halloran,Nashville Predators,Calgary Flames
2001020052,Edmonton Oilers,5,Colorado Avalanche,3,Terry Gregson,Kelly Sutherland,Edmonton Oilers,Colorado Avalanche
2001020053,San Jose Sharks,4,Tampa Bay Lightning,3,BILL McCREARY,SCOTT ZELKIN,San Jose Sharks,Tampa Bay Lightning
2001020054,Detroit Red Wings,4,Buffalo Sabres,2,Kerry Fraser,Rob Martell,Detroit Red Wings,Buffalo Sabres
2001020055,Columbus Blue Jackets,1,Montréal Canadiens,3,Dennis LaRue,Tim Peel,Montréal Canadiens,Columbus Blue Jackets
2001020056,Minnesota Wild,6,Chicago Blackhawks,4,Eric Furlatt,Don Koharski,Minnesota Wild,Chicago Blackhawks
2001020057,Anaheim Ducks,2,Washington Capitals,1,Brad Meier,Scott Zelkin,Anaheim Ducks,Washington Capitals
2001020058,Toronto Maple Leafs,2,St. Louis Blues,5,Stephane Auger,Kerry Fraser,St. Louis Blues,Toronto Maple Leafs
2001020059,Montréal Canadiens,3,New Jersey Devils,1,Dave Jackson,Marc Joannette,Montréal Canadiens,New Jersey Devils
2001020060,Ottawa Senators,2,New York Rangers,2,Kevin Pollock,Don Van Massenhoven,Ottawa Senators,New York Rangers
2001020062,Atlanta Thrashers,2,Carolina Hurricanes,5,Shane Heyer,Brad Watson,Carolina Hurricanes,Atlanta Thrashers
2001020063,Florida Panthers,2,Philadelphia Flyers,5,Mark Faucette,Greg Kimmerly,Philadelphia Flyers,Florida Panthers
2001020064,Dallas Stars,3,Calgary Flames,4,Mike Leggo,Rob Shick,Calgary Flames,Dallas Stars
2001020065,Nashville Predators,3,Edmonton Oilers,4,Mike Hasenfratz,Tom Kowal,Edmonton Oilers,Nashville Predators
2001020066,Vancouver Canucks,4,Colorado Avalanche,0,Terry Gregson,Kelly Sutherland,Vancouver Canucks,Colorado Avalanche
2001020067,Phoenix Coyotes,5,Washington Capitals,2,Don Koharski,Michael McGeough,Phoenix Coyotes,Washington Capitals
2001020068,Los Angeles Kings,0,Tampa Bay Lightning,1,Dan Marouelli,Brad Meier,Tampa Bay Lightning,Los Angeles Kings
2001020069,San Jose Sharks,3,Boston Bruins,2,Paul Devorski,Scott Zelkin,San Jose Sharks,Boston Bruins
2001020070,Buffalo Sabres,4,Pittsburgh Penguins,1,Stephane Auger,Bill McCreary,Buffalo Sabres,Pittsburgh Penguins
2001020071,Chicago Blackhawks,2,Columbus Blue Jackets,2,Dennis LaRue,Tim Peel,Chicago Blackhawks,Columbus Blue Jackets
2001020072,Minnesota Wild,3,Edmonton Oilers,3,SHICK,WARREN,Minnesota Wild,Edmonton Oilers
2001020073,Anaheim Ducks,2,Tampa Bay Lightning,3,Dan Marouelli,Brad Meier,Tampa Bay Lightning,Anaheim Ducks
2001020074,Montréal Canadiens,1,New York Rangers,2,Stephane Auger,Kerry Fraser,New York Rangers,Montréal Canadiens
2001020075,Buffalo Sabres,3,Nashville Predators,3,Dave Jackson,Greg Kimmerly,Buffalo Sabres,Nashville Predators
2001020076,Pittsburgh Penguins,5,Ottawa Senators,2,Mark Faucette,Mike Hasenfratz,Pittsburgh Penguins,Ottawa Senators
2001020077,Atlanta Thrashers,3,Philadelphia Flyers,3,Shane Heyer,Marc Joannette,Atlanta Thrashers,Philadelphia Flyers
2001020078,Detroit Red Wings,4,Columbus Blue Jackets,3,Kevin Maguire,Don Van Massenhoven,Detroit Red Wings,Columbus Blue Jackets
2001020079,Minnesota Wild,3,San Jose Sharks,3,Chris Lee,Rob Shick,Minnesota Wild,San Jose Sharks
2001020080,Colorado Avalanche,2,Tampa Bay Lightning,1,Dean Warren,Brad Watson,Colorado Avalanche,Tampa Bay Lightning
2001020081,Edmonton Oilers,1,Toronto Maple Leafs,4,Tim Peel,Kevin Pollock,Toronto Maple Leafs,Edmonton Oilers
2001020082,Vancouver Canucks,2,Florida Panthers,2,Rob Martell,Stephen Walkom,Vancouver Canucks,Florida Panthers
2001020083,Phoenix Coyotes,1,Boston Bruins,1,Dan Marouelli,Jay Sharrers,Phoenix Coyotes,Boston Bruins
2001020084,Los Angeles Kings,2,Washington Capitals,3,Paul Devorski,Scott Zelkin,Washington Capitals,Los Angeles Kings
2001020085,New York Rangers,4,New Jersey Devils,3,Blaine Angus,Dave Jackson,New York Rangers,New Jersey Devils
2001020086,Carolina Hurricanes,0,New York Islanders,4,Mark Faucette,Mike Hasenfratz,New York Islanders,Carolina Hurricanes
2001020087,St. Louis Blues,2,Dallas Stars,2,Marc Joannette,Dan O'Halloran,St. Louis Blues,Dallas Stars
2001020088,Anaheim Ducks,2,Boston Bruins,2,Dan Marouelli,Rob Martell,Anaheim Ducks,Boston Bruins
2001020089,Ottawa Senators,0,Pittsburgh Penguins,3,Kevin Maguire,Bill McCreary,Pittsburgh Penguins,Ottawa Senators
2001020090,New Jersey Devils,6,San Jose Sharks,1,Terry Gregson,Dave Jackson,New Jersey Devils,San Jose Sharks
2001020091,New York Islanders,2,Carolina Hurricanes,1,Blaine Angus,Don Van Massenhoven,New York Islanders,Carolina Hurricanes
2001020092,Detroit Red Wings,3,Philadelphia Flyers,2,Kerry Fraser,Chris Lee,Detroit Red Wings,Philadelphia Flyers
2001020093,Dallas Stars,3,Phoenix Coyotes,1,Dennis LaRue,Rob Shick,Dallas Stars,Phoenix Coyotes
2001020094,Nashville Predators,3,Chicago Blackhawks,5,Mike Hasenfratz,Kelly Sutherland,Chicago Blackhawks,Nashville Predators
2001020095,Colorado Avalanche,1,Edmonton Oilers,4,Dean Warren,Brad Watson,Edmonton Oilers,Colorado Avalanche
2001020096,Calgary Flames,3,Florida Panthers,1,Tim Peel,Stephen Walkom,Calgary Flames,Florida Panthers
2001020097,Vancouver Canucks,5,Toronto Maple Leafs,6,Mike Leggo,Dan Marouelli,Toronto Maple Leafs,Vancouver Canucks
2001020098,Los Angeles Kings,4,Anaheim Ducks,1,Paul Devorski,Kevin Pollock,Los Angeles Kings,Anaheim Ducks
2001020099,Buffalo Sabres,1,Columbus Blue Jackets,3,Michael McGeough,Chris Rooney,Columbus Blue Jackets,Buffalo Sabres
2001020100,Washington Capitals,4,Montréal Canadiens,1,Greg Kimmerly,Tom Kowal,Washington Capitals,Montréal Canadiens
2001020101,Atlanta Thrashers,3,New York Rangers,4,Marc Joannette,Dan O'Halloran,New York Rangers,Atlanta Thrashers
2001020102,Minnesota Wild,2,St. Louis Blues,3,Don Koharski,Dean Warren,St. Louis Blues,Minnesota Wild
2001020103,Montréal Canadiens,1,Buffalo Sabres,3,Dave Jackson,Chris Rooney,Buffalo Sabres,Montréal Canadiens
2001020104,New Jersey Devils,3,Ottawa Senators,2,Blaine Angus,Terry Gregson,New Jersey Devils,Ottawa Senators
2001020105,New York Islanders,2,San Jose Sharks,2,Don Van Massenhoven,Scott Zelkin,New York Islanders,San Jose Sharks
2001020106,Philadelphia Flyers,6,Washington Capitals,3,Michael McGeough,Dan O'Halloran,Philadelphia Flyers,Washington Capitals
2001020107,Carolina Hurricanes,2,Atlanta Thrashers,1,Harry Dumas,Bill McCreary,Carolina Hurricanes,Atlanta Thrashers
2001020108,Tampa Bay Lightning,5,New York Rangers,2,Mark Faucette,Tom Kowal,Tampa Bay Lightning,New York Rangers
2001020109,Detroit Red Wings,3,Los Angeles Kings,2,Mike Hasenfratz,Dan Marouelli,Detroit Red Wings,Los Angeles Kings
2001020110,Columbus Blue Jackets,0,Colorado Avalanche,5,Don Koharski,Rob Martell,Colorado Avalanche,Columbus Blue Jackets
2001020111,St. Louis Blues,2,Pittsburgh Penguins,1,Paul Devorski,Marc Joannette,St. Louis Blues,Pittsburgh Penguins
2001020112,Dallas Stars,2,Chicago Blackhawks,2,Dennis LaRue,Rob Shick,Dallas Stars,Chicago Blackhawks
2001020113,Nashville Predators,1,Boston Bruins,2,Greg Kimmerly,Jay Sharrers,Boston Bruins,Nashville Predators
2001020114,Calgary Flames,4,Toronto Maple Leafs,1,Shane Heyer,Stephen Walkom,Calgary Flames,Toronto Maple Leafs
2001020115,Edmonton Oilers,6,Florida Panthers,2,Brad Meier,Tim Peel,Edmonton Oilers,Florida Panthers
2001020116,Phoenix Coyotes,5,Vancouver Canucks,2,Kevin Pollock,Kelly Sutherland,Phoenix Coyotes,Vancouver Canucks
2001020117,Chicago Blackhawks,4,Colorado Avalanche,2,Marc Joannette,Don Koharski,Chicago Blackhawks,Colorado Avalanche
2001020118,Anaheim Ducks,3,Vancouver Canucks,1,Mike Leggo,Brad Watson,Anaheim Ducks,Vancouver Canucks
2001020119,New York Rangers,1,San Jose Sharks,5,Blaine Angus,Kerry Fraser,San Jose Sharks,New York Rangers
2001020120,St. Louis Blues,2,Calgary Flames,3,Kevin Maguire,Don Van Massenhoven,Calgary Flames,St. Louis Blues
2001020121,Edmonton Oilers,2,Nashville Predators,4,Shane Heyer,Stephen Walkom,Nashville Predators,Edmonton Oilers
2001020122,Buffalo Sabres,4,San Jose Sharks,1,Michael McGeough,Ian Walsh,Buffalo Sabres,San Jose Sharks
2001020123,Toronto Maple Leafs,2,Boston Bruins,0,Terry Gregson,Dean Warren,Toronto Maple Leafs,Boston Bruins
2001020124,Ottawa Senators,1,New Jersey Devils,2,Greg Kimmerly,Dan O'Halloran,New Jersey Devils,Ottawa Senators
2001020125,Atlanta Thrashers,2,Pittsburgh Penguins,4,Mark Faucette,Kerry Fraser,Pittsburgh Penguins,Atlanta Thrashers
2001020126,Tampa Bay Lightning,1,Washington Capitals,1,Rob Martell,Bill McCreary,Tampa Bay Lightning,Washington Capitals
2001020127,Columbus Blue Jackets,1,Los Angeles Kings,7,Blaine Angus,Kevin Maguire,Los Angeles Kings,Columbus Blue Jackets
2001020128,Chicago Blackhawks,6,Calgary Flames,3,Paul Devorski,Jay Sharrers,Chicago Blackhawks,Calgary Flames
2001020129,Colorado Avalanche,5,Carolina Hurricanes,1,Dennis LaRue,Mike Leggo,Colorado Avalanche,Carolina Hurricanes
2001020130,Vancouver Canucks,4,Nashville Predators,2,Shane Heyer,Stephen Walkom,Vancouver Canucks,Nashville Predators
2001020131,Pittsburgh Penguins,3,Dallas Stars,2,Dan Marouelli,Ian Walsh,Pittsburgh Penguins,Dallas Stars
2001020132,Florida Panthers,3,Washington Capitals,4,Rob Martell,Bill McCreary,Washington Capitals,Florida Panthers
2001020133,Detroit Red Wings,4,Edmonton Oilers,1,Dave Jackson,Don Koharski,Detroit Red Wings,Edmonton Oilers
2001020134,Minnesota Wild,3,Carolina Hurricanes,7,Paul Devorski,Tim Peel,Carolina Hurricanes,Minnesota Wild
2001020135,Phoenix Coyotes,2,Anaheim Ducks,3,Rob Shick,Brad Watson,Anaheim Ducks,Phoenix Coyotes
2001020136,Boston Bruins,2,Toronto Maple Leafs,1,Kerry Fraser,Scott Zelkin,Boston Bruins,Toronto Maple Leafs
2001020137,Philadelphia Flyers,2,Ottawa Senators,7,Mark Faucette,Dan Marouelli,Ottawa Senators,Philadelphia Flyers
2001020138,Tampa Bay Lightning,3,Los Angeles Kings,0,Stephane Auger,Greg Kimmerly,Tampa Bay Lightning,Los Angeles Kings
2001020139,Columbus Blue Jackets,2,Edmonton Oilers,5,Mike Hasenfratz,Jay Sharrers,Edmonton Oilers,Columbus Blue Jackets
2001020140,Chicago Blackhawks,4,San Jose Sharks,2,Don Koharski,Dean Warren,Chicago Blackhawks,San Jose Sharks
2001020141,St. Louis Blues,5,New York Rangers,1,Paul Devorski,Tom Kowal,St. Louis Blues,New York Rangers
2001020142,Colorado Avalanche,4,Vancouver Canucks,1,Dennis LaRue,Mike Leggo,Colorado Avalanche,Vancouver Canucks
2001020143,Calgary Flames,4,Nashville Predators,5,Brad Meier,Kelly Sutherland,Nashville Predators,Calgary Flames
2001020144,Buffalo Sabres,2,Montréal Canadiens,5,Terry Gregson,Kevin Pollock,Montréal Canadiens,Buffalo Sabres
2001020145,Carolina Hurricanes,2,New York Islanders,3,Don Van Massenhoven,Ian Walsh,New York Islanders,Carolina Hurricanes
2001020146,Atlanta Thrashers,1,Washington Capitals,0,Greg Kimmerly,Tim Peel,Atlanta Thrashers,Washington Capitals
2001020147,Florida Panthers,3,Los Angeles Kings,2,Stephane Auger,Bill McCreary,Florida Panthers,Los Angeles Kings
2001020148,Detroit Red Wings,3,Dallas Stars,5,Mike Hasenfratz,Dan O'Halloran,Dallas Stars,Detroit Red Wings
2001020149,Boston Bruins,1,New York Rangers,2,Kerry Fraser,Dave Jackson,New York Rangers,Boston Bruins
2001020150,Toronto Maple Leafs,4,Pittsburgh Penguins,0,Dan Marouelli,Kevin Pollock,Toronto Maple Leafs,Pittsburgh Penguins
2001020151,Montréal Canadiens,1,Philadelphia Flyers,5,Kevin Maguire,Stephen Walkom,Philadelphia Flyers,Montréal Canadiens
2001020152,Ottawa Senators,4,St. Louis Blues,1,Blaine Angus,Marc Joannette,Ottawa Senators,St. Louis Blues
2001020153,New Jersey Devils,3,Buffalo Sabres,1,Mark Faucette,Mike Hasenfratz,New Jersey Devils,Buffalo Sabres
2001020154,Atlanta Thrashers,4,Tampa Bay Lightning,3,Greg Kimmerly,Tim Peel,Atlanta Thrashers,Tampa Bay Lightning
2001020155,Nashville Predators,0,Detroit Red Wings,1,Tom Kowal,Don Van Massenhoven,Detroit Red Wings,Nashville Predators
2001020156,Calgary Flames,4,Minnesota Wild,2,Mike Leggo,Kelly Sutherland,Calgary Flames,Minnesota Wild
2001020157,Edmonton Oilers,3,Vancouver Canucks,2,Dennis LaRue,Brad Meier,Edmonton Oilers,Vancouver Canucks
2001020158,Phoenix Coyotes,1,Colorado Avalanche,0,Shane Heyer,Dean Warren,Phoenix Coyotes,Colorado Avalanche
2001020159,San Jose Sharks,2,Columbus Blue Jackets,0,Paul Devorski,Brad Watson,San Jose Sharks,Columbus Blue Jackets
2001020160,New York Islanders,3,Dallas Stars,2,Stephane Auger,Dan O'Halloran,New York Islanders,Dallas Stars
2001020161,Pittsburgh Penguins,2,Florida Panthers,2,Rob Shick,Ian Walsh,Pittsburgh Penguins,Florida Panthers
2001020162,Carolina Hurricanes,3,Los Angeles Kings,2,Terry Gregson,Scott Zelkin,Carolina Hurricanes,Los Angeles Kings
2001020163,Chicago Blackhawks,3,Boston Bruins,3,Rob Martell,Stephen Walkom,Chicago Blackhawks,Boston Bruins
2001020164,Anaheim Ducks,2,Colorado Avalanche,3,Dean Warren,Brad Watson,Colorado Avalanche,Anaheim Ducks
2001020165,New York Rangers,4,Dallas Stars,2,Mark Faucette,Dave Jackson,New York Rangers,Dallas Stars
2001020166,Boston Bruins,3,New Jersey Devils,4,Marc Joannette,Chris Rooney,New Jersey Devils,Boston Bruins
2001020167,Buffalo Sabres,2,Phoenix Coyotes,3,Michael McGeough,Scott Zelkin,Phoenix Coyotes,Buffalo Sabres
2001020168,Toronto Maple Leafs,3,Tampa Bay Lightning,2,Mike Hasenfratz,Greg Kimmerly,Toronto Maple Leafs,Tampa Bay Lightning
2001020169,New York Islanders,3,Florida Panthers,2,Kevin Pollock,Rob Shick,New York Islanders,Florida Panthers
2001020170,Washington Capitals,0,Philadelphia Flyers,3,Blaine Angus,Dan Marouelli,Philadelphia Flyers,Washington Capitals
2001020171,Carolina Hurricanes,2,Detroit Red Wings,5,Terry Gregson,Tim Peel,Detroit Red Wings,Carolina Hurricanes
2001020172,Atlanta Thrashers,3,Ottawa Senators,6,Mark Faucette,Dan O'Halloran,Ottawa Senators,Atlanta Thrashers
2001020173,Chicago Blackhawks,5,Los Angeles Kings,1,Eric Furlatt,Stephen Walkom,Chicago Blackhawks,Los Angeles Kings
2001020174,Nashville Predators,2,Minnesota Wild,4,Kevin Maguire,Don Van Massenhoven,Minnesota Wild,Nashville Predators
2001020175,Edmonton Oilers,3,Montréal Canadiens,1,Don Koharski,Kelly Sutherland,Edmonton Oilers,Montréal Canadiens
2001020176,Vancouver Canucks,3,Columbus Blue Jackets,1,Brad Meier,Dean Warren,Vancouver Canucks,Columbus Blue Jackets
2001020177,New York Rangers,1,Florida Panthers,3,Greg Kimmerly,Kevin Pollock,Florida Panthers,New York Rangers
2001020178,Philadelphia Flyers,3,Pittsburgh Penguins,0,Blaine Angus,Dan Marouelli,Philadelphia Flyers,Pittsburgh Penguins
2001020179,Dallas Stars,3,Detroit Red Wings,4,Kevin Maguire,Don Van Massenhoven,Detroit Red Wings,Dallas Stars
2001020180,Minnesota Wild,4,Nashville Predators,6,Shane Heyer,Jay Sharrers,Nashville Predators,Minnesota Wild
2001020181,Colorado Avalanche,0,St. Louis Blues,1,Mike Leggo,Bill McCreary,St. Louis Blues,Colorado Avalanche
2001020182,Anaheim Ducks,2,San Jose Sharks,4,Stephane Auger,Rob Martell,San Jose Sharks,Anaheim Ducks
2001020183,New Jersey Devils,5,Phoenix Coyotes,2,Mike Hasenfratz,Rob Shick,New Jersey Devils,Phoenix Coyotes
2001020184,Pittsburgh Penguins,3,Toronto Maple Leafs,1,Michael McGeough,Scott Zelkin,Pittsburgh Penguins,Toronto Maple Leafs
2001020185,St. Louis Blues,4,Carolina Hurricanes,3,Eric Furlatt,Bill McCreary,St. Louis Blues,Carolina Hurricanes
2001020186,Calgary Flames,2,Columbus Blue Jackets,1,Dennis LaRue,Kelly Sutherland,Calgary Flames,Columbus Blue Jackets
2001020187,Vancouver Canucks,4,Montréal Canadiens,0,Don Koharski,Dean Warren,Vancouver Canucks,Montréal Canadiens
2001020188,Los Angeles Kings,2,Chicago Blackhawks,3,Stephane Auger,Rob Martell,Chicago Blackhawks,Los Angeles Kings
2001020189,San Jose Sharks,5,Atlanta Thrashers,2,Tom Kowal,Mike Leggo,San Jose Sharks,Atlanta Thrashers
2001020190,Buffalo Sabres,4,Tampa Bay Lightning,1,Blaine Angus,Terry Gregson,Buffalo Sabres,Tampa Bay Lightning
2001020191,Washington Capitals,2,Phoenix Coyotes,2,Chris Rooney,Rob Shick,Washington Capitals,Phoenix Coyotes
2001020192,Carolina Hurricanes,3,New York Rangers,2,Dan Marouelli,Scott Zelkin,Carolina Hurricanes,New York Rangers
2001020193,Detroit Red Wings,2,New York Islanders,1,Shane Heyer,Michael McGeough,Detroit Red Wings,New York Islanders
2001020194,Dallas Stars,3,Nashville Predators,0,Kevin Maguire,Don Van Massenhoven,Dallas Stars,Nashville Predators
2001020195,Minnesota Wild,4,Colorado Avalanche,2,Dan O'Halloran,Brad Watson,Minnesota Wild,Colorado Avalanche
2001020196,Edmonton Oilers,1,Columbus Blue Jackets,2,Don Koharski,Brad Meier,Columbus Blue Jackets,Edmonton Oilers
2001020197,Anaheim Ducks,5,Chicago Blackhawks,2,Dave Jackson,Stephen Walkom,Anaheim Ducks,Chicago Blackhawks
2001020198,Toronto Maple Leafs,4,Colorado Avalanche,1,Terry Gregson,Greg Kimmerly,Toronto Maple Leafs,Colorado Avalanche
2001020199,Ottawa Senators,3,Buffalo Sabres,0,Michael McGeough,Dean Morton,Ottawa Senators,Buffalo Sabres
2001020200,New Jersey Devils,1,Boston Bruins,2,Mike Hasenfratz,Marc Joannette,Boston Bruins,New Jersey Devils
2001020201,Philadelphia Flyers,1,New York Islanders,2,Kevin Pollock,Chris Rooney,New York Islanders,Philadelphia Flyers
2001020202,Pittsburgh Penguins,2,Tampa Bay Lightning,1,Harry Dumas,Rob Shick,Pittsburgh Penguins,Tampa Bay Lightning
2001020203,Florida Panthers,3,New York Rangers,5,Kerry Fraser,Tim Peel,New York Rangers,Florida Panthers
2001020204,St. Louis Blues,4,Washington Capitals,1,Tom Kowal,Dan O'Halloran,St. Louis Blues,Washington Capitals
2001020205,Nashville Predators,4,Dallas Stars,1,Eric Furlatt,Dan Marouelli,Nashville Predators,Dallas Stars
2001020206,Calgary Flames,6,Montréal Canadiens,2,Don Koharski,Dennis LaRue,Calgary Flames,Montréal Canadiens
2001020207,Los Angeles Kings,4,Atlanta Thrashers,1,Stephane Auger,Mike Leggo,Los Angeles Kings,Atlanta Thrashers
2001020208,San Jose Sharks,5,Vancouver Canucks,1,Dave Jackson,Rob Martell,San Jose Sharks,Vancouver Canucks
2001020209,Carolina Hurricanes,1,Phoenix Coyotes,0,Blaine Angus,Scott Zelkin,Carolina Hurricanes,Phoenix Coyotes
2001020210,Chicago Blackhawks,5,Detroit Red Wings,4,Shane Heyer,Brad Meier,Chicago Blackhawks,Detroit Red Wings
2001020211,Minnesota Wild,0,Edmonton Oilers,2,Jay Sharrers,Brad Watson,Edmonton Oilers,Minnesota Wild
2001020212,Anaheim Ducks,5,Atlanta Thrashers,0,Stephane Auger,Stephen Walkom,Anaheim Ducks,Atlanta Thrashers
2001020213,Boston Bruins,1,Edmonton Oilers,0,Mark Faucette,Kevin Pollock,Boston Bruins,Edmonton Oilers
2001020214,Toronto Maple Leafs,4,Washington Capitals,2,Michael McGeough,Kelly Sutherland,Toronto Maple Leafs,Washington Capitals
2001020215,Montréal Canadiens,1,Colorado Avalanche,1,Terry Gregson,Shane Heyer,Montréal Canadiens,Colorado Avalanche
2001020216,New York Islanders,3,Tampa Bay Lightning,0,Mike Hasenfratz,Ian Walsh,New York Islanders,Tampa Bay Lightning
2001020217,New York Rangers,3,Minnesota Wild,1,Marc Joannette,Don Van Massenhoven,New York Rangers,Minnesota Wild
