code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2009030216,Montréal Canadiens,4,Pittsburgh Penguins,3,Dan O'Rourke,Marc Joannette,Montréal Canadiens,Pittsburgh Penguins
2009030217,Pittsburgh Penguins,2,Montréal Canadiens,5,Dan O'Halloran,Tim Peel,Montréal Canadiens,Pittsburgh Penguins
2009030221,Boston Bruins,5,Philadelphia Flyers,4,Dan O'Rourke,Marc Joannette,Boston Bruins,Philadelphia Flyers
2009030222,Boston Bruins,3,Philadelphia Flyers,2,Bill McCreary,Chris Lee,Boston Bruins,Philadelphia Flyers
2009030223,Philadelphia Flyers,1,Boston Bruins,4,Kelly Sutherland,Stephen Walkom,Boston Bruins,Philadelphia Flyers
2009030224,Philadelphia Flyers,5,Boston Bruins,4,Brad Watson,Kevin Pollock,Philadelphia Flyers,Boston Bruins
2009030225,Boston Bruins,0,Philadelphia Flyers,4,Paul Devorski,Eric Furlatt,Philadelphia Flyers,Boston Bruins
2009030226,Philadelphia Flyers,2,Boston Bruins,1,Dan O'Rourke,Marc Joannette,Philadelphia Flyers,Boston Bruins
2009030227,Boston Bruins,3,Philadelphia Flyers,4,Kelly Sutherland,Stephen Walkom,Philadelphia Flyers,Boston Bruins
2009030231,San Jose Sharks,4,Detroit Red Wings,3,Paul Devorski,Eric Furlatt,San Jose Sharks,Detroit Red Wings
2009030232,San Jose Sharks,4,Detroit Red Wings,3,Brad Watson,Kevin Pollock,San Jose Sharks,Detroit Red Wings
2009030233,Detroit Red Wings,3,San Jose Sharks,4,Dan O'Rourke,Marc Joannette,San Jose Sharks,Detroit Red Wings
2009030234,Detroit Red Wings,7,San Jose Sharks,1,Bill McCreary,Chris Lee,Detroit Red Wings,San Jose Sharks
2009030235,San Jose Sharks,2,Detroit Red Wings,1,Dan O'Halloran,Tim Peel,San Jose Sharks,Detroit Red Wings
2009030241,Chicago Blackhawks,1,Vancouver Canucks,5,Paul Devorski,Eric Furlatt,Vancouver Canucks,Chicago Blackhawks
2009030242,Chicago Blackhawks,4,Vancouver Canucks,2,Kelly Sutherland,Stephen Walkom,Chicago Blackhawks,Vancouver Canucks
2009030243,Vancouver Canucks,2,Chicago Blackhawks,5,Dan O'Halloran,Tim Peel,Chicago Blackhawks,Vancouver Canucks
2009030244,Vancouver Canucks,4,Chicago Blackhawks,7,Dan O'Rourke,Marc Joannette,Chicago Blackhawks,Vancouver Canucks
2009030245,Chicago Blackhawks,1,Vancouver Canucks,4,Brad Watson,Kevin Pollock,Vancouver Canucks,Chicago Blackhawks
2009030246,Vancouver Canucks,1,Chicago Blackhawks,5,Bill McCreary,Chris Lee,Chicago Blackhawks,Vancouver Canucks
2009030311,Philadelphia Flyers,6,Montréal Canadiens,0,Bill McCreary,Dan O'Rourke,Philadelphia Flyers,Montréal Canadiens
2009030312,Philadelphia Flyers,3,Montréal Canadiens,0,Dan O'Halloran,Tim Peel,Philadelphia Flyers,Montréal Canadiens
2009030313,Montréal Canadiens,5,Philadelphia Flyers,1,Paul Devorski,Brad Watson,Montréal Canadiens,Philadelphia Flyers
2009030314,Montréal Canadiens,0,Philadelphia Flyers,3,Kelly Sutherland,Stephen Walkom,Philadelphia Flyers,Montréal Canadiens
2009030315,Philadelphia Flyers,4,Montréal Canadiens,2,Bill McCreary,Dan O'Rourke,Philadelphia Flyers,Montréal Canadiens
2009030321,San Jose Sharks,1,Chicago Blackhawks,2,Paul Devorski,Brad Watson,Chicago Blackhawks,San Jose Sharks
2009030322,San Jose Sharks,2,Chicago Blackhawks,4,Kelly Sutherland,Stephen Walkom,Chicago Blackhawks,San Jose Sharks
2009030323,Chicago Blackhawks,3,San Jose Sharks,2,Bill McCreary,Dan O'Rourke,Chicago Blackhawks,San Jose Sharks
2009030324,Chicago Blackhawks,4,San Jose Sharks,2,Dan O'Halloran,Tim Peel,Chicago Blackhawks,San Jose Sharks
2009030411,Chicago Blackhawks,6,Philadelphia Flyers,5,Bill McCreary,Dan O'Halloran,Chicago Blackhawks,Philadelphia Flyers
2009030412,Chicago Blackhawks,2,Philadelphia Flyers,1,Kelly Sutherland,Stephen Walkom,Chicago Blackhawks,Philadelphia Flyers
2009030413,Philadelphia Flyers,4,Chicago Blackhawks,3,Bill McCreary,Dan O'Halloran,Philadelphia Flyers,Chicago Blackhawks
2009030414,Philadelphia Flyers,5,Chicago Blackhawks,3,Kelly Sutherland,Stephen Walkom,Philadelphia Flyers,Chicago Blackhawks
2009030415,Chicago Blackhawks,7,Philadelphia Flyers,4,Bill McCreary,Dan O'Halloran,Chicago Blackhawks,Philadelphia Flyers
2009030416,Philadelphia Flyers,3,Chicago Blackhawks,4,Kelly Sutherland,Stephen Walkom,Chicago Blackhawks,Philadelphia Flyers
