code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2008030111,Boston Bruins,4,Montréal Canadiens,2,Dennis LaRue,Kevin Pollock,Boston Bruins,Montréal Canadiens
2008030112,Boston Bruins,5,Montréal Canadiens,1,Mike Leggo,Tim Peel,Boston Bruins,Montréal Canadiens
2008030113,Montréal Canadiens,2,Boston Bruins,4,Paul Devorski,Ian Walsh,Boston Bruins,Montréal Canadiens
2008030114,Montréal Canadiens,1,Boston Bruins,4,Dave Jackson,Kelly Sutherland,Boston Bruins,Montréal Canadiens
2008030121,Washington Capitals,3,New York Rangers,4,Mike Leggo,Tim Peel,New York Rangers,Washington Capitals
2008030122,Washington Capitals,0,New York Rangers,1,Wes McCauley,Eric Furlatt,New York Rangers,Washington Capitals
2008030123,New York Rangers,0,Washington Capitals,4,Dave Jackson,Kelly Sutherland,Washington Capitals,New York Rangers
2008030124,New York Rangers,2,Washington Capitals,1,Paul Devorski,Ian Walsh,New York Rangers,Washington Capitals
2008030125,Washington Capitals,4,New York Rangers,0,Don VanMassenhoven,Mike Hasenfratz,Washington Capitals,New York Rangers
2008030126,New York Rangers,3,Washington Capitals,5,Bill McCreary,Brad Meier,Washington Capitals,New York Rangers
2008030127,Washington Capitals,2,New York Rangers,1,Dan O'Halloran,Brad Watson,Washington Capitals,New York Rangers
2008030131,New Jersey Devils,4,Carolina Hurricanes,1,Dan O'Rourke,Marc Joannette,New Jersey Devils,Carolina Hurricanes
2008030132,New Jersey Devils,1,Carolina Hurricanes,2,Don VanMassenhoven,Mike Hasenfratz,Carolina Hurricanes,New Jersey Devils
2008030133,Carolina Hurricanes,2,New Jersey Devils,3,Dennis LaRue,Kevin Pollock,New Jersey Devils,Carolina Hurricanes
2008030134,Carolina Hurricanes,4,New Jersey Devils,3,Wes McCauley,Eric Furlatt,Carolina Hurricanes,New Jersey Devils
2008030135,New Jersey Devils,1,Carolina Hurricanes,0,Bill McCreary,Brad Meier,New Jersey Devils,Carolina Hurricanes
2008030136,Carolina Hurricanes,4,New Jersey Devils,0,Mike Leggo,Tim Peel,Carolina Hurricanes,New Jersey Devils
2008030137,New Jersey Devils,3,Carolina Hurricanes,4,Paul Devorski,Kevin Pollock,Carolina Hurricanes,New Jersey Devils
2008030141,Pittsburgh Penguins,4,Philadelphia Flyers,1,Don VanMassenhoven,Mike Hasenfratz,Pittsburgh Penguins,Philadelphia Flyers
2008030142,Pittsburgh Penguins,3,Philadelphia Flyers,2,Bill McCreary,Brad Meier,Pittsburgh Penguins,Philadelphia Flyers
