code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2008020035,Philadelphia Flyers,3,Montréal Canadiens,5,Kerry Fraser,Brian Pochmara,Montréal Canadiens,Philadelphia Flyers
2008020036,Washington Capitals,5,Vancouver Canucks,1,Wes McCauley,Dave Jackson,Washington Capitals,Vancouver Canucks
2008020037,Carolina Hurricanes,1,Detroit Red Wings,3,Dan O'Halloran,Justin StPierre,Detroit Red Wings,Carolina Hurricanes
2008020038,Chicago Blackhawks,2,Nashville Predators,2,Dennis LaRue,Marc Joannette,Chicago Blackhawks,Nashville Predators
2008020039,Pittsburgh Penguins,3,Philadelphia Flyers,2,Chris Rooney,Kelly Sutherland,Pittsburgh Penguins,Philadelphia Flyers
2008020040,Atlanta Thrashers,2,Minnesota Wild,4,Dan O'Rourke,Dan O'Halloran,Minnesota Wild,Atlanta Thrashers
2008020041,Calgary Flames,5,Colorado Avalanche,4,Tom Kowal,Kyle Rehman,Calgary Flames,Colorado Avalanche
2008020042,Los Angeles Kings,6,Anaheim Ducks,3,Gord Dwyer,Brad Watson,Los Angeles Kings,Anaheim Ducks
2008020043,San Jose Sharks,5,Columbus Blue Jackets,2,Greg Kimmerly,Mike Hasenfratz,San Jose Sharks,Columbus Blue Jackets
2008020044,New York Rangers,1,Buffalo Sabres,3,Kerry Fraser,Steve Kozari,Buffalo Sabres,New York Rangers
2008020045,Montréal Canadiens,3,Boston Bruins,3,Bill McCreary,Marc Joannette,Montréal Canadiens,Boston Bruins
2008020046,Chicago Blackhawks,4,Phoenix Coyotes,1,Don Koharski,Dean Morton,Chicago Blackhawks,Phoenix Coyotes
2008020047,Dallas Stars,6,Nashville Predators,4,Rob Shick,Brian Pochmara,Dallas Stars,Nashville Predators
2008020048,Anaheim Ducks,2,Edmonton Oilers,3,Don VanMassenhoven,Rob Martell,Edmonton Oilers,Anaheim Ducks
2008020049,Atlanta Thrashers,0,New Jersey Devils,1,Kelly Sutherland,Gord Dwyer,New Jersey Devils,Atlanta Thrashers
2008020050,Pittsburgh Penguins,3,Washington Capitals,4,Kevin Pollock,Steve Kozari,Washington Capitals,Pittsburgh Penguins
2008020051,Tampa Bay Lightning,3,New York Islanders,4,Dan O'Rourke,Dan O'Halloran,New York Islanders,Tampa Bay Lightning
2008020052,Florida Panthers,2,Minnesota Wild,6,Paul Devorski,Ian Walsh,Minnesota Wild,Florida Panthers
2008020053,Detroit Red Wings,3,Vancouver Canucks,4,Don Koharski,Dean Morton,Vancouver Canucks,Detroit Red Wings
2008020054,St. Louis Blues,6,Dallas Stars,1,Rob Shick,Brian Pochmara,St. Louis Blues,Dallas Stars
2008020055,Colorado Avalanche,5,Philadelphia Flyers,2,Brad Watson,Justin StPierre,Colorado Avalanche,Philadelphia Flyers
2008020056,Ottawa Senators,6,Phoenix Coyotes,3,Wes McCauley,Brad Meier,Ottawa Senators,Phoenix Coyotes
2008020057,New York Rangers,0,Toronto Maple Leafs,0,Chris Rooney,Marc Joannette,New York Rangers,Toronto Maple Leafs
2008020058,Columbus Blue Jackets,5,Nashville Predators,3,Don Koharski,Dean Morton,Columbus Blue Jackets,Nashville Predators
2008020059,Buffalo Sabres,5,Vancouver Canucks,2,Kerry Fraser,Bill McCreary,Buffalo Sabres,Vancouver Canucks
2008020060,Calgary Flames,3,Edmonton Oilers,4,Dan Marouelli,Dennis LaRue,Edmonton Oilers,Calgary Flames
2008020061,Anaheim Ducks,4,San Jose Sharks,0,Dave Jackson,Justin StPierre,Anaheim Ducks,San Jose Sharks
2008020062,Los Angeles Kings,4,Carolina Hurricanes,3,Don VanMassenhoven,Rob Martell,Los Angeles Kings,Carolina Hurricanes
2008020063,Dallas Stars,4,Colorado Avalanche,5,Gord Dwyer,Tim Peel,Colorado Avalanche,Dallas Stars
2008020064,Montréal Canadiens,4,Phoenix Coyotes,1,Wes McCauley,Brad Meier,Montréal Canadiens,Phoenix Coyotes
2008020065,Ottawa Senators,2,Boston Bruins,4,Kerry Fraser,Stephane Auger,Boston Bruins,Ottawa Senators
2008020066,Pittsburgh Penguins,4,Toronto Maple Leafs,1,Dan O'Rourke,Brad Watson,Pittsburgh Penguins,Toronto Maple Leafs
2008020067,Washington Capitals,3,New Jersey Devils,3,Chris Rooney,Marc Joannette,Washington Capitals,New Jersey Devils
2008020068,Atlanta Thrashers,2,Buffalo Sabres,2,Rob Shick,Brian Pochmara,Atlanta Thrashers,Buffalo Sabres
2008020069,Florida Panthers,2,New York Islanders,0,Dan O'Halloran,Chris Lee,Florida Panthers,New York Islanders
2008020070,Detroit Red Wings,5,New York Rangers,4,Bill McCreary,Tom Kowal,Detroit Red Wings,New York Rangers
2008020071,Tampa Bay Lightning,0,Minnesota Wild,0,Paul Devorski,Ian Walsh,Tampa Bay Lightning,Minnesota Wild
2008020072,Nashville Predators,6,Columbus Blue Jackets,3,Mike Leggo,Kelly Sutherland,Nashville Predators,Columbus Blue Jackets
2008020073,St. Louis Blues,3,Chicago Blackhawks,3,Eric Furlatt,Kevin Pollock,St. Louis Blues,Chicago Blackhawks
2008020074,Edmonton Oilers,3,Calgary Flames,2,Dan Marouelli,Dennis LaRue,Edmonton Oilers,Calgary Flames
2008020076,Chicago Blackhawks,4,Vancouver Canucks,2,Eric Furlatt,Steve Kozari,Chicago Blackhawks,Vancouver Canucks
2008020077,Anaheim Ducks,1,Carolina Hurricanes,3,Dave Jackson,Justin StPierre,Carolina Hurricanes,Anaheim Ducks
2008020078,Boston Bruins,1,Pittsburgh Penguins,1,Wes McCauley,Brad Watson,Boston Bruins,Pittsburgh Penguins
2008020079,New York Rangers,1,Dallas Stars,2,Mike Leggo,Ian Walsh,Dallas Stars,New York Rangers
2008020080,Montréal Canadiens,3,Florida Panthers,1,Kerry Fraser,Brad Meier,Montréal Canadiens,Florida Panthers
2008020081,Los Angeles Kings,3,Colorado Avalanche,4,Dave Jackson,Justin StPierre,Colorado Avalanche,Los Angeles Kings
2008020082,Buffalo Sabres,2,Boston Bruins,2,Chris Ciamaga,Kevin Pollock,Buffalo Sabres,Boston Bruins
2008020083,Toronto Maple Leafs,2,Anaheim Ducks,2,Dan Marouelli,Brad Meier,Toronto Maple Leafs,Anaheim Ducks
2008020084,Columbus Blue Jackets,4,Vancouver Canucks,2,Eric Furlatt,Tom Kowal,Columbus Blue Jackets,Vancouver Canucks
2008020085,Tampa Bay Lightning,3,Atlanta Thrashers,2,Gord Dwyer,Mike Hasenfratz,Tampa Bay Lightning,Atlanta Thrashers
2008020086,Calgary Flames,2,Washington Capitals,1,Bill McCreary,Chris Lee,Calgary Flames,Washington Capitals
2008020087,Ottawa Senators,1,Florida Panthers,3,Dan Marouelli,Don VanMassenhoven,Florida Panthers,Ottawa Senators
2008020088,New Jersey Devils,5,Dallas Stars,0,Mike Leggo,Stephane Auger,New Jersey Devils,Dallas Stars
2008020089,Philadelphia Flyers,6,San Jose Sharks,6,Brad Watson,David Banfield,Philadelphia Flyers,San Jose Sharks
2008020090,St. Louis Blues,3,Detroit Red Wings,4,Chris Rooney,Tim Peel,Detroit Red Wings,St. Louis Blues
2008020091,Chicago Blackhawks,3,Edmonton Oilers,0,Greg Kimmerly,Tom Kowal,Chicago Blackhawks,Edmonton Oilers
2008020092,Boston Bruins,2,Toronto Maple Leafs,4,Dave Jackson,Dan O'Rourke,Toronto Maple Leafs,Boston Bruins
2008020093,New York Islanders,3,Dallas Stars,5,Brad Watson,Francois StLaurent,Dallas Stars,New York Islanders
2008020094,Pittsburgh Penguins,4,Carolina Hurricanes,1,Mike Leggo,Stephane Auger,Pittsburgh Penguins,Carolina Hurricanes
2008020095,Nashville Predators,3,Calgary Flames,5,Gord Dwyer,Mike Hasenfratz,Calgary Flames,Nashville Predators
2008020096,Minnesota Wild,3,Buffalo Sabres,4,Bill McCreary,Rob Martell,Buffalo Sabres,Minnesota Wild
2008020097,Colorado Avalanche,4,Edmonton Oilers,1,Rob Shick,Dean Morton,Colorado Avalanche,Edmonton Oilers
2008020098,Phoenix Coyotes,2,Washington Capitals,1,Kelly Sutherland,Dennis LaRue,Phoenix Coyotes,Washington Capitals
2008020099,Ottawa Senators,3,Anaheim Ducks,4,Frederick L'Ecuyer,Kevin Pollock,Anaheim Ducks,Ottawa Senators
2008020100,New Jersey Devils,3,Philadelphia Flyers,6,Don Koharski,Brian Pochmara,Philadelphia Flyers,New Jersey Devils
2008020101,Columbus Blue Jackets,1,New York Rangers,3,Mike Leggo,Stephane Auger,New York Rangers,Columbus Blue Jackets
2008020102,Florida Panthers,4,San Jose Sharks,3,Chris Rooney,Tim Peel,Florida Panthers,San Jose Sharks
2008020103,Detroit Red Wings,5,Atlanta Thrashers,3,Dan O'Halloran,Don VanMassenhoven,Detroit Red Wings,Atlanta Thrashers
2008020104,St. Louis Blues,0,Los Angeles Kings,4,Chris Lee,Ian Walsh,Los Angeles Kings,St. Louis Blues
2008020105,Boston Bruins,5,Atlanta Thrashers,4,Kerry Fraser,Justin StPierre,Boston Bruins,Atlanta Thrashers
2008020106,Toronto Maple Leafs,3,Ottawa Senators,2,Wes McCauley,Don VanMassenhoven,Toronto Maple Leafs,Ottawa Senators
2008020107,Montréal Canadiens,4,Anaheim Ducks,6,Eric Furlatt,Kevin Pollock,Anaheim Ducks,Montréal Canadiens
2008020108,New York Islanders,3,Carolina Hurricanes,4,Dan O'Rourke,Paul Devorski,Carolina Hurricanes,New York Islanders
2008020109,New York Rangers,2,Pittsburgh Penguins,2,Don Koharski,Brian Pochmara,New York Rangers,Pittsburgh Penguins
2008020110,Philadelphia Flyers,3,New Jersey Devils,2,Dave Jackson,Greg Kimmerly,Philadelphia Flyers,New Jersey Devils
2008020111,Tampa Bay Lightning,0,San Jose Sharks,3,Chris Rooney,Tim Peel,San Jose Sharks,Tampa Bay Lightning
2008020112,Nashville Predators,5,Los Angeles Kings,4,Chris Lee,Ian Walsh,Nashville Predators,Los Angeles Kings
2008020113,Minnesota Wild,2,Columbus Blue Jackets,1,Dan Marouelli,Steve Kozari,Minnesota Wild,Columbus Blue Jackets
2008020114,Dallas Stars,5,Washington Capitals,6,Marc Joannette,Rob Martell,Washington Capitals,Dallas Stars
2008020115,Chicago Blackhawks,5,Detroit Red Wings,5,Gord Dwyer,Mike Hasenfratz,Chicago Blackhawks,Detroit Red Wings
2008020116,St. Louis Blues,4,Florida Panthers,0,Bill McCreary,Brad Watson,St. Louis Blues,Florida Panthers
2008020117,Colorado Avalanche,1,Buffalo Sabres,1,Kelly Sutherland,Dennis LaRue,Colorado Avalanche,Buffalo Sabres
2008020118,Vancouver Canucks,6,Edmonton Oilers,3,Tom Kowal,Brad Meier,Vancouver Canucks,Edmonton Oilers
2008020119,Phoenix Coyotes,1,Calgary Flames,4,Rob Shick,Dean Morton,Calgary Flames,Phoenix Coyotes
2008020120,Buffalo Sabres,2,Ottawa Senators,5,Dan O'Rourke,Chris Lee,Ottawa Senators,Buffalo Sabres
2008020121,New York Islanders,2,New York Rangers,4,Don Koharski,Brian Pochmara,New York Rangers,New York Islanders
2008020122,Columbus Blue Jackets,2,Anaheim Ducks,3,Wes McCauley,Marc Joannette,Anaheim Ducks,Columbus Blue Jackets
2008020123,Minnesota Wild,3,Chicago Blackhawks,2,Dan Marouelli,Mike Hasenfratz,Minnesota Wild,Chicago Blackhawks
2008020124,Edmonton Oilers,0,Boston Bruins,1,Dan O'Halloran,Eric Furlatt,Boston Bruins,Edmonton Oilers
2008020125,Los Angeles Kings,3,Detroit Red Wings,3,Rob Shick,Dean Morton,Los Angeles Kings,Detroit Red Wings
2008020126,Washington Capitals,3,Nashville Predators,3,Paul Devorski,Rob Martell,Washington Capitals,Nashville Predators
2008020127,Atlanta Thrashers,0,Philadelphia Flyers,7,Wes McCauley,Marc Joannette,Philadelphia Flyers,Atlanta Thrashers
2008020128,Toronto Maple Leafs,2,Tampa Bay Lightning,3,Bill McCreary,Greg Kimmerly,Tampa Bay Lightning,Toronto Maple Leafs
2008020129,Montréal Canadiens,2,Carolina Hurricanes,2,Stephane Auger,Don VanMassenhoven,Montréal Canadiens,Carolina Hurricanes
2008020130,Calgary Flames,3,Colorado Avalanche,0,Dan O'Halloran,Eric Furlatt,Calgary Flames,Colorado Avalanche
2008020131,Vancouver Canucks,0,Boston Bruins,1,Kelly Sutherland,Dennis LaRue,Boston Bruins,Vancouver Canucks
2008020132,San Jose Sharks,2,Pittsburgh Penguins,1,Rob Shick,Dean Morton,San Jose Sharks,Pittsburgh Penguins
2008020133,New Jersey Devils,5,Toronto Maple Leafs,5,Rob Martell,Mike Hasenfratz,New Jersey Devils,Toronto Maple Leafs
2008020134,Dallas Stars,4,Minnesota Wild,2,Brad Watson,Kevin Pollock,Dallas Stars,Minnesota Wild
2008020135,Anaheim Ducks,5,Detroit Red Wings,4,Mike Leggo,Steve Kozari,Anaheim Ducks,Detroit Red Wings
2008020136,Buffalo Sabres,2,Tampa Bay Lightning,5,Stephane Auger,Tom Kowal,Tampa Bay Lightning,Buffalo Sabres
2008020137,New York Rangers,3,Atlanta Thrashers,2,Paul Devorski,Greg Kimmerly,New York Rangers,Atlanta Thrashers
2008020138,Philadelphia Flyers,3,New York Islanders,2,Rob Martell,Mike Hasenfratz,Philadelphia Flyers,New York Islanders
2008020139,Florida Panthers,1,Ottawa Senators,2,Dave Jackson,Justin StPierre,Ottawa Senators,Florida Panthers
2008020140,Nashville Predators,3,Edmonton Oilers,1,Wes McCauley,Kevin Pollock,Nashville Predators,Edmonton Oilers
2008020141,Minnesota Wild,1,Montréal Canadiens,2,Gord Dwyer,Chris Lee,Montréal Canadiens,Minnesota Wild
2008020142,St. Louis Blues,0,Carolina Hurricanes,1,Kerry Fraser,Marc Joannette,Carolina Hurricanes,St. Louis Blues
2008020143,Colorado Avalanche,2,Columbus Blue Jackets,4,Dan Marouelli,Brad Meier,Columbus Blue Jackets,Colorado Avalanche
2008020144,Calgary Flames,3,Boston Bruins,2,Dan O'Halloran,Eric Furlatt,Calgary Flames,Boston Bruins
2008020145,Phoenix Coyotes,4,Pittsburgh Penguins,1,Bill McCreary,Tim Peel,Phoenix Coyotes,Pittsburgh Penguins
2008020146,Los Angeles Kings,0,Vancouver Canucks,4,Rob Shick,Steve Kozari,Vancouver Canucks,Los Angeles Kings
2008020147,San Jose Sharks,4,Detroit Red Wings,2,Kelly Sutherland,Ian Walsh,San Jose Sharks,Detroit Red Wings
2008020148,Chicago Blackhawks,5,Dallas Stars,2,Wes McCauley,Kevin Pollock,Chicago Blackhawks,Dallas Stars
2008020150,Carolina Hurricanes,1,Edmonton Oilers,3,Greg Kimmerly,Marc Joannette,Edmonton Oilers,Carolina Hurricanes
2008020151,Boston Bruins,5,Dallas Stars,1,Chris Rooney,Don VanMassenhoven,Boston Bruins,Dallas Stars
2008020152,Buffalo Sabres,5,Washington Capitals,0,Don Koharski,Brian Pochmara,Buffalo Sabres,Washington Capitals
2008020153,Toronto Maple Leafs,5,New York Rangers,2,Eric Furlatt,Chris Lee,Toronto Maple Leafs,New York Rangers
2008020154,New Jersey Devils,6,Atlanta Thrashers,1,Dennis LaRue,Frederick L'Ecuyer,New Jersey Devils,Atlanta Thrashers
2008020155,New York Islanders,4,Montréal Canadiens,5,Tom Kowal,Dean Morton,Montréal Canadiens,New York Islanders
2008020156,Columbus Blue Jackets,3,Chicago Blackhawks,3,Kerry Fraser,Gord Dwyer,Columbus Blue Jackets,Chicago Blackhawks
2008020157,Tampa Bay Lightning,2,Ottawa Senators,2,Dave Jackson,Justin StPierre,Tampa Bay Lightning,Ottawa Senators
2008020158,Nashville Predators,2,Florida Panthers,2,Stephane Auger,Brad Meier,Nashville Predators,Florida Panthers
2008020159,St. Louis Blues,3,Pittsburgh Penguins,6,Dan Marouelli,Rob Martell,Pittsburgh Penguins,St. Louis Blues
2008020160,Phoenix Coyotes,2,Minnesota Wild,3,Tim Peel,Brad Watson,Minnesota Wild,Phoenix Coyotes
2008020161,Los Angeles Kings,2,Calgary Flames,3,Paul Devorski,Steve Kozari,Calgary Flames,Los Angeles Kings
2008020162,Philadelphia Flyers,4,Edmonton Oilers,5,Wes McCauley,Dan O'Rourke,Edmonton Oilers,Philadelphia Flyers
2008020163,Carolina Hurricanes,6,Toronto Maple Leafs,4,Kerry Fraser,Gord Dwyer,Carolina Hurricanes,Toronto Maple Leafs
2008020164,Atlanta Thrashers,5,Florida Panthers,3,Stephane Auger,Greg Kimmerly,Atlanta Thrashers,Florida Panthers
2008020165,Colorado Avalanche,3,San Jose Sharks,5,Bill McCreary,Kelly Sutherland,San Jose Sharks,Colorado Avalanche
2008020166,Anaheim Ducks,3,Calgary Flames,2,Paul Devorski,Ian Walsh,Anaheim Ducks,Calgary Flames
2008020167,Vancouver Canucks,2,Detroit Red Wings,3,Rob Shick,Kyle Rehman,Detroit Red Wings,Vancouver Canucks
2008020168,New Jersey Devils,0,Buffalo Sabres,2,Dan O'Rourke,Justin StPierre,Buffalo Sabres,New Jersey Devils
2008020169,New York Islanders,4,Columbus Blue Jackets,3,Dennis LaRue,Don VanMassenhoven,New York Islanders,Columbus Blue Jackets
2008020170,Chicago Blackhawks,6,Colorado Avalanche,2,Tom Kowal,Brad Meier,Chicago Blackhawks,Colorado Avalanche
2008020171,New York Rangers,1,New York Islanders,2,Don VanMassenhoven,Kevin Pollock,New York Islanders,New York Rangers
2008020172,Toronto Maple Leafs,4,Carolina Hurricanes,5,Dennis LaRue,Justin StPierre,Carolina Hurricanes,Toronto Maple Leafs
2008020173,Ottawa Senators,2,Washington Capitals,1,Don Koharski,Eric Furlatt,Ottawa Senators,Washington Capitals
2008020174,Calgary Flames,2,Phoenix Coyotes,4,Rob Shick,Brian Pochmara,Phoenix Coyotes,Calgary Flames
2008020175,Vancouver Canucks,4,Nashville Predators,0,Chris Rooney,Chris Lee,Vancouver Canucks,Nashville Predators
2008020176,Los Angeles Kings,0,Anaheim Ducks,1,Paul Devorski,Kelly Sutherland,Anaheim Ducks,Los Angeles Kings
2008020177,San Jose Sharks,3,Minnesota Wild,1,Mike Leggo,Bill McCreary,San Jose Sharks,Minnesota Wild
2008020178,New Jersey Devils,3,Tampa Bay Lightning,3,Don VanMassenhoven,Kevin Pollock,New Jersey Devils,Tampa Bay Lightning
2008020179,Columbus Blue Jackets,5,Edmonton Oilers,4,Chris Ciamaga,Tom Kowal,Columbus Blue Jackets,Edmonton Oilers
2008020180,Anaheim Ducks,5,St. Louis Blues,2,Bill McCreary,Kelly Sutherland,Anaheim Ducks,St. Louis Blues
2008020181,Boston Bruins,5,Toronto Maple Leafs,2,Don Koharski,Stephane Auger,Boston Bruins,Toronto Maple Leafs
2008020182,New York Rangers,5,Tampa Bay Lightning,2,Wes McCauley,Dave Jackson,New York Rangers,Tampa Bay Lightning
2008020183,Washington Capitals,3,Carolina Hurricanes,2,Greg Kimmerly,Eric Furlatt,Washington Capitals,Carolina Hurricanes
2008020185,Ottawa Senators,4,Philadelphia Flyers,1,Dennis LaRue,Dean Morton,Ottawa Senators,Philadelphia Flyers
2008020186,Pittsburgh Penguins,5,Edmonton Oilers,4,Kerry Fraser,Gord Dwyer,Pittsburgh Penguins,Edmonton Oilers
2008020187,Colorado Avalanche,1,Minnesota Wild,3,Rob Martell,Steve Kozari,Minnesota Wild,Colorado Avalanche
2008020188,Calgary Flames,7,Nashville Predators,6,Chris Rooney,Chris Lee,Calgary Flames,Nashville Predators
2008020189,Vancouver Canucks,1,Phoenix Coyotes,0,Brad Meier,Brian Pochmara,Vancouver Canucks,Phoenix Coyotes
2008020190,Los Angeles Kings,3,Florida Panthers,2,Mike Leggo,Bill McCreary,Los Angeles Kings,Florida Panthers
2008020191,San Jose Sharks,4,St. Louis Blues,4,Paul Devorski,Brad Watson,San Jose Sharks,St. Louis Blues
2008020192,Carolina Hurricanes,2,Ottawa Senators,1,Dan O'Halloran,Mike Hasenfratz,Carolina Hurricanes,Ottawa Senators
2008020193,Columbus Blue Jackets,3,Montréal Canadiens,3,Dan O'Rourke,Justin StPierre,Columbus Blue Jackets,Montréal Canadiens
2008020194,Buffalo Sabres,4,Atlanta Thrashers,5,Kerry Fraser,Tom Kowal,Atlanta Thrashers,Buffalo Sabres
2008020195,Anaheim Ducks,2,Dallas Stars,5,Marc Joannette,Rob Martell,Dallas Stars,Anaheim Ducks
2008020196,Boston Bruins,3,Buffalo Sabres,1,Don Koharski,Dennis LaRue,Boston Bruins,Buffalo Sabres
2008020197,Toronto Maple Leafs,6,Montréal Canadiens,3,Kerry Fraser,Bill McCreary,Toronto Maple Leafs,Montréal Canadiens
2008020198,New York Islanders,3,Pittsburgh Penguins,3,Stephane Auger,Greg Kimmerly,New York Islanders,Pittsburgh Penguins
2008020199,Philadelphia Flyers,1,Tampa Bay Lightning,2,Eric Furlatt,Ian Walsh,Tampa Bay Lightning,Philadelphia Flyers
2008020200,Washington Capitals,3,New York Rangers,1,Dan Marouelli,Dean Morton,Washington Capitals,New York Rangers
2008020201,Detroit Red Wings,3,New Jersey Devils,1,Wes McCauley,Dan O'Rourke,Detroit Red Wings,New Jersey Devils
2008020202,Columbus Blue Jackets,3,Calgary Flames,1,Dave Jackson,Tim Peel,Columbus Blue Jackets,Calgary Flames
2008020203,Colorado Avalanche,1,Nashville Predators,0,Paul Devorski,Brad Watson,Colorado Avalanche,Nashville Predators
2008020204,Phoenix Coyotes,4,Florida Panthers,1,Mike Leggo,Steve Kozari,Phoenix Coyotes,Florida Panthers
2008020205,Vancouver Canucks,2,Minnesota Wild,0,Chris Rooney,Kelly Sutherland,Vancouver Canucks,Minnesota Wild
2008020206,San Jose Sharks,2,Dallas Stars,1,Rob Shick,Brian Pochmara,San Jose Sharks,Dallas Stars
2008020207,Los Angeles Kings,5,St. Louis Blues,3,Marc Joannette,Rob Martell,Los Angeles Kings,St. Louis Blues
2008020208,Carolina Hurricanes,2,Atlanta Thrashers,5,Mike Hasenfratz,Francois StLaurent,Atlanta Thrashers,Carolina Hurricanes
2008020209,New Jersey Devils,1,Edmonton Oilers,2,Dan Marouelli,Dean Morton,Edmonton Oilers,New Jersey Devils
2008020210,Chicago Blackhawks,6,Calgary Flames,1,Dave Jackson,Tim Peel,Chicago Blackhawks,Calgary Flames
2008020211,Phoenix Coyotes,4,San Jose Sharks,2,Marc Joannette,Steve Kozari,Phoenix Coyotes,San Jose Sharks
2008020212,Anaheim Ducks,1,Florida Panthers,3,Brad Meier,Brian Pochmara,Florida Panthers,Anaheim Ducks
2008020213,New York Rangers,2,Edmonton Oilers,2,Gord Dwyer,Justin StPierre,New York Rangers,Edmonton Oilers
2008020214,Washington Capitals,4,Tampa Bay Lightning,2,Dan O'Rourke,Don VanMassenhoven,Washington Capitals,Tampa Bay Lightning
2008020215,New York Islanders,1,Philadelphia Flyers,3,Chris Rooney,Bill McCreary,Philadelphia Flyers,New York Islanders
2008020216,Detroit Red Wings,6,Pittsburgh Penguins,7,Marc Joannette,Mike Hasenfratz,Pittsburgh Penguins,Detroit Red Wings
2008020217,Montréal Canadiens,4,Ottawa Senators,0,Dan Marouelli,Greg Kimmerly,Montréal Canadiens,Ottawa Senators
2008020218,Calgary Flames,4,Toronto Maple Leafs,3,Kelly Sutherland,Tom Kowal,Calgary Flames,Toronto Maple Leafs
2008020219,Los Angeles Kings,2,Dallas Stars,2,Kerry Fraser,Brad Meier,Los Angeles Kings,Dallas Stars
