code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2006020069,Minnesota Wild,5,Columbus Blue Jackets,0,Don VanMassenhoven,Gord Dwyer,Minnesota Wild,Columbus Blue Jackets
2006020070,Colorado Avalanche,3,Edmonton Oilers,4,Greg Kimmerly,Kevin Pollock,Edmonton Oilers,Colorado Avalanche
2006020071,Los Angeles Kings,1,Dallas Stars,4,Dennis LaRue,Michael McGeough,Dallas Stars,Los Angeles Kings
2006020072,Anaheim Ducks,3,Dallas Stars,3,Dennis LaRue,Rob Shick,Anaheim Ducks,Dallas Stars
2006020073,New York Rangers,4,New Jersey Devils,2,Mike Leggo,Stephane Auger,New York Rangers,New Jersey Devils
2006020074,Tampa Bay Lightning,1,Carolina Hurricanes,5,Wes McCauley,Dan O'Halloran,Carolina Hurricanes,Tampa Bay Lightning
2006020075,New York Islanders,1,Nashville Predators,1,Tim Peel,Justin StPierre,New York Islanders,Nashville Predators
2006020076,Colorado Avalanche,3,Chicago Blackhawks,5,Tom Kowal,Brad Meier,Chicago Blackhawks,Colorado Avalanche
2006020077,Vancouver Canucks,2,Edmonton Oilers,1,Dan O'Rourke,Eric Furlatt,Vancouver Canucks,Edmonton Oilers
2006020078,Los Angeles Kings,1,Detroit Red Wings,3,Kelly Sutherland,Rob Shick,Detroit Red Wings,Los Angeles Kings
2006020079,Buffalo Sabres,9,Philadelphia Flyers,1,Don VanMassenhoven,Gord Dwyer,Buffalo Sabres,Philadelphia Flyers
2006020080,Montréal Canadiens,5,Calgary Flames,4,Dave Jackson,Chris Lee,Montréal Canadiens,Calgary Flames
2006020081,St. Louis Blues,2,Phoenix Coyotes,5,Dan Marouelli,Craig Spada,Phoenix Coyotes,St. Louis Blues
2006020082,Edmonton Oilers,2,Vancouver Canucks,1,Dennis LaRue,Ian Walsh,Edmonton Oilers,Vancouver Canucks
2006020083,San Jose Sharks,2,Dallas Stars,0,Chris Rooney,Kelly Sutherland,San Jose Sharks,Dallas Stars
2006020084,New York Rangers,0,Nashville Predators,3,Dave Jackson,Chris Lee,Nashville Predators,New York Rangers
2006020085,Washington Capitals,5,Florida Panthers,2,Mike Leggo,Stephane Auger,Washington Capitals,Florida Panthers
2006020086,Toronto Maple Leafs,1,Colorado Avalanche,4,Paul Devorski,Mike Hasenfratz,Colorado Avalanche,Toronto Maple Leafs
2006020087,Pittsburgh Penguins,1,New Jersey Devils,2,Don VanMassenhoven,Gord Dwyer,New Jersey Devils,Pittsburgh Penguins
2006020088,Chicago Blackhawks,2,Montréal Canadiens,1,Craig Spada,Tom Kowal,Chicago Blackhawks,Montréal Canadiens
2006020089,Anaheim Ducks,4,Detroit Red Wings,1,Dan O'Rourke,Brad Meier,Anaheim Ducks,Detroit Red Wings
2006020090,Los Angeles Kings,1,Minnesota Wild,2,Chris Rooney,Brad Watson,Minnesota Wild,Los Angeles Kings
2006020091,Boston Bruins,3,Calgary Flames,2,Wes McCauley,Stephane Auger,Boston Bruins,Calgary Flames
2006020092,Atlanta Thrashers,3,Washington Capitals,3,Greg Kimmerly,Marc Joannette,Atlanta Thrashers,Washington Capitals
2006020093,Ottawa Senators,1,Colorado Avalanche,2,Paul Devorski,Mike Hasenfratz,Colorado Avalanche,Ottawa Senators
2006020094,New Jersey Devils,3,Nashville Predators,3,Don Koharski,Gord Dwyer,New Jersey Devils,Nashville Predators
2006020095,New York Islanders,3,Pittsburgh Penguins,4,Kevin Pollock,Dean Warren,Pittsburgh Penguins,New York Islanders
2006020096,Tampa Bay Lightning,4,Philadelphia Flyers,1,Bill McCreary,Tim Peel,Tampa Bay Lightning,Philadelphia Flyers
2006020097,Phoenix Coyotes,0,Los Angeles Kings,4,Dennis LaRue,Ian Walsh,Los Angeles Kings,Phoenix Coyotes
2006020098,San Jose Sharks,5,Detroit Red Wings,1,Dan O'Rourke,Brad Meier,San Jose Sharks,Detroit Red Wings
2006020099,Columbus Blue Jackets,2,Toronto Maple Leafs,4,Chris Rooney,Michael McGeough,Toronto Maple Leafs,Columbus Blue Jackets
2006020100,Florida Panthers,3,Philadelphia Flyers,2,Bill McCreary,Tim Peel,Florida Panthers,Philadelphia Flyers
2006020101,Buffalo Sabres,5,Carolina Hurricanes,4,Dan Marouelli,Justin StPierre,Buffalo Sabres,Carolina Hurricanes
2006020102,St. Louis Blues,2,Vancouver Canucks,3,Dave Jackson,Chris Lee,Vancouver Canucks,St. Louis Blues
2006020103,Dallas Stars,5,Chicago Blackhawks,4,Brad Watson,Tom Kowal,Dallas Stars,Chicago Blackhawks
2006020104,Anaheim Ducks,2,Minnesota Wild,1,Dennis LaRue,Brian Pochmara,Anaheim Ducks,Minnesota Wild
2006020105,Boston Bruins,2,Buffalo Sabres,6,Dan O'Halloran,Tim Peel,Buffalo Sabres,Boston Bruins
2006020106,Toronto Maple Leafs,4,New York Rangers,4,Don VanMassenhoven,Gord Dwyer,Toronto Maple Leafs,New York Rangers
2006020107,Montréal Canadiens,8,Colorado Avalanche,5,Don Koharski,Justin StPierre,Montréal Canadiens,Colorado Avalanche
2006020108,Ottawa Senators,8,New Jersey Devils,1,Dan Marouelli,Craig Spada,Ottawa Senators,New Jersey Devils
2006020109,New York Islanders,4,Carolina Hurricanes,3,Paul Devorski,Eric Furlatt,New York Islanders,Carolina Hurricanes
2006020110,Washington Capitals,4,Tampa Bay Lightning,6,Wes McCauley,Mike Hasenfratz,Tampa Bay Lightning,Washington Capitals
2006020111,Atlanta Thrashers,4,Florida Panthers,2,Kevin Pollock,Dean Warren,Atlanta Thrashers,Florida Panthers
2006020112,Pittsburgh Penguins,5,Columbus Blue Jackets,3,Greg Kimmerly,Marc Joannette,Pittsburgh Penguins,Columbus Blue Jackets
2006020113,Nashville Predators,3,Vancouver Canucks,4,Chris Rooney,Michael McGeough,Vancouver Canucks,Nashville Predators
2006020114,Chicago Blackhawks,3,St. Louis Blues,4,Dave Jackson,Chris Lee,St. Louis Blues,Chicago Blackhawks
2006020115,Edmonton Oilers,3,Detroit Red Wings,1,Kelly Sutherland,Rob Shick,Edmonton Oilers,Detroit Red Wings
2006020116,Phoenix Coyotes,0,Dallas Stars,4,Brad Meier,Brian Pochmara,Dallas Stars,Phoenix Coyotes
2006020117,San Jose Sharks,1,Minnesota Wild,4,Dennis LaRue,Ian Walsh,Minnesota Wild,San Jose Sharks
2006020118,Los Angeles Kings,2,Anaheim Ducks,2,Mike Leggo,Tom Kowal,Los Angeles Kings,Anaheim Ducks
2006020119,Columbus Blue Jackets,0,San Jose Sharks,3,Stephane Auger,Kevin Pollock,San Jose Sharks,Columbus Blue Jackets
2006020120,Montréal Canadiens,1,Buffalo Sabres,4,Don VanMassenhoven,Craig Spada,Buffalo Sabres,Montréal Canadiens
2006020121,Florida Panthers,3,Atlanta Thrashers,6,Michael McGeough,Dean Warren,Atlanta Thrashers,Florida Panthers
2006020122,Colorado Avalanche,6,Los Angeles Kings,1,Kelly Sutherland,Marc Joannette,Colorado Avalanche,Los Angeles Kings
2006020123,Dallas Stars,2,Vancouver Canucks,1,Rob Shick,Brian Pochmara,Dallas Stars,Vancouver Canucks
2006020124,Edmonton Oilers,5,Phoenix Coyotes,2,Chris Rooney,Brad Watson,Edmonton Oilers,Phoenix Coyotes
2006020125,Pittsburgh Penguins,4,New Jersey Devils,2,Dan O'Halloran,Stephane Auger,Pittsburgh Penguins,New Jersey Devils
2006020126,Toronto Maple Leafs,2,Ottawa Senators,6,Bill McCreary,Greg Kimmerly,Ottawa Senators,Toronto Maple Leafs
2006020127,Calgary Flames,6,Phoenix Coyotes,1,Chris Rooney,Brad Meier,Calgary Flames,Phoenix Coyotes
2006020128,New York Rangers,2,Florida Panthers,4,Dave Jackson,Ian Walsh,Florida Panthers,New York Rangers
2006020130,Detroit Red Wings,2,San Jose Sharks,1,Dan Marouelli,Eric Furlatt,Detroit Red Wings,San Jose Sharks
2006020131,Minnesota Wild,3,Los Angeles Kings,1,Wes McCauley,Don Koharski,Minnesota Wild,Los Angeles Kings
2006020132,Chicago Blackhawks,0,Vancouver Canucks,5,Dan O'Rourke,Michael McGeough,Vancouver Canucks,Chicago Blackhawks
2006020133,Colorado Avalanche,3,Washington Capitals,5,Rob Shick,Steve Kozari,Washington Capitals,Colorado Avalanche
2006020134,Anaheim Ducks,6,Edmonton Oilers,2,Kelly Sutherland,Marc Joannette,Anaheim Ducks,Edmonton Oilers
2006020135,Boston Bruins,2,Montréal Canadiens,3,Don VanMassenhoven,Ian Walsh,Montréal Canadiens,Boston Bruins
2006020136,Philadelphia Flyers,2,Atlanta Thrashers,2,Dan O'Halloran,Stephane Auger,Philadelphia Flyers,Atlanta Thrashers
2006020137,Ottawa Senators,7,Toronto Maple Leafs,2,Kevin Pollock,Justin StPierre,Ottawa Senators,Toronto Maple Leafs
2006020138,New Jersey Devils,2,Florida Panthers,0,Dave Jackson,Tim Peel,New Jersey Devils,Florida Panthers
2006020139,New York Islanders,0,Buffalo Sabres,3,Paul Devorski,Chris Lee,Buffalo Sabres,New York Islanders
2006020140,Tampa Bay Lightning,5,Carolina Hurricanes,1,Craig Spada,Gord Dwyer,Tampa Bay Lightning,Carolina Hurricanes
2006020141,Nashville Predators,4,San Jose Sharks,3,Dan O'Rourke,Mike Hasenfratz,Nashville Predators,San Jose Sharks
2006020142,Phoenix Coyotes,6,Edmonton Oilers,2,Mike Leggo,Tom Kowal,Phoenix Coyotes,Edmonton Oilers
2006020143,Columbus Blue Jackets,2,Los Angeles Kings,0,Bill McCreary,Greg Kimmerly,Columbus Blue Jackets,Los Angeles Kings
2006020144,Minnesota Wild,2,Anaheim Ducks,2,Dan Marouelli,Eric Furlatt,Minnesota Wild,Anaheim Ducks
2006020145,Dallas Stars,3,Detroit Red Wings,4,Kelly Sutherland,Marc Joannette,Detroit Red Wings,Dallas Stars
2006020146,Vancouver Canucks,2,Washington Capitals,2,Brad Watson,Steve Kozari,Vancouver Canucks,Washington Capitals
2006020147,Boston Bruins,2,Ottawa Senators,1,Dennis LaRue,Chris Lee,Boston Bruins,Ottawa Senators
2006020148,Buffalo Sabres,4,Atlanta Thrashers,4,Tim Peel,Justin StPierre,Buffalo Sabres,Atlanta Thrashers
2006020149,Montréal Canadiens,4,Toronto Maple Leafs,4,Dan O'Halloran,Dean Warren,Montréal Canadiens,Toronto Maple Leafs
2006020151,Philadelphia Flyers,2,Pittsburgh Penguins,8,Ian Walsh,Gord Dwyer,Pittsburgh Penguins,Philadelphia Flyers
2006020152,Carolina Hurricanes,6,Tampa Bay Lightning,4,Stephane Auger,Kevin Pollock,Carolina Hurricanes,Tampa Bay Lightning
2006020153,New Jersey Devils,1,Columbus Blue Jackets,0,Paul Devorski,Francois StLaurent,New Jersey Devils,Columbus Blue Jackets
2006020154,St. Louis Blues,2,Detroit Red Wings,3,Dan Marouelli,Eric Furlatt,Detroit Red Wings,St. Louis Blues
2006020155,Edmonton Oilers,4,Washington Capitals,0,Mike Leggo,Brad Meier,Edmonton Oilers,Washington Capitals
2006020156,Dallas Stars,3,Los Angeles Kings,2,Dan O'Rourke,Mike Hasenfratz,Dallas Stars,Los Angeles Kings
2006020157,Chicago Blackhawks,0,Anaheim Ducks,3,Chris Rooney,Bill McCreary,Anaheim Ducks,Chicago Blackhawks
2006020158,Calgary Flames,2,Nashville Predators,3,Brad Watson,Steve Kozari,Nashville Predators,Calgary Flames
2006020159,Phoenix Coyotes,3,New York Rangers,7,Don Koharski,Tom Kowal,New York Rangers,Phoenix Coyotes
2006020160,Tampa Bay Lightning,2,San Jose Sharks,4,Dave Jackson,Greg Kimmerly,San Jose Sharks,Tampa Bay Lightning
2006020161,Colorado Avalanche,4,Minnesota Wild,1,Michael McGeough,Craig Spada,Colorado Avalanche,Minnesota Wild
2006020162,Philadelphia Flyers,3,Chicago Blackhawks,0,Dennis LaRue,Francois StLaurent,Philadelphia Flyers,Chicago Blackhawks
2006020163,Toronto Maple Leafs,4,Atlanta Thrashers,2,Chris Rooney,Marc Joannette,Toronto Maple Leafs,Atlanta Thrashers
2006020164,St. Louis Blues,5,Anaheim Ducks,5,Tim Peel,Mike Hasenfratz,St. Louis Blues,Anaheim Ducks
2006020165,Calgary Flames,2,Washington Capitals,4,Mike Leggo,Steve Kozari,Washington Capitals,Calgary Flames
2006020166,Los Angeles Kings,4,New York Rangers,1,Dan O'Rourke,Tom Kowal,Los Angeles Kings,New York Rangers
2006020167,New York Islanders,5,Chicago Blackhawks,2,Brad Meier,Gord Dwyer,New York Islanders,Chicago Blackhawks
2006020168,Montréal Canadiens,4,Ottawa Senators,2,Chris Rooney,Marc Joannette,Montréal Canadiens,Ottawa Senators
2006020169,Florida Panthers,1,San Jose Sharks,2,Dave Jackson,Greg Kimmerly,San Jose Sharks,Florida Panthers
2006020170,Vancouver Canucks,2,Nashville Predators,3,Brad Watson,Steve Kozari,Nashville Predators,Vancouver Canucks
2006020171,Atlanta Thrashers,2,Carolina Hurricanes,5,Bill McCreary,Ian Walsh,Carolina Hurricanes,Atlanta Thrashers
2006020172,Columbus Blue Jackets,3,Colorado Avalanche,5,Dennis LaRue,Brian Pochmara,Colorado Avalanche,Columbus Blue Jackets
2006020173,Tampa Bay Lightning,2,Toronto Maple Leafs,4,Dave Jackson,Greg Kimmerly,Toronto Maple Leafs,Tampa Bay Lightning
2006020174,Detroit Red Wings,3,Calgary Flames,2,Dan O'Halloran,Mike Hasenfratz,Detroit Red Wings,Calgary Flames
2006020175,Dallas Stars,4,St. Louis Blues,1,Michael McGeough,Craig Spada,Dallas Stars,St. Louis Blues
2006020176,Edmonton Oilers,3,Nashville Predators,5,Tim Peel,Brad Watson,Nashville Predators,Edmonton Oilers
2006020177,Anaheim Ducks,3,New York Rangers,4,Dan O'Rourke,Paul Devorski,New York Rangers,Anaheim Ducks
2006020178,Los Angeles Kings,3,Pittsburgh Penguins,4,Wes McCauley,Dean Warren,Pittsburgh Penguins,Los Angeles Kings
2006020179,Boston Bruins,4,Buffalo Sabres,4,Stephane Auger,Don VanMassenhoven,Boston Bruins,Buffalo Sabres
2006020180,Philadelphia Flyers,2,Tampa Bay Lightning,5,Dan O'Halloran,Marc Joannette,Tampa Bay Lightning,Philadelphia Flyers
2006020182,New Jersey Devils,2,New York Islanders,5,Brad Meier,Gord Dwyer,New York Islanders,New Jersey Devils
2006020183,Florida Panthers,4,Toronto Maple Leafs,2,Bill McCreary,Ian Walsh,Florida Panthers,Toronto Maple Leafs
2006020184,St. Louis Blues,4,Colorado Avalanche,1,Kevin Pollock,Justin StPierre,St. Louis Blues,Colorado Avalanche
2006020185,Minnesota Wild,5,Vancouver Canucks,2,Kelly Sutherland,Tom Kowal,Minnesota Wild,Vancouver Canucks
2006020186,Chicago Blackhawks,1,Detroit Red Wings,2,Dennis LaRue,Mike Hasenfratz,Detroit Red Wings,Chicago Blackhawks
2006020187,San Jose Sharks,1,New York Rangers,3,Wes McCauley,Paul Devorski,New York Rangers,San Jose Sharks
2006020188,Washington Capitals,3,Atlanta Thrashers,4,Chris Rooney,Don VanMassenhoven,Atlanta Thrashers,Washington Capitals
2006020189,Columbus Blue Jackets,4,Calgary Flames,4,Dan Marouelli,Eric Furlatt,Columbus Blue Jackets,Calgary Flames
2006020190,Edmonton Oilers,2,Dallas Stars,3,Michael McGeough,Tim Peel,Dallas Stars,Edmonton Oilers
2006020191,Anaheim Ducks,6,Phoenix Coyotes,2,Wes McCauley,Dean Warren,Anaheim Ducks,Phoenix Coyotes
2006020192,Boston Bruins,6,Tampa Bay Lightning,5,Chris Rooney,Mike Hasenfratz,Boston Bruins,Tampa Bay Lightning
2006020193,Buffalo Sabres,1,Toronto Maple Leafs,4,Greg Kimmerly,Eric Furlatt,Toronto Maple Leafs,Buffalo Sabres
2006020194,Montréal Canadiens,1,New Jersey Devils,2,Dave Jackson,Craig Spada,New Jersey Devils,Montréal Canadiens
2006020195,Ottawa Senators,2,Carolina Hurricanes,3,Chris Lee,Dean Morton,Carolina Hurricanes,Ottawa Senators
2006020196,New York Islanders,1,Atlanta Thrashers,4,Dan O'Halloran,Marc Joannette,Atlanta Thrashers,New York Islanders
2006020197,Philadelphia Flyers,3,Washington Capitals,5,Dan Marouelli,Stephane Auger,Washington Capitals,Philadelphia Flyers
2006020198,Detroit Red Wings,4,Columbus Blue Jackets,1,Brad Meier,Brian Pochmara,Detroit Red Wings,Columbus Blue Jackets
2006020199,St. Louis Blues,2,Calgary Flames,3,Dennis LaRue,Gord Dwyer,Calgary Flames,St. Louis Blues
2006020200,Minnesota Wild,3,Nashville Predators,4,Kevin Pollock,Justin StPierre,Nashville Predators,Minnesota Wild
2006020201,Colorado Avalanche,3,Vancouver Canucks,2,Bill McCreary,Ian Walsh,Colorado Avalanche,Vancouver Canucks
2006020202,Phoenix Coyotes,6,Los Angeles Kings,4,Paul Devorski,Dean Warren,Phoenix Coyotes,Los Angeles Kings
2006020203,San Jose Sharks,3,Pittsburgh Penguins,2,Kelly Sutherland,Tom Kowal,San Jose Sharks,Pittsburgh Penguins
2006020204,New York Rangers,3,Buffalo Sabres,4,Marc Joannette,Dean Morton,Buffalo Sabres,New York Rangers
2006020205,Washington Capitals,4,Ottawa Senators,3,Don Koharski,Brian Pochmara,Washington Capitals,Ottawa Senators
2006020206,Atlanta Thrashers,5,Boston Bruins,3,Dan O'Rourke,Brad Watson,Atlanta Thrashers,Boston Bruins
2006020207,Toronto Maple Leafs,4,Philadelphia Flyers,1,Mike Leggo,Chris Lee,Toronto Maple Leafs,Philadelphia Flyers
2006020208,New York Islanders,1,Tampa Bay Lightning,5,Stephane Auger,Dean Morton,Tampa Bay Lightning,New York Islanders
2006020209,Vancouver Canucks,2,Dallas Stars,1,Kevin Pollock,Justin StPierre,Vancouver Canucks,Dallas Stars
2006020210,Anaheim Ducks,3,Pittsburgh Penguins,2,Tom Kowal,Dean Warren,Anaheim Ducks,Pittsburgh Penguins
2006020211,New Jersey Devils,2,Carolina Hurricanes,2,Mike Leggo,Don Koharski,New Jersey Devils,Carolina Hurricanes
2006020212,Montréal Canadiens,2,Edmonton Oilers,2,Eric Furlatt,Chris Lee,Montréal Canadiens,Edmonton Oilers
2006020213,Colorado Avalanche,5,Los Angeles Kings,6,Tim Peel,Brad Meier,Los Angeles Kings,Colorado Avalanche
2006020214,Calgary Flames,3,Dallas Stars,1,Kevin Pollock,Justin StPierre,Calgary Flames,Dallas Stars
2006020215,San Jose Sharks,3,Minnesota Wild,1,Michael McGeough,Dean Warren,San Jose Sharks,Minnesota Wild
2006020216,Atlanta Thrashers,5,Ottawa Senators,4,Craig Spada,Gord Dwyer,Atlanta Thrashers,Ottawa Senators
2006020217,Pittsburgh Penguins,3,Tampa Bay Lightning,4,Mike Leggo,Dean Morton,Tampa Bay Lightning,Pittsburgh Penguins
2006020218,Florida Panthers,3,New York Rangers,3,Dan O'Rourke,Brad Watson,Florida Panthers,New York Rangers
2006020219,Detroit Red Wings,3,Edmonton Oilers,0,Don VanMassenhoven,Brian Pochmara,Detroit Red Wings,Edmonton Oilers
