,Ref,Score,Team
0,Dan O'Rourke,2,Buffalo Sabres
1,Dan O'Rourke,2,Carolina Hurricanes
2,Don Koharski,2,Buffalo Sabres
3,Don Koharski,2,Carolina Hurricanes
4,Dan O'Halloran,4,Ottawa Senators
5,Dan O'Halloran,1,Toronto Maple Leafs
6,Eric Furlatt,4,Ottawa Senators
7,Eric Furlatt,1,Toronto Maple Leafs
8,Ian Walsh,2,Colorado Avalanche
9,Ian Walsh,3,Dallas Stars
10,Michael McGeough,2,Colorado Avalanche
11,Michael McGeough,3,Dallas Stars
12,Don VanMassenhoven,0,Ottawa Senators
13,Don VanMassenhoven,6,Toronto Maple Leafs
14,Stephane Auger,0,Ottawa Senators
15,Stephane Auger,6,Toronto Maple Leafs
16,Dan O'Halloran,5,New York Rangers
17,Dan O'Halloran,2,Washington Capitals
18,Eric Furlatt,5,New York Rangers
19,Eric Furlatt,2,Washington Capitals
20,Dan O'Rourke,2,Atlanta Thrashers
21,Dan O'Rourke,2,Tampa Bay Lightning
22,Dave Jackson,2,Atlanta Thrashers
23,Dave Jackson,2,Tampa Bay Lightning
24,Don Koharski,0,Philadelphia Flyers
25,Don Koharski,4,Pittsburgh Penguins
26,Greg Kimmerly,0,Philadelphia Flyers
27,Greg Kimmerly,4,Pittsburgh Penguins
28,Chris Rooney,1,Detroit Red Wings
29,Chris Rooney,3,Vancouver Canucks
30,Dennis LaRue,1,Detroit Red Wings
31,Dennis LaRue,3,Vancouver Canucks
32,Dean Warren,8,Chicago Blackhawks
33,Dean Warren,6,Nashville Predators
34,Tim Peel,8,Chicago Blackhawks
35,Tim Peel,6,Nashville Predators
36,Kelly Sutherland,2,Colorado Avalanche
37,Kelly Sutherland,3,Minnesota Wild
38,Rob Shick,2,Colorado Avalanche
39,Rob Shick,3,Minnesota Wild
40,Brad Watson,1,Calgary Flames
41,Brad Watson,3,Edmonton Oilers
42,Tom Kowal,1,Calgary Flames
43,Tom Kowal,3,Edmonton Oilers
44,Brad Meier,3,New York Islanders
45,Brad Meier,6,Phoenix Coyotes
46,Mike Hasenfratz,3,New York Islanders
47,Mike Hasenfratz,6,Phoenix Coyotes
48,Mike Leggo,5,San Jose Sharks
49,Mike Leggo,4,St. Louis Blues
50,Rob Martell,5,San Jose Sharks
51,Rob Martell,4,St. Louis Blues
52,Dave Jackson,0,Carolina Hurricanes
53,Dave Jackson,4,New Jersey Devils
54,Gord Dwyer,0,Carolina Hurricanes
55,Gord Dwyer,4,New Jersey Devils
56,Tim Peel,2,Columbus Blue Jackets
57,Tim Peel,3,Vancouver Canucks
58,Wes McCauley,2,Columbus Blue Jackets
59,Wes McCauley,3,Vancouver Canucks
60,Justin StPierre,3,Boston Bruins
61,Justin StPierre,8,Florida Panthers
62,Paul Devorski,3,Boston Bruins
63,Paul Devorski,8,Florida Panthers
64,Kevin Pollock,4,Buffalo Sabres
65,Kevin Pollock,4,Montréal Canadiens
66,Stephane Auger,4,Buffalo Sabres
67,Stephane Auger,4,Montréal Canadiens
68,Ian Walsh,4,Anaheim Ducks
69,Ian Walsh,3,Los Angeles Kings
70,Michael McGeough,4,Anaheim Ducks
71,Michael McGeough,3,Los Angeles Kings
72,Greg Kimmerly,2,Montréal Canadiens
73,Greg Kimmerly,2,Toronto Maple Leafs
74,Kevin Pollock,2,Montréal Canadiens
75,Kevin Pollock,2,Toronto Maple Leafs
76,Chris Lee,4,Buffalo Sabres
77,Chris Lee,3,Ottawa Senators
78,Marc Joannette,4,Buffalo Sabres
79,Marc Joannette,3,Ottawa Senators
80,Craig Spada,4,New York Rangers
81,Craig Spada,4,Philadelphia Flyers
82,Dan Marouelli,4,New York Rangers
83,Dan Marouelli,4,Philadelphia Flyers
84,Bill McCreary,2,Carolina Hurricanes
85,Bill McCreary,5,Washington Capitals
86,Wes McCauley,2,Carolina Hurricanes
87,Wes McCauley,5,Washington Capitals
88,Don VanMassenhoven,6,Atlanta Thrashers
89,Don VanMassenhoven,0,Florida Panthers
90,Gord Dwyer,6,Atlanta Thrashers
91,Gord Dwyer,0,Florida Panthers
92,Dan O'Halloran,2,Detroit Red Wings
93,Dan O'Halloran,0,Pittsburgh Penguins
94,Eric Furlatt,2,Detroit Red Wings
95,Eric Furlatt,0,Pittsburgh Penguins
96,Justin StPierre,3,Boston Bruins
97,Justin StPierre,2,Tampa Bay Lightning
98,Paul Devorski,3,Boston Bruins
99,Paul Devorski,2,Tampa Bay Lightning
100,Dean Warren,6,Minnesota Wild
101,Dean Warren,5,Nashville Predators
102,Mike Leggo,6,Minnesota Wild
103,Mike Leggo,5,Nashville Predators
104,Dan O'Rourke,3,Dallas Stars
105,Dan O'Rourke,1,New Jersey Devils
106,Don Koharski,3,Dallas Stars
107,Don Koharski,1,New Jersey Devils
108,Chris Rooney,4,Chicago Blackhawks
109,Chris Rooney,5,Columbus Blue Jackets
110,Dennis LaRue,4,Chicago Blackhawks
111,Dennis LaRue,5,Columbus Blue Jackets
112,Kelly Sutherland,2,Calgary Flames
113,Kelly Sutherland,1,Edmonton Oilers
114,Rob Shick,2,Calgary Flames
115,Rob Shick,1,Edmonton Oilers
116,Ian Walsh,2,Anaheim Ducks
117,Ian Walsh,1,Phoenix Coyotes
118,Michael McGeough,2,Anaheim Ducks
119,Michael McGeough,1,Phoenix Coyotes
120,Brad Meier,4,Los Angeles Kings
121,Brad Meier,1,St. Louis Blues
122,Mike Hasenfratz,4,Los Angeles Kings
123,Mike Hasenfratz,1,St. Louis Blues
124,Brad Watson,0,New York Islanders
125,Brad Watson,2,San Jose Sharks
126,Tom Kowal,0,New York Islanders
127,Tom Kowal,2,San Jose Sharks
128,Dean Warren,3,Colorado Avalanche
129,Dean Warren,2,Vancouver Canucks
130,Tim Peel,3,Colorado Avalanche
131,Tim Peel,2,Vancouver Canucks
132,Brad Watson,2,Anaheim Ducks
133,Brad Watson,0,St. Louis Blues
134,Tom Kowal,2,Anaheim Ducks
135,Tom Kowal,0,St. Louis Blues
136,Chris Lee,5,Columbus Blue Jackets
137,Chris Lee,1,Phoenix Coyotes
138,Marc Joannette,5,Columbus Blue Jackets
139,Marc Joannette,1,Phoenix Coyotes
140,Bill McCreary,1,Florida Panthers
141,Bill McCreary,1,Toronto Maple Leafs
142,Wes McCauley,1,Florida Panthers
143,Wes McCauley,1,Toronto Maple Leafs
144,Craig Spada,1,Atlanta Thrashers
145,Craig Spada,0,Tampa Bay Lightning
146,Dan Marouelli,1,Atlanta Thrashers
147,Dan Marouelli,0,Tampa Bay Lightning
148,Chris Rooney,1,Calgary Flames
149,Chris Rooney,4,San Jose Sharks
150,Dennis LaRue,1,Calgary Flames
151,Dennis LaRue,4,San Jose Sharks
152,Chris Lee,2,New York Rangers
153,Chris Lee,4,Philadelphia Flyers
154,Marc Joannette,2,New York Rangers
155,Marc Joannette,4,Philadelphia Flyers
156,Dean Warren,1,Minnesota Wild
157,Dean Warren,1,Vancouver Canucks
158,Justin StPierre,1,Minnesota Wild
159,Justin StPierre,1,Vancouver Canucks
160,Brad Watson,4,Los Angeles Kings
161,Brad Watson,2,New York Islanders
162,Tom Kowal,4,Los Angeles Kings
163,Tom Kowal,2,New York Islanders
164,Ian Walsh,3,Montréal Canadiens
165,Ian Walsh,1,Philadelphia Flyers
166,Paul Devorski,3,Montréal Canadiens
167,Paul Devorski,1,Philadelphia Flyers
168,Don Koharski,4,Atlanta Thrashers
169,Don Koharski,1,Boston Bruins
170,Mike Hasenfratz,4,Atlanta Thrashers
171,Mike Hasenfratz,1,Boston Bruins
172,Craig Spada,3,Carolina Hurricanes
173,Craig Spada,6,Florida Panthers
174,Dan Marouelli,3,Carolina Hurricanes
175,Dan Marouelli,6,Florida Panthers
176,Dean Morton,9,Detroit Red Wings
177,Dean Morton,2,Phoenix Coyotes
178,Don VanMassenhoven,9,Detroit Red Wings
179,Don VanMassenhoven,2,Phoenix Coyotes
180,Greg Kimmerly,4,Anaheim Ducks
181,Greg Kimmerly,4,New York Islanders
182,Kevin Pollock,4,Anaheim Ducks
183,Kevin Pollock,4,New York Islanders
184,Brian Pochmara,5,New York Rangers
185,Brian Pochmara,6,Pittsburgh Penguins
186,Chris Rooney,5,New York Rangers
187,Chris Rooney,6,Pittsburgh Penguins
188,Bill McCreary,1,Calgary Flames
189,Bill McCreary,0,Ottawa Senators
190,Stephane Auger,1,Calgary Flames
191,Stephane Auger,0,Ottawa Senators
192,Justin StPierre,6,New Jersey Devils
193,Justin StPierre,6,Toronto Maple Leafs
194,Paul Devorski,6,New Jersey Devils
195,Paul Devorski,6,Toronto Maple Leafs
196,Dean Warren,2,Boston Bruins
197,Dean Warren,2,St. Louis Blues
198,Gord Dwyer,2,Boston Bruins
199,Gord Dwyer,2,St. Louis Blues
200,Dan O'Rourke,2,Minnesota Wild
201,Dan O'Rourke,2,Washington Capitals
202,Eric Furlatt,2,Minnesota Wild
203,Eric Furlatt,2,Washington Capitals
204,Dean Morton,3,Chicago Blackhawks
205,Dean Morton,1,Nashville Predators
206,Don VanMassenhoven,3,Chicago Blackhawks
207,Don VanMassenhoven,1,Nashville Predators
208,Brad Meier,6,Edmonton Oilers
209,Brad Meier,4,San Jose Sharks
210,Michael McGeough,6,Edmonton Oilers
211,Michael McGeough,4,San Jose Sharks
212,Greg Kimmerly,4,Dallas Stars
213,Greg Kimmerly,1,Los Angeles Kings
214,Kevin Pollock,4,Dallas Stars
215,Kevin Pollock,1,Los Angeles Kings
216,Dan O'Halloran,3,Atlanta Thrashers
217,Dan O'Halloran,4,Carolina Hurricanes
218,Wes McCauley,3,Atlanta Thrashers
219,Wes McCauley,4,Carolina Hurricanes
220,Don Koharski,3,Florida Panthers
221,Don Koharski,2,Tampa Bay Lightning
222,Mike Hasenfratz,3,Florida Panthers
223,Mike Hasenfratz,2,Tampa Bay Lightning
224,Dave Jackson,2,Buffalo Sabres
225,Dave Jackson,2,Detroit Red Wings
226,Mike Leggo,2,Buffalo Sabres
227,Mike Leggo,2,Detroit Red Wings
228,Kelly Sutherland,6,San Jose Sharks
229,Kelly Sutherland,4,Vancouver Canucks
230,Rob Shick,6,San Jose Sharks
231,Rob Shick,4,Vancouver Canucks
232,Craig Spada,7,Buffalo Sabres
233,Craig Spada,4,New York Rangers
234,Dean Warren,7,Buffalo Sabres
235,Dean Warren,4,New York Rangers
236,Justin StPierre,4,Calgary Flames
237,Justin StPierre,5,Toronto Maple Leafs
238,Tim Peel,4,Calgary Flames
239,Tim Peel,5,Toronto Maple Leafs
240,Dan Marouelli,2,Montréal Canadiens
241,Dan Marouelli,2,Ottawa Senators
242,Francois StLaurent,2,Montréal Canadiens
243,Francois StLaurent,2,Ottawa Senators
244,Ian Walsh,4,Atlanta Thrashers
245,Ian Walsh,3,Washington Capitals
246,Paul Devorski,4,Atlanta Thrashers
247,Paul Devorski,3,Washington Capitals
248,Chris Rooney,3,New Jersey Devils
249,Chris Rooney,2,Philadelphia Flyers
250,Marc Joannette,3,New Jersey Devils
251,Marc Joannette,2,Philadelphia Flyers
252,Dave Jackson,5,Carolina Hurricanes
253,Dave Jackson,1,Pittsburgh Penguins
254,Mike Leggo,5,Carolina Hurricanes
255,Mike Leggo,1,Pittsburgh Penguins
256,Don Koharski,1,Florida Panthers
257,Don Koharski,4,Tampa Bay Lightning
258,Mike Hasenfratz,1,Florida Panthers
259,Mike Hasenfratz,4,Tampa Bay Lightning
260,Dan O'Rourke,3,Chicago Blackhawks
261,Dan O'Rourke,4,St. Louis Blues
262,Eric Furlatt,3,Chicago Blackhawks
263,Eric Furlatt,4,St. Louis Blues
264,Dan O'Halloran,4,Nashville Predators
265,Dan O'Halloran,1,Phoenix Coyotes
266,Wes McCauley,4,Nashville Predators
267,Wes McCauley,1,Phoenix Coyotes
268,Don VanMassenhoven,0,Columbus Blue Jackets
269,Don VanMassenhoven,5,Minnesota Wild
270,Gord Dwyer,0,Columbus Blue Jackets
271,Gord Dwyer,5,Minnesota Wild
272,Greg Kimmerly,3,Colorado Avalanche
273,Greg Kimmerly,4,Edmonton Oilers
274,Kevin Pollock,3,Colorado Avalanche
275,Kevin Pollock,4,Edmonton Oilers
276,Dennis LaRue,4,Dallas Stars
277,Dennis LaRue,1,Los Angeles Kings
278,Michael McGeough,4,Dallas Stars
279,Michael McGeough,1,Los Angeles Kings
280,Dennis LaRue,3,Anaheim Ducks
281,Dennis LaRue,3,Dallas Stars
282,Rob Shick,3,Anaheim Ducks
283,Rob Shick,3,Dallas Stars
284,Mike Leggo,2,New Jersey Devils
285,Mike Leggo,4,New York Rangers
286,Stephane Auger,2,New Jersey Devils
287,Stephane Auger,4,New York Rangers
288,Dan O'Halloran,5,Carolina Hurricanes
289,Dan O'Halloran,1,Tampa Bay Lightning
290,Wes McCauley,5,Carolina Hurricanes
291,Wes McCauley,1,Tampa Bay Lightning
292,Justin StPierre,1,Nashville Predators
293,Justin StPierre,1,New York Islanders
294,Tim Peel,1,Nashville Predators
295,Tim Peel,1,New York Islanders
296,Brad Meier,5,Chicago Blackhawks
297,Brad Meier,3,Colorado Avalanche
298,Tom Kowal,5,Chicago Blackhawks
299,Tom Kowal,3,Colorado Avalanche
300,Dan O'Rourke,1,Edmonton Oilers
301,Dan O'Rourke,2,Vancouver Canucks
302,Eric Furlatt,1,Edmonton Oilers
303,Eric Furlatt,2,Vancouver Canucks
304,Kelly Sutherland,3,Detroit Red Wings
305,Kelly Sutherland,1,Los Angeles Kings
306,Rob Shick,3,Detroit Red Wings
307,Rob Shick,1,Los Angeles Kings
308,Don VanMassenhoven,9,Buffalo Sabres
309,Don VanMassenhoven,1,Philadelphia Flyers
310,Gord Dwyer,9,Buffalo Sabres
311,Gord Dwyer,1,Philadelphia Flyers
312,Chris Lee,4,Calgary Flames
313,Chris Lee,5,Montréal Canadiens
314,Dave Jackson,4,Calgary Flames
315,Dave Jackson,5,Montréal Canadiens
316,Craig Spada,5,Phoenix Coyotes
317,Craig Spada,2,St. Louis Blues
318,Dan Marouelli,5,Phoenix Coyotes
319,Dan Marouelli,2,St. Louis Blues
320,Dennis LaRue,2,Edmonton Oilers
321,Dennis LaRue,1,Vancouver Canucks
322,Ian Walsh,2,Edmonton Oilers
323,Ian Walsh,1,Vancouver Canucks
324,Chris Rooney,0,Dallas Stars
325,Chris Rooney,2,San Jose Sharks
326,Kelly Sutherland,0,Dallas Stars
327,Kelly Sutherland,2,San Jose Sharks
328,Chris Lee,3,Nashville Predators
329,Chris Lee,0,New York Rangers
330,Dave Jackson,3,Nashville Predators
331,Dave Jackson,0,New York Rangers
332,Mike Leggo,2,Florida Panthers
333,Mike Leggo,5,Washington Capitals
334,Stephane Auger,2,Florida Panthers
335,Stephane Auger,5,Washington Capitals
336,Mike Hasenfratz,4,Colorado Avalanche
337,Mike Hasenfratz,1,Toronto Maple Leafs
338,Paul Devorski,4,Colorado Avalanche
339,Paul Devorski,1,Toronto Maple Leafs
340,Don VanMassenhoven,2,New Jersey Devils
341,Don VanMassenhoven,1,Pittsburgh Penguins
342,Gord Dwyer,2,New Jersey Devils
343,Gord Dwyer,1,Pittsburgh Penguins
344,Craig Spada,2,Chicago Blackhawks
345,Craig Spada,1,Montréal Canadiens
346,Tom Kowal,2,Chicago Blackhawks
347,Tom Kowal,1,Montréal Canadiens
348,Brad Meier,4,Anaheim Ducks
349,Brad Meier,1,Detroit Red Wings
350,Dan O'Rourke,4,Anaheim Ducks
351,Dan O'Rourke,1,Detroit Red Wings
352,Brad Watson,1,Los Angeles Kings
353,Brad Watson,2,Minnesota Wild
354,Chris Rooney,1,Los Angeles Kings
355,Chris Rooney,2,Minnesota Wild
356,Stephane Auger,3,Boston Bruins
357,Stephane Auger,2,Calgary Flames
358,Wes McCauley,3,Boston Bruins
359,Wes McCauley,2,Calgary Flames
360,Greg Kimmerly,3,Atlanta Thrashers
361,Greg Kimmerly,3,Washington Capitals
362,Marc Joannette,3,Atlanta Thrashers
363,Marc Joannette,3,Washington Capitals
364,Mike Hasenfratz,2,Colorado Avalanche
365,Mike Hasenfratz,1,Ottawa Senators
366,Paul Devorski,2,Colorado Avalanche
367,Paul Devorski,1,Ottawa Senators
368,Don Koharski,3,Nashville Predators
369,Don Koharski,3,New Jersey Devils
370,Gord Dwyer,3,Nashville Predators
371,Gord Dwyer,3,New Jersey Devils
372,Dean Warren,3,New York Islanders
373,Dean Warren,4,Pittsburgh Penguins
374,Kevin Pollock,3,New York Islanders
375,Kevin Pollock,4,Pittsburgh Penguins
376,Bill McCreary,1,Philadelphia Flyers
377,Bill McCreary,4,Tampa Bay Lightning
378,Tim Peel,1,Philadelphia Flyers
379,Tim Peel,4,Tampa Bay Lightning
380,Dennis LaRue,4,Los Angeles Kings
381,Dennis LaRue,0,Phoenix Coyotes
382,Ian Walsh,4,Los Angeles Kings
383,Ian Walsh,0,Phoenix Coyotes
384,Brad Meier,1,Detroit Red Wings
385,Brad Meier,5,San Jose Sharks
386,Dan O'Rourke,1,Detroit Red Wings
387,Dan O'Rourke,5,San Jose Sharks
388,Chris Rooney,2,Columbus Blue Jackets
389,Chris Rooney,4,Toronto Maple Leafs
390,Michael McGeough,2,Columbus Blue Jackets
391,Michael McGeough,4,Toronto Maple Leafs
392,Bill McCreary,3,Florida Panthers
393,Bill McCreary,2,Philadelphia Flyers
394,Tim Peel,3,Florida Panthers
395,Tim Peel,2,Philadelphia Flyers
396,Dan Marouelli,5,Buffalo Sabres
397,Dan Marouelli,4,Carolina Hurricanes
398,Justin StPierre,5,Buffalo Sabres
399,Justin StPierre,4,Carolina Hurricanes
400,Chris Lee,2,St. Louis Blues
401,Chris Lee,3,Vancouver Canucks
402,Dave Jackson,2,St. Louis Blues
403,Dave Jackson,3,Vancouver Canucks
404,Brad Watson,4,Chicago Blackhawks
405,Brad Watson,5,Dallas Stars
406,Tom Kowal,4,Chicago Blackhawks
407,Tom Kowal,5,Dallas Stars
408,Brian Pochmara,2,Anaheim Ducks
409,Brian Pochmara,1,Minnesota Wild
410,Dennis LaRue,2,Anaheim Ducks
411,Dennis LaRue,1,Minnesota Wild
412,Dan O'Halloran,2,Boston Bruins
413,Dan O'Halloran,6,Buffalo Sabres
414,Tim Peel,2,Boston Bruins
415,Tim Peel,6,Buffalo Sabres
416,Don VanMassenhoven,4,New York Rangers
417,Don VanMassenhoven,4,Toronto Maple Leafs
418,Gord Dwyer,4,New York Rangers
419,Gord Dwyer,4,Toronto Maple Leafs
420,Don Koharski,5,Colorado Avalanche
421,Don Koharski,8,Montréal Canadiens
422,Justin StPierre,5,Colorado Avalanche
423,Justin StPierre,8,Montréal Canadiens
424,Craig Spada,1,New Jersey Devils
425,Craig Spada,8,Ottawa Senators
426,Dan Marouelli,1,New Jersey Devils
427,Dan Marouelli,8,Ottawa Senators
428,Eric Furlatt,3,Carolina Hurricanes
429,Eric Furlatt,4,New York Islanders
430,Paul Devorski,3,Carolina Hurricanes
431,Paul Devorski,4,New York Islanders
432,Mike Hasenfratz,6,Tampa Bay Lightning
433,Mike Hasenfratz,4,Washington Capitals
434,Wes McCauley,6,Tampa Bay Lightning
435,Wes McCauley,4,Washington Capitals
436,Dean Warren,4,Atlanta Thrashers
437,Dean Warren,2,Florida Panthers
438,Kevin Pollock,4,Atlanta Thrashers
439,Kevin Pollock,2,Florida Panthers
440,Greg Kimmerly,3,Columbus Blue Jackets
441,Greg Kimmerly,5,Pittsburgh Penguins
442,Marc Joannette,3,Columbus Blue Jackets
443,Marc Joannette,5,Pittsburgh Penguins
444,Chris Rooney,3,Nashville Predators
445,Chris Rooney,4,Vancouver Canucks
446,Michael McGeough,3,Nashville Predators
447,Michael McGeough,4,Vancouver Canucks
448,Chris Lee,3,Chicago Blackhawks
449,Chris Lee,4,St. Louis Blues
450,Dave Jackson,3,Chicago Blackhawks
451,Dave Jackson,4,St. Louis Blues
452,Kelly Sutherland,1,Detroit Red Wings
453,Kelly Sutherland,3,Edmonton Oilers
454,Rob Shick,1,Detroit Red Wings
455,Rob Shick,3,Edmonton Oilers
456,Brad Meier,4,Dallas Stars
457,Brad Meier,0,Phoenix Coyotes
458,Brian Pochmara,4,Dallas Stars
459,Brian Pochmara,0,Phoenix Coyotes
460,Dennis LaRue,4,Minnesota Wild
461,Dennis LaRue,1,San Jose Sharks
462,Ian Walsh,4,Minnesota Wild
463,Ian Walsh,1,San Jose Sharks
464,Mike Leggo,2,Anaheim Ducks
465,Mike Leggo,2,Los Angeles Kings
466,Tom Kowal,2,Anaheim Ducks
467,Tom Kowal,2,Los Angeles Kings
468,Kevin Pollock,0,Columbus Blue Jackets
469,Kevin Pollock,3,San Jose Sharks
470,Stephane Auger,0,Columbus Blue Jackets
471,Stephane Auger,3,San Jose Sharks
472,Craig Spada,4,Buffalo Sabres
473,Craig Spada,1,Montréal Canadiens
474,Don VanMassenhoven,4,Buffalo Sabres
475,Don VanMassenhoven,1,Montréal Canadiens
476,Dean Warren,6,Atlanta Thrashers
477,Dean Warren,3,Florida Panthers
478,Michael McGeough,6,Atlanta Thrashers
479,Michael McGeough,3,Florida Panthers
480,Kelly Sutherland,6,Colorado Avalanche
481,Kelly Sutherland,1,Los Angeles Kings
482,Marc Joannette,6,Colorado Avalanche
483,Marc Joannette,1,Los Angeles Kings
484,Brian Pochmara,2,Dallas Stars
485,Brian Pochmara,1,Vancouver Canucks
486,Rob Shick,2,Dallas Stars
487,Rob Shick,1,Vancouver Canucks
488,Brad Watson,5,Edmonton Oilers
489,Brad Watson,2,Phoenix Coyotes
490,Chris Rooney,5,Edmonton Oilers
491,Chris Rooney,2,Phoenix Coyotes
492,Dan O'Halloran,2,New Jersey Devils
493,Dan O'Halloran,4,Pittsburgh Penguins
494,Stephane Auger,2,New Jersey Devils
495,Stephane Auger,4,Pittsburgh Penguins
496,Bill McCreary,6,Ottawa Senators
497,Bill McCreary,2,Toronto Maple Leafs
498,Greg Kimmerly,6,Ottawa Senators
499,Greg Kimmerly,2,Toronto Maple Leafs
500,Brad Meier,6,Calgary Flames
501,Brad Meier,1,Phoenix Coyotes
502,Chris Rooney,6,Calgary Flames
503,Chris Rooney,1,Phoenix Coyotes
504,Dave Jackson,4,Florida Panthers
505,Dave Jackson,2,New York Rangers
506,Ian Walsh,4,Florida Panthers
507,Ian Walsh,2,New York Rangers
508,Dan Marouelli,2,Detroit Red Wings
509,Dan Marouelli,1,San Jose Sharks
510,Eric Furlatt,2,Detroit Red Wings
511,Eric Furlatt,1,San Jose Sharks
512,Don Koharski,1,Los Angeles Kings
513,Don Koharski,3,Minnesota Wild
514,Wes McCauley,1,Los Angeles Kings
515,Wes McCauley,3,Minnesota Wild
516,Dan O'Rourke,0,Chicago Blackhawks
517,Dan O'Rourke,5,Vancouver Canucks
518,Michael McGeough,0,Chicago Blackhawks
519,Michael McGeough,5,Vancouver Canucks
520,Rob Shick,3,Colorado Avalanche
521,Rob Shick,5,Washington Capitals
522,Steve Kozari,3,Colorado Avalanche
523,Steve Kozari,5,Washington Capitals
524,Kelly Sutherland,6,Anaheim Ducks
525,Kelly Sutherland,2,Edmonton Oilers
526,Marc Joannette,6,Anaheim Ducks
527,Marc Joannette,2,Edmonton Oilers
528,Don VanMassenhoven,2,Boston Bruins
529,Don VanMassenhoven,3,Montréal Canadiens
530,Ian Walsh,2,Boston Bruins
531,Ian Walsh,3,Montréal Canadiens
532,Dan O'Halloran,2,Atlanta Thrashers
533,Dan O'Halloran,2,Philadelphia Flyers
534,Stephane Auger,2,Atlanta Thrashers
535,Stephane Auger,2,Philadelphia Flyers
536,Justin StPierre,7,Ottawa Senators
537,Justin StPierre,2,Toronto Maple Leafs
538,Kevin Pollock,7,Ottawa Senators
539,Kevin Pollock,2,Toronto Maple Leafs
540,Dave Jackson,0,Florida Panthers
541,Dave Jackson,2,New Jersey Devils
542,Tim Peel,0,Florida Panthers
543,Tim Peel,2,New Jersey Devils
544,Chris Lee,3,Buffalo Sabres
545,Chris Lee,0,New York Islanders
546,Paul Devorski,3,Buffalo Sabres
547,Paul Devorski,0,New York Islanders
548,Craig Spada,1,Carolina Hurricanes
549,Craig Spada,5,Tampa Bay Lightning
550,Gord Dwyer,1,Carolina Hurricanes
551,Gord Dwyer,5,Tampa Bay Lightning
552,Dan O'Rourke,4,Nashville Predators
553,Dan O'Rourke,3,San Jose Sharks
554,Mike Hasenfratz,4,Nashville Predators
555,Mike Hasenfratz,3,San Jose Sharks
556,Mike Leggo,2,Edmonton Oilers
557,Mike Leggo,6,Phoenix Coyotes
558,Tom Kowal,2,Edmonton Oilers
559,Tom Kowal,6,Phoenix Coyotes
560,Bill McCreary,2,Columbus Blue Jackets
561,Bill McCreary,0,Los Angeles Kings
562,Greg Kimmerly,2,Columbus Blue Jackets
563,Greg Kimmerly,0,Los Angeles Kings
564,Dan Marouelli,2,Anaheim Ducks
565,Dan Marouelli,2,Minnesota Wild
566,Eric Furlatt,2,Anaheim Ducks
567,Eric Furlatt,2,Minnesota Wild
568,Kelly Sutherland,3,Dallas Stars
569,Kelly Sutherland,4,Detroit Red Wings
570,Marc Joannette,3,Dallas Stars
571,Marc Joannette,4,Detroit Red Wings
572,Brad Watson,2,Vancouver Canucks
573,Brad Watson,2,Washington Capitals
574,Steve Kozari,2,Vancouver Canucks
575,Steve Kozari,2,Washington Capitals
576,Chris Lee,2,Boston Bruins
577,Chris Lee,1,Ottawa Senators
578,Dennis LaRue,2,Boston Bruins
579,Dennis LaRue,1,Ottawa Senators
580,Justin StPierre,4,Atlanta Thrashers
581,Justin StPierre,4,Buffalo Sabres
582,Tim Peel,4,Atlanta Thrashers
583,Tim Peel,4,Buffalo Sabres
584,Dan O'Halloran,4,Montréal Canadiens
585,Dan O'Halloran,4,Toronto Maple Leafs
586,Dean Warren,4,Montréal Canadiens
587,Dean Warren,4,Toronto Maple Leafs
588,Gord Dwyer,2,Philadelphia Flyers
589,Gord Dwyer,8,Pittsburgh Penguins
590,Ian Walsh,2,Philadelphia Flyers
591,Ian Walsh,8,Pittsburgh Penguins
592,Kevin Pollock,6,Carolina Hurricanes
593,Kevin Pollock,4,Tampa Bay Lightning
594,Stephane Auger,6,Carolina Hurricanes
595,Stephane Auger,4,Tampa Bay Lightning
596,Francois StLaurent,0,Columbus Blue Jackets
597,Francois StLaurent,1,New Jersey Devils
598,Paul Devorski,0,Columbus Blue Jackets
599,Paul Devorski,1,New Jersey Devils
600,Dan Marouelli,3,Detroit Red Wings
601,Dan Marouelli,2,St. Louis Blues
602,Eric Furlatt,3,Detroit Red Wings
603,Eric Furlatt,2,St. Louis Blues
604,Brad Meier,4,Edmonton Oilers
605,Brad Meier,0,Washington Capitals
606,Mike Leggo,4,Edmonton Oilers
607,Mike Leggo,0,Washington Capitals
608,Dan O'Rourke,3,Dallas Stars
609,Dan O'Rourke,2,Los Angeles Kings
610,Mike Hasenfratz,3,Dallas Stars
611,Mike Hasenfratz,2,Los Angeles Kings
612,Bill McCreary,3,Anaheim Ducks
613,Bill McCreary,0,Chicago Blackhawks
614,Chris Rooney,3,Anaheim Ducks
615,Chris Rooney,0,Chicago Blackhawks
616,Brad Watson,2,Calgary Flames
617,Brad Watson,3,Nashville Predators
618,Steve Kozari,2,Calgary Flames
619,Steve Kozari,3,Nashville Predators
620,Don Koharski,7,New York Rangers
621,Don Koharski,3,Phoenix Coyotes
622,Tom Kowal,7,New York Rangers
623,Tom Kowal,3,Phoenix Coyotes
624,Dave Jackson,4,San Jose Sharks
625,Dave Jackson,2,Tampa Bay Lightning
626,Greg Kimmerly,4,San Jose Sharks
627,Greg Kimmerly,2,Tampa Bay Lightning
628,Craig Spada,4,Colorado Avalanche
629,Craig Spada,1,Minnesota Wild
630,Michael McGeough,4,Colorado Avalanche
631,Michael McGeough,1,Minnesota Wild
632,Dennis LaRue,0,Chicago Blackhawks
