code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2011030321,Phoenix Coyotes,2,Los Angeles Kings,4,Brad Watson,Kevin Pollock,Los Angeles Kings,Phoenix Coyotes
2011030322,Phoenix Coyotes,0,Los Angeles Kings,4,Chris Rooney,Dan O'Rourke,Los Angeles Kings,Phoenix Coyotes
2011030323,Los Angeles Kings,2,Phoenix Coyotes,1,Wes McCauley,Dan O'Halloran,Los Angeles Kings,Phoenix Coyotes
2011030324,Los Angeles Kings,0,Phoenix Coyotes,2,Kelly Sutherland,Chris Lee,Phoenix Coyotes,Los Angeles Kings
2011030325,Phoenix Coyotes,3,Los Angeles Kings,4,Brad Watson,Kevin Pollock,Los Angeles Kings,Phoenix Coyotes
2011030411,New Jersey Devils,1,Los Angeles Kings,2,Dan O'Halloran,Brad Watson,Los Angeles Kings,New Jersey Devils
2011030412,New Jersey Devils,1,Los Angeles Kings,2,Chris Rooney,Dan O'Rourke,Los Angeles Kings,New Jersey Devils
2011030413,Los Angeles Kings,4,New Jersey Devils,0,Dan O'Halloran,Brad Watson,Los Angeles Kings,New Jersey Devils
2011030414,Los Angeles Kings,1,New Jersey Devils,3,Chris Rooney,Dan O'Rourke,New Jersey Devils,Los Angeles Kings
2011030415,New Jersey Devils,2,Los Angeles Kings,1,Dan O'Halloran,Brad Watson,New Jersey Devils,Los Angeles Kings
2011030416,Los Angeles Kings,6,New Jersey Devils,1,Chris Rooney,Dan O'Rourke,Los Angeles Kings,New Jersey Devils
