,Ref,Score,Team
258,Stephen Walkom,2,Los Angeles Kings
259,Stephen Walkom,1,New York Islanders
260,Mike Leggo,7,New York Rangers
261,Mike Leggo,2,Toronto Maple Leafs
262,Rob Martell,7,New York Rangers
263,Rob Martell,2,Toronto Maple Leafs
264,Chris Lee,2,New Jersey Devils
265,Chris Lee,2,Washington Capitals
266,Dan O'Rourke,2,New Jersey Devils
267,Dan O'Rourke,2,Washington Capitals
268,Chris Ciamaga,1,Ottawa Senators
269,Chris Ciamaga,4,Pittsburgh Penguins
270,Dan O'Halloran,1,Ottawa Senators
271,Dan O'Halloran,4,Pittsburgh Penguins
272,Gord Dwyer,2,Florida Panthers
273,Gord Dwyer,3,Tampa Bay Lightning
274,Paul Devorski,2,Florida Panthers
275,Paul Devorski,3,Tampa Bay Lightning
276,Dean Morton,6,Edmonton Oilers
277,Dean Morton,1,Nashville Predators
278,Don VanMassenhoven,6,Edmonton Oilers
279,Don VanMassenhoven,1,Nashville Predators
280,Kerry Fraser,5,Calgary Flames
281,Kerry Fraser,6,Chicago Blackhawks
282,Steve Kozari,5,Calgary Flames
283,Steve Kozari,6,Chicago Blackhawks
284,Brad Meier,0,Phoenix Coyotes
285,Brad Meier,0,San Jose Sharks
286,Tom Kowal,0,Phoenix Coyotes
287,Tom Kowal,0,San Jose Sharks
288,Mike Leggo,6,Buffalo Sabres
289,Mike Leggo,2,Detroit Red Wings
290,Rob Martell,6,Buffalo Sabres
291,Rob Martell,2,Detroit Red Wings
292,Kevin Pollock,1,Calgary Flames
293,Kevin Pollock,2,Columbus Blue Jackets
294,Stephen Walkom,1,Calgary Flames
295,Stephen Walkom,2,Columbus Blue Jackets
296,Eric Furlatt,4,Colorado Avalanche
297,Eric Furlatt,1,Toronto Maple Leafs
298,Greg Kimmerly,4,Colorado Avalanche
299,Greg Kimmerly,1,Toronto Maple Leafs
300,Dan O'Halloran,2,Los Angeles Kings
301,Dan O'Halloran,4,New York Rangers
302,Dan O'Rourke,2,Los Angeles Kings
303,Dan O'Rourke,4,New York Rangers
304,Dean Morton,4,Chicago Blackhawks
305,Dean Morton,3,Edmonton Oilers
306,Tim Peel,4,Chicago Blackhawks
307,Tim Peel,3,Edmonton Oilers
308,Brad Watson,6,Dallas Stars
309,Brad Watson,0,Nashville Predators
310,Ian Walsh,6,Dallas Stars
311,Ian Walsh,0,Nashville Predators
312,Brad Meier,3,Anaheim Ducks
313,Brad Meier,2,Minnesota Wild
314,Brian Pochmara,3,Anaheim Ducks
315,Brian Pochmara,2,Minnesota Wild
316,Justin StPierre,1,San Jose Sharks
317,Justin StPierre,4,Washington Capitals
318,Rob Martell,1,San Jose Sharks
319,Rob Martell,4,Washington Capitals
320,Don VanMassenhoven,2,Carolina Hurricanes
321,Don VanMassenhoven,2,Pittsburgh Penguins
322,Francois StLaurent,2,Carolina Hurricanes
323,Francois StLaurent,2,Pittsburgh Penguins
324,Dave Jackson,3,Colorado Avalanche
325,Dave Jackson,2,Montréal Canadiens
326,Marc Joannette,3,Colorado Avalanche
327,Marc Joannette,2,Montréal Canadiens
328,Eric Furlatt,7,Ottawa Senators
329,Eric Furlatt,1,Tampa Bay Lightning
330,Mike Leggo,7,Ottawa Senators
331,Mike Leggo,1,Tampa Bay Lightning
332,Dan Marouelli,5,Detroit Red Wings
333,Dan Marouelli,2,Los Angeles Kings
334,Dean Morton,5,Detroit Red Wings
335,Dean Morton,2,Los Angeles Kings
336,Francois StLaurent,3,Chicago Blackhawks
337,Francois StLaurent,1,Nashville Predators
338,Kevin Pollock,3,Chicago Blackhawks
339,Kevin Pollock,1,Nashville Predators
340,Brad Meier,3,Phoenix Coyotes
341,Brad Meier,2,St. Louis Blues
342,Brian Pochmara,3,Phoenix Coyotes
343,Brian Pochmara,2,St. Louis Blues
344,Chris Rooney,4,Atlanta Thrashers
345,Chris Rooney,2,New Jersey Devils
346,Don VanMassenhoven,4,Atlanta Thrashers
347,Don VanMassenhoven,2,New Jersey Devils
348,Dan O'Halloran,6,Buffalo Sabres
349,Dan O'Halloran,3,New York Islanders
350,Wes McCauley,6,Buffalo Sabres
351,Wes McCauley,3,New York Islanders
352,Francois StLaurent,4,Florida Panthers
353,Francois StLaurent,2,Philadelphia Flyers
354,Kevin Pollock,4,Florida Panthers
355,Kevin Pollock,2,Philadelphia Flyers
356,Brad Watson,3,Boston Bruins
357,Brad Watson,0,Dallas Stars
358,Ian Walsh,3,Boston Bruins
359,Ian Walsh,0,Dallas Stars
360,Greg Kimmerly,5,Calgary Flames
361,Greg Kimmerly,3,Vancouver Canucks
362,Steve Kozari,5,Calgary Flames
363,Steve Kozari,3,Vancouver Canucks
364,Chris Lee,5,Edmonton Oilers
365,Chris Lee,2,Minnesota Wild
366,Tim Peel,5,Edmonton Oilers
367,Tim Peel,2,Minnesota Wild
368,Paul Devorski,4,Atlanta Thrashers
369,Paul Devorski,2,Buffalo Sabres
370,Stephane Auger,4,Atlanta Thrashers
371,Stephane Auger,2,Buffalo Sabres
372,Marc Joannette,4,New York Rangers
373,Marc Joannette,1,Toronto Maple Leafs
374,Mike Leggo,4,New York Rangers
375,Mike Leggo,1,Toronto Maple Leafs
376,Bill McCreary,1,Montréal Canadiens
377,Bill McCreary,3,Ottawa Senators
378,Dean Morton,1,Montréal Canadiens
379,Dean Morton,3,Ottawa Senators
380,Kerry Fraser,0,Carolina Hurricanes
381,Kerry Fraser,2,New Jersey Devils
382,Wes McCauley,0,Carolina Hurricanes
383,Wes McCauley,2,New Jersey Devils
384,Dave Jackson,1,New York Islanders
385,Dave Jackson,4,San Jose Sharks
386,Eric Furlatt,1,New York Islanders
387,Eric Furlatt,4,San Jose Sharks
388,Chris Rooney,2,Nashville Predators
389,Chris Rooney,2,Washington Capitals
390,Kelly Sutherland,2,Nashville Predators
391,Kelly Sutherland,2,Washington Capitals
392,Dan O'Rourke,3,Colorado Avalanche
393,Dan O'Rourke,3,Detroit Red Wings
394,Stephen Walkom,3,Colorado Avalanche
395,Stephen Walkom,3,Detroit Red Wings
396,Dan Marouelli,4,Columbus Blue Jackets
397,Dan Marouelli,1,Los Angeles Kings
398,Rob Martell,4,Columbus Blue Jackets
399,Rob Martell,1,Los Angeles Kings
400,Dan O'Halloran,4,Pittsburgh Penguins
401,Dan O'Halloran,1,Tampa Bay Lightning
402,Justin StPierre,4,Pittsburgh Penguins
403,Justin StPierre,1,Tampa Bay Lightning
404,Ghislain Hebert,3,Chicago Blackhawks
405,Ghislain Hebert,4,Dallas Stars
406,Tom Kowal,3,Chicago Blackhawks
407,Tom Kowal,4,Dallas Stars
408,Dennis LaRue,1,Boston Bruins
409,Dennis LaRue,4,Phoenix Coyotes
410,Gord Dwyer,1,Boston Bruins
411,Gord Dwyer,4,Phoenix Coyotes
412,Greg Kimmerly,1,Minnesota Wild
413,Greg Kimmerly,2,Vancouver Canucks
414,Steve Kozari,1,Minnesota Wild
415,Steve Kozari,2,Vancouver Canucks
416,Brad Meier,0,Anaheim Ducks
417,Brad Meier,5,St. Louis Blues
418,Brian Pochmara,0,Anaheim Ducks
419,Brian Pochmara,5,St. Louis Blues
420,Chris Rooney,3,New York Rangers
421,Chris Rooney,7,San Jose Sharks
422,Justin StPierre,3,New York Rangers
423,Justin StPierre,7,San Jose Sharks
424,Brad Meier,1,Dallas Stars
425,Brad Meier,4,Los Angeles Kings
426,Ghislain Hebert,1,Dallas Stars
427,Ghislain Hebert,4,Los Angeles Kings
428,Kerry Fraser,2,Edmonton Oilers
429,Kerry Fraser,1,Vancouver Canucks
430,Tom Kowal,2,Edmonton Oilers
431,Tom Kowal,1,Vancouver Canucks
432,Frederick L'Ecuyer,5,Pittsburgh Penguins
433,Frederick L'Ecuyer,1,St. Louis Blues
434,Paul Devorski,5,Pittsburgh Penguins
435,Paul Devorski,1,St. Louis Blues
436,Eric Furlatt,1,Atlanta Thrashers
437,Eric Furlatt,1,Montréal Canadiens
438,Greg Kimmerly,1,Atlanta Thrashers
439,Greg Kimmerly,1,Montréal Canadiens
440,Kerry Fraser,6,Calgary Flames
441,Kerry Fraser,3,Columbus Blue Jackets
442,Stephane Auger,6,Calgary Flames
443,Stephane Auger,3,Columbus Blue Jackets
444,Dennis LaRue,3,Boston Bruins
445,Dennis LaRue,2,Nashville Predators
446,Frederick L'Ecuyer,3,Boston Bruins
447,Frederick L'Ecuyer,2,Nashville Predators
448,Kelly Sutherland,3,Carolina Hurricanes
449,Kelly Sutherland,3,New York Islanders
450,Wes McCauley,3,Carolina Hurricanes
451,Wes McCauley,3,New York Islanders
452,Ian Walsh,5,Buffalo Sabres
453,Ian Walsh,2,Florida Panthers
454,Stephen Walkom,5,Buffalo Sabres
455,Stephen Walkom,2,Florida Panthers
456,Dan Marouelli,2,Colorado Avalanche
457,Dan Marouelli,2,Minnesota Wild
458,Dave Jackson,2,Colorado Avalanche
459,Dave Jackson,2,Minnesota Wild
460,Dan O'Rourke,2,Chicago Blackhawks
461,Dan O'Rourke,3,Vancouver Canucks
462,Dean Morton,2,Chicago Blackhawks
463,Dean Morton,3,Vancouver Canucks
464,Kevin Pollock,2,Anaheim Ducks
465,Kevin Pollock,4,Dallas Stars
466,Mike Leggo,2,Anaheim Ducks
467,Mike Leggo,4,Dallas Stars
468,Brian Pochmara,5,Montréal Canadiens
469,Brian Pochmara,1,New York Islanders
470,Tim Peel,5,Montréal Canadiens
471,Tim Peel,1,New York Islanders
472,Dennis LaRue,4,New Jersey Devils
473,Dennis LaRue,2,New York Rangers
474,Kelly Sutherland,4,New Jersey Devils
475,Kelly Sutherland,2,New York Rangers
476,Paul Devorski,3,Boston Bruins
477,Paul Devorski,3,Philadelphia Flyers
478,Steve Kozari,3,Boston Bruins
479,Steve Kozari,3,Philadelphia Flyers
480,Gord Dwyer,4,Atlanta Thrashers
481,Gord Dwyer,5,Washington Capitals
482,Kyle Rehman,4,Atlanta Thrashers
483,Kyle Rehman,5,Washington Capitals
484,Bill McCreary,6,Nashville Predators
485,Bill McCreary,5,Ottawa Senators
486,Marc Joannette,6,Nashville Predators
487,Marc Joannette,5,Ottawa Senators
488,Ian Walsh,2,San Jose Sharks
489,Ian Walsh,5,Tampa Bay Lightning
490,Stephen Walkom,2,San Jose Sharks
491,Stephen Walkom,5,Tampa Bay Lightning
492,Kerry Fraser,4,Columbus Blue Jackets
493,Kerry Fraser,6,Edmonton Oilers
494,Stephane Auger,4,Columbus Blue Jackets
495,Stephane Auger,6,Edmonton Oilers
496,Brad Watson,2,Detroit Red Wings
497,Brad Watson,3,Phoenix Coyotes
498,Chris Lee,2,Detroit Red Wings
499,Chris Lee,3,Phoenix Coyotes
500,Kevin Pollock,4,Dallas Stars
501,Kevin Pollock,5,Los Angeles Kings
502,Mike Leggo,4,Dallas Stars
503,Mike Leggo,5,Los Angeles Kings
504,Dan O'Rourke,2,Florida Panthers
505,Dan O'Rourke,2,Pittsburgh Penguins
506,Rob Martell,2,Florida Panthers
507,Rob Martell,2,Pittsburgh Penguins
508,Chris Rooney,1,Minnesota Wild
509,Chris Rooney,3,St. Louis Blues
510,Dave Jackson,1,Minnesota Wild
511,Dave Jackson,3,St. Louis Blues
512,Dan Marouelli,4,Carolina Hurricanes
513,Dan Marouelli,5,Colorado Avalanche
514,Francois StLaurent,4,Carolina Hurricanes
515,Francois StLaurent,5,Colorado Avalanche
516,Dan O'Rourke,5,Montréal Canadiens
517,Dan O'Rourke,4,New York Rangers
518,Steve Kozari,5,Montréal Canadiens
519,Steve Kozari,4,New York Rangers
520,Brian Pochmara,3,Boston Bruins
521,Brian Pochmara,3,Ottawa Senators
522,Tim Peel,3,Boston Bruins
523,Tim Peel,3,Ottawa Senators
524,Gord Dwyer,2,New York Islanders
525,Gord Dwyer,3,Washington Capitals
526,Rob Martell,2,New York Islanders
527,Rob Martell,3,Washington Capitals
528,Kelly Sutherland,1,Florida Panthers
529,Kelly Sutherland,5,Philadelphia Flyers
530,Kerry Fraser,1,Florida Panthers
531,Kerry Fraser,5,Philadelphia Flyers
532,Chris Rooney,3,Atlanta Thrashers
533,Chris Rooney,4,San Jose Sharks
534,Dan O'Halloran,3,Atlanta Thrashers
535,Dan O'Halloran,4,San Jose Sharks
536,Stephane Auger,1,Toronto Maple Leafs
537,Stephane Auger,3,Vancouver Canucks
538,Tom Kowal,1,Toronto Maple Leafs
539,Tom Kowal,3,Vancouver Canucks
540,Dean Morton,4,New Jersey Devils
541,Dean Morton,1,Pittsburgh Penguins
542,Dennis LaRue,4,New Jersey Devils
543,Dennis LaRue,1,Pittsburgh Penguins
544,Ian Walsh,2,Buffalo Sabres
545,Ian Walsh,2,Tampa Bay Lightning
546,Stephen Walkom,2,Buffalo Sabres
547,Stephen Walkom,2,Tampa Bay Lightning
548,Dave Jackson,4,Dallas Stars
549,Dave Jackson,1,St. Louis Blues
550,Eric Furlatt,4,Dallas Stars
551,Eric Furlatt,1,St. Louis Blues
552,Brad Meier,2,Carolina Hurricanes
553,Brad Meier,3,Minnesota Wild
554,Justin StPierre,2,Carolina Hurricanes
555,Justin StPierre,3,Minnesota Wild
556,Greg Kimmerly,2,Chicago Blackhawks
557,Greg Kimmerly,0,Nashville Predators
558,Marc Joannette,2,Chicago Blackhawks
559,Marc Joannette,0,Nashville Predators
560,Brad Watson,3,Colorado Avalanche
561,Brad Watson,1,Detroit Red Wings
562,Chris Lee,3,Colorado Avalanche
563,Chris Lee,1,Detroit Red Wings
564,Dan Marouelli,5,Los Angeles Kings
565,Dan Marouelli,3,Phoenix Coyotes
566,Kyle Rehman,5,Los Angeles Kings
567,Kyle Rehman,3,Phoenix Coyotes
568,Bill McCreary,5,Calgary Flames
569,Bill McCreary,2,Edmonton Oilers
570,David Banfield,5,Calgary Flames
571,David Banfield,2,Edmonton Oilers
572,Francois StLaurent,4,Anaheim Ducks
573,Francois StLaurent,6,Columbus Blue Jackets
574,Kevin Pollock,4,Anaheim Ducks
575,Kevin Pollock,6,Columbus Blue Jackets
576,Dennis LaRue,1,Philadelphia Flyers
577,Dennis LaRue,4,San Jose Sharks
578,Gord Dwyer,1,Philadelphia Flyers
579,Gord Dwyer,4,San Jose Sharks
580,Francois StLaurent,2,Columbus Blue Jackets
581,Francois StLaurent,6,Los Angeles Kings
582,Kevin Pollock,2,Columbus Blue Jackets
583,Kevin Pollock,6,Los Angeles Kings
584,Bill McCreary,0,Edmonton Oilers
585,Bill McCreary,2,Vancouver Canucks
586,David Banfield,0,Edmonton Oilers
587,David Banfield,2,Vancouver Canucks
588,Rob Martell,5,New York Rangers
589,Rob Martell,2,Phoenix Coyotes
590,Steve Kozari,5,New York Rangers
591,Steve Kozari,2,Phoenix Coyotes
592,Stephane Auger,3,Montréal Canadiens
593,Stephane Auger,2,New York Islanders
594,Tim Peel,3,Montréal Canadiens
595,Tim Peel,2,New York Islanders
596,Eric Furlatt,3,Chicago Blackhawks
597,Eric Furlatt,1,Minnesota Wild
598,Marc Joannette,3,Chicago Blackhawks
599,Marc Joannette,1,Minnesota Wild
600,Brad Watson,3,Anaheim Ducks
601,Brad Watson,6,Toronto Maple Leafs
602,Kyle Rehman,3,Anaheim Ducks
603,Kyle Rehman,6,Toronto Maple Leafs
604,Dennis LaRue,2,Philadelphia Flyers
605,Dennis LaRue,4,Washington Capitals
606,Tom Kowal,2,Philadelphia Flyers
607,Tom Kowal,4,Washington Capitals
608,Don VanMassenhoven,3,Colorado Avalanche
609,Don VanMassenhoven,0,Edmonton Oilers
610,Wes McCauley,3,Colorado Avalanche
611,Wes McCauley,0,Edmonton Oilers
612,Bill McCreary,5,Detroit Red Wings
613,Bill McCreary,4,Vancouver Canucks
614,David Banfield,5,Detroit Red Wings
615,David Banfield,4,Vancouver Canucks
616,Brian Pochmara,4,Buffalo Sabres
617,Brian Pochmara,1,New Jersey Devils
618,Dave Jackson,4,Buffalo Sabres
619,Dave Jackson,1,New Jersey Devils
620,Dan Marouelli,3,New York Islanders
621,Dan Marouelli,1,New York Rangers
622,Greg Kimmerly,3,New York Islanders
623,Greg Kimmerly,1,New York Rangers
624,Dean Morton,2,Carolina Hurricanes
625,Dean Morton,5,St. Louis Blues
626,Marc Joannette,2,Carolina Hurricanes
627,Marc Joannette,5,St. Louis Blues
628,Chris Ciamaga,1,Columbus Blue Jackets
629,Chris Ciamaga,4,Phoenix Coyotes
630,Eric Furlatt,1,Columbus Blue Jackets
