,Ref,Score,Team
113,Randy Mitton,1,Winnipeg Jets (1979)
114,Rob Schick,4,Detroit Red Wings
115,Rob Schick,1,Winnipeg Jets (1979)
116,Gerald Gauthier,5,Colorado Avalanche
117,Gerald Gauthier,2,Vancouver Canucks
118,Kerry Fraser,5,Colorado Avalanche
119,Kerry Fraser,2,Vancouver Canucks
120,Dan Marouelli,4,Colorado Avalanche
121,Dan Marouelli,5,Vancouver Canucks
122,Gerard Gauthier,4,Colorado Avalanche
123,Gerard Gauthier,5,Vancouver Canucks
124,Devorski,4,Colorado Avalanche
125,Devorski,0,Vancouver Canucks
126,Van Hellemond,4,Colorado Avalanche
127,Van Hellemond,0,Vancouver Canucks
128,Devorski,3,Colorado Avalanche
129,Devorski,4,Vancouver Canucks
130,Koharski,3,Colorado Avalanche
131,Koharski,4,Vancouver Canucks
132,Paul Stewart,5,Colorado Avalanche
133,Paul Stewart,4,Vancouver Canucks
134,Ray Scapinello,5,Colorado Avalanche
135,Ray Scapinello,4,Vancouver Canucks
136,Faucette,3,Colorado Avalanche
137,Faucette,2,Vancouver Canucks
138,Ron Asselstine,3,Colorado Avalanche
139,Ron Asselstine,2,Vancouver Canucks
140,Bill McCreary,1,Calgary Flames
141,Bill McCreary,4,Chicago Blackhawks
142,Gordon Broseker,1,Calgary Flames
143,Gordon Broseker,4,Chicago Blackhawks
144,Gordon Broseker,0,Calgary Flames
145,Gordon Broseker,3,Chicago Blackhawks
146,Kerry Fraser,0,Calgary Flames
147,Kerry Fraser,3,Chicago Blackhawks
148,Don Koharski,5,Calgary Flames
149,Don Koharski,7,Chicago Blackhawks
150,Ron Asselstine,5,Calgary Flames
151,Ron Asselstine,7,Chicago Blackhawks
152,Faucette,1,Calgary Flames
153,Faucette,2,Chicago Blackhawks
154,Ron Asselstine,1,Calgary Flames
155,Ron Asselstine,2,Chicago Blackhawks
156,Pat Dapuzzo,3,St. Louis Blues
157,Pat Dapuzzo,1,Toronto Maple Leafs
158,Rob Shick,3,St. Louis Blues
159,Rob Shick,1,Toronto Maple Leafs
160,Greg Devorski,4,St. Louis Blues
161,Greg Devorski,5,Toronto Maple Leafs
162,Paul Stewart,4,St. Louis Blues
163,Paul Stewart,5,Toronto Maple Leafs
164,Dan Marouelli,3,St. Louis Blues
165,Dan Marouelli,2,Toronto Maple Leafs
166,Gordon Broseker,3,St. Louis Blues
167,Gordon Broseker,2,Toronto Maple Leafs
168,Andy van Hellemond,5,St. Louis Blues
169,Andy van Hellemond,1,Toronto Maple Leafs
170,Gordon Broseker,5,St. Louis Blues
171,Gordon Broseker,1,Toronto Maple Leafs
172,Jay Sharrers,4,St. Louis Blues
173,Jay Sharrers,5,Toronto Maple Leafs
174,Paul Devorski,4,St. Louis Blues
175,Paul Devorski,5,Toronto Maple Leafs
176,Bill McCreary,2,St. Louis Blues
177,Bill McCreary,1,Toronto Maple Leafs
178,Bob Hodges,2,St. Louis Blues
179,Bob Hodges,1,Toronto Maple Leafs
180,Dan Marouelli,2,Florida Panthers
181,Dan Marouelli,0,Philadelphia Flyers
182,Wayne Bonney,2,Florida Panthers
183,Wayne Bonney,0,Philadelphia Flyers
184,Mark Faucette,2,Florida Panthers
185,Mark Faucette,3,Philadelphia Flyers
186,Wayne Bonney,2,Florida Panthers
187,Wayne Bonney,3,Philadelphia Flyers
188,Bill McCreary,1,Florida Panthers
189,Bill McCreary,3,Philadelphia Flyers
190,Ray Scapinello,1,Florida Panthers
191,Ray Scapinello,3,Philadelphia Flyers
192,Ray Scapinello,4,Florida Panthers
193,Ray Scapinello,3,Philadelphia Flyers
194,Rob Shick,4,Florida Panthers
195,Rob Shick,3,Philadelphia Flyers
196,Don Koharski,2,Florida Panthers
197,Don Koharski,1,Philadelphia Flyers
198,Shane Heyer,2,Florida Panthers
199,Shane Heyer,1,Philadelphia Flyers
200,Gordon Broseker,4,Florida Panthers
201,Gordon Broseker,1,Philadelphia Flyers
202,Terry Gregson,4,Florida Panthers
203,Terry Gregson,1,Philadelphia Flyers
204,Andy van Hellemond,3,New York Rangers
205,Andy van Hellemond,4,Pittsburgh Penguins
206,Kevin Collins,3,New York Rangers
207,Kevin Collins,4,Pittsburgh Penguins
208,Kerry Fraser,6,New York Rangers
209,Kerry Fraser,3,Pittsburgh Penguins
210,Kevin Collins,6,New York Rangers
211,Kevin Collins,3,Pittsburgh Penguins
212,Dan Marquelli,2,New York Rangers
213,Dan Marquelli,3,Pittsburgh Penguins
214,Shane Heyer,2,New York Rangers
215,Shane Heyer,3,Pittsburgh Penguins
216,Don Koharski,1,New York Rangers
217,Don Koharski,4,Pittsburgh Penguins
218,Shane Heyer,1,New York Rangers
219,Shane Heyer,4,Pittsburgh Penguins
220,Ray Scapinello,3,New York Rangers
221,Ray Scapinello,7,Pittsburgh Penguins
222,Rob Shick,3,New York Rangers
223,Rob Shick,7,Pittsburgh Penguins
224,4. Gregson,3,Detroit Red Wings
225,4. Gregson,2,St. Louis Blues
226,Gordon Broseker,3,Detroit Red Wings
227,Gordon Broseker,2,St. Louis Blues
228,7. McCreary,8,Detroit Red Wings
229,7. McCreary,3,St. Louis Blues
230,Gordon Broseker,8,Detroit Red Wings
231,Gordon Broseker,3,St. Louis Blues
232,Kerry Fraser,4,Detroit Red Wings
233,Kerry Fraser,5,St. Louis Blues
234,Kevin Collins,4,Detroit Red Wings
235,Kevin Collins,5,St. Louis Blues
236,Kevin Collins,0,Detroit Red Wings
237,Kevin Collins,1,St. Louis Blues
238,Mark Faucette,0,Detroit Red Wings
239,Mark Faucette,1,St. Louis Blues
240,Lazarowich,2,Detroit Red Wings
241,Lazarowich,3,St. Louis Blues
242,Van Hellemond,2,Detroit Red Wings
243,Van Hellemond,3,St. Louis Blues
244,Dan Marouelli,4,Detroit Red Wings
245,Dan Marouelli,2,St. Louis Blues
246,Ray Scapinello,4,Detroit Red Wings
247,Ray Scapinello,2,St. Louis Blues
248,McCreary,1,Detroit Red Wings
249,McCreary,0,St. Louis Blues
250,Scapinello,1,Detroit Red Wings
251,Scapinello,0,St. Louis Blues
252,Don Koharski,3,Chicago Blackhawks
253,Don Koharski,2,Colorado Avalanche
254,Shane Heyer,3,Chicago Blackhawks
255,Shane Heyer,2,Colorado Avalanche
256,Jay Sharrers,1,Chicago Blackhawks
257,Jay Sharrers,5,Colorado Avalanche
258,Rob Shick,1,Chicago Blackhawks
259,Rob Shick,5,Colorado Avalanche
260,Terry Gregson,4,Chicago Blackhawks
261,Terry Gregson,3,Colorado Avalanche
262,Wayne Bonney,4,Chicago Blackhawks
263,Wayne Bonney,3,Colorado Avalanche
264,Andy van Hellemond,2,Chicago Blackhawks
265,Andy van Hellemond,3,Colorado Avalanche
266,Gordon Broseker,2,Chicago Blackhawks
267,Gordon Broseker,3,Colorado Avalanche
268,Gordon Broseker,1,Chicago Blackhawks
269,Gordon Broseker,4,Colorado Avalanche
270,Kerry Fraser,1,Chicago Blackhawks
271,Kerry Fraser,4,Colorado Avalanche
272,Mark Faucette,3,Chicago Blackhawks
273,Mark Faucette,4,Colorado Avalanche
274,Wayne Bonney,3,Chicago Blackhawks
275,Wayne Bonney,4,Colorado Avalanche
276,Kerry Fraser,5,Florida Panthers
277,Kerry Fraser,1,Pittsburgh Penguins
278,Wayne Bonney,5,Florida Panthers
279,Wayne Bonney,1,Pittsburgh Penguins
280,Andy van Hellemond,2,Florida Panthers
281,Andy van Hellemond,3,Pittsburgh Penguins
282,Wayne Bonney,2,Florida Panthers
283,Wayne Bonney,3,Pittsburgh Penguins
284,Bill McCreary,5,Florida Panthers
285,Bill McCreary,2,Pittsburgh Penguins
286,Ray Scapinello,5,Florida Panthers
287,Ray Scapinello,2,Pittsburgh Penguins
288,Don Koharski,1,Florida Panthers
289,Don Koharski,2,Pittsburgh Penguins
290,Ray Scapinello,1,Florida Panthers
291,Ray Scapinello,2,Pittsburgh Penguins
292,Gordon Broseker,0,Florida Panthers
293,Gordon Broseker,3,Pittsburgh Penguins
294,Mark Faucette,0,Florida Panthers
295,Mark Faucette,3,Pittsburgh Penguins
296,Kevin Collins,4,Florida Panthers
297,Kevin Collins,3,Pittsburgh Penguins
298,Terry Gregson,4,Florida Panthers
299,Terry Gregson,3,Pittsburgh Penguins
300,Don Koharski,3,Florida Panthers
301,Don Koharski,1,Pittsburgh Penguins
302,Kevin Collins,3,Florida Panthers
303,Kevin Collins,1,Pittsburgh Penguins
304,12. Don Koharski,3,Colorado Avalanche
305,12. Don Koharski,2,Detroit Red Wings
306,Gordon Broseker,3,Colorado Avalanche
307,Gordon Broseker,2,Detroit Red Wings
308,11. Faucette,3,Colorado Avalanche
309,11. Faucette,0,Detroit Red Wings
310,Gordon Broseker,3,Colorado Avalanche
311,Gordon Broseker,0,Detroit Red Wings
312,Kevin Collins,4,Colorado Avalanche
313,Kevin Collins,6,Detroit Red Wings
314,Terry Gregson,4,Colorado Avalanche
315,Terry Gregson,6,Detroit Red Wings
316,Andy van Hellemond,4,Colorado Avalanche
317,Andy van Hellemond,2,Detroit Red Wings
318,Kevin Collins,4,Colorado Avalanche
319,Kevin Collins,2,Detroit Red Wings
320,2. Fraser,2,Colorado Avalanche
321,2. Fraser,5,Detroit Red Wings
322,64. Heyer,2,Colorado Avalanche
323,64. Heyer,5,Detroit Red Wings
324,Bill McCreary,4,Colorado Avalanche
325,Bill McCreary,1,Detroit Red Wings
326,Ray Scapinello,4,Colorado Avalanche
327,Ray Scapinello,1,Detroit Red Wings
328,Bill McCreary,3,Colorado Avalanche
329,Bill McCreary,1,Florida Panthers
330,Ray Scapinello,3,Colorado Avalanche
331,Ray Scapinello,1,Florida Panthers
332,Don Koharski,8,Colorado Avalanche
333,Don Koharski,1,Florida Panthers
334,Kevin Collins,8,Colorado Avalanche
335,Kevin Collins,1,Florida Panthers
336,Andy van Hellemond,3,Colorado Avalanche
337,Andy van Hellemond,2,Florida Panthers
338,Ray Scapinello,3,Colorado Avalanche
339,Ray Scapinello,2,Florida Panthers
340,Bill McCreary,1,Colorado Avalanche
341,Bill McCreary,0,Florida Panthers
342,Kevin Collins,1,Colorado Avalanche
343,Kevin Collins,0,Florida Panthers
