code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2009020088,Buffalo Sabres,6,New York Islanders,3,Wes McCauley,Dan O'Halloran,Buffalo Sabres,New York Islanders
2009020089,Florida Panthers,4,Philadelphia Flyers,2,Kevin Pollock,Francois StLaurent,Florida Panthers,Philadelphia Flyers
2009020090,Dallas Stars,0,Boston Bruins,3,Brad Watson,Ian Walsh,Boston Bruins,Dallas Stars
2009020091,Calgary Flames,5,Vancouver Canucks,3,Greg Kimmerly,Steve Kozari,Calgary Flames,Vancouver Canucks
2009020092,Edmonton Oilers,5,Minnesota Wild,2,Tim Peel,Chris Lee,Edmonton Oilers,Minnesota Wild
2009020093,Buffalo Sabres,2,Atlanta Thrashers,4,Paul Devorski,Stephane Auger,Atlanta Thrashers,Buffalo Sabres
2009020094,Toronto Maple Leafs,1,New York Rangers,4,Mike Leggo,Marc Joannette,New York Rangers,Toronto Maple Leafs
2009020095,Montréal Canadiens,1,Ottawa Senators,3,Bill McCreary,Dean Morton,Ottawa Senators,Montréal Canadiens
2009020096,New Jersey Devils,2,Carolina Hurricanes,0,Kerry Fraser,Wes McCauley,New Jersey Devils,Carolina Hurricanes
2009020097,New York Islanders,1,San Jose Sharks,4,Dave Jackson,Eric Furlatt,San Jose Sharks,New York Islanders
2009020098,Washington Capitals,2,Nashville Predators,2,Chris Rooney,Kelly Sutherland,Washington Capitals,Nashville Predators
2009020099,Detroit Red Wings,3,Colorado Avalanche,3,Dan O'Rourke,Stephen Walkom,Detroit Red Wings,Colorado Avalanche
2009020100,Columbus Blue Jackets,4,Los Angeles Kings,1,Dan Marouelli,Rob Martell,Columbus Blue Jackets,Los Angeles Kings
2009020101,Pittsburgh Penguins,4,Tampa Bay Lightning,1,Justin StPierre,Dan O'Halloran,Pittsburgh Penguins,Tampa Bay Lightning
2009020102,Chicago Blackhawks,3,Dallas Stars,4,Ghislain Hebert,Tom Kowal,Dallas Stars,Chicago Blackhawks
2009020103,Phoenix Coyotes,4,Boston Bruins,1,Dennis LaRue,Gord Dwyer,Phoenix Coyotes,Boston Bruins
2009020104,Vancouver Canucks,2,Minnesota Wild,1,Greg Kimmerly,Steve Kozari,Vancouver Canucks,Minnesota Wild
2009020105,Anaheim Ducks,0,St. Louis Blues,5,Brian Pochmara,Brad Meier,St. Louis Blues,Anaheim Ducks
2009020106,New York Rangers,3,San Jose Sharks,7,Chris Rooney,Justin StPierre,San Jose Sharks,New York Rangers
2009020107,Dallas Stars,1,Los Angeles Kings,4,Ghislain Hebert,Brad Meier,Los Angeles Kings,Dallas Stars
2009020108,Edmonton Oilers,2,Vancouver Canucks,1,Kerry Fraser,Tom Kowal,Edmonton Oilers,Vancouver Canucks
2009020109,Pittsburgh Penguins,5,St. Louis Blues,1,Paul Devorski,Frederick L'Ecuyer,Pittsburgh Penguins,St. Louis Blues
2009020110,Montréal Canadiens,1,Atlanta Thrashers,1,Greg Kimmerly,Eric Furlatt,Montréal Canadiens,Atlanta Thrashers
2009020111,Calgary Flames,6,Columbus Blue Jackets,3,Kerry Fraser,Stephane Auger,Calgary Flames,Columbus Blue Jackets
2009020112,Boston Bruins,3,Nashville Predators,2,Dennis LaRue,Frederick L'Ecuyer,Boston Bruins,Nashville Predators
2009020113,New York Islanders,3,Carolina Hurricanes,3,Wes McCauley,Kelly Sutherland,New York Islanders,Carolina Hurricanes
2009020114,Florida Panthers,2,Buffalo Sabres,5,Stephen Walkom,Ian Walsh,Buffalo Sabres,Florida Panthers
2009020115,Minnesota Wild,2,Colorado Avalanche,2,Dan Marouelli,Dave Jackson,Minnesota Wild,Colorado Avalanche
2009020116,Chicago Blackhawks,2,Vancouver Canucks,3,Dan O'Rourke,Dean Morton,Vancouver Canucks,Chicago Blackhawks
2009020117,Anaheim Ducks,2,Dallas Stars,4,Mike Leggo,Kevin Pollock,Dallas Stars,Anaheim Ducks
2009020118,Montréal Canadiens,5,New York Islanders,1,Brian Pochmara,Tim Peel,Montréal Canadiens,New York Islanders
2009020119,New York Rangers,2,New Jersey Devils,4,Kelly Sutherland,Dennis LaRue,New Jersey Devils,New York Rangers
2009020120,Philadelphia Flyers,3,Boston Bruins,3,Paul Devorski,Steve Kozari,Philadelphia Flyers,Boston Bruins
2009020121,Atlanta Thrashers,4,Washington Capitals,5,Gord Dwyer,Kyle Rehman,Washington Capitals,Atlanta Thrashers
2009020122,Ottawa Senators,5,Nashville Predators,6,Bill McCreary,Marc Joannette,Nashville Predators,Ottawa Senators
2009020123,Tampa Bay Lightning,5,San Jose Sharks,2,Stephen Walkom,Ian Walsh,Tampa Bay Lightning,San Jose Sharks
2009020124,Edmonton Oilers,6,Columbus Blue Jackets,4,Kerry Fraser,Stephane Auger,Edmonton Oilers,Columbus Blue Jackets
2009020125,Phoenix Coyotes,3,Detroit Red Wings,2,Brad Watson,Chris Lee,Phoenix Coyotes,Detroit Red Wings
2009020126,Los Angeles Kings,5,Dallas Stars,4,Mike Leggo,Kevin Pollock,Los Angeles Kings,Dallas Stars
2009020127,Pittsburgh Penguins,2,Florida Panthers,2,Dan O'Rourke,Rob Martell,Pittsburgh Penguins,Florida Panthers
2009020128,St. Louis Blues,3,Minnesota Wild,1,Chris Rooney,Dave Jackson,St. Louis Blues,Minnesota Wild
2009020129,Colorado Avalanche,5,Carolina Hurricanes,4,Dan Marouelli,Francois StLaurent,Colorado Avalanche,Carolina Hurricanes
2009020130,Montréal Canadiens,5,New York Rangers,4,Dan O'Rourke,Steve Kozari,Montréal Canadiens,New York Rangers
2009020131,Ottawa Senators,3,Boston Bruins,3,Brian Pochmara,Tim Peel,Ottawa Senators,Boston Bruins
2009020132,New York Islanders,2,Washington Capitals,3,Gord Dwyer,Rob Martell,Washington Capitals,New York Islanders
2009020133,Philadelphia Flyers,5,Florida Panthers,1,Kerry Fraser,Kelly Sutherland,Philadelphia Flyers,Florida Panthers
2009020134,Atlanta Thrashers,3,San Jose Sharks,4,Chris Rooney,Dan O'Halloran,San Jose Sharks,Atlanta Thrashers
2009020135,Vancouver Canucks,3,Toronto Maple Leafs,1,Stephane Auger,Tom Kowal,Vancouver Canucks,Toronto Maple Leafs
2009020136,Pittsburgh Penguins,1,New Jersey Devils,4,Dennis LaRue,Dean Morton,New Jersey Devils,Pittsburgh Penguins
2009020137,Tampa Bay Lightning,2,Buffalo Sabres,2,Stephen Walkom,Ian Walsh,Tampa Bay Lightning,Buffalo Sabres
2009020138,St. Louis Blues,1,Dallas Stars,4,Dave Jackson,Eric Furlatt,Dallas Stars,St. Louis Blues
2009020139,Minnesota Wild,3,Carolina Hurricanes,2,Justin StPierre,Brad Meier,Minnesota Wild,Carolina Hurricanes
2009020140,Chicago Blackhawks,2,Nashville Predators,0,Greg Kimmerly,Marc Joannette,Chicago Blackhawks,Nashville Predators
2009020141,Colorado Avalanche,3,Detroit Red Wings,1,Brad Watson,Chris Lee,Colorado Avalanche,Detroit Red Wings
2009020142,Phoenix Coyotes,3,Los Angeles Kings,5,Dan Marouelli,Kyle Rehman,Los Angeles Kings,Phoenix Coyotes
2009020143,Calgary Flames,5,Edmonton Oilers,2,Bill McCreary,David Banfield,Calgary Flames,Edmonton Oilers
2009020144,Anaheim Ducks,4,Columbus Blue Jackets,6,Kevin Pollock,Francois StLaurent,Columbus Blue Jackets,Anaheim Ducks
2009020145,Philadelphia Flyers,1,San Jose Sharks,4,Dennis LaRue,Gord Dwyer,San Jose Sharks,Philadelphia Flyers
2009020146,Los Angeles Kings,6,Columbus Blue Jackets,2,Kevin Pollock,Francois StLaurent,Los Angeles Kings,Columbus Blue Jackets
2009020147,Vancouver Canucks,2,Edmonton Oilers,0,Bill McCreary,David Banfield,Vancouver Canucks,Edmonton Oilers
2009020148,New York Rangers,5,Phoenix Coyotes,2,Rob Martell,Steve Kozari,New York Rangers,Phoenix Coyotes
2009020149,Montréal Canadiens,3,New York Islanders,2,Stephane Auger,Tim Peel,Montréal Canadiens,New York Islanders
2009020150,Chicago Blackhawks,3,Minnesota Wild,1,Marc Joannette,Eric Furlatt,Chicago Blackhawks,Minnesota Wild
2009020151,Anaheim Ducks,3,Toronto Maple Leafs,6,Brad Watson,Kyle Rehman,Toronto Maple Leafs,Anaheim Ducks
2009020152,Washington Capitals,4,Philadelphia Flyers,2,Dennis LaRue,Tom Kowal,Washington Capitals,Philadelphia Flyers
2009020153,Edmonton Oilers,0,Colorado Avalanche,3,Wes McCauley,Don VanMassenhoven,Colorado Avalanche,Edmonton Oilers
2009020154,Vancouver Canucks,4,Detroit Red Wings,5,Bill McCreary,David Banfield,Detroit Red Wings,Vancouver Canucks
2009020155,New Jersey Devils,1,Buffalo Sabres,4,Dave Jackson,Brian Pochmara,Buffalo Sabres,New Jersey Devils
2009020156,New York Islanders,3,New York Rangers,1,Dan Marouelli,Greg Kimmerly,New York Islanders,New York Rangers
2009020157,Carolina Hurricanes,2,St. Louis Blues,5,Marc Joannette,Dean Morton,St. Louis Blues,Carolina Hurricanes
2009020158,Columbus Blue Jackets,1,Phoenix Coyotes,4,Chris Ciamaga,Eric Furlatt,Phoenix Coyotes,Columbus Blue Jackets
2009020159,Pittsburgh Penguins,6,Montréal Canadiens,1,Chris Rooney,Tom Kowal,Pittsburgh Penguins,Montréal Canadiens
2009020160,Florida Panthers,3,Ottawa Senators,4,Justin StPierre,Rob Martell,Ottawa Senators,Florida Panthers
2009020161,Minnesota Wild,3,Nashville Predators,4,Kelly Sutherland,Kyle Rehman,Nashville Predators,Minnesota Wild
2009020162,Dallas Stars,4,Toronto Maple Leafs,3,Dan O'Rourke,Gord Dwyer,Dallas Stars,Toronto Maple Leafs
2009020163,Calgary Flames,2,Colorado Avalanche,3,Wes McCauley,Don VanMassenhoven,Colorado Avalanche,Calgary Flames
2009020164,San Jose Sharks,1,Los Angeles Kings,1,Paul Devorski,Brad Watson,San Jose Sharks,Los Angeles Kings
2009020165,Boston Bruins,1,New Jersey Devils,2,Dan Marouelli,Greg Kimmerly,New Jersey Devils,Boston Bruins
2009020166,Atlanta Thrashers,3,Washington Capitals,4,Brad Meier,Dean Morton,Washington Capitals,Atlanta Thrashers
2009020167,Tampa Bay Lightning,5,Ottawa Senators,2,Mike Leggo,Justin StPierre,Tampa Bay Lightning,Ottawa Senators
2009020168,St. Louis Blues,0,Phoenix Coyotes,2,Dan O'Halloran,Ian Walsh,Phoenix Coyotes,St. Louis Blues
2009020169,Nashville Predators,2,Chicago Blackhawks,0,Stephane Auger,Eric Furlatt,Nashville Predators,Chicago Blackhawks
2009020170,Edmonton Oilers,5,Detroit Red Wings,5,Wes McCauley,Don VanMassenhoven,Edmonton Oilers,Detroit Red Wings
2009020171,Los Angeles Kings,1,Vancouver Canucks,1,Kerry Fraser,Stephen Walkom,Los Angeles Kings,Vancouver Canucks
2009020172,Washington Capitals,3,New York Islanders,4,Dave Jackson,Brian Pochmara,New York Islanders,Washington Capitals
2009020173,Columbus Blue Jackets,3,Pittsburgh Penguins,3,Gord Dwyer,Ian Walsh,Columbus Blue Jackets,Pittsburgh Penguins
2009020174,Buffalo Sabres,3,Toronto Maple Leafs,2,Chris Rooney,Tom Kowal,Buffalo Sabres,Toronto Maple Leafs
2009020175,Minnesota Wild,3,New York Rangers,2,Marc Joannette,Francois StLaurent,Minnesota Wild,New York Rangers
2009020176,Chicago Blackhawks,3,Montréal Canadiens,2,Dan O'Halloran,Stephane Auger,Chicago Blackhawks,Montréal Canadiens
2009020177,Dallas Stars,5,Florida Panthers,5,Brad Watson,Steve Kozari,Dallas Stars,Florida Panthers
2009020178,Anaheim Ducks,7,Vancouver Canucks,2,Paul Devorski,Chris Lee,Anaheim Ducks,Vancouver Canucks
2009020179,San Jose Sharks,3,Colorado Avalanche,1,Kerry Fraser,Stephen Walkom,San Jose Sharks,Colorado Avalanche
2009020180,Boston Bruins,2,Edmonton Oilers,0,Mike Leggo,Greg Kimmerly,Boston Bruins,Edmonton Oilers
2009020181,Philadelphia Flyers,6,Carolina Hurricanes,1,Dave Jackson,Brian Pochmara,Philadelphia Flyers,Carolina Hurricanes
2009020182,Ottawa Senators,1,Atlanta Thrashers,3,Dan Marouelli,Don VanMassenhoven,Atlanta Thrashers,Ottawa Senators
2009020183,Tampa Bay Lightning,1,New Jersey Devils,1,Brad Meier,Dean Morton,Tampa Bay Lightning,New Jersey Devils
2009020184,Montréal Canadiens,4,Toronto Maple Leafs,4,Chris Rooney,Kevin Pollock,Montréal Canadiens,Toronto Maple Leafs
2009020185,New York Islanders,5,Buffalo Sabres,0,Dan O'Rourke,Tom Kowal,New York Islanders,Buffalo Sabres
2009020186,Pittsburgh Penguins,1,Minnesota Wild,2,Wes McCauley,Rob Martell,Minnesota Wild,Pittsburgh Penguins
2009020187,St. Louis Blues,0,Florida Panthers,4,Gord Dwyer,Eric Furlatt,Florida Panthers,St. Louis Blues
2009020188,Nashville Predators,4,Dallas Stars,2,Justin StPierre,Dan O'Halloran,Nashville Predators,Dallas Stars
2009020189,Phoenix Coyotes,2,Anaheim Ducks,2,Paul Devorski,Stephen Walkom,Phoenix Coyotes,Anaheim Ducks
2009020190,Calgary Flames,1,Detroit Red Wings,3,Kelly Sutherland,Tim Peel,Detroit Red Wings,Calgary Flames
2009020191,New York Rangers,1,Boston Bruins,0,Dan O'Rourke,Ian Walsh,New York Rangers,Boston Bruins
2009020192,Carolina Hurricanes,1,San Jose Sharks,5,Dave Jackson,Stephane Auger,San Jose Sharks,Carolina Hurricanes
2009020193,Washington Capitals,4,Columbus Blue Jackets,5,Mike Leggo,Greg Kimmerly,Columbus Blue Jackets,Washington Capitals
2009020194,Vancouver Canucks,3,Colorado Avalanche,0,Kelly Sutherland,Tim Peel,Vancouver Canucks,Colorado Avalanche
2009020195,New York Islanders,3,Edmonton Oilers,1,Mike Leggo,Ian Walsh,New York Islanders,Edmonton Oilers
2009020196,Philadelphia Flyers,6,Tampa Bay Lightning,2,Gord Dwyer,Brad Meier,Philadelphia Flyers,Tampa Bay Lightning
2009020197,Phoenix Coyotes,3,Los Angeles Kings,5,Stephen Walkom,Chris Lee,Los Angeles Kings,Phoenix Coyotes
2009020198,Detroit Red Wings,2,Boston Bruins,0,Dan O'Halloran,Kevin Pollock,Detroit Red Wings,Boston Bruins
2009020199,Toronto Maple Leafs,1,Tampa Bay Lightning,2,Don VanMassenhoven,Dean Morton,Tampa Bay Lightning,Toronto Maple Leafs
2009020200,Montréal Canadiens,4,Atlanta Thrashers,5,Kerry Fraser,Dennis LaRue,Atlanta Thrashers,Montréal Canadiens
2009020201,Vancouver Canucks,4,New York Rangers,1,Tim Peel,Brad Watson,Vancouver Canucks,New York Rangers
2009020202,Anaheim Ducks,3,Pittsburgh Penguins,4,Stephen Walkom,Chris Lee,Pittsburgh Penguins,Anaheim Ducks
2009020203,Buffalo Sabres,3,New York Islanders,0,Greg Kimmerly,Marc Joannette,Buffalo Sabres,New York Islanders
2009020204,New Jersey Devils,3,Washington Capitals,2,Mike Leggo,Ian Walsh,New Jersey Devils,Washington Capitals
2009020205,Columbus Blue Jackets,2,San Jose Sharks,2,Chris Rooney,Dan Marouelli,Columbus Blue Jackets,San Jose Sharks
2009020206,Florida Panthers,3,Carolina Hurricanes,0,Bill McCreary,Chris Ciamaga,Florida Panthers,Carolina Hurricanes
2009020207,Dallas Stars,2,Calgary Flames,3,Kelly Sutherland,Rob Martell,Calgary Flames,Dallas Stars
2009020208,Colorado Avalanche,4,Phoenix Coyotes,1,Brian Pochmara,Brad Meier,Colorado Avalanche,Phoenix Coyotes
2009020209,Boston Bruins,1,Montréal Canadiens,1,Paul Devorski,Francois StLaurent,Boston Bruins,Montréal Canadiens
2009020210,Atlanta Thrashers,3,Columbus Blue Jackets,4,Dan O'Rourke,Steve Kozari,Columbus Blue Jackets,Atlanta Thrashers
2009020211,Ottawa Senators,3,Tampa Bay Lightning,2,Kerry Fraser,Dennis LaRue,Ottawa Senators,Tampa Bay Lightning
2009020212,Detroit Red Wings,1,San Jose Sharks,1,Wes McCauley,Dan Marouelli,Detroit Red Wings,San Jose Sharks
2009020213,St. Louis Blues,1,Calgary Flames,2,Justin StPierre,Don VanMassenhoven,Calgary Flames,St. Louis Blues
2009020214,Minnesota Wild,2,Vancouver Canucks,5,Dan O'Halloran,Kevin Pollock,Vancouver Canucks,Minnesota Wild
2009020215,Phoenix Coyotes,3,Chicago Blackhawks,1,Kelly Sutherland,Brian Pochmara,Phoenix Coyotes,Chicago Blackhawks
