code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2015030172,Anaheim Ducks,2,Nashville Predators,3,Dan O'Rourke,Frederick L'Ecuyer,Nashville Predators,Anaheim Ducks
2015030173,Nashville Predators,0,Anaheim Ducks,3,Gord Dwyer,Eric Furlatt,Anaheim Ducks,Nashville Predators
2015030174,Nashville Predators,1,Anaheim Ducks,4,Dave Jackson,Kelly Sutherland,Anaheim Ducks,Nashville Predators
2015030175,Anaheim Ducks,5,Nashville Predators,2,Chris Rooney,Jean Hebert,Anaheim Ducks,Nashville Predators
2015030176,Nashville Predators,3,Anaheim Ducks,1,Frederick L'Ecuyer,Brad Watson,Nashville Predators,Anaheim Ducks
2015030177,Anaheim Ducks,1,Nashville Predators,2,Kelly Sutherland,Dan O'Halloran,Nashville Predators,Anaheim Ducks
2015030181,Los Angeles Kings,3,San Jose Sharks,4,Mike Leggo,Kevin Pollock,San Jose Sharks,Los Angeles Kings
2015030182,Los Angeles Kings,1,San Jose Sharks,2,Frederick L'Ecuyer,Brad Watson,San Jose Sharks,Los Angeles Kings
2015030183,San Jose Sharks,1,Los Angeles Kings,2,Dan O'Rourke,Dan O'Halloran,Los Angeles Kings,San Jose Sharks
2015030184,San Jose Sharks,3,Los Angeles Kings,2,Mike Leggo,Dan O'Rourke,San Jose Sharks,Los Angeles Kings
2015030185,Los Angeles Kings,3,San Jose Sharks,6,Mike Leggo,Chris Rooney,San Jose Sharks,Los Angeles Kings
2015030211,Tampa Bay Lightning,3,New York Islanders,5,Jean Hebert,Gord Dwyer,New York Islanders,Tampa Bay Lightning
2015030212,Tampa Bay Lightning,4,New York Islanders,1,Wes McCauley,Francis Charron,Tampa Bay Lightning,New York Islanders
2015030213,New York Islanders,4,Tampa Bay Lightning,5,Francis Charron,Brad Watson,Tampa Bay Lightning,New York Islanders
2015030214,New York Islanders,1,Tampa Bay Lightning,2,Kelly Sutherland,Jean Hebert,Tampa Bay Lightning,New York Islanders
2015030215,Tampa Bay Lightning,4,New York Islanders,0,Dan O'Rourke,Frederick L'Ecuyer,Tampa Bay Lightning,New York Islanders
2015030221,Washington Capitals,4,Pittsburgh Penguins,3,Dan O'Rourke,Chris Lee,Washington Capitals,Pittsburgh Penguins
2015030222,Washington Capitals,1,Pittsburgh Penguins,2,Dan O'Halloran,Eric Furlatt,Pittsburgh Penguins,Washington Capitals
2015030223,Pittsburgh Penguins,3,Washington Capitals,2,Wes McCauley,Francis Charron,Pittsburgh Penguins,Washington Capitals
2015030224,Pittsburgh Penguins,3,Washington Capitals,2,Wes McCauley,Kelly Sutherland,Pittsburgh Penguins,Washington Capitals
2015030225,Washington Capitals,3,Pittsburgh Penguins,1,Kelly Sutherland,Brad Watson,Washington Capitals,Pittsburgh Penguins
2015030226,Pittsburgh Penguins,4,Washington Capitals,3,Francis Charron,Gord Dwyer,Pittsburgh Penguins,Washington Capitals
2015030231,Dallas Stars,2,St. Louis Blues,1,Kelly Sutherland,Jean Hebert,Dallas Stars,St. Louis Blues
2015030232,Dallas Stars,3,St. Louis Blues,4,Gord Dwyer,Brad Watson,St. Louis Blues,Dallas Stars
2015030233,St. Louis Blues,6,Dallas Stars,1,Dan O'Rourke,Gord Dwyer,St. Louis Blues,Dallas Stars
2015030234,St. Louis Blues,2,Dallas Stars,3,Dan O'Rourke,Chris Lee,Dallas Stars,St. Louis Blues
2015030235,Dallas Stars,1,St. Louis Blues,4,Dan O'Halloran,Gord Dwyer,St. Louis Blues,Dallas Stars
2015030236,St. Louis Blues,2,Dallas Stars,3,Wes McCauley,Francis Charron,Dallas Stars,St. Louis Blues
2015030237,Dallas Stars,1,St. Louis Blues,6,Kelly Sutherland,Dan O'Halloran,St. Louis Blues,Dallas Stars
2015030241,San Jose Sharks,5,Nashville Predators,2,Frederick L'Ecuyer,Brad Watson,San Jose Sharks,Nashville Predators
2015030242,San Jose Sharks,3,Nashville Predators,2,Dan O'Rourke,Frederick L'Ecuyer,San Jose Sharks,Nashville Predators
2015030243,Nashville Predators,4,San Jose Sharks,1,Dan O'Halloran,Chris Lee,Nashville Predators,San Jose Sharks
2015030244,Nashville Predators,4,San Jose Sharks,3,Gord Dwyer,Eric Furlatt,Nashville Predators,San Jose Sharks
2015030245,San Jose Sharks,5,Nashville Predators,1,Wes McCauley,Francis Charron,San Jose Sharks,Nashville Predators
2015030246,Nashville Predators,4,San Jose Sharks,3,Kelly Sutherland,Jean Hebert,Nashville Predators,San Jose Sharks
2015030247,San Jose Sharks,5,Nashville Predators,0,Dan O'Rourke,Brad Watson,San Jose Sharks,Nashville Predators
2015030311,Pittsburgh Penguins,1,Tampa Bay Lightning,3,Wes McCauley,Francis Charron,Tampa Bay Lightning,Pittsburgh Penguins
2015030312,Pittsburgh Penguins,3,Tampa Bay Lightning,2,Dan O'Halloran,Gord Dwyer,Pittsburgh Penguins,Tampa Bay Lightning
2015030313,Tampa Bay Lightning,2,Pittsburgh Penguins,4,Kelly Sutherland,Eric Furlatt,Pittsburgh Penguins,Tampa Bay Lightning
2015030314,Tampa Bay Lightning,4,Pittsburgh Penguins,3,Dan O'Rourke,Brad Watson,Tampa Bay Lightning,Pittsburgh Penguins
2015030315,Pittsburgh Penguins,3,Tampa Bay Lightning,4,Wes McCauley,Francis Charron,Tampa Bay Lightning,Pittsburgh Penguins
2015030316,Tampa Bay Lightning,2,Pittsburgh Penguins,5,Francis Charron,Dan O'Halloran,Pittsburgh Penguins,Tampa Bay Lightning
2015030317,Pittsburgh Penguins,2,Tampa Bay Lightning,1,Wes McCauley,Francis Charron,Pittsburgh Penguins,Tampa Bay Lightning
2015030321,St. Louis Blues,2,San Jose Sharks,1,Francis Charron,Kelly Sutherland,St. Louis Blues,San Jose Sharks
2015030322,St. Louis Blues,0,San Jose Sharks,4,Wes McCauley,Dan O'Rourke,San Jose Sharks,St. Louis Blues
2015030323,San Jose Sharks,3,St. Louis Blues,0,Wes McCauley,Francis Charron,San Jose Sharks,St. Louis Blues
2015030324,San Jose Sharks,3,St. Louis Blues,6,Kelly Sutherland,Dan O'Halloran,St. Louis Blues,San Jose Sharks
2015030325,St. Louis Blues,3,San Jose Sharks,6,Kelly Sutherland,Brad Watson,San Jose Sharks,St. Louis Blues
2015030326,San Jose Sharks,5,St. Louis Blues,2,Dan O'Rourke,Brad Watson,San Jose Sharks,St. Louis Blues
2015030411,Pittsburgh Penguins,3,San Jose Sharks,2,Wes McCauley,Dan O'Rourke,Pittsburgh Penguins,San Jose Sharks
2015030412,Pittsburgh Penguins,2,San Jose Sharks,1,Wes McCauley,Kelly Sutherland,Pittsburgh Penguins,San Jose Sharks
2015030413,San Jose Sharks,3,Pittsburgh Penguins,2,Dan O'Rourke,Kelly Sutherland,San Jose Sharks,Pittsburgh Penguins
2015030414,San Jose Sharks,1,Pittsburgh Penguins,3,Wes McCauley,Dan O'Rourke,Pittsburgh Penguins,San Jose Sharks
2015030415,Pittsburgh Penguins,2,San Jose Sharks,4,Wes McCauley,Dan O'Rourke,San Jose Sharks,Pittsburgh Penguins
2015030416,San Jose Sharks,1,Pittsburgh Penguins,3,Wes McCauley,Kelly Sutherland,Pittsburgh Penguins,San Jose Sharks
