code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
1997020094,Montréal Canadiens,2,Washington Capitals,3,Lance Roberts,Gerry Gauthier,Washington Capitals,Montréal Canadiens
1997020095,New Jersey Devils,5,Tampa Bay Lightning,0,MICK McGeough,Kevin Collins,New Jersey Devils,Tampa Bay Lightning
1997020096,Toronto Maple Leafs,4,Dallas Stars,5,Stephen Walkom,Gordon Broseker,Dallas Stars,Toronto Maple Leafs
1997020097,Detroit Red Wings,4,Carolina Hurricanes,2,Richard Trottier,Thor Nelson,Detroit Red Wings,Carolina Hurricanes
1997020098,St. Louis Blues,5,New York Rangers,3,Dan O'Halloran,Danny McCourt,St. Louis Blues,New York Rangers
1997020099,Calgary Flames,0,Boston Bruins,3,Don Van Massenhoven,Swede Knox,Boston Bruins,Calgary Flames
1997020100,Ottawa Senators,3,Dallas Stars,1,Bill McCreary,Gordon Broseker,Ottawa Senators,Dallas Stars
1997020101,Florida Panthers,1,Pittsburgh Penguins,4,Don Koharski,Ray Scapinello,Pittsburgh Penguins,Florida Panthers
1997020102,Chicago Blackhawks,5,Buffalo Sabres,2,Richard Trottier,Scott Driscoll,Chicago Blackhawks,Buffalo Sabres
1997020103,Phoenix Coyotes,5,San Jose Sharks,3,Dennis Larue,Wayne Bonney,Phoenix Coyotes,San Jose Sharks
1997020104,Vancouver Canucks,4,Colorado Avalanche,4,Robbie Shick,Brad Lazarowich,Vancouver Canucks,Colorado Avalanche
1997020105,Los Angeles Kings,2,Edmonton Oilers,3,Paul Devorski,Baron Parker,Edmonton Oilers,Los Angeles Kings
1997020106,Anaheim Ducks,2,New York Islanders,5,Mark Faucette,Shane Heyer,New York Islanders,Anaheim Ducks
1997020107,New York Rangers,4,Carolina Hurricanes,2,Kerry Fraser,Kevin Collins,New York Rangers,Carolina Hurricanes
1997020108,Detroit Red Wings,3,St. Louis Blues,3,Paul Stewart,Thor Nelson,Detroit Red Wings,St. Louis Blues
1997020109,Philadelphia Flyers,7,Tampa Bay Lightning,1,Dave Jackson,Pierre Champoux,Philadelphia Flyers,Tampa Bay Lightning
1997020110,Dallas Stars,1,Vancouver Canucks,5,Paul Devorski,Mike Cvik,Vancouver Canucks,Dallas Stars
1997020111,Phoenix Coyotes,3,Anaheim Ducks,4,Dan O'Halloran,Wayne Bonney,Anaheim Ducks,Phoenix Coyotes
1997020112,Edmonton Oilers,1,Boston Bruins,2,Robbie Shick,Don Henderson,Boston Bruins,Edmonton Oilers
1997020113,Los Angeles Kings,3,New York Islanders,2,Don Van Massenhoven,Mark Pare,Los Angeles Kings,New York Islanders
1997020114,Carolina Hurricanes,4,St. Louis Blues,3,Stephen Walkom,Danny McCourt,Carolina Hurricanes,St. Louis Blues
1997020115,Buffalo Sabres,4,Calgary Flames,1,Lance Roberts,Scott Driscoll,Buffalo Sabres,Calgary Flames
1997020116,Montréal Canadiens,3,Florida Panthers,0,Dan Marouelli,Jean Morin,Montréal Canadiens,Florida Panthers
1997020117,New York Rangers,0,Chicago Blackhawks,1,Dave Jackson,Pierre Champoux,Chicago Blackhawks,New York Rangers
1997020118,Toronto Maple Leafs,2,Ottawa Senators,6,Terry Gregson,Ray Scapinello,Ottawa Senators,Toronto Maple Leafs
1997020119,Colorado Avalanche,4,Washington Capitals,3,Richard Trottier,Swede Knox,Colorado Avalanche,Washington Capitals
1997020120,San Jose Sharks,2,Pittsburgh Penguins,5,Dennis Larue,Brad Lazarowich,Pittsburgh Penguins,San Jose Sharks
1997020121,Anaheim Ducks,1,Detroit Red Wings,4,Dan O'Halloran,Mark Pare,Detroit Red Wings,Anaheim Ducks
1997020122,Boston Bruins,2,Tampa Bay Lightning,2,Dan Marouelli,Kevin Collins,Boston Bruins,Tampa Bay Lightning
1997020123,Ottawa Senators,2,Florida Panthers,2,Paul Stewart,Jean Morin,Ottawa Senators,Florida Panthers
1997020124,New Jersey Devils,2,Montréal Canadiens,1,Kerry Fraser,Pierre Champoux,New Jersey Devils,Montréal Canadiens
1997020125,Philadelphia Flyers,4,Calgary Flames,3,Mark Faucette,Danny McCourt,Philadelphia Flyers,Calgary Flames
1997020126,St. Louis Blues,4,Vancouver Canucks,1,Don Van Massenhoven,Mike Cvik,St. Louis Blues,Vancouver Canucks
1997020127,Phoenix Coyotes,3,Washington Capitals,3,Richard Trottier,Brad Lazarowich,Phoenix Coyotes,Washington Capitals
1997020128,Los Angeles Kings,1,Detroit Red Wings,4,Bill McCreary,Mark Pare,Detroit Red Wings,Los Angeles Kings
1997020129,New York Rangers,4,Tampa Bay Lightning,3,Stephen Walkom,Gordon Broseker,New York Rangers,Tampa Bay Lightning
1997020130,Chicago Blackhawks,0,Dallas Stars,2,Don Koharski,Mike Cvik,Dallas Stars,Chicago Blackhawks
1997020131,Colorado Avalanche,3,Carolina Hurricanes,3,Robbie Shick,Swede Knox,Colorado Avalanche,Carolina Hurricanes
1997020132,Edmonton Oilers,4,Pittsburgh Penguins,3,Blaine Angus,Don Henderson,Edmonton Oilers,Pittsburgh Penguins
1997020133,Boston Bruins,4,Florida Panthers,5,Stephen Walkom,Kevin Collins,Florida Panthers,Boston Bruins
1997020134,Ottawa Senators,2,Montréal Canadiens,4,Mark Faucette,Pierre Champoux,Montréal Canadiens,Ottawa Senators
1997020135,New York Islanders,2,Anaheim Ducks,4,Dave Jackson,Gordon Broseker,Anaheim Ducks,New York Islanders
1997020136,New Jersey Devils,3,San Jose Sharks,4,Greg Kimmerly,Danny McCourt,San Jose Sharks,New Jersey Devils
1997020137,Toronto Maple Leafs,4,Calgary Flames,3,Richard Trottier,Ray Scapinello,Toronto Maple Leafs,Calgary Flames
1997020138,St. Louis Blues,5,Washington Capitals,2,Lance Roberts,Thor Nelson,St. Louis Blues,Washington Capitals
1997020139,Dallas Stars,3,Colorado Avalanche,1,Michael McGeough,Mark Pare,Dallas Stars,Colorado Avalanche
1997020140,Vancouver Canucks,2,Pittsburgh Penguins,3,Bill McCreary,Baron Parker,Pittsburgh Penguins,Vancouver Canucks
1997020141,New York Rangers,3,Anaheim Ducks,3,Paul Stewart,Pat Dapuzzo,New York Rangers,Anaheim Ducks
1997020142,Tampa Bay Lightning,1,Los Angeles Kings,3,Terry Gregson,Scott Driscoll,Los Angeles Kings,Tampa Bay Lightning
1997020143,Chicago Blackhawks,2,Carolina Hurricanes,3,Paul Devorski,Thor Nelson,Carolina Hurricanes,Chicago Blackhawks
1997020144,Phoenix Coyotes,6,Buffalo Sabres,1,Blaine Angus,Jay Sharrers,Phoenix Coyotes,Buffalo Sabres
1997020145,Vancouver Canucks,1,Detroit Red Wings,5,Bill McCreary,Brad Lazarowich,Detroit Red Wings,Vancouver Canucks
1997020146,Montréal Canadiens,4,Chicago Blackhawks,2,Mark Faucette,Pierre Champoux,Montréal Canadiens,Chicago Blackhawks
1997020147,New York Islanders,1,San Jose Sharks,2,Paul Stewart,Pat Dapuzzo,San Jose Sharks,New York Islanders
1997020148,Philadelphia Flyers,0,New Jersey Devils,5,McGeough (#19),Collins (#50),New Jersey Devils,Philadelphia Flyers
1997020150,Florida Panthers,2,Los Angeles Kings,2,Lance Roberts,Scott Driscoll,Florida Panthers,Los Angeles Kings
1997020151,Toronto Maple Leafs,2,Anaheim Ducks,2,Mark Faucette,Jean Morin,Toronto Maple Leafs,Anaheim Ducks
1997020152,Colorado Avalanche,3,Buffalo Sabres,2,Paul Devorski,Wayne Bonney,Colorado Avalanche,Buffalo Sabres
1997020153,Calgary Flames,6,Pittsburgh Penguins,3,Bill McCreary,Don Henderson,Calgary Flames,Pittsburgh Penguins
1997020154,Montréal Canadiens,2,New York Islanders,5,Michael McGeough,Ray Scapinello,New York Islanders,Montréal Canadiens
1997020155,Philadelphia Flyers,2,St. Louis Blues,3,Lance Roberts,Kevin Collins,St. Louis Blues,Philadelphia Flyers
1997020156,Washington Capitals,3,Dallas Stars,4,Paul Stewart,Danny McCourt,Dallas Stars,Washington Capitals
1997020157,Tampa Bay Lightning,2,Ottawa Senators,5,Terry Gregson,Scott Driscoll,Ottawa Senators,Tampa Bay Lightning
1997020158,Detroit Red Wings,4,San Jose Sharks,3,Dennis Larue,Jean Morin,Detroit Red Wings,San Jose Sharks
1997020159,Chicago Blackhawks,3,Vancouver Canucks,0,Robbie Shick,Dan Schachte,Chicago Blackhawks,Vancouver Canucks
1997020160,Edmonton Oilers,3,Phoenix Coyotes,2,Bill McCreary,Swede Knox,Edmonton Oilers,Phoenix Coyotes
1997020161,Boston Bruins,0,Anaheim Ducks,3,Dave Jackson,Ray Scapinello,Anaheim Ducks,Boston Bruins
1997020162,New York Islanders,5,New York Rangers,3,Kerry Fraser,Danny McCourt,New York Islanders,New York Rangers
1997020163,New Jersey Devils,8,Vancouver Canucks,1,Dan Marouelli,Kevin Collins,New Jersey Devils,Vancouver Canucks
1997020164,Florida Panthers,2,Ottawa Senators,5,Terry Gregson,Scott Driscoll,Ottawa Senators,Florida Panthers
1997020165,St. Louis Blues,2,Colorado Avalanche,2,Paul Devorski,Wayne Bonney,St. Louis Blues,Colorado Avalanche
1997020166,Calgary Flames,4,Phoenix Coyotes,2,Don Koharski,Brad Lazarowich,Calgary Flames,Phoenix Coyotes
1997020167,Carolina Hurricanes,2,Buffalo Sabres,3,Lance Roberts,Gordon Broseker,Buffalo Sabres,Carolina Hurricanes
1997020168,Washington Capitals,2,Philadelphia Flyers,2,Robbie Shick,Danny McCourt,Washington Capitals,Philadelphia Flyers
1997020169,Detroit Red Wings,1,Los Angeles Kings,5,Michael McGeough,Jean Morin,Los Angeles Kings,Detroit Red Wings
1997020170,Chicago Blackhawks,5,San Jose Sharks,3,Don Van Massenhoven,Thor Nelson,Chicago Blackhawks,San Jose Sharks
1997020171,Boston Bruins,3,Edmonton Oilers,1,Robbie Shick,Ray Scapinello,Boston Bruins,Edmonton Oilers
1997020172,Pittsburgh Penguins,7,Vancouver Canucks,6,Paul Devorski,Jean Morin,Pittsburgh Penguins,Vancouver Canucks
1997020173,Montréal Canadiens,5,Toronto Maple Leafs,1,STEPHEN WALKOM,Swede Knox,Montréal Canadiens,Toronto Maple Leafs
1997020174,New York Islanders,4,Los Angeles Kings,2,Dan Marouelli,Brian Murphy,New York Islanders,Los Angeles Kings
1997020175,New Jersey Devils,3,Washington Capitals,1,Lance Roberts,Shane Heyer,New Jersey Devils,Washington Capitals
1997020176,Florida Panthers,3,Buffalo Sabres,4,Dennis Larue,Scott Driscoll,Buffalo Sabres,Florida Panthers
1997020177,St. Louis Blues,2,San Jose Sharks,0,Michael McGeough,Thor Nelson,St. Louis Blues,San Jose Sharks
1997020178,Colorado Avalanche,3,Calgary Flames,3,Don Koharski,Brad Lazarowich,Colorado Avalanche,Calgary Flames
1997020179,Ottawa Senators,1,Boston Bruins,3,Stephen Walkom,Swede Knox,Boston Bruins,Ottawa Senators
1997020180,Philadelphia Flyers,3,Dallas Stars,3,RICH TROTTIER,Mark Pare,Philadelphia Flyers,Dallas Stars
1997020181,Detroit Red Wings,4,Anaheim Ducks,3,Dave Jackson,Pierre Champoux,Detroit Red Wings,Anaheim Ducks
1997020182,Chicago Blackhawks,3,Pittsburgh Penguins,1,Paul Stewart,Wayne Bonney,Chicago Blackhawks,Pittsburgh Penguins
1997020183,Phoenix Coyotes,3,Calgary Flames,1,Don Van Massenhoven,Baron Parker,Phoenix Coyotes,Calgary Flames
1997020184,Carolina Hurricanes,5,Vancouver Canucks,3,Dennis Larue,Mark Pare,Carolina Hurricanes,Vancouver Canucks
1997020185,Montréal Canadiens,6,Dallas Stars,4,Robbie Shick,Swede Knox,Montréal Canadiens,Dallas Stars
1997020186,New York Rangers,2,Edmonton Oilers,2,Richard Trottier,Shane Heyer,New York Rangers,Edmonton Oilers
1997020187,St. Louis Blues,1,Philadelphia Flyers,5,Paul Stewart,Pierre Champoux,Philadelphia Flyers,St. Louis Blues
1997020188,New Jersey Devils,0,Los Angeles Kings,3,Mark Faucette,Danny McCourt,Los Angeles Kings,New Jersey Devils
1997020189,Washington Capitals,2,Vancouver Canucks,1,Stephen Walkom,Pat Dapuzzo,Washington Capitals,Vancouver Canucks
1997020190,San Jose Sharks,0,Toronto Maple Leafs,0,Don Van Massenhoven,Don Henderson,San Jose Sharks,Toronto Maple Leafs
1997020191,Carolina Hurricanes,3,Detroit Red Wings,1,Stephen Walkom,Mark Pare,Carolina Hurricanes,Detroit Red Wings
1997020192,Pittsburgh Penguins,2,Dallas Stars,5,Dennis Larue,Pierre Champoux,Dallas Stars,Pittsburgh Penguins
1997020193,Montréal Canadiens,4,Phoenix Coyotes,2,Bill McCreary,Swede Knox,Montréal Canadiens,Phoenix Coyotes
1997020194,New York Islanders,4,Edmonton Oilers,4,Paul Devorski,Ray Scapinello,New York Islanders,Edmonton Oilers
1997020195,Florida Panthers,2,New Jersey Devils,4,Richard Trottier,Kevin Collins,New Jersey Devils,Florida Panthers
1997020196,Colorado Avalanche,2,New York Rangers,4,Terry Gregson,Baron Parker,New York Rangers,Colorado Avalanche
1997020197,Calgary Flames,3,Toronto Maple Leafs,4,Paul Stewart,Wayne Bonney,Toronto Maple Leafs,Calgary Flames
1997020198,Anaheim Ducks,5,Tampa Bay Lightning,2,Rob Martell,Don Henderson,Anaheim Ducks,Tampa Bay Lightning
1997020199,Boston Bruins,2,Washington Capitals,0,Mark Faucette,Danny McCourt,Boston Bruins,Washington Capitals
1997020200,Buffalo Sabres,2,Florida Panthers,4,Robbie Shick,Pierre Champoux,Florida Panthers,Buffalo Sabres
1997020201,Ottawa Senators,4,Phoenix Coyotes,1,Bill McCreary,Scott Driscoll,Ottawa Senators,Phoenix Coyotes
1997020202,Philadelphia Flyers,6,Edmonton Oilers,2,Dan Marouelli,Ray Scapinello,Philadelphia Flyers,Edmonton Oilers
1997020203,Chicago Blackhawks,2,St. Louis Blues,1,Kerry Fraser,Thor Nelson,Chicago Blackhawks,St. Louis Blues
1997020204,Los Angeles Kings,5,Tampa Bay Lightning,2,Don Van Massenhoven,Mark Wheler,Los Angeles Kings,Tampa Bay Lightning
1997020205,Carolina Hurricanes,2,New York Islanders,3,Paul Devorski,Kevin Collins,New York Islanders,Carolina Hurricanes
1997020206,Detroit Red Wings,1,Pittsburgh Penguins,1,Lance Roberts,Dan Schachte,Detroit Red Wings,Pittsburgh Penguins
1997020207,Dallas Stars,2,New York Rangers,2,Don Koharski,Thor Nelson,Dallas Stars,New York Rangers
1997020208,Calgary Flames,3,Anaheim Ducks,4,Dennis Larue,Wayne Bonney,Anaheim Ducks,Calgary Flames
1997020209,San Jose Sharks,3,Montréal Canadiens,4,Terry Gregson,Don Henderson,Montréal Canadiens,San Jose Sharks
1997020210,Pittsburgh Penguins,2,Buffalo Sabres,2,Dan Marouelli,Danny McCourt,Pittsburgh Penguins,Buffalo Sabres
1997020211,Ottawa Senators,3,Philadelphia Flyers,4,Mark Faucette,Scott Driscoll,Philadelphia Flyers,Ottawa Senators
1997020212,New York Islanders,2,Chicago Blackhawks,4,Richard Trottier,Jean Morin,Chicago Blackhawks,New York Islanders
1997020213,New Jersey Devils,2,Boston Bruins,0,Dave Jackson,Ray Scapinello,New Jersey Devils,Boston Bruins
1997020214,Washington Capitals,2,Edmonton Oilers,1,Paul Devorski,Pat Dapuzzo,Washington Capitals,Edmonton Oilers
1997020215,Toronto Maple Leafs,0,Phoenix Coyotes,3,Kerry Fraser,Dan Schachte,Phoenix Coyotes,Toronto Maple Leafs
1997020216,Colorado Avalanche,4,St. Louis Blues,1,Paul Stewart,Baron Parker,Colorado Avalanche,St. Louis Blues
1997020217,Vancouver Canucks,2,Anaheim Ducks,3,Don Van Massenhoven,Mike Cvik,Anaheim Ducks,Vancouver Canucks
1997020218,San Jose Sharks,3,Tampa Bay Lightning,1,Michael McGeough,Don Henderson,San Jose Sharks,Tampa Bay Lightning
