,Ref,Score,Team
107,Terry Gregson,2,Florida Panthers
108,Kerry Fraser,3,Dallas Stars
109,Kerry Fraser,1,Toronto Maple Leafs
110,Rob Martell,3,Dallas Stars
111,Rob Martell,1,Toronto Maple Leafs
112,Dean Warren,1,Columbus Blue Jackets
113,Dean Warren,7,Los Angeles Kings
114,Don Van Massenhoven,1,Columbus Blue Jackets
115,Don Van Massenhoven,7,Los Angeles Kings
116,Dan Marouelli,2,Edmonton Oilers
117,Dan Marouelli,5,Montréal Canadiens
118,Marc Joannette,2,Edmonton Oilers
119,Marc Joannette,5,Montréal Canadiens
120,Don Van Massenhoven,5,Carolina Hurricanes
121,Don Van Massenhoven,2,Dallas Stars
122,Paul Stewart,5,Carolina Hurricanes
123,Paul Stewart,2,Dallas Stars
124,Brad Meier,1,Calgary Flames
125,Brad Meier,3,Colorado Avalanche
126,Kevin Pollock,1,Calgary Flames
127,Kevin Pollock,3,Colorado Avalanche
128,Dean Warren,2,New York Islanders
129,Dean Warren,3,Toronto Maple Leafs
130,Stephen Walkom,2,New York Islanders
131,Stephen Walkom,3,Toronto Maple Leafs
132,Brad Meier,5,Florida Panthers
133,Brad Meier,6,New Jersey Devils
134,Kerry Fraser,5,Florida Panthers
135,Kerry Fraser,6,New Jersey Devils
136,Bernard Degrace,1,Montréal Canadiens
137,Bernard Degrace,3,New York Rangers
138,Dan Marouelli,1,Montréal Canadiens
139,Dan Marouelli,3,New York Rangers
140,Paul Stewart,3,Atlanta Thrashers
141,Paul Stewart,3,Washington Capitals
142,Tom Kowal,3,Atlanta Thrashers
143,Tom Kowal,3,Washington Capitals
144,Don Van Massenhoven,3,Detroit Red Wings
145,Don Van Massenhoven,4,Edmonton Oilers
146,Kevin Maguire,3,Detroit Red Wings
147,Kevin Maguire,4,Edmonton Oilers
148,Brad Watson,3,Minnesota Wild
149,Brad Watson,3,Philadelphia Flyers
150,Don Koharski,3,Minnesota Wild
151,Don Koharski,3,Philadelphia Flyers
152,Dan O'Halloran,2,Anaheim Ducks
153,Dan O'Halloran,3,Boston Bruins
154,Michael McGeough,2,Anaheim Ducks
155,Michael McGeough,3,Boston Bruins
156,Brad Meier,4,Los Angeles Kings
157,Brad Meier,4,St. Louis Blues
158,Rob Shick,4,Los Angeles Kings
159,Rob Shick,4,St. Louis Blues
160,Don Koharski,0,Chicago Blackhawks
161,Don Koharski,4,Detroit Red Wings
162,Rob Martell,0,Chicago Blackhawks
163,Rob Martell,4,Detroit Red Wings
164,Dave Jackson,4,Dallas Stars
165,Dave Jackson,1,Philadelphia Flyers
166,Greg Kimmerly,4,Dallas Stars
167,Greg Kimmerly,1,Philadelphia Flyers
168,Michael McGeough,2,Calgary Flames
169,Michael McGeough,3,Columbus Blue Jackets
170,Shane Heyer,2,Calgary Flames
171,Shane Heyer,3,Columbus Blue Jackets
172,Kevin Pollock,5,Colorado Avalanche
173,Kevin Pollock,2,Vancouver Canucks
174,Paul Devorski,5,Colorado Avalanche
175,Paul Devorski,2,Vancouver Canucks
176,Brad Meier,1,Phoenix Coyotes
177,Brad Meier,2,San Jose Sharks
178,Rob Shick,1,Phoenix Coyotes
179,Rob Shick,2,San Jose Sharks
180,Scott Zelkin,1,New Jersey Devils
181,Scott Zelkin,3,Ottawa Senators
182,Stephen Walkom,1,New Jersey Devils
183,Stephen Walkom,3,Ottawa Senators
184,Bill McCreary,3,Pittsburgh Penguins
185,Bill McCreary,2,Tampa Bay Lightning
186,Blaine Angus,3,Pittsburgh Penguins
187,Blaine Angus,2,Tampa Bay Lightning
188,Bernard Degrace,2,Carolina Hurricanes
189,Bernard Degrace,2,Florida Panthers
190,Mark Faucette,2,Carolina Hurricanes
191,Mark Faucette,2,Florida Panthers
192,Marc Joannette,0,Minnesota Wild
193,Marc Joannette,2,St. Louis Blues
194,Tom Kowal,0,Minnesota Wild
195,Tom Kowal,2,St. Louis Blues
196,Kevin Maguire,3,Nashville Predators
197,Kevin Maguire,1,Washington Capitals
198,Paul Stewart,3,Nashville Predators
199,Paul Stewart,1,Washington Capitals
200,Michael McGeough,2,Buffalo Sabres
201,Michael McGeough,3,Edmonton Oilers
202,Paul Devorski,2,Buffalo Sabres
203,Paul Devorski,3,Edmonton Oilers
204,Dan O'Halloran,0,Boston Bruins
205,Dan O'Halloran,5,Los Angeles Kings
206,Shane Heyer,0,Boston Bruins
207,Shane Heyer,5,Los Angeles Kings
208,Dan Marouelli,4,Ottawa Senators
209,Dan Marouelli,0,Toronto Maple Leafs
210,Tim Peel,4,Ottawa Senators
211,Tim Peel,0,Toronto Maple Leafs
212,Lance Roberts,4,Chicago Blackhawks
213,Lance Roberts,5,Montréal Canadiens
214,Terry Gregson,4,Chicago Blackhawks
215,Terry Gregson,5,Montréal Canadiens
216,Ian Walsh,2,Anaheim Ducks
217,Ian Walsh,4,New Jersey Devils
218,Stephen Walkom,2,Anaheim Ducks
219,Stephen Walkom,4,New Jersey Devils
220,Kerry Fraser,2,Calgary Flames
221,Kerry Fraser,0,New York Islanders
222,Rob Martell,2,Calgary Flames
223,Rob Martell,0,New York Islanders
224,Bill McCreary,6,New York Rangers
225,Bill McCreary,8,Pittsburgh Penguins
226,Blaine Angus,6,New York Rangers
227,Blaine Angus,8,Pittsburgh Penguins
228,Dave Jackson,3,Dallas Stars
229,Dave Jackson,0,Washington Capitals
230,Greg Kimmerly,3,Dallas Stars
231,Greg Kimmerly,0,Washington Capitals
232,Kevin Maguire,1,Carolina Hurricanes
233,Kevin Maguire,2,Nashville Predators
234,Tom Kowal,1,Carolina Hurricanes
235,Tom Kowal,2,Nashville Predators
236,Brad Watson,3,Colorado Avalanche
237,Brad Watson,1,Columbus Blue Jackets
238,Mike Leggo,3,Colorado Avalanche
239,Mike Leggo,1,Columbus Blue Jackets
240,Dennis LaRue,0,Buffalo Sabres
241,Dennis LaRue,4,Vancouver Canucks
242,Richard Trottier,0,Buffalo Sabres
243,Richard Trottier,4,Vancouver Canucks
244,Dan O'Halloran,3,Philadelphia Flyers
245,Dan O'Halloran,6,Phoenix Coyotes
246,Don Koharski,3,Philadelphia Flyers
247,Don Koharski,6,Phoenix Coyotes
248,Rob Shick,2,Boston Bruins
249,Rob Shick,5,San Jose Sharks
250,Shane Heyer,2,Boston Bruins
251,Shane Heyer,5,San Jose Sharks
252,Bernard Degrace,2,Atlanta Thrashers
253,Bernard Degrace,5,Tampa Bay Lightning
254,Mark Faucette,2,Atlanta Thrashers
255,Mark Faucette,5,Tampa Bay Lightning
256,Lance Roberts,4,Calgary Flames
257,Lance Roberts,2,Detroit Red Wings
258,Tim Peel,4,Calgary Flames
259,Tim Peel,2,Detroit Red Wings
260,Brian Murphy,2,Chicago Blackhawks
261,Brian Murphy,1,Columbus Blue Jackets
262,Paul Stewart,2,Chicago Blackhawks
263,Paul Stewart,1,Columbus Blue Jackets
264,Brad Meier,5,Edmonton Oilers
265,Brad Meier,3,Minnesota Wild
266,Marc Joannette,5,Edmonton Oilers
267,Marc Joannette,3,Minnesota Wild
268,Dan O'Halloran,5,Los Angeles Kings
269,Dan O'Halloran,6,Phoenix Coyotes
270,Mike Leggo,5,Los Angeles Kings
271,Mike Leggo,6,Phoenix Coyotes
272,Don Van Massenhoven,4,Anaheim Ducks
273,Don Van Massenhoven,3,New York Rangers
274,Rob Martell,4,Anaheim Ducks
275,Rob Martell,3,New York Rangers
276,Michael McGeough,2,Toronto Maple Leafs
277,Michael McGeough,5,Vancouver Canucks
278,Paul Devorski,2,Toronto Maple Leafs
279,Paul Devorski,5,Vancouver Canucks
280,Bill McCreary,3,Buffalo Sabres
281,Bill McCreary,4,Montréal Canadiens
282,Blaine Angus,3,Buffalo Sabres
283,Blaine Angus,4,Montréal Canadiens
284,Don Van Massenhoven,4,Anaheim Ducks
285,Don Van Massenhoven,3,New York Islanders
286,Lance Roberts,4,Anaheim Ducks
287,Lance Roberts,3,New York Islanders
288,Kevin Pollock,6,Ottawa Senators
289,Kevin Pollock,1,Philadelphia Flyers
290,Mark Faucette,6,Ottawa Senators
291,Mark Faucette,1,Philadelphia Flyers
292,Dean Warren,4,Colorado Avalanche
293,Dean Warren,3,Washington Capitals
294,Stephen Walkom,4,Colorado Avalanche
295,Stephen Walkom,3,Washington Capitals
296,Dave Jackson,3,Atlanta Thrashers
297,Dave Jackson,3,New Jersey Devils
298,Greg Kimmerly,3,Atlanta Thrashers
299,Greg Kimmerly,3,New Jersey Devils
300,Don Koharski,2,Detroit Red Wings
301,Don Koharski,1,St. Louis Blues
302,Terry Gregson,2,Detroit Red Wings
303,Terry Gregson,1,St. Louis Blues
304,Brian Murphy,1,Los Angeles Kings
305,Brian Murphy,1,Nashville Predators
306,Tom Kowal,1,Los Angeles Kings
307,Tom Kowal,1,Nashville Predators
308,Brad Watson,1,Boston Bruins
309,Brad Watson,6,Edmonton Oilers
310,Richard Trottier,1,Boston Bruins
311,Richard Trottier,6,Edmonton Oilers
312,Kerry Fraser,3,Carolina Hurricanes
313,Kerry Fraser,2,Pittsburgh Penguins
314,Tim Peel,3,Carolina Hurricanes
315,Tim Peel,2,Pittsburgh Penguins
316,Greg Kimmerly,5,Colorado Avalanche
317,Greg Kimmerly,1,Columbus Blue Jackets
318,Kevin Maguire,5,Colorado Avalanche
319,Kevin Maguire,1,Columbus Blue Jackets
320,Dennis LaRue,2,Chicago Blackhawks
321,Dennis LaRue,4,New York Rangers
322,Marc Joannette,2,Chicago Blackhawks
323,Marc Joannette,4,New York Rangers
324,Dan Marouelli,2,Dallas Stars
325,Dan Marouelli,1,San Jose Sharks
326,Tom Kowal,2,Dallas Stars
327,Tom Kowal,1,San Jose Sharks
328,Brian Murphy,6,Minnesota Wild
329,Brian Murphy,5,Tampa Bay Lightning
330,Scott Zelkin,6,Minnesota Wild
331,Scott Zelkin,5,Tampa Bay Lightning
332,Michael McGeough,1,Calgary Flames
333,Michael McGeough,4,Vancouver Canucks
334,Richard Trottier,1,Calgary Flames
335,Richard Trottier,4,Vancouver Canucks
336,Rob Shick,1,Florida Panthers
337,Rob Shick,2,Phoenix Coyotes
338,Shane Heyer,1,Florida Panthers
339,Shane Heyer,2,Phoenix Coyotes
340,Bernard Degrace,3,Ottawa Senators
341,Bernard Degrace,3,Pittsburgh Penguins
342,Paul Stewart,3,Ottawa Senators
343,Paul Stewart,3,Pittsburgh Penguins
344,Dean Warren,3,Montréal Canadiens
345,Dean Warren,3,Philadelphia Flyers
346,Lance Roberts,3,Montréal Canadiens
347,Lance Roberts,3,Philadelphia Flyers
348,Kevin Pollock,2,New Jersey Devils
349,Kevin Pollock,5,Washington Capitals
350,Mark Faucette,2,New Jersey Devils
351,Mark Faucette,5,Washington Capitals
352,Dan O'Halloran,1,Detroit Red Wings
353,Dan O'Halloran,2,Nashville Predators
354,Tim Peel,1,Detroit Red Wings
355,Tim Peel,2,Nashville Predators
356,Dennis LaRue,1,Los Angeles Kings
357,Dennis LaRue,7,St. Louis Blues
358,Marc Joannette,1,Los Angeles Kings
359,Marc Joannette,7,St. Louis Blues
360,Brad Watson,1,Edmonton Oilers
361,Brad Watson,4,Toronto Maple Leafs
362,Richard Trottier,1,Edmonton Oilers
363,Richard Trottier,4,Toronto Maple Leafs
364,Mark Faucette,2,Anaheim Ducks
365,Mark Faucette,2,Buffalo Sabres
366,Paul Stewart,2,Anaheim Ducks
367,Paul Stewart,2,Buffalo Sabres
368,Kevin Pollock,3,Atlanta Thrashers
369,Kevin Pollock,5,New York Islanders
370,Scott Zelkin,3,Atlanta Thrashers
371,Scott Zelkin,5,New York Islanders
372,Dan Marouelli,1,Chicago Blackhawks
373,Dan Marouelli,5,Dallas Stars
374,Paul Devorski,1,Chicago Blackhawks
375,Paul Devorski,5,Dallas Stars
376,Brian Murphy,1,Minnesota Wild
377,Brian Murphy,3,San Jose Sharks
378,Shane Heyer,1,Minnesota Wild
379,Shane Heyer,3,San Jose Sharks
380,Mike Leggo,5,Colorado Avalanche
381,Mike Leggo,1,Florida Panthers
382,Rob Shick,5,Colorado Avalanche
383,Rob Shick,1,Florida Panthers
384,Brad Meier,2,Boston Bruins
385,Brad Meier,3,Calgary Flames
386,Brad Watson,2,Boston Bruins
387,Brad Watson,3,Calgary Flames
388,Dave Jackson,2,Carolina Hurricanes
389,Dave Jackson,5,Montréal Canadiens
390,Marc Joannette,2,Carolina Hurricanes
391,Marc Joannette,5,Montréal Canadiens
392,Dan O'Halloran,6,Atlanta Thrashers
393,Dan O'Halloran,6,Ottawa Senators
394,Greg Kimmerly,6,Atlanta Thrashers
395,Greg Kimmerly,6,Ottawa Senators
396,Conrad Hache,7,New Jersey Devils
397,Conrad Hache,2,Tampa Bay Lightning
398,Lance Roberts,7,New Jersey Devils
399,Lance Roberts,2,Tampa Bay Lightning
400,Stephen Walkom,4,Anaheim Ducks
401,Stephen Walkom,3,Philadelphia Flyers
402,Terry Gregson,4,Anaheim Ducks
403,Terry Gregson,3,Philadelphia Flyers
404,Dean Warren,2,Columbus Blue Jackets
405,Dean Warren,5,Pittsburgh Penguins
406,Don Koharski,2,Columbus Blue Jackets
407,Don Koharski,5,Pittsburgh Penguins
408,Mike Hasenfratz,4,New York Islanders
409,Mike Hasenfratz,4,Washington Capitals
410,Paul Stewart,4,New York Islanders
411,Paul Stewart,4,Washington Capitals
412,Kerry Fraser,4,Buffalo Sabres
413,Kerry Fraser,5,Detroit Red Wings
414,Rob Martell,4,Buffalo Sabres
415,Rob Martell,5,Detroit Red Wings
416,Kevin Maguire,0,Chicago Blackhawks
417,Kevin Maguire,1,St. Louis Blues
418,Paul Devorski,0,Chicago Blackhawks
419,Paul Devorski,1,St. Louis Blues
420,Dennis LaRue,4,Dallas Stars
421,Dennis LaRue,3,Los Angeles Kings
422,Mike Leggo,4,Dallas Stars
423,Mike Leggo,3,Los Angeles Kings
424,Kevin Pollock,3,Nashville Predators
425,Kevin Pollock,5,San Jose Sharks
426,Scott Zelkin,3,Nashville Predators
427,Scott Zelkin,5,San Jose Sharks
428,Brad Meier,1,Calgary Flames
429,Brad Meier,2,Toronto Maple Leafs
430,Rob Shick,1,Calgary Flames
431,Rob Shick,2,Toronto Maple Leafs
432,Brad Watson,3,Phoenix Coyotes
433,Brad Watson,2,Vancouver Canucks
434,Don Van Massenhoven,3,Phoenix Coyotes
435,Don Van Massenhoven,2,Vancouver Canucks
436,Bill McCreary,2,New York Rangers
437,Bill McCreary,4,Tampa Bay Lightning
438,Conrad Hache,2,New York Rangers
439,Conrad Hache,4,Tampa Bay Lightning
440,Don Koharski,1,Columbus Blue Jackets
441,Don Koharski,2,Detroit Red Wings
442,Ian Walsh,1,Columbus Blue Jackets
443,Ian Walsh,2,Detroit Red Wings
444,Kevin Maguire,0,Florida Panthers
445,Kevin Maguire,0,Minnesota Wild
446,Shane Heyer,0,Florida Panthers
447,Shane Heyer,0,Minnesota Wild
448,Blaine Angus,3,Edmonton Oilers
449,Blaine Angus,3,Phoenix Coyotes
450,Don Van Massenhoven,3,Edmonton Oilers
451,Don Van Massenhoven,3,Phoenix Coyotes
452,Rob Shick,4,Anaheim Ducks
453,Rob Shick,5,Los Angeles Kings
454,Shane Heyer,4,Anaheim Ducks
455,Shane Heyer,5,Los Angeles Kings
456,Richard Trottier,2,Minnesota Wild
457,Richard Trottier,2,Montréal Canadiens
458,Tim Peel,2,Minnesota Wild
459,Tim Peel,2,Montréal Canadiens
460,Dave Jackson,4,New York Rangers
461,Dave Jackson,5,Philadelphia Flyers
462,Tom Kowal,4,New York Rangers
463,Tom Kowal,5,Philadelphia Flyers
464,Bernard Degrace,2,Carolina Hurricanes
465,Bernard Degrace,3,San Jose Sharks
466,Bill McCreary,2,Carolina Hurricanes
467,Bill McCreary,3,San Jose Sharks
468,Rob Martell,4,Nashville Predators
469,Rob Martell,4,Vancouver Canucks
470,Stephen Walkom,4,Nashville Predators
471,Stephen Walkom,4,Vancouver Canucks
472,Blaine Angus,2,Calgary Flames
473,Blaine Angus,2,Phoenix Coyotes
474,Don Van Massenhoven,2,Calgary Flames
475,Don Van Massenhoven,2,Phoenix Coyotes
476,Dan Marouelli,4,Buffalo Sabres
477,Dan Marouelli,1,Carolina Hurricanes
478,Marc Joannette,4,Buffalo Sabres
479,Marc Joannette,1,Carolina Hurricanes
480,Brian Murphy,1,Minnesota Wild
481,Brian Murphy,6,Toronto Maple Leafs
482,Terry Gregson,1,Minnesota Wild
483,Terry Gregson,6,Toronto Maple Leafs
484,Bill McCreary,3,Ottawa Senators
485,Bill McCreary,2,Pittsburgh Penguins
486,Kevin Pollock,3,Ottawa Senators
487,Kevin Pollock,2,Pittsburgh Penguins
488,Lance Roberts,1,Florida Panthers
489,Lance Roberts,2,New Jersey Devils
490,Scott Zelkin,1,Florida Panthers
491,Scott Zelkin,2,New Jersey Devils
492,Kevin Maguire,5,Detroit Red Wings
493,Kevin Maguire,1,Tampa Bay Lightning
494,Mike Leggo,5,Detroit Red Wings
495,Mike Leggo,1,Tampa Bay Lightning
496,Dean Warren,1,Columbus Blue Jackets
497,Dean Warren,3,San Jose Sharks
498,Stephen Walkom,1,Columbus Blue Jackets
499,Stephen Walkom,3,San Jose Sharks
500,Brad Watson,2,Dallas Stars
501,Brad Watson,6,Vancouver Canucks
502,Mark Faucette,2,Dallas Stars
503,Mark Faucette,6,Vancouver Canucks
504,Blaine Angus,2,Colorado Avalanche
505,Blaine Angus,1,Nashville Predators
506,Paul Devorski,2,Colorado Avalanche
507,Paul Devorski,1,Nashville Predators
508,Don Van Massenhoven,3,Atlanta Thrashers
509,Don Van Massenhoven,1,Edmonton Oilers
510,Greg Kimmerly,3,Atlanta Thrashers
511,Greg Kimmerly,1,Edmonton Oilers
512,Dennis LaRue,2,Anaheim Ducks
513,Dennis LaRue,6,Los Angeles Kings
514,Shane Heyer,2,Anaheim Ducks
515,Shane Heyer,6,Los Angeles Kings
516,Dave Jackson,4,Boston Bruins
517,Dave Jackson,1,Washington Capitals
518,Tim Peel,4,Boston Bruins
519,Tim Peel,1,Washington Capitals
520,Bernard Degrace,0,New York Rangers
521,Bernard Degrace,3,Philadelphia Flyers
522,Dan Marouelli,0,New York Rangers
523,Dan Marouelli,3,Philadelphia Flyers
524,Dan O'Halloran,0,Chicago Blackhawks
525,Dan O'Halloran,2,Colorado Avalanche
526,Michael McGeough,0,Chicago Blackhawks
527,Michael McGeough,2,Colorado Avalanche
528,Mike Leggo,3,Calgary Flames
529,Mike Leggo,4,St. Louis Blues
530,Richard Trottier,3,Calgary Flames
531,Richard Trottier,4,St. Louis Blues
532,Bill McCreary,2,Buffalo Sabres
533,Bill McCreary,1,Toronto Maple Leafs
534,Kevin Maguire,2,Buffalo Sabres
535,Kevin Maguire,1,Toronto Maple Leafs
536,Terry Gregson,1,Montréal Canadiens
537,Terry Gregson,2,New York Islanders
538,Tim Peel,1,Montréal Canadiens
539,Tim Peel,2,New York Islanders
540,Bernard Degrace,1,New York Rangers
541,Bernard Degrace,4,Pittsburgh Penguins
542,Kerry Fraser,1,New York Rangers
543,Kerry Fraser,4,Pittsburgh Penguins
544,Mark Faucette,3,Carolina Hurricanes
545,Mark Faucette,3,New Jersey Devils
546,Stephen Walkom,3,Carolina Hurricanes
547,Stephen Walkom,3,New Jersey Devils
548,Lance Roberts,6,Ottawa Senators
549,Lance Roberts,0,Tampa Bay Lightning
550,Scott Zelkin,6,Ottawa Senators
551,Scott Zelkin,0,Tampa Bay Lightning
552,Kevin Pollock,3,Columbus Blue Jackets
553,Kevin Pollock,1,Washington Capitals
554,Tom Kowal,3,Columbus Blue Jackets
555,Tom Kowal,1,Washington Capitals
556,Paul Devorski,2,Dallas Stars
557,Paul Devorski,4,Phoenix Coyotes
558,Rob Shick,2,Dallas Stars
559,Rob Shick,4,Phoenix Coyotes
560,Brad Watson,3,Florida Panthers
561,Brad Watson,3,Nashville Predators
562,Brian Murphy,3,Florida Panthers
563,Brian Murphy,3,Nashville Predators
564,Dean Warren,1,Calgary Flames
565,Dean Warren,3,Minnesota Wild
566,Michael McGeough,1,Calgary Flames
567,Michael McGeough,3,Minnesota Wild
568,Greg Kimmerly,1,Atlanta Thrashers
569,Greg Kimmerly,1,Vancouver Canucks
570,Shane Heyer,1,Atlanta Thrashers
571,Shane Heyer,1,Vancouver Canucks
572,Brad Meier,3,Anaheim Ducks
573,Brad Meier,2,Edmonton Oilers
574,Dennis LaRue,3,Anaheim Ducks
575,Dennis LaRue,2,Edmonton Oilers
576,Don Koharski,1,Boston Bruins
577,Don Koharski,2,Toronto Maple Leafs
578,Paul Stewart,1,Boston Bruins
579,Paul Stewart,2,Toronto Maple Leafs
580,Kevin Maguire,1,Montréal Canadiens
581,Kevin Maguire,2,New York Islanders
582,Terry Gregson,1,Montréal Canadiens
583,Terry Gregson,2,New York Islanders
584,Dan Marouelli,9,New Jersey Devils
585,Dan Marouelli,0,Pittsburgh Penguins
586,Stephen Walkom,9,New Jersey Devils
587,Stephen Walkom,0,Pittsburgh Penguins
588,Lance Roberts,3,Florida Panthers
589,Lance Roberts,1,Ottawa Senators
590,Scott Zelkin,3,Florida Panthers
591,Scott Zelkin,1,Ottawa Senators
592,Kevin Pollock,1,Columbus Blue Jackets
593,Kevin Pollock,4,Detroit Red Wings
594,Tom Kowal,1,Columbus Blue Jackets
595,Tom Kowal,4,Detroit Red Wings
596,Marc Joannette,3,Buffalo Sabres
597,Marc Joannette,1,Chicago Blackhawks
598,Richard Trottier,3,Buffalo Sabres
599,Richard Trottier,1,Chicago Blackhawks
600,Dave Jackson,3,Dallas Stars
601,Dave Jackson,4,St. Louis Blues
602,Michael McGeough,3,Dallas Stars
603,Michael McGeough,4,St. Louis Blues
604,Blaine Angus,4,Colorado Avalanche
605,Blaine Angus,2,Edmonton Oilers
606,Dennis LaRue,4,Colorado Avalanche
607,Dennis LaRue,2,Edmonton Oilers
608,Mike Leggo,1,Los Angeles Kings
609,Mike Leggo,3,Phoenix Coyotes
610,Paul Devorski,1,Los Angeles Kings
611,Paul Devorski,3,Phoenix Coyotes
612,Brad Meier,2,Atlanta Thrashers
613,Brad Meier,2,San Jose Sharks
614,Shane Heyer,2,Atlanta Thrashers
615,Shane Heyer,2,San Jose Sharks
616,Dave Jackson,1,Boston Bruins
617,Dave Jackson,5,New York Rangers
618,Don Koharski,1,Boston Bruins
619,Don Koharski,5,New York Rangers
620,Kerry Fraser,1,Philadelphia Flyers
621,Kerry Fraser,1,Washington Capitals
622,Rob Shick,1,Philadelphia Flyers
623,Rob Shick,1,Washington Capitals
624,Brian Murphy,1,Carolina Hurricanes
625,Brian Murphy,4,St. Louis Blues
626,Mark Faucette,1,Carolina Hurricanes
627,Mark Faucette,4,St. Louis Blues
628,Dean Warren,3,Chicago Blackhawks
629,Dean Warren,2,Minnesota Wild
630,Marc Joannette,3,Chicago Blackhawks
631,Marc Joannette,2,Minnesota Wild
632,Blaine Angus,6,Anaheim Ducks
633,Blaine Angus,3,Calgary Flames
634,Greg Kimmerly,6,Anaheim Ducks
635,Greg Kimmerly,3,Calgary Flames
636,Brad Watson,0,Colorado Avalanche
637,Brad Watson,4,Phoenix Coyotes
