code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
1999030181,Detroit Red Wings,2,Los Angeles Kings,0,Bill McCreary,Lance Roberts,Detroit Red Wings,Los Angeles Kings
1999030182,Detroit Red Wings,8,Los Angeles Kings,5,Kerry Fraser,Dennis LaRue,Detroit Red Wings,Los Angeles Kings
1999030183,Los Angeles Kings,1,Detroit Red Wings,2,Don Koharski,Paul Stewart,Detroit Red Wings,Los Angeles Kings
1999030184,Los Angeles Kings,0,Detroit Red Wings,3,Paul Devorski,Dave Jackson,Detroit Red Wings,Los Angeles Kings
1999030211,Philadelphia Flyers,0,Pittsburgh Penguins,2,Don Koharski  #12,Mick McGeough  #19,Pittsburgh Penguins,Philadelphia Flyers
1999030212,Philadelphia Flyers,1,Pittsburgh Penguins,4,Bill McCreary,Lance Roberts,Pittsburgh Penguins,Philadelphia Flyers
1999030213,Pittsburgh Penguins,3,Philadelphia Flyers,4,Terry Gregson,Richard Trottier,Philadelphia Flyers,Pittsburgh Penguins
1999030214,Pittsburgh Penguins,1,Philadelphia Flyers,2,Dan Marouelli,Robbie Shick,Philadelphia Flyers,Pittsburgh Penguins
1999030215,Philadelphia Flyers,6,Pittsburgh Penguins,3,Mark Faucette,Don Van Massenhoven,Philadelphia Flyers,Pittsburgh Penguins
1999030216,Pittsburgh Penguins,1,Philadelphia Flyers,2,Paul Devorski,Bill McCreary,Philadelphia Flyers,Pittsburgh Penguins
1999030221,Toronto Maple Leafs,2,New Jersey Devils,1,Bill McCreary,Lance Roberts,Toronto Maple Leafs,New Jersey Devils
1999030222,Toronto Maple Leafs,0,New Jersey Devils,1,Terry Gregson,Richard Trottier,New Jersey Devils,Toronto Maple Leafs
1999030223,New Jersey Devils,5,Toronto Maple Leafs,1,Don Koharski,Michael McGeough,New Jersey Devils,Toronto Maple Leafs
1999030224,New Jersey Devils,2,Toronto Maple Leafs,3,Paul Devorski,Stephen Walkom,Toronto Maple Leafs,New Jersey Devils
1999030225,Toronto Maple Leafs,3,New Jersey Devils,4,Dan Marouelli,Robbie Shick,New Jersey Devils,Toronto Maple Leafs
1999030226,New Jersey Devils,3,Toronto Maple Leafs,0,Don Koharski,Mark Faucette,New Jersey Devils,Toronto Maple Leafs
1999030231,Dallas Stars,4,San Jose Sharks,0,Paul Devorski,Stephen Walkom,Dallas Stars,San Jose Sharks
1999030232,Dallas Stars,1,San Jose Sharks,0,Kerry Fraser,Dave Jackson,Dallas Stars,San Jose Sharks
1999030233,San Jose Sharks,2,Dallas Stars,1,Mark Faucette,Don Van Massenhoven,San Jose Sharks,Dallas Stars
1999030234,San Jose Sharks,4,Dallas Stars,5,Bill McCreary,Lance Roberts,Dallas Stars,San Jose Sharks
1999030235,Dallas Stars,4,San Jose Sharks,1,Kerry Fraser,Richard Trottier,Dallas Stars,San Jose Sharks
1999030241,Colorado Avalanche,2,Detroit Red Wings,0,Dan Marouelli,Rob Shick,Colorado Avalanche,Detroit Red Wings
1999030242,Colorado Avalanche,3,Detroit Red Wings,1,Mark Faucette,Don Van Massenhoven,Colorado Avalanche,Detroit Red Wings
1999030243,Detroit Red Wings,3,Colorado Avalanche,1,Paul Devorski,Stephan Walkom,Detroit Red Wings,Colorado Avalanche
1999030244,Detroit Red Wings,2,Colorado Avalanche,3,Kerry Fraser,Dave Jackson,Colorado Avalanche,Detroit Red Wings
1999030245,Colorado Avalanche,4,Detroit Red Wings,2,Don Koharski,Michael McGeough,Colorado Avalanche,Detroit Red Wings
1999030311,Philadelphia Flyers,1,New Jersey Devils,4,Don Koharski,Robbie Shick,New Jersey Devils,Philadelphia Flyers
1999030312,Philadelphia Flyers,4,New Jersey Devils,3,Paul Devorski,Dan Marouelli,Philadelphia Flyers,New Jersey Devils
1999030313,New Jersey Devils,2,Philadelphia Flyers,4,Mark Faucette,Terry Gregson,Philadelphia Flyers,New Jersey Devils
1999030314,New Jersey Devils,1,Philadelphia Flyers,3,Kerry Fraser,Stephen Walkom,Philadelphia Flyers,New Jersey Devils
1999030315,Philadelphia Flyers,1,New Jersey Devils,4,Bill McCreary  #7,Don Van Massenhoven,New Jersey Devils,Philadelphia Flyers
1999030316,New Jersey Devils,2,Philadelphia Flyers,1,Mark Faucette,Dan Marouelli,New Jersey Devils,Philadelphia Flyers
1999030317,Philadelphia Flyers,1,New Jersey Devils,2,Don Koharski,Dan Marouelli,New Jersey Devils,Philadelphia Flyers
1999030321,Dallas Stars,0,Colorado Avalanche,2,Mark Faucette,Terry Gregson,Colorado Avalanche,Dallas Stars
1999030322,Dallas Stars,3,Colorado Avalanche,2,Kerry Fraser,Stephen Walkom,Dallas Stars,Colorado Avalanche
1999030323,Colorado Avalanche,2,Dallas Stars,0,Bill McCreary,Don Van Massenhoven,Colorado Avalanche,Dallas Stars
1999030324,Colorado Avalanche,1,Dallas Stars,4,Paul Devorski,Dan Marouelli,Dallas Stars,Colorado Avalanche
1999030325,Dallas Stars,3,Colorado Avalanche,2,Don Koharski,Robbie Shick,Dallas Stars,Colorado Avalanche
1999030326,Colorado Avalanche,2,Dallas Stars,1,Kerry Fraser,Terry Gregson,Colorado Avalanche,Dallas Stars
1999030327,Dallas Stars,3,Colorado Avalanche,2,Terry Gregson,Bill McCreary,Dallas Stars,Colorado Avalanche
1999030411,New Jersey Devils,7,Dallas Stars,3,Don Koharski,Bill McCreary,New Jersey Devils,Dallas Stars
1999030412,New Jersey Devils,1,Dallas Stars,2,Kerry Fraser,Dan Marouelli,Dallas Stars,New Jersey Devils
1999030413,Dallas Stars,1,New Jersey Devils,2,Terry Gregson,Don Koharski,New Jersey Devils,Dallas Stars
1999030414,Dallas Stars,1,New Jersey Devils,3,Kerry Fraser,Bill McCreary,New Jersey Devils,Dallas Stars
1999030415,New Jersey Devils,0,Dallas Stars,1,Don Koharski,Dan Marouelli,Dallas Stars,New Jersey Devils
1999030416,Dallas Stars,1,New Jersey Devils,2,Terry Gregson,Bill McCreary,New Jersey Devils,Dallas Stars
