code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2000020022,Edmonton Oilers,1,Colorado Avalanche,1,Dave Jackson,Kevin Pollock,Edmonton Oilers,Colorado Avalanche
2000020023,Phoenix Coyotes,4,Minnesota Wild,1,Michael McGeough,Scott Zelkin,Phoenix Coyotes,Minnesota Wild
2000020024,Tampa Bay Lightning,4,Vancouver Canucks,5,Blaine Angus,Dan O'Halloran,Vancouver Canucks,Tampa Bay Lightning
2000020025,Nashville Predators,1,Pittsburgh Penguins,3,LARUE,LEGGO,Pittsburgh Penguins,Nashville Predators
2000020026,Anaheim Ducks,1,St. Louis Blues,5,Rob Shick,Scott Zelkin,St. Louis Blues,Anaheim Ducks
2000020027,Boston Bruins,4,Florida Panthers,2,Bernard Degrace,Terry Gregson,Boston Bruins,Florida Panthers
2000020028,Toronto Maple Leafs,1,Dallas Stars,3,Kerry Fraser,Rob Martell,Dallas Stars,Toronto Maple Leafs
2000020029,Columbus Blue Jackets,1,Los Angeles Kings,7,Don Van Massenhoven,Dean Warren,Los Angeles Kings,Columbus Blue Jackets
2000020030,Montréal Canadiens,5,Edmonton Oilers,2,Marc Joannette,Dan Marouelli,Montréal Canadiens,Edmonton Oilers
2000020031,Carolina Hurricanes,5,Dallas Stars,2,Paul Stewart,Don Van Massenhoven,Carolina Hurricanes,Dallas Stars
2000020032,Calgary Flames,1,Colorado Avalanche,3,Brad Meier,Kevin Pollock,Colorado Avalanche,Calgary Flames
2000020033,Toronto Maple Leafs,3,New York Islanders,2,Stephen Walkom,Dean Warren,Toronto Maple Leafs,New York Islanders
2000020034,New Jersey Devils,6,Florida Panthers,5,Kerry Fraser,Brad Meier,New Jersey Devils,Florida Panthers
2000020035,New York Rangers,3,Montréal Canadiens,1,Bernard Degrace,Dan Marouelli,New York Rangers,Montréal Canadiens
2000020036,Atlanta Thrashers,3,Washington Capitals,3,Tom Kowal,Paul Stewart,Atlanta Thrashers,Washington Capitals
2000020037,Detroit Red Wings,3,Edmonton Oilers,4,Kevin Maguire,Don Van Massenhoven,Edmonton Oilers,Detroit Red Wings
2000020038,Minnesota Wild,3,Philadelphia Flyers,3,Don Koharski,Brad Watson,Minnesota Wild,Philadelphia Flyers
2000020039,Anaheim Ducks,2,Boston Bruins,3,Michael McGeough,Dan O'Halloran,Boston Bruins,Anaheim Ducks
2000020040,Los Angeles Kings,4,St. Louis Blues,4,Brad Meier,Rob Shick,Los Angeles Kings,St. Louis Blues
2000020041,Chicago Blackhawks,0,Detroit Red Wings,4,Don Koharski,Rob Martell,Detroit Red Wings,Chicago Blackhawks
2000020042,Dallas Stars,4,Philadelphia Flyers,1,Dave Jackson,Greg Kimmerly,Dallas Stars,Philadelphia Flyers
2000020043,Calgary Flames,2,Columbus Blue Jackets,3,Shane Heyer,Michael McGeough,Columbus Blue Jackets,Calgary Flames
2000020044,Vancouver Canucks,2,Colorado Avalanche,5,Paul Devorski,Kevin Pollock,Colorado Avalanche,Vancouver Canucks
2000020045,San Jose Sharks,2,Phoenix Coyotes,1,Brad Meier,Rob Shick,San Jose Sharks,Phoenix Coyotes
2000020046,Ottawa Senators,3,New Jersey Devils,1,Stephen Walkom,Scott Zelkin,Ottawa Senators,New Jersey Devils
2000020047,Pittsburgh Penguins,3,Tampa Bay Lightning,2,Blaine Angus,Bill McCreary,Pittsburgh Penguins,Tampa Bay Lightning
2000020048,Florida Panthers,2,Carolina Hurricanes,2,Bernard Degrace,Mark Faucette,Florida Panthers,Carolina Hurricanes
2000020049,St. Louis Blues,2,Minnesota Wild,0,Marc Joannette,Tom Kowal,St. Louis Blues,Minnesota Wild
2000020050,Nashville Predators,3,Washington Capitals,1,Kevin Maguire,Paul Stewart,Nashville Predators,Washington Capitals
2000020051,Edmonton Oilers,3,Buffalo Sabres,2,Paul Devorski,Michael McGeough,Edmonton Oilers,Buffalo Sabres
2000020052,Los Angeles Kings,5,Boston Bruins,0,Shane Heyer,Dan O'Halloran,Los Angeles Kings,Boston Bruins
2000020053,Toronto Maple Leafs,0,Ottawa Senators,4,Dan Marouelli,Tim Peel,Ottawa Senators,Toronto Maple Leafs
2000020054,Montréal Canadiens,5,Chicago Blackhawks,4,Terry Gregson,Lance Roberts,Montréal Canadiens,Chicago Blackhawks
2000020055,New Jersey Devils,4,Anaheim Ducks,2,Stephen Walkom,Ian Walsh,New Jersey Devils,Anaheim Ducks
2000020056,New York Islanders,0,Calgary Flames,2,Kerry Fraser,Rob Martell,Calgary Flames,New York Islanders
2000020057,Pittsburgh Penguins,8,New York Rangers,6,Blaine Angus,Bill McCreary,Pittsburgh Penguins,New York Rangers
2000020058,Dallas Stars,3,Washington Capitals,0,Dave Jackson,Greg Kimmerly,Dallas Stars,Washington Capitals
2000020059,Nashville Predators,2,Carolina Hurricanes,1,Tom Kowal,Kevin Maguire,Nashville Predators,Carolina Hurricanes
2000020060,Colorado Avalanche,3,Columbus Blue Jackets,1,Mike Leggo,Brad Watson,Colorado Avalanche,Columbus Blue Jackets
2000020061,Vancouver Canucks,4,Buffalo Sabres,0,Dennis LaRue,Richard Trottier,Vancouver Canucks,Buffalo Sabres
2000020062,Phoenix Coyotes,6,Philadelphia Flyers,3,Don Koharski,Dan O'Halloran,Phoenix Coyotes,Philadelphia Flyers
2000020063,San Jose Sharks,5,Boston Bruins,2,Shane Heyer,Rob Shick,San Jose Sharks,Boston Bruins
2000020064,Tampa Bay Lightning,5,Atlanta Thrashers,2,Bernard Degrace,Mark Faucette,Tampa Bay Lightning,Atlanta Thrashers
2000020065,Detroit Red Wings,2,Calgary Flames,4,Tim Peel,Lance Roberts,Calgary Flames,Detroit Red Wings
2000020066,Chicago Blackhawks,2,Columbus Blue Jackets,1,Brian Murphy,Paul Stewart,Chicago Blackhawks,Columbus Blue Jackets
2000020067,Minnesota Wild,3,Edmonton Oilers,5,Marc Joannette,Brad Meier,Edmonton Oilers,Minnesota Wild
2000020068,Los Angeles Kings,5,Phoenix Coyotes,6,Mike Leggo,Dan O'Halloran,Phoenix Coyotes,Los Angeles Kings
2000020069,New York Rangers,3,Anaheim Ducks,4,Rob Martell,Don Van Massenhoven,Anaheim Ducks,New York Rangers
2000020070,Vancouver Canucks,5,Toronto Maple Leafs,2,Paul Devorski,Michael McGeough,Vancouver Canucks,Toronto Maple Leafs
2000020071,Montréal Canadiens,4,Buffalo Sabres,3,Blaine Angus,Bill McCreary,Montréal Canadiens,Buffalo Sabres
2000020072,New York Islanders,3,Anaheim Ducks,4,Lance Roberts,Don Van Massenhoven,Anaheim Ducks,New York Islanders
2000020073,Philadelphia Flyers,1,Ottawa Senators,6,Mark Faucette,Kevin Pollock,Ottawa Senators,Philadelphia Flyers
2000020074,Washington Capitals,3,Colorado Avalanche,4,Stephen Walkom,Dean Warren,Colorado Avalanche,Washington Capitals
2000020075,Atlanta Thrashers,3,New Jersey Devils,3,Dave Jackson,Greg Kimmerly,Atlanta Thrashers,New Jersey Devils
2000020076,Detroit Red Wings,2,St. Louis Blues,1,Terry Gregson,Don Koharski,Detroit Red Wings,St. Louis Blues
2000020077,Nashville Predators,1,Los Angeles Kings,1,Tom Kowal,Brian Murphy,Nashville Predators,Los Angeles Kings
2000020078,Edmonton Oilers,6,Boston Bruins,1,Richard Trottier,Brad Watson,Edmonton Oilers,Boston Bruins
2000020079,Pittsburgh Penguins,2,Carolina Hurricanes,3,Kerry Fraser,Tim Peel,Carolina Hurricanes,Pittsburgh Penguins
2000020080,Columbus Blue Jackets,1,Colorado Avalanche,5,Greg Kimmerly,Kevin Maguire,Colorado Avalanche,Columbus Blue Jackets
2000020081,Chicago Blackhawks,2,New York Rangers,4,Marc Joannette,Dennis LaRue,New York Rangers,Chicago Blackhawks
2000020082,Dallas Stars,2,San Jose Sharks,1,Tom Kowal,Dan Marouelli,Dallas Stars,San Jose Sharks
2000020083,Minnesota Wild,6,Tampa Bay Lightning,5,Brian Murphy,Scott Zelkin,Minnesota Wild,Tampa Bay Lightning
2000020084,Vancouver Canucks,4,Calgary Flames,1,Michael McGeough,Richard Trottier,Vancouver Canucks,Calgary Flames
2000020085,Phoenix Coyotes,2,Florida Panthers,1,Shane Heyer,Rob Shick,Phoenix Coyotes,Florida Panthers
2000020086,Ottawa Senators,3,Pittsburgh Penguins,3,Bernard Degrace,Paul Stewart,Ottawa Senators,Pittsburgh Penguins
2000020087,Philadelphia Flyers,3,Montréal Canadiens,3,Lance Roberts,Dean Warren,Philadelphia Flyers,Montréal Canadiens
2000020088,Washington Capitals,5,New Jersey Devils,2,Mark Faucette,Kevin Pollock,Washington Capitals,New Jersey Devils
2000020089,Detroit Red Wings,1,Nashville Predators,2,Dan O'Halloran,Tim Peel,Nashville Predators,Detroit Red Wings
2000020090,St. Louis Blues,7,Los Angeles Kings,1,Marc Joannette,Dennis LaRue,St. Louis Blues,Los Angeles Kings
2000020091,Edmonton Oilers,1,Toronto Maple Leafs,4,Richard Trottier,Brad Watson,Toronto Maple Leafs,Edmonton Oilers
2000020092,Buffalo Sabres,2,Anaheim Ducks,2,Mark Faucette,Paul Stewart,Buffalo Sabres,Anaheim Ducks
2000020093,Atlanta Thrashers,3,New York Islanders,5,Kevin Pollock,Scott Zelkin,New York Islanders,Atlanta Thrashers
2000020094,Chicago Blackhawks,1,Dallas Stars,5,Paul Devorski,Dan Marouelli,Dallas Stars,Chicago Blackhawks
2000020095,Minnesota Wild,1,San Jose Sharks,3,Shane Heyer,Brian Murphy,San Jose Sharks,Minnesota Wild
2000020096,Colorado Avalanche,5,Florida Panthers,1,Mike Leggo,Rob Shick,Colorado Avalanche,Florida Panthers
2000020097,Calgary Flames,3,Boston Bruins,2,Brad Meier,Brad Watson,Calgary Flames,Boston Bruins
2000020098,Montréal Canadiens,5,Carolina Hurricanes,2,Dave Jackson,Marc Joannette,Montréal Canadiens,Carolina Hurricanes
2000020099,Ottawa Senators,6,Atlanta Thrashers,6,Greg Kimmerly,Dan O'Halloran,Ottawa Senators,Atlanta Thrashers
2000020100,New Jersey Devils,7,Tampa Bay Lightning,2,Conrad Hache,Lance Roberts,New Jersey Devils,Tampa Bay Lightning
2000020101,Philadelphia Flyers,3,Anaheim Ducks,4,Terry Gregson,Stephen Walkom,Anaheim Ducks,Philadelphia Flyers
2000020102,Pittsburgh Penguins,5,Columbus Blue Jackets,2,Don Koharski,Dean Warren,Pittsburgh Penguins,Columbus Blue Jackets
2000020103,Washington Capitals,4,New York Islanders,4,Mike Hasenfratz,Paul Stewart,Washington Capitals,New York Islanders
2000020104,Detroit Red Wings,5,Buffalo Sabres,4,Kerry Fraser,Rob Martell,Detroit Red Wings,Buffalo Sabres
2000020105,St. Louis Blues,1,Chicago Blackhawks,0,Paul Devorski,Kevin Maguire,St. Louis Blues,Chicago Blackhawks
2000020106,Dallas Stars,4,Los Angeles Kings,3,Dennis LaRue,Mike Leggo,Dallas Stars,Los Angeles Kings
2000020107,Nashville Predators,3,San Jose Sharks,5,Kevin Pollock,Scott Zelkin,San Jose Sharks,Nashville Predators
2000020108,Calgary Flames,1,Toronto Maple Leafs,2,Brad Meier,Rob Shick,Toronto Maple Leafs,Calgary Flames
2000020109,Vancouver Canucks,2,Phoenix Coyotes,3,Don Van Massenhoven,Brad Watson,Phoenix Coyotes,Vancouver Canucks
2000020110,New York Rangers,2,Tampa Bay Lightning,4,Conrad Hache,Bill McCreary,Tampa Bay Lightning,New York Rangers
2000020111,Columbus Blue Jackets,1,Detroit Red Wings,2,Don Koharski,Ian Walsh,Detroit Red Wings,Columbus Blue Jackets
2000020112,Minnesota Wild,0,Florida Panthers,0,Shane Heyer,Kevin Maguire,Minnesota Wild,Florida Panthers
2000020113,Edmonton Oilers,3,Phoenix Coyotes,3,Blaine Angus,Don Van Massenhoven,Edmonton Oilers,Phoenix Coyotes
2000020114,Anaheim Ducks,4,Los Angeles Kings,5,Shane Heyer,Rob Shick,Los Angeles Kings,Anaheim Ducks
2000020115,Montréal Canadiens,2,Minnesota Wild,2,Tim Peel,Richard Trottier,Montréal Canadiens,Minnesota Wild
2000020116,New York Rangers,4,Philadelphia Flyers,5,Dave Jackson,Tom Kowal,Philadelphia Flyers,New York Rangers
2000020117,Carolina Hurricanes,2,San Jose Sharks,3,Bernard Degrace,Bill McCreary,San Jose Sharks,Carolina Hurricanes
2000020118,Nashville Predators,4,Vancouver Canucks,4,Rob Martell,Stephen Walkom,Nashville Predators,Vancouver Canucks
2000020119,Calgary Flames,2,Phoenix Coyotes,2,Blaine Angus,Don Van Massenhoven,Calgary Flames,Phoenix Coyotes
2000020120,Buffalo Sabres,4,Carolina Hurricanes,1,Marc Joannette,Dan Marouelli,Buffalo Sabres,Carolina Hurricanes
2000020121,Toronto Maple Leafs,6,Minnesota Wild,1,Terry Gregson,Brian Murphy,Toronto Maple Leafs,Minnesota Wild
2000020122,Pittsburgh Penguins,2,Ottawa Senators,3,Bill McCreary,Kevin Pollock,Ottawa Senators,Pittsburgh Penguins
2000020123,Florida Panthers,1,New Jersey Devils,2,Lance Roberts,Scott Zelkin,New Jersey Devils,Florida Panthers
2000020124,Detroit Red Wings,5,Tampa Bay Lightning,1,Mike Leggo,Kevin Maguire,Detroit Red Wings,Tampa Bay Lightning
2000020125,Columbus Blue Jackets,1,San Jose Sharks,3,Stephen Walkom,Dean Warren,San Jose Sharks,Columbus Blue Jackets
2000020126,Dallas Stars,2,Vancouver Canucks,6,Mark Faucette,Brad Watson,Vancouver Canucks,Dallas Stars
2000020127,Colorado Avalanche,2,Nashville Predators,1,Blaine Angus,Paul Devorski,Colorado Avalanche,Nashville Predators
2000020128,Edmonton Oilers,1,Atlanta Thrashers,3,Greg Kimmerly,Don Van Massenhoven,Atlanta Thrashers,Edmonton Oilers
2000020129,Los Angeles Kings,6,Anaheim Ducks,2,Shane Heyer,Dennis LaRue,Los Angeles Kings,Anaheim Ducks
2000020130,Boston Bruins,4,Washington Capitals,1,Dave Jackson,Tim Peel,Boston Bruins,Washington Capitals
2000020131,Philadelphia Flyers,3,New York Rangers,0,Bernard Degrace,Dan Marouelli,Philadelphia Flyers,New York Rangers
2000020132,Chicago Blackhawks,0,Colorado Avalanche,2,Michael McGeough,Dan O'Halloran,Colorado Avalanche,Chicago Blackhawks
2000020133,St. Louis Blues,4,Calgary Flames,3,Mike Leggo,Richard Trottier,St. Louis Blues,Calgary Flames
2000020134,Buffalo Sabres,2,Toronto Maple Leafs,1,Kevin Maguire,Bill McCreary,Buffalo Sabres,Toronto Maple Leafs
2000020135,New York Islanders,2,Montréal Canadiens,1,Terry Gregson,Tim Peel,New York Islanders,Montréal Canadiens
2000020136,New York Rangers,1,Pittsburgh Penguins,4,Bernard Degrace,Kerry Fraser,Pittsburgh Penguins,New York Rangers
2000020137,Carolina Hurricanes,3,New Jersey Devils,3,Mark Faucette,Stephen Walkom,Carolina Hurricanes,New Jersey Devils
2000020138,Tampa Bay Lightning,0,Ottawa Senators,6,Lance Roberts,Scott Zelkin,Ottawa Senators,Tampa Bay Lightning
2000020139,Columbus Blue Jackets,3,Washington Capitals,1,Tom Kowal,Kevin Pollock,Columbus Blue Jackets,Washington Capitals
2000020140,Dallas Stars,2,Phoenix Coyotes,4,Paul Devorski,Rob Shick,Phoenix Coyotes,Dallas Stars
2000020141,Nashville Predators,3,Florida Panthers,3,Brian Murphy,Brad Watson,Nashville Predators,Florida Panthers
2000020142,Minnesota Wild,3,Calgary Flames,1,Michael McGeough,Dean Warren,Minnesota Wild,Calgary Flames
2000020143,Vancouver Canucks,1,Atlanta Thrashers,1,Shane Heyer,Greg Kimmerly,Vancouver Canucks,Atlanta Thrashers
2000020144,Anaheim Ducks,3,Edmonton Oilers,2,Dennis LaRue,Brad Meier,Anaheim Ducks,Edmonton Oilers
2000020145,Boston Bruins,1,Toronto Maple Leafs,2,Don Koharski,Paul Stewart,Toronto Maple Leafs,Boston Bruins
2000020146,Montréal Canadiens,1,New York Islanders,2,Terry Gregson,Kevin Maguire,New York Islanders,Montréal Canadiens
2000020147,Pittsburgh Penguins,0,New Jersey Devils,9,Dan Marouelli,Stephen Walkom,New Jersey Devils,Pittsburgh Penguins
2000020148,Florida Panthers,3,Ottawa Senators,1,Lance Roberts,Scott Zelkin,Florida Panthers,Ottawa Senators
2000020149,Detroit Red Wings,4,Columbus Blue Jackets,1,Tom Kowal,Kevin Pollock,Detroit Red Wings,Columbus Blue Jackets
2000020150,Chicago Blackhawks,1,Buffalo Sabres,3,Marc Joannette,Richard Trottier,Buffalo Sabres,Chicago Blackhawks
2000020151,St. Louis Blues,4,Dallas Stars,3,Dave Jackson,Michael McGeough,St. Louis Blues,Dallas Stars
2000020152,Colorado Avalanche,4,Edmonton Oilers,2,Blaine Angus,Dennis LaRue,Colorado Avalanche,Edmonton Oilers
2000020153,Phoenix Coyotes,3,Los Angeles Kings,1,Paul Devorski,Mike Leggo,Phoenix Coyotes,Los Angeles Kings
2000020154,San Jose Sharks,2,Atlanta Thrashers,2,Shane Heyer,Brad Meier,San Jose Sharks,Atlanta Thrashers
2000020155,New York Rangers,5,Boston Bruins,1,Dave Jackson,Don Koharski,New York Rangers,Boston Bruins
2000020156,Philadelphia Flyers,1,Washington Capitals,1,Kerry Fraser,Rob Shick,Philadelphia Flyers,Washington Capitals
2000020157,Carolina Hurricanes,1,St. Louis Blues,4,Mark Faucette,Brian Murphy,St. Louis Blues,Carolina Hurricanes
2000020158,Minnesota Wild,2,Chicago Blackhawks,3,Marc Joannette,Dean Warren,Chicago Blackhawks,Minnesota Wild
2000020159,Calgary Flames,3,Anaheim Ducks,6,Blaine Angus,Greg Kimmerly,Anaheim Ducks,Calgary Flames
2000020160,Colorado Avalanche,0,Phoenix Coyotes,4,Paul Devorski,Brad Watson,Phoenix Coyotes,Colorado Avalanche
2000020161,Edmonton Oilers,5,Anaheim Ducks,3,Greg Kimmerly,Dan O'Halloran,Edmonton Oilers,Anaheim Ducks
2000020162,Ottawa Senators,4,Toronto Maple Leafs,3,Tom Kowal,Don Van Massenhoven,Ottawa Senators,Toronto Maple Leafs
2000020163,New York Islanders,4,Boston Bruins,2,Don Koharski,Brad Meier,New York Islanders,Boston Bruins
2000020164,Washington Capitals,6,Detroit Red Wings,2,Mark Faucette,Rob Shick,Washington Capitals,Detroit Red Wings
2000020166,Columbus Blue Jackets,4,Los Angeles Kings,1,Marc Joannette,Scott Zelkin,Columbus Blue Jackets,Los Angeles Kings
2000020167,Nashville Predators,2,St. Louis Blues,4,Richard Trottier,Dean Warren,St. Louis Blues,Nashville Predators
2000020168,Montréal Canadiens,2,Detroit Red Wings,4,Bernard Degrace,Bill McCreary,Detroit Red Wings,Montréal Canadiens
2000020169,New Jersey Devils,1,Philadelphia Flyers,1,Kevin Pollock,Rob Shick,New Jersey Devils,Philadelphia Flyers
2000020170,New York Rangers,6,Tampa Bay Lightning,1,Brad Meier,Don Van Massenhoven,New York Rangers,Tampa Bay Lightning
2000020171,Florida Panthers,0,New York Islanders,3,Stephane Auger,Kerry Fraser,New York Islanders,Florida Panthers
2000020173,Edmonton Oilers,3,Calgary Flames,2,Dan O'Halloran,Tim Peel,Edmonton Oilers,Calgary Flames
2000020174,Vancouver Canucks,4,Colorado Avalanche,3,Shane Heyer,Michael McGeough,Vancouver Canucks,Colorado Avalanche
2000020175,Anaheim Ducks,1,Phoenix Coyotes,1,Mike Leggo,Brad Watson,Anaheim Ducks,Phoenix Coyotes
2000020177,Boston Bruins,5,Chicago Blackhawks,4,Tom Kowal,Stephen Walkom,Boston Bruins,Chicago Blackhawks
2000020178,Toronto Maple Leafs,5,New Jersey Devils,3,Dave Jackson,Dan Marouelli,Toronto Maple Leafs,New Jersey Devils
2000020179,Ottawa Senators,6,New York Rangers,5,Bill McCreary,Lance Roberts,Ottawa Senators,New York Rangers
2000020180,Philadelphia Flyers,1,Nashville Predators,3,Paul Devorski,Don Van Massenhoven,Nashville Predators,Philadelphia Flyers
2000020181,Atlanta Thrashers,2,Los Angeles Kings,5,Stephane Auger,Don Koharski,Los Angeles Kings,Atlanta Thrashers
2000020182,St. Louis Blues,2,Washington Capitals,0,Richard Trottier,Dean Warren,St. Louis Blues,Washington Capitals
2000020183,Buffalo Sabres,5,Montréal Canadiens,4,Blaine Angus,Dan Marouelli,Buffalo Sabres,Montréal Canadiens
2000020184,Tampa Bay Lightning,4,New York Islanders,3,Bernard Degrace,Kerry Fraser,Tampa Bay Lightning,New York Islanders
2000020185,Detroit Red Wings,1,Chicago Blackhawks,6,Rob Shick,Richard Trottier,Chicago Blackhawks,Detroit Red Wings
2000020186,Colorado Avalanche,5,Carolina Hurricanes,3,Dan O'Halloran,Tim Peel,Colorado Avalanche,Carolina Hurricanes
2000020187,Edmonton Oilers,3,Minnesota Wild,0,Shane Heyer,Paul Stewart,Edmonton Oilers,Minnesota Wild
2000020188,Vancouver Canucks,2,Pittsburgh Penguins,4,Terry Gregson,Dennis LaRue,Pittsburgh Penguins,Vancouver Canucks
2000020189,Phoenix Coyotes,2,Dallas Stars,2,Kevin Maguire,Michael McGeough,Phoenix Coyotes,Dallas Stars
2000020190,Boston Bruins,3,Atlanta Thrashers,8,Mike Hasenfratz,Greg Kimmerly,Atlanta Thrashers,Boston Bruins
2000020191,Montréal Canadiens,2,New York Rangers,5,Blaine Angus,Stephen Walkom,New York Rangers,Montréal Canadiens
2000020192,Ottawa Senators,2,Columbus Blue Jackets,2,Brian Murphy,Kevin Pollock,Ottawa Senators,Columbus Blue Jackets
2000020193,New Jersey Devils,1,Los Angeles Kings,2,Brad Meier,Don Van Massenhoven,Los Angeles Kings,New Jersey Devils
2000020194,Philadelphia Flyers,3,Buffalo Sabres,0,Paul Devorski,Rob Martell,Philadelphia Flyers,Buffalo Sabres
2000020195,Florida Panthers,2,Washington Capitals,3,Bernard Degrace,Kerry Fraser,Washington Capitals,Florida Panthers
2000020196,St. Louis Blues,0,Toronto Maple Leafs,0,Kevin Maguire,Rob Shick,St. Louis Blues,Toronto Maple Leafs
2000020197,Nashville Predators,3,Anaheim Ducks,3,Stephane Auger,Don Koharski,Nashville Predators,Anaheim Ducks
2000020198,Calgary Flames,1,Pittsburgh Penguins,1,Terry Gregson,Shane Heyer,Calgary Flames,Pittsburgh Penguins
2000020199,San Jose Sharks,4,Carolina Hurricanes,1,Dan O'Halloran,Tim Peel,San Jose Sharks,Carolina Hurricanes
2000020200,Toronto Maple Leafs,7,Boston Bruins,1,Greg Kimmerly,Bill McCreary,Toronto Maple Leafs,Boston Bruins
2000020201,New York Islanders,1,Los Angeles Kings,4,Brad Meier,Don Van Massenhoven,Los Angeles Kings,New York Islanders
2000020202,Tampa Bay Lightning,5,Washington Capitals,2,Bernard Degrace,Mark Faucette,Tampa Bay Lightning,Washington Capitals
2000020203,Columbus Blue Jackets,2,Edmonton Oilers,4,Lance Roberts,Dean Warren,Edmonton Oilers,Columbus Blue Jackets
2000020204,Chicago Blackhawks,4,Anaheim Ducks,2,Marc Joannette,Scott Zelkin,Chicago Blackhawks,Anaheim Ducks
2000020205,Calgary Flames,2,Minnesota Wild,3,Terry Gregson,Shane Heyer,Minnesota Wild,Calgary Flames
2000020206,Vancouver Canucks,2,San Jose Sharks,2,Dennis LaRue,Paul Stewart,Vancouver Canucks,San Jose Sharks
2000020207,Atlanta Thrashers,2,Ottawa Senators,3,Paul Devorski,Rob Martell,Ottawa Senators,Atlanta Thrashers
2000020208,New York Islanders,2,Nashville Predators,1,Kerry Fraser,Tom Kowal,New York Islanders,Nashville Predators
2000020209,New York Rangers,4,Edmonton Oilers,3,Dan Marouelli,Brad Watson,New York Rangers,Edmonton Oilers
2000020210,Colorado Avalanche,2,Minnesota Wild,0,Terry Gregson,Mike Leggo,Colorado Avalanche,Minnesota Wild
2000020211,Los Angeles Kings,3,Phoenix Coyotes,3,Dan O'Halloran,Tim Peel,Los Angeles Kings,Phoenix Coyotes
2000020212,Toronto Maple Leafs,5,Carolina Hurricanes,0,Kevin Maguire,Don Van Massenhoven,Toronto Maple Leafs,Carolina Hurricanes
2000020213,New Jersey Devils,3,Nashville Predators,4,Greg Kimmerly,Brian Murphy,Nashville Predators,New Jersey Devils
2000020214,Pittsburgh Penguins,5,Philadelphia Flyers,2,Tom Kowal,Lance Roberts,Pittsburgh Penguins,Philadelphia Flyers
2000020215,Florida Panthers,2,Montréal Canadiens,4,Stephane Auger,Dave Jackson,Montréal Canadiens,Florida Panthers
2000020216,Chicago Blackhawks,2,San Jose Sharks,3,Paul Devorski,Rob Martell,San Jose Sharks,Chicago Blackhawks
2000020217,Minnesota Wild,0,Calgary Flames,1,Marc Joannette,Scott Zelkin,Calgary Flames,Minnesota Wild
2000020218,Phoenix Coyotes,2,Detroit Red Wings,4,Dennis LaRue,Paul Stewart,Detroit Red Wings,Phoenix Coyotes
2000020219,Anaheim Ducks,2,Vancouver Canucks,7,Dan O'Halloran,Tim Peel,Vancouver Canucks,Anaheim Ducks
2000020220,Boston Bruins,2,Ottawa Senators,1,Bill McCreary,Brian Murphy,Boston Bruins,Ottawa Senators
