,Ref,Score,Team
131,Roberts,0,Washington Capitals
132,Kerry Fraser,2,New York Rangers
133,Kerry Fraser,3,Pittsburgh Penguins
134,Pat Dapuzzo,2,New York Rangers
135,Pat Dapuzzo,3,Pittsburgh Penguins
136,Bill McCreary,2,Florida Panthers
137,Bill McCreary,3,Tampa Bay Lightning
138,Dan McCourt,2,Florida Panthers
139,Dan McCourt,3,Tampa Bay Lightning
140,Dan Marouelli,6,Toronto Maple Leafs
141,Dan Marouelli,2,Vancouver Canucks
142,Ron Finn,6,Toronto Maple Leafs
143,Ron Finn,2,Vancouver Canucks
144,Brad Lazarowich,5,Chicago Blackhawks
145,Brad Lazarowich,1,Edmonton Oilers
146,Rich Trottier,5,Chicago Blackhawks
147,Rich Trottier,1,Edmonton Oilers
148,Gregson,4,San Jose Sharks
149,Gregson,0,Winnipeg Jets (1979)
150,Knox,4,San Jose Sharks
151,Knox,0,Winnipeg Jets (1979)
152,Paul Stewart,1,Anaheim Ducks
153,Paul Stewart,4,Dallas Stars
154,Shane Heyer,1,Anaheim Ducks
155,Shane Heyer,4,Dallas Stars
156,Kevin Collins,1,Boston Bruins
157,Kevin Collins,0,New Jersey Devils
158,Lance Roberts,1,Boston Bruins
159,Lance Roberts,0,New Jersey Devils
160,Jean Morin,2,Hartford Whalers
161,Jean Morin,3,Philadelphia Flyers
162,Paul Devorski,2,Hartford Whalers
163,Paul Devorski,3,Philadelphia Flyers
164,Mark Faucette #11,4,Florida Panthers
165,Mark Faucette #11,2,Tampa Bay Lightning
166,Stephane Provost #37,4,Florida Panthers
167,Stephane Provost #37,2,Tampa Bay Lightning
168,Pare,1,Calgary Flames
169,Pare,5,Detroit Red Wings
170,Trottier,1,Calgary Flames
171,Trottier,5,Detroit Red Wings
172,Dan Schachte,1,Los Angeles Kings
173,Dan Schachte,3,St. Louis Blues
174,Don Koharski,1,Los Angeles Kings
175,Don Koharski,3,St. Louis Blues
176,Scott Driscoll,4,Ottawa Senators
177,Scott Driscoll,5,Pittsburgh Penguins
178,Steve Walkom,4,Ottawa Senators
179,Steve Walkom,5,Pittsburgh Penguins
180,Devorski,3,Buffalo Sabres
181,Devorski,7,Quebec Nordiques
182,McGeough,3,Buffalo Sabres
183,McGeough,7,Quebec Nordiques
184,Gordon Broseker,2,New York Islanders
185,Gordon Broseker,5,Washington Capitals
186,Kerry Fraser,2,New York Islanders
187,Kerry Fraser,5,Washington Capitals
188,Bill McCreary,4,Chicago Blackhawks
189,Bill McCreary,1,Toronto Maple Leafs
190,Brad Lazarowich,4,Chicago Blackhawks
191,Brad Lazarowich,1,Toronto Maple Leafs
192,Shane Heyer,3,Anaheim Ducks
193,Shane Heyer,2,Winnipeg Jets (1979)
194,Terry Gregson,3,Anaheim Ducks
195,Terry Gregson,2,Winnipeg Jets (1979)
196,Brian Murphy,2,Florida Panthers
197,Brian Murphy,1,Hartford Whalers
198,Paul Devorski,2,Florida Panthers
199,Paul Devorski,1,Hartford Whalers
200,Dave Jackson,2,Buffalo Sabres
201,Dave Jackson,2,Ottawa Senators
202,Greg Devorski,2,Buffalo Sabres
203,Greg Devorski,2,Ottawa Senators
204,Gauthier,5,Montréal Canadiens
205,Gauthier,1,New Jersey Devils
206,Trottier,5,Montréal Canadiens
207,Trottier,1,New Jersey Devils
208,Mike Cvik,0,New York Rangers
209,Mike Cvik,2,Quebec Nordiques
210,Roberts,0,New York Rangers
211,Roberts,2,Quebec Nordiques
212,Andy McElman,1,New York Islanders
213,Andy McElman,4,Tampa Bay Lightning
214,Mike McGeough,1,New York Islanders
215,Mike McGeough,4,Tampa Bay Lightning
216,Mark Faucette,1,Boston Bruins
217,Mark Faucette,2,Philadelphia Flyers
218,Pat Dapuzzo,1,Boston Bruins
219,Pat Dapuzzo,2,Philadelphia Flyers
220,Koharski,1,Calgary Flames
221,Koharski,2,Toronto Maple Leafs
222,Ron Asselstine,1,Calgary Flames
223,Ron Asselstine,2,Toronto Maple Leafs
224,McCourt,5,Detroit Red Wings
225,McCourt,2,Edmonton Oilers
226,Vanhellemond,5,Detroit Red Wings
227,Vanhellemond,2,Edmonton Oilers
228,Dan Schachte,1,St. Louis Blues
229,Dan Schachte,3,Vancouver Canucks
230,Dan Van Massenhoven,1,St. Louis Blues
231,Dan Van Massenhoven,3,Vancouver Canucks
232,Paul Stewart,2,Dallas Stars
233,Paul Stewart,3,San Jose Sharks
234,Swede Knox,2,Dallas Stars
235,Swede Knox,3,San Jose Sharks
236,Shane Heyer,4,Los Angeles Kings
237,Shane Heyer,2,Winnipeg Jets (1979)
238,Terry Gregson,4,Los Angeles Kings
239,Terry Gregson,2,Winnipeg Jets (1979)
240,Gauthier,2,Montréal Canadiens
241,Gauthier,2,Philadelphia Flyers
242,Marouelli,2,Montréal Canadiens
243,Marouelli,2,Philadelphia Flyers
244,Gordon Broseker,4,Pittsburgh Penguins
245,Gordon Broseker,1,Washington Capitals
246,Mark Faucette,4,Pittsburgh Penguins
247,Mark Faucette,1,Washington Capitals
248,Paul Stewart,6,Chicago Blackhawks
249,Paul Stewart,3,Los Angeles Kings
250,Shane Heyer,6,Chicago Blackhawks
251,Shane Heyer,3,Los Angeles Kings
252,Don Koharski,1,Boston Bruins
253,Don Koharski,2,Florida Panthers
254,Stephane Provost,1,Boston Bruins
255,Stephane Provost,2,Florida Panthers
256,Mike McGeough,6,New York Rangers
257,Mike McGeough,2,Ottawa Senators
258,Ron Asselstine,6,New York Rangers
259,Ron Asselstine,2,Ottawa Senators
260,Lazarowich,1,Dallas Stars
261,Lazarowich,2,Toronto Maple Leafs
262,Van Hellemond,1,Dallas Stars
263,Van Hellemond,2,Toronto Maple Leafs
264,Dave Jackson,4,Detroit Red Wings
265,Dave Jackson,2,Edmonton Oilers
266,Swede Knox,4,Detroit Red Wings
267,Swede Knox,2,Edmonton Oilers
268,Heyer,1,Chicago Blackhawks
269,Heyer,2,San Jose Sharks
270,Walkom,1,Chicago Blackhawks
271,Walkom,2,San Jose Sharks
272,Dan Marouelli,2,Philadelphia Flyers
273,Dan Marouelli,5,Quebec Nordiques
274,Jean Morin,2,Philadelphia Flyers
275,Jean Morin,5,Quebec Nordiques
276,Don Koharski,1,Buffalo Sabres
277,Don Koharski,2,New Jersey Devils
278,Mike Cvik,1,Buffalo Sabres
279,Mike Cvik,2,New Jersey Devils
280,Don Van Massenhoven,1,Montréal Canadiens
281,Don Van Massenhoven,4,Tampa Bay Lightning
282,Ron Asselstine,1,Montréal Canadiens
283,Ron Asselstine,4,Tampa Bay Lightning
284,Kevin Collins #50,1,Florida Panthers
285,Kevin Collins #50,5,New York Islanders
286,Mick McGeough #19,1,Florida Panthers
287,Mick McGeough #19,5,New York Islanders
288,Dan McCourt,2,Anaheim Ducks
289,Dan McCourt,7,St. Louis Blues
290,Mark Faucette,2,Anaheim Ducks
291,Mark Faucette,7,St. Louis Blues
292,Kerry Fraser,3,New York Rangers
293,Kerry Fraser,4,Pittsburgh Penguins
294,Mark Vines,3,New York Rangers
295,Mark Vines,4,Pittsburgh Penguins
296,Dan Marouelli,2,Hartford Whalers
297,Dan Marouelli,1,Ottawa Senators
298,Jean Morin,2,Hartford Whalers
299,Jean Morin,1,Ottawa Senators
300,Faucette,2,Anaheim Ducks
301,Faucette,9,Dallas Stars
302,Lazarowich,2,Anaheim Ducks
303,Lazarowich,9,Dallas Stars
304,Dave Jackson,2,Calgary Flames
305,Dave Jackson,1,Detroit Red Wings
306,Swede Knox,2,Calgary Flames
307,Swede Knox,1,Detroit Red Wings
308,Andy McElman,7,Chicago Blackhawks
309,Andy McElman,0,Edmonton Oilers
310,Andy van Hellemond,7,Chicago Blackhawks
311,Andy van Hellemond,0,Edmonton Oilers
312,McCreary,4,Toronto Maple Leafs
313,McCreary,4,Vancouver Canucks
314,Wayne Bonney,4,Toronto Maple Leafs
315,Wayne Bonney,4,Vancouver Canucks
316,Gordon Broseker,6,Boston Bruins
317,Gordon Broseker,4,Ottawa Senators
318,Kerry Fraser,6,Boston Bruins
319,Kerry Fraser,4,Ottawa Senators
320,Roberts,3,New York Rangers
321,Roberts,3,Tampa Bay Lightning
322,Ron Asselstine,3,New York Rangers
323,Ron Asselstine,3,Tampa Bay Lightning
324,Mike Cvik,5,New Jersey Devils
325,Mike Cvik,4,Quebec Nordiques
326,Terry Gregson,5,New Jersey Devils
327,Terry Gregson,4,Quebec Nordiques
328,Don Koharski,5,New York Islanders
329,Don Koharski,4,Philadelphia Flyers
330,G. Gauthier,5,New York Islanders
331,G. Gauthier,4,Philadelphia Flyers
332,Richard Trottier,1,Buffalo Sabres
333,Richard Trottier,0,Washington Capitals
334,Tim Nowak,1,Buffalo Sabres
335,Tim Nowak,0,Washington Capitals
336,Don Van Massenhoven,1,Florida Panthers
337,Don Van Massenhoven,1,Montréal Canadiens
338,Kevin Collins #50,1,Florida Panthers
339,Kevin Collins #50,1,Montréal Canadiens
340,Lazarowich,1,Dallas Stars
341,Lazarowich,2,San Jose Sharks
342,Mcgeogh,1,Dallas Stars
343,Mcgeogh,2,San Jose Sharks
344,Andy McElman,5,St. Louis Blues
345,Andy McElman,4,Winnipeg Jets (1979)
346,Stephen Walkom,5,St. Louis Blues
347,Stephen Walkom,4,Winnipeg Jets (1979)
348,Steve Walkom,3,Calgary Flames
349,Steve Walkom,4,Chicago Blackhawks
350,Wayne Bonney,3,Calgary Flames
351,Wayne Bonney,4,Chicago Blackhawks
352,Dave Jackson,5,Edmonton Oilers
353,Dave Jackson,3,Toronto Maple Leafs
354,Shane Heyer,5,Edmonton Oilers
355,Shane Heyer,3,Toronto Maple Leafs
356,Bill McCreary,2,Anaheim Ducks
357,Bill McCreary,5,Detroit Red Wings
358,Ron Finn,2,Anaheim Ducks
359,Ron Finn,5,Detroit Red Wings
360,Gordon Broseker,5,Boston Bruins
361,Gordon Broseker,4,Hartford Whalers
362,Paul Stewart,5,Boston Bruins
363,Paul Stewart,4,Hartford Whalers
364,Mike Cvik,6,Pittsburgh Penguins
365,Mike Cvik,3,Tampa Bay Lightning
366,Richard Trottier,6,Pittsburgh Penguins
367,Richard Trottier,3,Tampa Bay Lightning
368,Blaine Angus,2,New York Rangers
369,Blaine Angus,1,Ottawa Senators
370,Scott Driscoll,2,New York Rangers
371,Scott Driscoll,1,Ottawa Senators
372,Devorski,4,Montréal Canadiens
373,Devorski,2,New York Islanders
374,Morin,4,Montréal Canadiens
375,Morin,2,New York Islanders
376,Kerry Fraser,0,New Jersey Devils
377,Kerry Fraser,2,Quebec Nordiques
378,Pierre Champoux,0,New Jersey Devils
379,Pierre Champoux,2,Quebec Nordiques
380,G. Gauthier,2,Buffalo Sabres
381,G. Gauthier,4,Philadelphia Flyers
382,Terry Gregson,2,Buffalo Sabres
383,Terry Gregson,4,Philadelphia Flyers
384,Lance Roberts,2,Florida Panthers
385,Lance Roberts,3,Washington Capitals
386,Tim Nowak,2,Florida Panthers
387,Tim Nowak,3,Washington Capitals
388,Dan Schachte,4,Dallas Stars
389,Dan Schachte,7,St. Louis Blues
390,Don Koharski,4,Dallas Stars
391,Don Koharski,7,St. Louis Blues
392,Andy McElman,3,San Jose Sharks
393,Andy McElman,3,Winnipeg Jets (1979)
394,Mick McGeough,3,San Jose Sharks
395,Mick McGeough,3,Winnipeg Jets (1979)
396,Andy van Hellemond,4,Calgary Flames
397,Andy van Hellemond,1,Toronto Maple Leafs
398,Wayne Bonney,4,Calgary Flames
399,Wayne Bonney,1,Toronto Maple Leafs
400,Bill McCreary,3,Detroit Red Wings
401,Bill McCreary,4,Los Angeles Kings
402,Ron Finn,3,Detroit Red Wings
403,Ron Finn,4,Los Angeles Kings
404,Gregson,2,Buffalo Sabres
405,Gregson,1,Tampa Bay Lightning
406,Scapinello,2,Buffalo Sabres
407,Scapinello,1,Tampa Bay Lightning
408,Kerry Fraser,1,Hartford Whalers
409,Kerry Fraser,3,Quebec Nordiques
410,Pierre Champoux,1,Hartford Whalers
411,Pierre Champoux,3,Quebec Nordiques
412,Kevin Collins,3,New Jersey Devils
413,Kevin Collins,3,Pittsburgh Penguins
414,Lance Roberts,3,New Jersey Devils
415,Lance Roberts,3,Pittsburgh Penguins
416,Dave Jackson,9,Chicago Blackhawks
417,Dave Jackson,4,Vancouver Canucks
418,Wayne Bonney,9,Chicago Blackhawks
419,Wayne Bonney,4,Vancouver Canucks
420,Bill McCreary,3,Anaheim Ducks
421,Bill McCreary,2,Los Angeles Kings
422,Ron Finn,3,Anaheim Ducks
423,Ron Finn,2,Los Angeles Kings
424,Paul Devorski,3,Ottawa Senators
425,Paul Devorski,0,Philadelphia Flyers
426,Scott Driscoll,3,Ottawa Senators
427,Scott Driscoll,0,Philadelphia Flyers
428,Paul Stewart,3,San Jose Sharks
429,Paul Stewart,7,Toronto Maple Leafs
430,Ron Asselstine,3,San Jose Sharks
431,Ron Asselstine,7,Toronto Maple Leafs
432,Andy van Hellemond,4,Calgary Flames
433,Andy van Hellemond,5,Winnipeg Jets (1979)
434,Swede Knox,4,Calgary Flames
435,Swede Knox,5,Winnipeg Jets (1979)
436,Dan Marouelli,7,Boston Bruins
437,Dan Marouelli,4,Montréal Canadiens
438,Kevin Collins,7,Boston Bruins
439,Kevin Collins,4,Montréal Canadiens
440,Paul Stewart,3,Florida Panthers
441,Paul Stewart,7,Pittsburgh Penguins
442,Ron Asselstine,3,Florida Panthers
443,Ron Asselstine,7,Pittsburgh Penguins
444,Driscoll,2,Buffalo Sabres
445,Driscoll,1,Washington Capitals
446,Walkom,2,Buffalo Sabres
447,Walkom,1,Washington Capitals
448,Mark Faucette,2,New York Islanders
449,Mark Faucette,5,Tampa Bay Lightning
450,Pat Dapuzzo,2,New York Islanders
451,Pat Dapuzzo,5,Tampa Bay Lightning
452,Roberts,6,Detroit Red Wings
453,Roberts,0,San Jose Sharks
454,Scapinello,6,Detroit Red Wings
455,Scapinello,0,San Jose Sharks
456,Dan Schachte,5,Los Angeles Kings
457,Dan Schachte,5,St. Louis Blues
458,Richard Trottier,5,Los Angeles Kings
459,Richard Trottier,5,St. Louis Blues
460,McCreary,4,Edmonton Oilers
461,McCreary,4,Vancouver Canucks
462,Wayne Bonney,4,Edmonton Oilers
463,Wayne Bonney,4,Vancouver Canucks
464,Rob Shick,0,Anaheim Ducks
465,Rob Shick,3,Chicago Blackhawks
466,Ron Finn,0,Anaheim Ducks
467,Ron Finn,3,Chicago Blackhawks
468,Dave Jackson,2,Hartford Whalers
469,Dave Jackson,3,Quebec Nordiques
470,Kevin Collins,2,Hartford Whalers
471,Kevin Collins,3,Quebec Nordiques
472,Don Koharski,4,Montréal Canadiens
473,Don Koharski,2,Ottawa Senators
474,Pierre Champoux,4,Montréal Canadiens
475,Pierre Champoux,2,Ottawa Senators
476,Dan Marouelli,5,New York Rangers
477,Dan Marouelli,4,Washington Capitals
478,Dan McCourt,5,New York Rangers
479,Dan McCourt,4,Washington Capitals
480,Paul Devorski,3,Dallas Stars
481,Paul Devorski,3,Toronto Maple Leafs
482,Pierre Racicot,3,Dallas Stars
483,Pierre Racicot,3,Toronto Maple Leafs
484,Don Van Massenhoven,3,Edmonton Oilers
485,Don Van Massenhoven,3,Winnipeg Jets (1979)
486,Swede Knox,3,Edmonton Oilers
487,Swede Knox,3,Winnipeg Jets (1979)
488,Don Koharski,3,Boston Bruins
489,Don Koharski,4,Quebec Nordiques
490,Gerry Gauthier,3,Boston Bruins
491,Gerry Gauthier,4,Quebec Nordiques
492,Dan McCourt,2,New York Islanders
493,Dan McCourt,5,Pittsburgh Penguins
494,Richard Trottier,2,New York Islanders
495,Richard Trottier,5,Pittsburgh Penguins
496,Dave Jackson,4,New Jersey Devils
497,Dave Jackson,1,New York Rangers
498,Pat Dapuzzo,4,New Jersey Devils
499,Pat Dapuzzo,1,New York Rangers
500,Kerry Fraser,3,Florida Panthers
501,Kerry Fraser,0,Philadelphia Flyers
502,Leon Stickle,3,Florida Panthers
503,Leon Stickle,0,Philadelphia Flyers
504,Jean Morin,5,Chicago Blackhawks
505,Jean Morin,0,St. Louis Blues
506,Terry Gregson,5,Chicago Blackhawks
507,Terry Gregson,0,St. Louis Blues
508,Mick McGeough,1,Anaheim Ducks
509,Mick McGeough,5,Calgary Flames
510,Mike Cvik,1,Anaheim Ducks
511,Mike Cvik,5,Calgary Flames
512,Don Van Massenhoven,5,Vancouver Canucks
513,Don Van Massenhoven,1,Winnipeg Jets (1979)
514,Shane Hayer,5,Vancouver Canucks
515,Shane Hayer,1,Winnipeg Jets (1979)
516,Paul Stewart,3,Hartford Whalers
517,Paul Stewart,4,Tampa Bay Lightning
518,Ron Asselstine,3,Hartford Whalers
519,Ron Asselstine,4,Tampa Bay Lightning
520,Gregson,1,Detroit Red Wings
521,Gregson,2,Toronto Maple Leafs
522,Pare,1,Detroit Red Wings
523,Pare,2,Toronto Maple Leafs
524,Baron Parker,5,Edmonton Oilers
525,Baron Parker,1,San Jose Sharks
526,Mick McGeough,5,Edmonton Oilers
527,Mick McGeough,1,San Jose Sharks
528,Dave Jackson,1,Boston Bruins
529,Dave Jackson,1,Washington Capitals
530,Gerry Gauthier,1,Boston Bruins
531,Gerry Gauthier,1,Washington Capitals
532,Leon Stickle,1,Montréal Canadiens
533,Leon Stickle,3,Pittsburgh Penguins
534,Paul Devorski,1,Montréal Canadiens
535,Paul Devorski,3,Pittsburgh Penguins
536,Pierre Racicot,2,Ottawa Senators
537,Pierre Racicot,5,Quebec Nordiques
538,Richard Trottier,2,Ottawa Senators
539,Richard Trottier,5,Quebec Nordiques
540,Dan McCourt,1,Buffalo Sabres
541,Dan McCourt,2,New York Islanders
542,Don Koharski,1,Buffalo Sabres
543,Don Koharski,2,New York Islanders
544,Andy van Hellemond,1,New Jersey Devils
545,Andy van Hellemond,3,Philadelphia Flyers
546,Gordon Broseker,1,New Jersey Devils
547,Gordon Broseker,3,Philadelphia Flyers
548,Kerry Fraser,3,New York Rangers
549,Kerry Fraser,2,Tampa Bay Lightning
550,Ron Asselstine,3,New York Rangers
551,Ron Asselstine,2,Tampa Bay Lightning
552,Mark Faucette #11,4,Florida Panthers
553,Mark Faucette #11,3,Hartford Whalers
554,Pierre Champoux,4,Florida Panthers
555,Pierre Champoux,3,Hartford Whalers
556,Dan Marouelli,5,Los Angeles Kings
557,Dan Marouelli,2,Toronto Maple Leafs
558,Greg Devorski,5,Los Angeles Kings
559,Greg Devorski,2,Toronto Maple Leafs
560,Jean Morin,2,St. Louis Blues
561,Jean Morin,3,Winnipeg Jets (1979)
562,Lance Roberts,2,St. Louis Blues
563,Lance Roberts,3,Winnipeg Jets (1979)
564,Pare,6,Calgary Flames
565,Pare,0,Dallas Stars
566,Walkom,6,Calgary Flames
567,Walkom,0,Dallas Stars
568,Don Van Massenhoven,1,San Jose Sharks
569,Don Van Massenhoven,1,Vancouver Canucks
570,Shane Heyer,1,San Jose Sharks
571,Shane Heyer,1,Vancouver Canucks
572,Devorski,2,Boston Bruins
573,Devorski,1,Buffalo Sabres
574,Gregson,2,Boston Bruins
575,Gregson,1,Buffalo Sabres
576,Kerry Fraser #2,2,Florida Panthers
577,Kerry Fraser #2,4,New Jersey Devils
578,Pierre Champoux,2,Florida Panthers
579,Pierre Champoux,4,New Jersey Devils
580,Koharski,4,Detroit Red Wings
581,Koharski,4,Los Angeles Kings
582,Morin,4,Detroit Red Wings
583,Morin,4,Los Angeles Kings
584,Mick McGeough,0,Anaheim Ducks
585,Mick McGeough,2,Edmonton Oilers
586,Randy Mitton,0,Anaheim Ducks
587,Randy Mitton,2,Edmonton Oilers
588,Gauthier,2,Hartford Whalers
589,Gauthier,2,Montréal Canadiens
590,Van Hellemond,2,Hartford Whalers
591,Van Hellemond,2,Montréal Canadiens
592,Bill McCreary,5,Philadelphia Flyers
593,Bill McCreary,3,Washington Capitals
594,Gordon Broseker,5,Philadelphia Flyers
595,Gordon Broseker,3,Washington Capitals
596,Jean Morin,2,Chicago Blackhawks
597,Jean Morin,4,Toronto Maple Leafs
598,Mark Faucette,2,Chicago Blackhawks
599,Mark Faucette,4,Toronto Maple Leafs
600,Mark Vines,2,Calgary Flames
601,Mark Vines,4,St. Louis Blues
602,Stephen Walkom,2,Calgary Flames
603,Stephen Walkom,4,St. Louis Blues
604,Pare,4,Dallas Stars
605,Pare,7,Winnipeg Jets (1979)
606,Roberts,4,Dallas Stars
607,Roberts,7,Winnipeg Jets (1979)
608,Bill McCreary,3,Boston Bruins
609,Bill McCreary,5,Pittsburgh Penguins
610,Dan McCourt,3,Boston Bruins
611,Dan McCourt,5,Pittsburgh Penguins
612,Kevin Collins,2,New York Islanders
613,Kevin Collins,3,Quebec Nordiques
614,Paul Devorski,2,New York Islanders
615,Paul Devorski,3,Quebec Nordiques
616,Kerry Fraser,5,Philadelphia Flyers
617,Kerry Fraser,2,Tampa Bay Lightning
618,Pierre Champoux,5,Philadelphia Flyers
619,Pierre Champoux,2,Tampa Bay Lightning
620,Dan Marouelli,4,Hartford Whalers
621,Dan Marouelli,1,Montréal Canadiens
622,Tim Nowal,4,Hartford Whalers
623,Tim Nowal,1,Montréal Canadiens
624,Ron Asselstine,1,Buffalo Sabres
625,Ron Asselstine,2,New York Rangers
626,Stewart,1,Buffalo Sabres
627,Stewart,2,New York Rangers
628,Brian Murphy,4,New Jersey Devils
629,Brian Murphy,2,Washington Capitals
630,Richard Trottier,4,New Jersey Devils
631,Richard Trottier,2,Washington Capitals
632,Kerry Fraser #2,2,Florida Panthers
633,Kerry Fraser #2,0,Ottawa Senators
634,Pierre Champoux,2,Florida Panthers
635,Pierre Champoux,0,Ottawa Senators
636,Ron Finn,4,Edmonton Oilers
637,Ron Finn,1,Toronto Maple Leafs
638,Terry Gregson,4,Edmonton Oilers
639,Terry Gregson,1,Toronto Maple Leafs
640,Pare,1,Dallas Stars
641,Pare,3,Los Angeles Kings
642,Van Massenhoven,1,Dallas Stars
643,Van Massenhoven,3,Los Angeles Kings
644,Mark Faucette,5,Detroit Red Wings
645,Mark Faucette,1,Winnipeg Jets (1979)
646,Swede Knox,5,Detroit Red Wings
647,Swede Knox,1,Winnipeg Jets (1979)
648,Roberts,3,San Jose Sharks
