,Ref,Score,Team
104,Gordon Broseker,3,Dallas Stars
105,Gordon Broseker,2,San Jose Sharks
106,Kerry Fraser,3,Dallas Stars
107,Kerry Fraser,2,San Jose Sharks
108,Dan Marouelli,3,Dallas Stars
109,Dan Marouelli,2,San Jose Sharks
110,Gordon Broseker,3,Dallas Stars
111,Gordon Broseker,2,San Jose Sharks
112,Dan Marouelli,2,Colorado Avalanche
113,Dan Marouelli,3,Edmonton Oilers
114,Jean Morin,2,Colorado Avalanche
115,Jean Morin,3,Edmonton Oilers
116,Kevin Collins,5,Colorado Avalanche
117,Kevin Collins,2,Edmonton Oilers
118,Mark Faucette,5,Colorado Avalanche
119,Mark Faucette,2,Edmonton Oilers
120,Bill McCreary,5,Colorado Avalanche
121,Bill McCreary,4,Edmonton Oilers
122,Gordon Broseker,5,Colorado Avalanche
123,Gordon Broseker,4,Edmonton Oilers
124,Gordon Broseker,3,Colorado Avalanche
125,Gordon Broseker,1,Edmonton Oilers
126,Kerry Fraser,3,Colorado Avalanche
127,Kerry Fraser,1,Edmonton Oilers
128,Dan Schachte,1,Colorado Avalanche
129,Dan Schachte,3,Edmonton Oilers
130,Don Koharski,1,Colorado Avalanche
131,Don Koharski,3,Edmonton Oilers
132,Dan Schachte,0,Colorado Avalanche
133,Dan Schachte,2,Edmonton Oilers
134,Stephen Walkom,0,Colorado Avalanche
135,Stephen Walkom,2,Edmonton Oilers
136,Bill McCreary,0,Colorado Avalanche
137,Bill McCreary,4,Edmonton Oilers
138,Ray Scapinello,0,Colorado Avalanche
139,Ray Scapinello,4,Edmonton Oilers
140,Mark Faucette,6,Detroit Red Wings
141,Mark Faucette,3,Phoenix Coyotes
142,Mike Cvik,6,Detroit Red Wings
143,Mike Cvik,3,Phoenix Coyotes
144,Dan Marouelli,4,Detroit Red Wings
145,Dan Marouelli,7,Phoenix Coyotes
146,Swede Knox,4,Detroit Red Wings
147,Swede Knox,7,Phoenix Coyotes
148,Brian Murphy,2,Detroit Red Wings
149,Brian Murphy,3,Phoenix Coyotes
150,Don Koharski,2,Detroit Red Wings
151,Don Koharski,3,Phoenix Coyotes
152,Brian Murphy,4,Detroit Red Wings
153,Brian Murphy,2,Phoenix Coyotes
154,Paul Stewart,4,Detroit Red Wings
155,Paul Stewart,2,Phoenix Coyotes
156,Bill McCreary,3,Detroit Red Wings
157,Bill McCreary,1,Phoenix Coyotes
158,Ray Scapinello,3,Detroit Red Wings
159,Ray Scapinello,1,Phoenix Coyotes
160,Ray Scapinello,5,Detroit Red Wings
161,Ray Scapinello,2,Phoenix Coyotes
162,Terry Gregson,5,Detroit Red Wings
163,Terry Gregson,2,Phoenix Coyotes
164,Ray Scapinello,3,Los Angeles Kings
165,Ray Scapinello,8,St. Louis Blues
166,Terry Gregson,3,Los Angeles Kings
167,Terry Gregson,8,St. Louis Blues
168,Ray Scapinello,1,Los Angeles Kings
169,Ray Scapinello,2,St. Louis Blues
170,Robbie Shick,1,Los Angeles Kings
171,Robbie Shick,2,St. Louis Blues
172,Don Koharski,3,Los Angeles Kings
173,Don Koharski,4,St. Louis Blues
174,Kevin Collins,3,Los Angeles Kings
175,Kevin Collins,4,St. Louis Blues
176,Kevin Collins,1,Los Angeles Kings
177,Kevin Collins,2,St. Louis Blues
178,Stephen Walkom,1,Los Angeles Kings
179,Stephen Walkom,2,St. Louis Blues
180,Kevin Collins,2,Ottawa Senators
181,Kevin Collins,4,Washington Capitals
182,Mark Faucette,2,Ottawa Senators
183,Mark Faucette,4,Washington Capitals
184,Kevin Collins,1,Ottawa Senators
185,Kevin Collins,6,Washington Capitals
186,Paul Devorski,1,Ottawa Senators
187,Paul Devorski,6,Washington Capitals
188,Brian Murphy,4,Ottawa Senators
189,Brian Murphy,3,Washington Capitals
190,Kerry Fraser,4,Ottawa Senators
191,Kerry Fraser,3,Washington Capitals
192,Brian Murphy,0,Ottawa Senators
193,Brian Murphy,2,Washington Capitals
194,Robbie Shick,0,Ottawa Senators
195,Robbie Shick,2,Washington Capitals
196,Don Koharski,0,Ottawa Senators
197,Don Koharski,3,Washington Capitals
198,Shane Heyer,0,Ottawa Senators
199,Shane Heyer,3,Washington Capitals
200,Brian Murphy,3,Buffalo Sabres
201,Brian Murphy,2,Montréal Canadiens
202,Robbie Shick,3,Buffalo Sabres
203,Robbie Shick,2,Montréal Canadiens
204,Brian Murphy,6,Buffalo Sabres
205,Brian Murphy,3,Montréal Canadiens
206,Dan Marouelli,6,Buffalo Sabres
207,Dan Marouelli,3,Montréal Canadiens
208,Mark Faucette,5,Buffalo Sabres
209,Mark Faucette,4,Montréal Canadiens
210,Ray Scapinello,5,Buffalo Sabres
211,Ray Scapinello,4,Montréal Canadiens
212,Ray Scapinello,3,Buffalo Sabres
213,Ray Scapinello,1,Montréal Canadiens
214,Terry Gregson,3,Buffalo Sabres
215,Terry Gregson,1,Montréal Canadiens
216,Don Koharski,3,Dallas Stars
217,Don Koharski,1,Edmonton Oilers
218,Wayne Bonney,3,Dallas Stars
219,Wayne Bonney,1,Edmonton Oilers
220,Terry Gregson,0,Dallas Stars
221,Terry Gregson,2,Edmonton Oilers
222,Wayne Bonney,0,Dallas Stars
223,Wayne Bonney,2,Edmonton Oilers
224,Bill McCreary,1,Dallas Stars
225,Bill McCreary,0,Edmonton Oilers
226,Shane Heyer,1,Dallas Stars
227,Shane Heyer,0,Edmonton Oilers
228,Paul Devorski,3,Dallas Stars
229,Paul Devorski,1,Edmonton Oilers
230,Shane Heyer,3,Dallas Stars
231,Shane Heyer,1,Edmonton Oilers
232,Dan Marouelli,2,Dallas Stars
233,Dan Marouelli,1,Edmonton Oilers
234,Ray Scapinello,2,Dallas Stars
235,Ray Scapinello,1,Edmonton Oilers
236,Kerry Fraser,2,Detroit Red Wings
237,Kerry Fraser,4,St. Louis Blues
238,Ray Scapinello,2,Detroit Red Wings
239,Ray Scapinello,4,St. Louis Blues
240,Don Koharski,6,Detroit Red Wings
241,Don Koharski,1,St. Louis Blues
242,Ray Scapinello,6,Detroit Red Wings
243,Ray Scapinello,1,St. Louis Blues
244,Dan Marouelli,3,Detroit Red Wings
245,Dan Marouelli,2,St. Louis Blues
246,Kevin Collins,3,Detroit Red Wings
247,Kevin Collins,2,St. Louis Blues
248,Bill McCreary,5,Detroit Red Wings
249,Bill McCreary,2,St. Louis Blues
250,Kevin Collins,5,Detroit Red Wings
251,Kevin Collins,2,St. Louis Blues
252,Robbie Shick,1,Detroit Red Wings
253,Robbie Shick,3,St. Louis Blues
254,Wayne Bonney,1,Detroit Red Wings
255,Wayne Bonney,3,St. Louis Blues
256,Terry Gregson,6,Detroit Red Wings
257,Terry Gregson,1,St. Louis Blues
258,Wayne Bonney,6,Detroit Red Wings
259,Wayne Bonney,1,St. Louis Blues
260,Dan Marouelli,2,Buffalo Sabres
261,Dan Marouelli,0,Washington Capitals
262,Kevin Collins,2,Buffalo Sabres
263,Kevin Collins,0,Washington Capitals
264,Kerry Fraser,2,Buffalo Sabres
265,Kerry Fraser,3,Washington Capitals
266,Wayne Bonney,2,Buffalo Sabres
267,Wayne Bonney,3,Washington Capitals
268,Bill McCreary,3,Buffalo Sabres
269,Bill McCreary,4,Washington Capitals
270,Wayne Bonney,3,Buffalo Sabres
271,Wayne Bonney,4,Washington Capitals
272,Brian Murphy,0,Buffalo Sabres
273,Brian Murphy,2,Washington Capitals
274,Robbie Shick,0,Buffalo Sabres
275,Robbie Shick,2,Washington Capitals
276,Ray Scapinello,2,Buffalo Sabres
277,Ray Scapinello,1,Washington Capitals
278,Terry Gregson,2,Buffalo Sabres
279,Terry Gregson,1,Washington Capitals
280,Brian Murphy,2,Buffalo Sabres
281,Brian Murphy,3,Washington Capitals
282,Don Koharski,2,Buffalo Sabres
283,Don Koharski,3,Washington Capitals
284,Brian Murphy,0,Dallas Stars
285,Brian Murphy,2,Detroit Red Wings
286,Don Koharski,0,Dallas Stars
287,Don Koharski,2,Detroit Red Wings
288,Ray Scapinello,3,Dallas Stars
289,Ray Scapinello,1,Detroit Red Wings
290,Robbie Shick,3,Dallas Stars
291,Robbie Shick,1,Detroit Red Wings
292,Ray Scapinello,3,Dallas Stars
293,Ray Scapinello,5,Detroit Red Wings
294,Terry Gregson,3,Dallas Stars
295,Terry Gregson,5,Detroit Red Wings
296,Dan Marouelli,2,Dallas Stars
297,Dan Marouelli,3,Detroit Red Wings
298,Kevin Collins,2,Dallas Stars
299,Kevin Collins,3,Detroit Red Wings
300,Kerry Fraser,3,Dallas Stars
301,Kerry Fraser,2,Detroit Red Wings
302,Kevin Collins,3,Dallas Stars
303,Kevin Collins,2,Detroit Red Wings
304,Bill McCreary,0,Dallas Stars
305,Bill McCreary,2,Detroit Red Wings
306,Kevin Collins,0,Dallas Stars
307,Kevin Collins,2,Detroit Red Wings
308,Bill McCreary,2,Detroit Red Wings
309,Bill McCreary,1,Washington Capitals
310,Ray Scapinello,2,Detroit Red Wings
311,Ray Scapinello,1,Washington Capitals
312,Don Koharski,5,Detroit Red Wings
313,Don Koharski,4,Washington Capitals
314,Kevin Collins,5,Detroit Red Wings
315,Kevin Collins,4,Washington Capitals
316,Ray Scapinello,2,Detroit Red Wings
317,Ray Scapinello,1,Washington Capitals
318,Terry Gregson,2,Detroit Red Wings
319,Terry Gregson,1,Washington Capitals
320,Bill McCreary,4,Detroit Red Wings
321,Bill McCreary,1,Washington Capitals
322,Kevin Collins,4,Detroit Red Wings
323,Kevin Collins,1,Washington Capitals
