code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2000030153,Vancouver Canucks,3,Colorado Avalanche,4,Mark Faucette,Michael McGeough,Colorado Avalanche,Vancouver Canucks
2000030154,Vancouver Canucks,1,Colorado Avalanche,5,Dan Marouelli,Dean Warren,Colorado Avalanche,Vancouver Canucks
2000030161,Detroit Red Wings,5,Los Angeles Kings,3,Bill McCreary,Michael McGeough,Detroit Red Wings,Los Angeles Kings
2000030162,Detroit Red Wings,4,Los Angeles Kings,0,Rob Shick,Stephen Walkom,Detroit Red Wings,Los Angeles Kings
2000030163,Los Angeles Kings,2,Detroit Red Wings,1,Dave Jackson,Paul Stewart,Los Angeles Kings,Detroit Red Wings
2000030164,Los Angeles Kings,4,Detroit Red Wings,3,Mark Faucette,Michael McGeough,Los Angeles Kings,Detroit Red Wings
2000030165,Detroit Red Wings,2,Los Angeles Kings,3,Kerry Fraser,Kevin Pollock,Los Angeles Kings,Detroit Red Wings
2000030166,Los Angeles Kings,3,Detroit Red Wings,2,Terry Gregson,Don Koharski,Los Angeles Kings,Detroit Red Wings
2000030171,Dallas Stars,2,Edmonton Oilers,1,Kerry Fraser,Dennis LaRue,Dallas Stars,Edmonton Oilers
2000030172,Dallas Stars,3,Edmonton Oilers,4,Kerry Fraser,Mike Leggo,Edmonton Oilers,Dallas Stars
2000030173,Edmonton Oilers,2,Dallas Stars,3,Mark Faucette,Michael McGeough,Dallas Stars,Edmonton Oilers
2000030174,Edmonton Oilers,2,Dallas Stars,1,Terry Gregson,Dan Marouelli,Edmonton Oilers,Dallas Stars
2000030175,Dallas Stars,4,Edmonton Oilers,3,Don Koharski,Kevin Pollock,Dallas Stars,Edmonton Oilers
2000030176,Edmonton Oilers,1,Dallas Stars,3,Bill McCreary,Stephen Walkom,Dallas Stars,Edmonton Oilers
2000030181,St. Louis Blues,3,San Jose Sharks,1,Mark Faucette,Rob Shick,St. Louis Blues,San Jose Sharks
2000030182,St. Louis Blues,0,San Jose Sharks,1,Paul Devorski,Kevin Pollock,San Jose Sharks,St. Louis Blues
2000030183,San Jose Sharks,3,St. Louis Blues,6,Kerry Fraser,Dennis LaRue,St. Louis Blues,San Jose Sharks
2000030184,San Jose Sharks,3,St. Louis Blues,2,Kerry Fraser,Mike Leggo,San Jose Sharks,St. Louis Blues
2000030185,St. Louis Blues,3,San Jose Sharks,2,Rob Shick,Stephen Walkom,St. Louis Blues,San Jose Sharks
2000030186,San Jose Sharks,1,St. Louis Blues,2,Dan Marouelli,Dean Warren,St. Louis Blues,San Jose Sharks
2000030211,New Jersey Devils,0,Toronto Maple Leafs,2,Mark Faucette,Michael McGeough,Toronto Maple Leafs,New Jersey Devils
2000030212,New Jersey Devils,6,Toronto Maple Leafs,5,Kerry Fraser,Dan Marouelli,New Jersey Devils,Toronto Maple Leafs
2000030213,Toronto Maple Leafs,2,New Jersey Devils,3,Rob Shick,Stephen Walkom,New Jersey Devils,Toronto Maple Leafs
2000030214,Toronto Maple Leafs,3,New Jersey Devils,1,Paul Devorski,Don Koharski,Toronto Maple Leafs,New Jersey Devils
2000030215,New Jersey Devils,2,Toronto Maple Leafs,3,Bill McCreary,Brad Watson,Toronto Maple Leafs,New Jersey Devils
2000030216,Toronto Maple Leafs,2,New Jersey Devils,4,Dan Marouelli,Kevin Pollock,New Jersey Devils,Toronto Maple Leafs
2000030217,New Jersey Devils,5,Toronto Maple Leafs,1,Bill McCreary,Stephen Walkom,New Jersey Devils,Toronto Maple Leafs
2000030221,Buffalo Sabres,0,Pittsburgh Penguins,3,Kerry Fraser,Dean Warren,Pittsburgh Penguins,Buffalo Sabres
2000030222,Buffalo Sabres,1,Pittsburgh Penguins,3,Terry Gregson,Michael McGeough,Pittsburgh Penguins,Buffalo Sabres
2000030223,Pittsburgh Penguins,1,Buffalo Sabres,4,Mark Faucette,Rob Shick,Buffalo Sabres,Pittsburgh Penguins
2000030224,Pittsburgh Penguins,2,Buffalo Sabres,5,Don Koharski,Kevin Pollock,Buffalo Sabres,Pittsburgh Penguins
2000030225,Buffalo Sabres,3,Pittsburgh Penguins,2,Dan Marouelli,Don Van Massenhoven,Buffalo Sabres,Pittsburgh Penguins
2000030226,Pittsburgh Penguins,3,Buffalo Sabres,2,Bill McCreary,Brad Watson,Pittsburgh Penguins,Buffalo Sabres
2000030227,Buffalo Sabres,2,Pittsburgh Penguins,3,Paul Devorski,Don Koharski,Pittsburgh Penguins,Buffalo Sabres
2000030231,Colorado Avalanche,3,Los Angeles Kings,4,Paul Devorski,Kevin Pollock,Los Angeles Kings,Colorado Avalanche
2000030232,Colorado Avalanche,2,Los Angeles Kings,0,Paul Devorski,Don Koharski,Colorado Avalanche,Los Angeles Kings
2000030233,Los Angeles Kings,3,Colorado Avalanche,4,Terry Gregson,Michael McGeough,Colorado Avalanche,Los Angeles Kings
2000030234,Los Angeles Kings,0,Colorado Avalanche,3,Bill McCreary,Don Van Massenhoven,Colorado Avalanche,Los Angeles Kings
2000030235,Colorado Avalanche,0,Los Angeles Kings,1,Terry Gregson,Stephen Walkom,Los Angeles Kings,Colorado Avalanche
2000030236,Los Angeles Kings,1,Colorado Avalanche,0,Mark Faucette,Kerry Fraser,Los Angeles Kings,Colorado Avalanche
2000030237,Colorado Avalanche,5,Los Angeles Kings,1,Dan Marouelli,Rob Shick,Colorado Avalanche,Los Angeles Kings
2000030241,Dallas Stars,2,St. Louis Blues,4,Rob Shick,Stephen Walkom,St. Louis Blues,Dallas Stars
2000030242,Dallas Stars,1,St. Louis Blues,2,Bill McCreary,Brad Watson,St. Louis Blues,Dallas Stars
2000030243,St. Louis Blues,3,Dallas Stars,2,Dan Marouelli,Dean Warren,St. Louis Blues,Dallas Stars
2000030244,St. Louis Blues,4,Dallas Stars,1,Mark Faucette,Kerry Fraser,St. Louis Blues,Dallas Stars
2000030311,New Jersey Devils,3,Pittsburgh Penguins,1,Kerry Fraser,Brad Watson,New Jersey Devils,Pittsburgh Penguins
2000030312,New Jersey Devils,2,Pittsburgh Penguins,4,Paul Devorski,Kevin Pollock,Pittsburgh Penguins,New Jersey Devils
2000030313,Pittsburgh Penguins,0,New Jersey Devils,3,Don Koharski,Rob Shick,New Jersey Devils,Pittsburgh Penguins
2000030314,Pittsburgh Penguins,0,New Jersey Devils,5,Dan Marouelli,Stephen Walkom,New Jersey Devils,Pittsburgh Penguins
2000030315,New Jersey Devils,4,Pittsburgh Penguins,2,Bill McCreary,Michael McGeough,New Jersey Devils,Pittsburgh Penguins
2000030321,Colorado Avalanche,4,St. Louis Blues,1,Don Koharski,Stephen Walkom,Colorado Avalanche,St. Louis Blues
2000030322,Colorado Avalanche,4,St. Louis Blues,2,Bill McCreary,Michael McGeough,Colorado Avalanche,St. Louis Blues
2000030323,St. Louis Blues,4,Colorado Avalanche,3,Kerry Fraser,Brad Watson,St. Louis Blues,Colorado Avalanche
2000030324,St. Louis Blues,3,Colorado Avalanche,4,Paul Devorski,Kevin Pollock,Colorado Avalanche,St. Louis Blues
2000030325,Colorado Avalanche,2,St. Louis Blues,1,Dan Marouelli,Rob Shick,Colorado Avalanche,St. Louis Blues
2000030411,Colorado Avalanche,5,New Jersey Devils,0,Paul Devorski,Dan Marouelli,Colorado Avalanche,New Jersey Devils
2000030412,Colorado Avalanche,1,New Jersey Devils,2,Bill McCreary,Rob Shick,New Jersey Devils,Colorado Avalanche
2000030413,New Jersey Devils,1,Colorado Avalanche,3,Kerry Fraser,Dan Marouelli,Colorado Avalanche,New Jersey Devils
2000030414,New Jersey Devils,3,Colorado Avalanche,2,Paul Devorski,Bill McCreary,New Jersey Devils,Colorado Avalanche
2000030415,Colorado Avalanche,1,New Jersey Devils,4,Kerry Fraser,Rob Shick,New Jersey Devils,Colorado Avalanche
2000030416,New Jersey Devils,0,Colorado Avalanche,4,Dan Marouelli,Bill McCreary,Colorado Avalanche,New Jersey Devils
2000030417,Colorado Avalanche,3,New Jersey Devils,1,Kerry Fraser,Dan Marouelli,Colorado Avalanche,New Jersey Devils
